Time (s),Raw ADC,Voltage (V)
1324.866,106,0.518
1325.135,110,0.537
1325.404,106,0.518
1325.673,106,0.518
1325.942,106,0.518
1326.211,106,0.518
1326.48,106,0.518
1326.749,106,0.518
1327.018,106,0.518
1327.287,106,0.518
1327.556,106,0.518
1327.825,106,0.518
1328.094,106,0.518
1328.363,106,0.518
1328.632,106,0.518
1328.901,106,0.518
1329.17,106,0.518
1329.439,106,0.518
1329.708,106,0.518
1329.977,106,0.518
1330.246,107,0.522
1330.515,106,0.518
1330.784,112,0.547
1331.053,106,0.518
1331.322,106,0.518
1331.591,106,0.518
1331.86,106,0.518
1332.129,106,0.518
1332.398,106,0.518
1332.667,106,0.518
1332.936,106,0.518
1333.205,111,0.542
1333.474,106,0.518
1333.743,106,0.518
1334.012,106,0.518
1334.281,106,0.518
1334.55,106,0.518
1334.819,106,0.518
1335.088,106,0.518
1335.357,106,0.518
1335.626,106,0.518
1335.895,106,0.518
1336.164,106,0.518
1336.433,106,0.518
1336.702,106,0.518
1336.971,106,0.518
1337.24,106,0.518
1337.509,106,0.518
1337.778,106,0.518
1338.047,106,0.518
1338.316,106,0.518
1338.585,106,0.518
1338.854,106,0.518
1339.123,106,0.518
1339.392,106,0.518
1339.661,106,0.518
1339.93,108,0.527
1340.199,106,0.518
1340.468,111,0.542
1340.737,106,0.518
1341.006,106,0.518
1341.275,106,0.518
1341.544,106,0.518
1341.813,106,0.518
1342.082,106,0.518
1342.351,106,0.518
1342.62,106,0.518
1342.889,113,0.552
1343.158,106,0.518
1343.427,110,0.537
1343.696,106,0.518
1343.965,106,0.518
1344.234,106,0.518
1344.503,106,0.518
1344.772,106,0.518
1345.041,106,0.518
1345.31,106,0.518
1345.579,106,0.518
1345.848,106,0.518
1346.117,106,0.518
1346.386,106,0.518
1346.655,106,0.518
1346.924,106,0.518
1347.193,106,0.518
1347.462,106,0.518
1347.731,106,0.518
1348.0,106,0.518
1348.269,106,0.518
1348.538,106,0.518
1348.807,106,0.518
1349.076,106,0.518
1349.345,106,0.518
1349.614,106,0.518
1349.883,106,0.518
1350.152,112,0.547
1350.421,106,0.518
1350.69,110,0.537
1350.959,106,0.518
1351.228,106,0.518
1351.497,106,0.518
1351.766,106,0.518
1352.035,106,0.518
1352.304,106,0.518
1352.573,109,0.532
1352.842,106,0.518
