Time (s),Raw ADC,Voltage (V)
174.112,128,0.625
174.379,128,0.625
174.646,128,0.625
174.913,127,0.62
175.18,127,0.62
175.447,127,0.62
175.714,127,0.62
175.981,127,0.62
176.248,128,0.625
176.515,127,0.62
176.782,128,0.625
177.049,128,0.625
177.316,129,0.63
177.583,128,0.625
177.85,134,0.654
178.117,127,0.62
178.384,127,0.62
178.651,128,0.625
178.918,128,0.625
179.185,127,0.62
179.452,128,0.625
179.719,127,0.62
179.986,127,0.62
180.253,128,0.625
180.52,127,0.62
180.787,128,0.625
181.054,127,0.62
181.321,128,0.625
181.588,127,0.62
181.855,127,0.62
182.122,128,0.625
182.389,127,0.62
182.656,127,0.62
182.923,127,0.62
183.19,127,0.62
183.457,127,0.62
183.724,128,0.625
183.991,127,0.62
184.258,128,0.625
184.525,128,0.625
184.792,127,0.62
185.059,127,0.62
185.326,127,0.62
185.593,127,0.62
185.86,127,0.62
186.127,128,0.625
186.394,127,0.62
186.661,127,0.62
186.928,127,0.62
187.195,128,0.625
187.462,127,0.62
187.729,128,0.625
187.996,127,0.62
188.263,127,0.62
188.53,127,0.62
188.797,127,0.62
189.064,127,0.62
189.331,128,0.625
189.598,127,0.62
189.865,128,0.625
190.132,128,0.625
190.399,128,0.625
190.666,128,0.625
190.933,128,0.625
191.2,128,0.625
191.467,127,0.62
191.734,128,0.625
192.001,128,0.625
192.268,127,0.62
192.535,128,0.625
192.802,128,0.625
193.069,129,0.63
193.336,128,0.625
193.603,127,0.62
193.87,127,0.62
194.137,128,0.625
194.404,127,0.62
194.671,127,0.62
194.938,127,0.62
195.205,134,0.654
195.472,128,0.625
195.739,133,0.649
196.006,127,0.62
196.273,133,0.649
196.54,127,0.62
196.807,128,0.625
197.074,127,0.62
197.341,128,0.625
197.608,127,0.62
197.875,128,0.625
198.142,127,0.62
198.409,128,0.625
198.676,128,0.625
198.943,127,0.62
199.21,127,0.62
199.477,127,0.62
199.744,127,0.62
200.011,127,0.62
200.278,128,0.625
200.545,128,0.625
200.812,128,0.625
201.079,128,0.625
201.346,127,0.62
201.613,127,0.62
201.88,128,0.625
202.147,127,0.62
202.414,128,0.625
202.681,128,0.625
202.948,127,0.62
203.215,127,0.62
203.482,127,0.62
203.749,128,0.625
204.016,128,0.625
204.283,128,0.625
204.55,127,0.62
204.817,128,0.625
205.084,128,0.625
205.351,128,0.625
205.618,128,0.625
205.885,127,0.62
206.152,130,0.635
206.419,128,0.625
206.686,128,0.625
206.953,127,0.62
207.22,127,0.62
207.487,128,0.625
207.754,127,0.62
208.021,128,0.625
208.288,127,0.62
208.555,128,0.625
