Time (s),Raw ADC,Voltage (V)
396.79,124,0.605
397.057,123,0.601
397.324,123,0.601
397.591,123,0.601
397.858,122,0.596
398.125,123,0.601
398.392,123,0.601
398.659,123,0.601
398.926,123,0.601
399.193,123,0.601
399.46,122,0.596
399.727,123,0.601
399.994,122,0.596
400.261,123,0.601
400.528,123,0.601
400.795,123,0.601
401.062,123,0.601
401.329,123,0.601
401.596,123,0.601
401.863,130,0.635
402.13,123,0.601
402.397,122,0.596
402.664,123,0.601
402.931,122,0.596
403.198,123,0.601
403.465,123,0.601
403.732,123,0.601
403.999,123,0.601
404.266,122,0.596
404.533,123,0.601
404.8,123,0.601
405.067,123,0.601
405.334,129,0.63
405.601,123,0.601
405.868,123,0.601
406.135,123,0.601
406.402,123,0.601
406.669,123,0.601
406.936,123,0.601
407.203,123,0.601
407.47,123,0.601
407.737,124,0.605
408.004,123,0.601
408.271,123,0.601
408.538,122,0.596
408.805,123,0.601
409.072,122,0.596
409.339,123,0.601
409.606,123,0.601
409.873,123,0.601
410.14,123,0.601
410.407,123,0.601
410.674,123,0.601
410.941,123,0.601
411.208,126,0.615
411.475,123,0.601
411.742,129,0.63
412.009,122,0.596
412.276,123,0.601
412.543,123,0.601
412.81,123,0.601
413.077,123,0.601
413.344,123,0.601
413.611,122,0.596
