Time (s),Raw ADC,Voltage (V)
910.204,115,0.562
910.471,115,0.562
910.738,115,0.562
911.005,115,0.562
911.272,117,0.571
911.539,115,0.562
911.806,121,0.591
912.073,115,0.562
912.34,115,0.562
912.607,115,0.562
912.874,115,0.562
913.141,115,0.562
913.408,115,0.562
913.675,115,0.562
913.942,115,0.562
914.209,115,0.562
914.476,115,0.562
914.743,115,0.562
915.01,115,0.562
915.277,115,0.562
915.544,115,0.562
915.811,116,0.566
916.078,115,0.562
916.345,115,0.562
916.612,116,0.566
916.879,115,0.562
917.146,115,0.562
917.413,115,0.562
917.68,115,0.562
917.947,121,0.591
918.214,115,0.562
918.481,115,0.562
918.748,115,0.562
919.015,115,0.562
919.282,115,0.562
919.549,115,0.562
919.816,115,0.562
920.083,115,0.562
920.35,115,0.562
920.617,115,0.562
920.884,115,0.562
921.151,115,0.562
921.418,115,0.562
921.685,115,0.562
921.952,115,0.562
922.219,115,0.562
922.486,115,0.562
922.753,115,0.562
923.02,115,0.562
923.287,115,0.562
923.554,115,0.562
923.821,115,0.562
924.088,115,0.562
924.355,115,0.562
924.622,120,0.586
924.889,115,0.562
925.156,119,0.581
925.423,115,0.562
925.69,115,0.562
925.957,115,0.562
926.224,115,0.562
926.491,115,0.562
926.758,115,0.562
927.025,115,0.562
927.292,115,0.562
927.559,115,0.562
927.826,115,0.562
928.093,115,0.562
928.36,115,0.562
928.627,115,0.562
928.894,115,0.562
929.161,115,0.562
929.428,115,0.562
929.695,115,0.562
929.962,115,0.562
930.229,115,0.562
930.496,115,0.562
930.763,115,0.562
931.03,115,0.562
931.297,115,0.562
931.564,115,0.562
931.831,121,0.591
932.098,115,0.562
932.365,119,0.581
932.632,115,0.562
932.899,115,0.562
933.166,115,0.562
933.433,115,0.562
933.7,115,0.562
933.967,115,0.562
934.234,115,0.562
934.501,115,0.562
934.768,115,0.562
935.035,115,0.562
935.302,115,0.562
935.569,115,0.562
935.836,115,0.562
936.103,115,0.562
936.37,117,0.571
936.637,115,0.562
936.904,121,0.591
937.171,115,0.562
937.438,115,0.562
937.705,115,0.562
937.972,115,0.562
938.239,115,0.562
938.506,115,0.562
938.773,115,0.562
939.04,119,0.581
939.307,115,0.562
939.574,115,0.562
939.841,115,0.562
940.108,115,0.562
940.375,115,0.562
940.642,115,0.562
940.909,115,0.562
941.176,115,0.562
941.443,115,0.562
941.71,115,0.562
941.977,115,0.562
942.244,115,0.562
942.511,115,0.562
942.778,115,0.562
943.045,116,0.566
943.312,115,0.562
943.579,118,0.576
943.846,115,0.562
944.113,121,0.591
944.38,115,0.562
944.647,115,0.562
944.914,115,0.562
945.181,115,0.562
945.448,115,0.562
945.715,115,0.562
945.982,115,0.562
946.249,115,0.562
946.516,115,0.562
