Time (s),Raw ADC,Voltage (V)
1966.252,93,0.454
1966.519,93,0.454
1966.786,93,0.454
1967.053,93,0.454
1967.32,93,0.454
1967.587,93,0.454
1967.854,93,0.454
1968.121,93,0.454
1968.388,93,0.454
1968.655,93,0.454
1968.922,93,0.454
1969.189,94,0.459
1969.456,93,0.454
1969.723,95,0.464
1969.99,93,0.454
1970.257,93,0.454
1970.524,93,0.454
1970.791,93,0.454
1971.058,93,0.454
1971.325,94,0.459
1971.592,93,0.454
1971.859,93,0.454
1972.126,93,0.454
1972.393,93,0.454
1972.66,93,0.454
1972.927,93,0.454
1973.194,100,0.488
1973.463,93,0.454
1973.73,93,0.454
1973.997,93,0.454
1974.264,93,0.454
1974.531,94,0.459
1974.798,93,0.454
1975.065,93,0.454
1975.332,93,0.454
1975.599,96,0.469
1975.866,93,0.454
1976.133,93,0.454
1976.4,93,0.454
1976.667,93,0.454
1976.934,93,0.454
1977.201,93,0.454
1977.468,93,0.454
1977.735,93,0.454
1978.002,93,0.454
1978.269,93,0.454
1978.536,93,0.454
1978.803,93,0.454
1979.07,99,0.483
1979.337,93,0.454
1979.604,98,0.479
1979.871,93,0.454
1980.138,93,0.454
1980.405,93,0.454
1980.672,93,0.454
1980.939,93,0.454
1981.206,93,0.454
1981.473,93,0.454
1981.74,93,0.454
1982.007,93,0.454
1982.274,93,0.454
1982.541,93,0.454
1982.808,93,0.454
1983.075,93,0.454
1983.342,93,0.454
1983.609,93,0.454
1983.876,93,0.454
1984.143,93,0.454
1984.41,93,0.454
1984.677,93,0.454
1984.944,93,0.454
1985.211,93,0.454
1985.478,94,0.459
1985.745,94,0.459
1986.012,93,0.454
1986.279,93,0.454
1986.546,93,0.454
1986.813,93,0.454
1987.08,93,0.454
1987.347,93,0.454
1987.614,93,0.454
1987.881,93,0.454
1988.148,93,0.454
1988.415,93,0.454
1988.682,93,0.454
1988.949,94,0.459
1989.216,93,0.454
1989.483,95,0.464
1989.75,93,0.454
1990.017,93,0.454
1990.284,93,0.454
1990.551,93,0.454
1990.818,93,0.454
1991.085,93,0.454
1991.352,93,0.454
1991.619,93,0.454
1991.886,93,0.454
1992.153,94,0.459
1992.42,94,0.459
1992.687,93,0.454
1992.954,95,0.464
1993.221,94,0.459
1993.488,99,0.483
1993.755,93,0.454
1994.022,93,0.454
1994.289,93,0.454
1994.556,93,0.454
1994.823,93,0.454
1995.09,93,0.454
1995.357,93,0.454
1995.624,93,0.454
1995.891,93,0.454
1996.158,93,0.454
1996.425,93,0.454
1996.692,93,0.454
1996.959,95,0.464
1997.226,93,0.454
1997.493,99,0.483
1997.76,93,0.454
1998.027,93,0.454
1998.294,93,0.454
1998.561,93,0.454
1998.828,93,0.454
1999.095,93,0.454
1999.362,94,0.459
1999.629,93,0.454
1999.896,93,0.454
2000.163,93,0.454
2000.43,93,0.454
2000.697,93,0.454
2000.964,93,0.454
2001.231,93,0.454
2001.498,93,0.454
2001.765,93,0.454
2002.032,94,0.459
2002.299,93,0.454
2002.566,93,0.454
2002.833,95,0.464
2003.1,93,0.454
2003.367,99,0.483
2003.634,93,0.454
2003.901,93,0.454
2004.168,93,0.454
2004.435,94,0.459
2004.702,93,0.454
2004.969,93,0.454
2005.236,93,0.454
2005.503,93,0.454
2005.77,93,0.454
2006.037,93,0.454
2006.304,93,0.454
2006.571,93,0.454
2006.838,100,0.488
2007.107,93,0.454
2007.374,98,0.479
2007.641,93,0.454
2007.908,93,0.454
2008.175,93,0.454
2008.442,93,0.454
2008.709,93,0.454
2008.976,93,0.454
2009.243,94,0.459
2009.51,93,0.454
2009.777,93,0.454
2010.044,93,0.454
2010.311,93,0.454
2010.578,93,0.454
2010.845,93,0.454
2011.112,93,0.454
2011.379,93,0.454
2011.646,93,0.454
2011.913,93,0.454
2012.18,93,0.454
2012.447,93,0.454
2012.714,94,0.459
2012.981,93,0.454
2013.248,100,0.488
2013.517,93,0.454
2013.784,98,0.479
2014.051,93,0.454
2014.318,93,0.454
2014.585,93,0.454
2014.852,94,0.459
2015.119,93,0.454
2015.386,93,0.454
2015.653,93,0.454
2015.92,93,0.454
2016.187,93,0.454
2016.454,93,0.454
2016.721,93,0.454
2016.988,93,0.454
2017.255,99,0.483
2017.522,93,0.454
2017.789,94,0.459
2018.056,93,0.454
2018.323,93,0.454
2018.59,93,0.454
2018.857,93,0.454
2019.124,93,0.454
2019.391,93,0.454
2019.658,93,0.454
2019.925,93,0.454
2020.192,93,0.454
2020.459,94,0.459
2020.726,93,0.454
2020.993,93,0.454
2021.26,99,0.483
2021.527,93,0.454
2021.794,99,0.483
2022.061,93,0.454
2022.328,99,0.483
2022.595,93,0.454
2022.862,93,0.454
2023.129,94,0.459
2023.396,93,0.454
2023.663,93,0.454
2023.93,93,0.454
2024.197,93,0.454
2024.464,93,0.454
2024.731,93,0.454
2024.998,93,0.454
2025.265,93,0.454
2025.532,93,0.454
2025.799,93,0.454
2026.066,93,0.454
2026.333,94,0.459
2026.6,93,0.454
2026.867,94,0.459
2027.134,93,0.454
2027.401,93,0.454
2027.668,93,0.454
2027.935,93,0.454
2028.202,93,0.454
2028.469,93,0.454
2028.736,93,0.454
2029.003,93,0.454
2029.27,93,0.454
2029.537,93,0.454
2029.804,93,0.454
2030.071,93,0.454
2030.338,95,0.464
2030.605,93,0.454
2030.872,93,0.454
2031.139,94,0.459
2031.406,93,0.454
