Time (s),Raw ADC,Voltage (V)
1832.148,98,0.479
1832.415,98,0.479
1832.682,97,0.474
1832.949,98,0.479
1833.216,97,0.474
1833.483,98,0.479
1833.75,97,0.474
1834.017,98,0.479
1834.284,98,0.479
1834.551,98,0.479
1834.818,97,0.474
1835.085,98,0.479
1835.352,97,0.474
1835.619,97,0.474
1835.886,98,0.479
1836.153,97,0.474
1836.42,98,0.479
1836.687,97,0.474
1836.954,98,0.479
1837.221,97,0.474
1837.488,98,0.479
1837.755,97,0.474
1838.022,98,0.479
1838.289,98,0.479
1838.556,97,0.474
1838.823,97,0.474
1839.09,100,0.488
1839.359,97,0.474
1839.626,102,0.498
1839.895,97,0.474
1840.162,98,0.479
1840.429,98,0.479
1840.696,98,0.479
1840.963,98,0.479
1841.23,97,0.474
1841.497,98,0.479
1841.764,97,0.474
1842.031,104,0.508
1842.3,98,0.479
1842.567,102,0.498
1842.836,98,0.479
1843.103,97,0.474
1843.37,98,0.479
1843.637,98,0.479
1843.904,98,0.479
1844.171,98,0.479
1844.438,97,0.474
1844.705,98,0.479
1844.972,97,0.474
1845.239,98,0.479
1845.506,97,0.474
1845.773,97,0.474
1846.04,98,0.479
1846.307,98,0.479
1846.574,99,0.483
1846.841,97,0.474
1847.108,104,0.508
1847.377,98,0.479
1847.644,97,0.474
1847.911,98,0.479
1848.178,97,0.474
1848.445,98,0.479
1848.712,98,0.479
1848.979,97,0.474
1849.246,98,0.479
1849.513,97,0.474
1849.78,98,0.479
1850.047,98,0.479
1850.314,97,0.474
1850.581,98,0.479
1850.848,97,0.474
1851.115,104,0.508
1851.384,97,0.474
1851.651,101,0.493
1851.92,98,0.479
1852.187,98,0.479
1852.454,97,0.474
1852.721,98,0.479
1852.988,98,0.479
1853.255,98,0.479
1853.522,98,0.479
1853.789,98,0.479
1854.056,98,0.479
1854.323,98,0.479
1854.59,98,0.479
1854.857,97,0.474
1855.124,97,0.474
1855.391,97,0.474
1855.658,97,0.474
1855.925,98,0.479
1856.192,99,0.483
1856.459,97,0.474
1856.726,97,0.474
1856.993,98,0.479
1857.26,97,0.474
1857.527,98,0.479
1857.794,98,0.479
1858.061,97,0.474
1858.328,97,0.474
1858.595,97,0.474
1858.862,97,0.474
1859.129,97,0.474
1859.396,98,0.479
1859.663,97,0.474
1859.93,98,0.479
1860.197,98,0.479
1860.464,98,0.479
1860.731,98,0.479
1860.998,97,0.474
1861.265,98,0.479
1861.532,97,0.474
1861.799,98,0.479
1862.066,97,0.474
1862.333,104,0.508
1862.602,97,0.474
1862.869,103,0.503
1863.138,97,0.474
1863.405,97,0.474
1863.672,97,0.474
1863.939,97,0.474
1864.206,98,0.479
1864.473,97,0.474
1864.74,98,0.479
1865.007,98,0.479
1865.274,98,0.479
1865.541,98,0.479
1865.808,98,0.479
1866.075,97,0.474
1866.342,97,0.474
1866.609,98,0.479
1866.876,97,0.474
1867.143,98,0.479
1867.41,98,0.479
1867.677,97,0.474
1867.944,99,0.483
1868.211,97,0.474
1868.478,99,0.483
1868.745,97,0.474
1869.012,98,0.479
1869.279,97,0.474
1869.546,98,0.479
1869.813,98,0.479
1870.08,101,0.493
1870.349,97,0.474
1870.616,97,0.474
1870.883,97,0.474
1871.15,97,0.474
1871.417,98,0.479
1871.684,98,0.479
1871.951,97,0.474
1872.218,98,0.479
1872.485,98,0.479
1872.752,97,0.474
1873.019,99,0.483
1873.286,97,0.474
1873.553,97,0.474
1873.82,98,0.479
1874.087,98,0.479
1874.354,98,0.479
1874.621,98,0.479
1874.888,98,0.479
1875.155,98,0.479
1875.422,98,0.479
1875.689,98,0.479
1875.956,98,0.479
1876.223,98,0.479
1876.49,97,0.474
1876.757,98,0.479
1877.024,98,0.479
1877.291,98,0.479
1877.558,97,0.474
1877.825,98,0.479
1878.092,97,0.474
1878.359,98,0.479
1878.626,98,0.479
1878.893,97,0.474
1879.16,98,0.479
1879.427,98,0.479
1879.694,98,0.479
1879.961,97,0.474
1880.228,97,0.474
1880.495,104,0.508
1880.764,98,0.479
1881.031,98,0.479
1881.298,97,0.474
1881.565,98,0.479
1881.832,98,0.479
1882.099,97,0.474
1882.366,98,0.479
1882.633,97,0.474
1882.9,101,0.493
1883.169,98,0.479
1883.436,97,0.474
1883.703,97,0.474
1883.97,98,0.479
1884.237,98,0.479
1884.504,98,0.479
1884.771,99,0.483
1885.038,98,0.479
1885.305,97,0.474
1885.572,98,0.479
1885.839,98,0.479
1886.106,98,0.479
1886.373,97,0.474
1886.64,98,0.479
1886.907,98,0.479
1887.174,98,0.479
1887.441,97,0.474
1887.708,99,0.483
1887.975,97,0.474
1888.242,103,0.503
1888.511,97,0.474
1888.778,98,0.479
1889.045,97,0.474
1889.312,98,0.479
1889.579,98,0.479
1889.846,97,0.474
1890.113,98,0.479
1890.38,97,0.474
1890.647,99,0.483
1890.914,98,0.479
1891.181,98,0.479
1891.448,98,0.479
1891.715,97,0.474
1891.982,98,0.479
1892.249,98,0.479
1892.516,98,0.479
1892.783,97,0.474
1893.05,98,0.479
1893.317,98,0.479
1893.584,98,0.479
1893.851,97,0.474
1894.118,99,0.483
1894.385,98,0.479
1894.652,103,0.503
1894.921,98,0.479
1895.188,98,0.479
1895.455,98,0.479
1895.722,98,0.479
1895.989,98,0.479
1896.256,97,0.474
