Time (s),Raw ADC,Voltage (V)
2215.642,89,0.435
2215.909,89,0.435
2216.176,89,0.435
2216.443,89,0.435
2216.71,89,0.435
2216.977,89,0.435
2217.244,89,0.435
2217.511,89,0.435
2217.778,89,0.435
2218.045,89,0.435
2218.312,89,0.435
2218.579,89,0.435
2218.846,89,0.435
2219.113,89,0.435
2219.38,89,0.435
2219.647,89,0.435
2219.914,89,0.435
2220.181,89,0.435
2220.448,89,0.435
2220.715,89,0.435
2220.982,89,0.435
2221.249,89,0.435
2221.516,89,0.435
2221.783,89,0.435
2222.05,95,0.464
2222.317,89,0.435
2222.584,96,0.469
2222.851,89,0.435
2223.118,90,0.439
2223.385,89,0.435
2223.652,89,0.435
2223.919,89,0.435
2224.186,89,0.435
2224.453,89,0.435
2224.72,89,0.435
2224.987,89,0.435
2225.254,89,0.435
2225.521,89,0.435
2225.788,89,0.435
2226.055,89,0.435
2226.322,89,0.435
2226.589,89,0.435
2226.856,89,0.435
2227.123,89,0.435
2227.39,89,0.435
2227.657,89,0.435
2227.924,89,0.435
2228.191,89,0.435
2228.458,89,0.435
2228.725,89,0.435
2228.992,89,0.435
2229.259,89,0.435
2229.526,89,0.435
2229.793,89,0.435
2230.06,89,0.435
2230.327,89,0.435
2230.594,89,0.435
2230.861,89,0.435
2231.128,89,0.435
2231.395,89,0.435
2231.662,89,0.435
2231.929,89,0.435
2232.196,89,0.435
2232.463,89,0.435
2232.73,89,0.435
2232.997,89,0.435
2233.264,89,0.435
2233.531,89,0.435
2233.798,89,0.435
2234.065,89,0.435
2234.332,89,0.435
2234.599,89,0.435
2234.866,89,0.435
2235.133,89,0.435
2235.4,89,0.435
2235.667,89,0.435
2235.934,89,0.435
2236.201,89,0.435
2236.468,89,0.435
2236.735,89,0.435
2237.002,89,0.435
2237.269,89,0.435
2237.536,89,0.435
2237.803,89,0.435
2238.07,89,0.435
2238.337,89,0.435
2238.604,88,0.43
2238.871,89,0.435
2239.138,89,0.435
2239.405,89,0.435
2239.672,89,0.435
2239.939,89,0.435
2240.206,89,0.435
