Time (s),Raw ADC,Voltage (V),Voltage_Filtered
146.95,474,2.314,2.305
147.217,472,2.305,2.305
147.484,481,2.349,2.314
147.751,472,2.305,2.314
148.018,474,2.314,2.31
148.285,474,2.314,2.31
148.552,472,2.305,2.305
148.819,473,2.31,2.31
149.086,472,2.305,2.305
149.353,472,2.305,2.305
149.62,473,2.31,2.305
149.887,471,2.3,2.305
150.154,480,2.344,2.31
150.421,471,2.3,2.31
150.688,474,2.314,2.31
150.955,473,2.31,2.31
151.222,470,2.295,2.31
151.489,484,2.363,2.31
151.756,472,2.305,2.31
152.023,475,2.319,2.31
152.29,472,2.305,2.31
152.557,473,2.31,2.31
152.824,474,2.314,2.31
153.091,471,2.3,2.31
153.358,474,2.314,2.31
153.625,472,2.305,2.31
153.892,473,2.31,2.31
154.159,473,2.31,2.31
154.426,471,2.3,2.31
154.693,475,2.319,2.31
154.96,472,2.305,2.31
155.227,474,2.314,2.31
155.494,473,2.31,2.31
155.761,472,2.305,2.31
156.028,475,2.319,2.31
156.295,471,2.3,2.31
156.562,474,2.314,2.31
156.829,472,2.305,2.31
157.096,473,2.31,2.31
157.363,474,2.314,2.31
157.63,471,2.3,2.31
157.897,474,2.314,2.31
158.164,472,2.305,2.31
158.431,473,2.31,2.31
158.698,473,2.31,2.31
158.965,471,2.3,2.31
159.232,474,2.314,2.31
159.499,472,2.305,2.31
159.766,474,2.314,2.31
160.033,473,2.31,2.31
160.3,472,2.305,2.31
160.567,475,2.319,2.31
160.834,471,2.3,2.305
161.101,474,2.314,2.305
161.368,472,2.305,2.305
161.635,472,2.305,2.305
161.902,474,2.314,2.305
162.169,471,2.3,2.305
162.436,474,2.314,2.31
162.703,472,2.305,2.31
162.97,473,2.31,2.305
163.237,473,2.31,2.305
163.504,471,2.3,2.305
163.771,472,2.305,2.31
164.038,472,2.305,2.305
164.305,474,2.314,2.305
164.572,473,2.31,2.305
164.839,472,2.305,2.31
165.106,485,2.368,2.31
165.373,471,2.3,2.31
165.64,474,2.314,2.31
165.907,472,2.305,2.31
166.174,473,2.31,2.31
166.441,474,2.314,2.31
166.708,471,2.3,2.31
166.975,477,2.329,2.314
167.242,472,2.305,2.314
167.509,474,2.314,2.314
167.776,474,2.314,2.314
168.043,471,2.3,2.314
168.31,484,2.363,2.314
168.577,472,2.305,2.31
168.844,474,2.314,2.305
169.111,473,2.31,2.305
169.378,472,2.305,2.305
169.645,471,2.3,2.31
169.912,471,2.3,2.305
170.179,478,2.334,2.305
170.446,473,2.31,2.3
170.713,471,2.3,2.31
170.98,474,2.314,2.31
171.247,470,2.295,2.31
171.514,482,2.354,2.31
171.781,472,2.305,2.31
172.048,474,2.314,2.31
172.315,473,2.31,2.31
172.582,471,2.3,2.31
172.849,474,2.314,2.31
173.116,472,2.305,2.31
173.383,483,2.358,2.31
173.65,473,2.31,2.31
173.917,473,2.31,2.31
174.184,475,2.319,2.31
174.451,472,2.305,2.31
174.718,473,2.31,2.31
174.985,472,2.305,2.31
175.252,478,2.334,2.31
175.519,474,2.314,2.31
175.786,471,2.3,2.31
176.053,473,2.31,2.314
176.32,472,2.305,2.31
176.587,481,2.349,2.31
176.854,474,2.314,2.31
177.121,471,2.3,2.31
177.388,474,2.314,2.31
177.655,472,2.305,2.31
