Time (s),Raw ADC,Voltage (V),Voltage_Filtered
882.802,119,0.581,0.591
883.069,121,0.591,0.596
883.336,125,0.61,0.605
883.603,133,0.649,0.596
883.87,122,0.596,0.605
884.137,124,0.605,0.605
884.404,121,0.591,0.605
884.671,124,0.605,0.605
884.938,124,0.605,0.605
885.205,123,0.601,0.601
885.472,124,0.605,0.605
885.739,122,0.596,0.605
886.006,122,0.596,0.601
886.273,125,0.61,0.605
886.54,126,0.615,0.601
886.807,122,0.596,0.61
887.074,135,0.659,0.61
887.341,123,0.601,0.601
887.608,129,0.63,0.596
887.875,122,0.596,0.596
888.142,121,0.591,0.591
888.409,121,0.591,0.591
888.676,119,0.581,0.591
888.943,121,0.591,0.591
889.21,125,0.61,0.591
889.477,119,0.581,0.591
889.744,122,0.596,0.596
890.011,122,0.596,0.596
890.278,121,0.591,0.596
890.545,124,0.605,0.596
890.812,121,0.591,0.596
891.079,128,0.625,0.596
891.346,122,0.596,0.596
891.613,122,0.596,0.596
891.88,124,0.605,0.596
892.147,121,0.591,0.596
892.414,126,0.615,0.605
892.681,119,0.581,0.605
892.948,136,0.664,0.605
893.215,124,0.605,0.605
893.482,126,0.615,0.605
893.749,121,0.591,0.605
894.016,119,0.581,0.605
894.283,125,0.61,0.61
894.55,119,0.581,0.61
894.817,137,0.669,0.61
895.084,125,0.61,0.61
895.351,125,0.61,0.596
895.618,122,0.596,0.596
895.885,122,0.596,0.596
896.152,121,0.591,0.596
896.419,122,0.596,0.596
896.686,127,0.62,0.596
896.953,126,0.615,0.596
897.22,122,0.596,0.61
897.487,126,0.615,0.61
897.754,120,0.586,0.61
898.021,125,0.61,0.61
898.288,125,0.61,0.61
898.555,122,0.596,0.601
898.822,125,0.61,0.601
899.089,123,0.601,0.596
899.356,121,0.591,0.596
899.623,121,0.591,0.596
899.89,121,0.591,0.596
900.157,122,0.596,0.596
900.424,122,0.596,0.596
900.691,125,0.61,0.596
900.958,124,0.605,0.596
901.225,123,0.601,0.601
901.492,122,0.596,0.601
901.759,122,0.596,0.601
902.026,125,0.61,0.596
902.293,120,0.586,0.596
902.56,125,0.61,0.596
902.827,122,0.596,0.596
903.094,119,0.581,0.596
903.361,122,0.596,0.596
903.628,123,0.601,0.596
903.895,121,0.591,0.596
904.162,125,0.61,0.596
904.429,122,0.596,0.601
904.696,126,0.615,0.605
904.963,122,0.596,0.605
905.23,125,0.61,0.605
905.497,124,0.605,0.605
905.764,122,0.596,0.601
906.031,129,0.63,0.601
906.298,122,0.596,0.601
906.565,123,0.601,0.601
906.832,123,0.601,0.601
907.099,125,0.61,0.601
907.366,122,0.596,0.601
907.633,122,0.596,0.601
907.9,133,0.649,0.61
908.167,119,0.581,0.596
908.434,125,0.61,0.61
908.701,125,0.61,0.61
908.968,119,0.581,0.61
909.235,129,0.63,0.61
909.502,122,0.596,0.61
909.769,131,0.64,0.596
910.036,125,0.61,0.596
910.303,122,0.596,0.596
910.57,122,0.596,0.596
910.837,119,0.581,0.596
911.104,121,0.591,0.596
911.371,122,0.596,0.596
911.638,139,0.679,0.596
911.905,122,0.596,0.596
912.172,123,0.601,0.596
912.439,122,0.596,0.601
912.706,120,0.586,0.601
912.973,124,0.605,0.601
913.24,125,0.61,0.605
913.507,123,0.601,0.605
913.774,126,0.615,0.605
914.041,124,0.605,0.605
914.308,125,0.61,0.605
914.575,121,0.591,0.605
914.842,123,0.601,0.601
915.109,126,0.615,0.596
915.376,119,0.581,0.591
915.643,122,0.596,0.596
915.91,121,0.591,0.596
916.177,121,0.591,0.596
916.444,135,0.659,0.596
916.711,122,0.596,0.596
916.978,127,0.62,0.596
917.245,120,0.586,0.596
917.512,122,0.596,0.596
917.779,126,0.615,0.601
918.046,122,0.596,0.601
918.313,135,0.659,0.61
918.58,123,0.601,0.61
918.847,127,0.62,0.61
919.114,125,0.61,0.61
919.381,122,0.596,0.61
919.648,125,0.61,0.61
919.915,119,0.581,0.61
920.182,130,0.635,0.61
920.449,122,0.596,0.61
920.716,132,0.645,0.596
920.983,125,0.61,0.61
921.25,122,0.596,0.601
921.517,122,0.596,0.61
921.784,125,0.61,0.605
922.051,123,0.601,0.601
922.318,126,0.615,0.601
922.585,124,0.605,0.601
922.852,121,0.591,0.601
923.119,122,0.596,0.596
923.386,120,0.586,0.596
923.653,125,0.61,0.596
923.92,121,0.591,0.596
924.187,122,0.596,0.601
924.454,123,0.601,0.601
924.721,124,0.605,0.601
924.988,125,0.61,0.601
925.255,123,0.601,0.605
925.522,126,0.615,0.605
925.789,123,0.601,0.601
926.056,125,0.61,0.601
926.323,122,0.596,0.601
926.59,120,0.586,0.601
926.857,129,0.63,0.605
927.124,123,0.601,0.605
927.391,127,0.62,0.605
927.658,124,0.605,0.605
927.925,124,0.605,0.605
928.192,126,0.615,0.605
928.459,123,0.601,0.605
928.726,135,0.659,0.605
928.993,123,0.601,0.601
929.26,124,0.605,0.601
929.527,121,0.591,0.601
929.794,121,0.591,0.601
930.061,121,0.591,0.591
930.328,123,0.601,0.591
930.595,132,0.645,0.596
930.862,121,0.591,0.601
931.129,129,0.63,0.605
931.396,122,0.596,0.605
931.663,124,0.605,0.605
931.93,125,0.61,0.61
932.197,124,0.605,0.605
932.464,131,0.64,0.605
932.731,126,0.615,0.605
932.998,121,0.591,0.605
933.265,122,0.596,0.601
933.532,123,0.601,0.596
933.799,124,0.605,0.596
934.066,122,0.596,0.596
934.333,122,0.596,0.601
934.6,125,0.61,0.596
934.867,122,0.596,0.596
935.134,124,0.605,0.596
935.401,121,0.591,0.605
935.668,119,0.581,0.605
935.935,126,0.615,0.605
936.202,124,0.605,0.605
936.469,125,0.61,0.605
936.736,122,0.596,0.605
937.003,124,0.605,0.605
937.27,128,0.625,0.605
937.537,122,0.596,0.601
937.804,123,0.601,0.601
938.071,124,0.605,0.596
938.338,121,0.591,0.596
938.605,122,0.596,0.601
938.872,119,0.581,0.596
939.139,130,0.635,0.596
939.406,123,0.601,0.596
939.673,122,0.596,0.601
939.94,125,0.61,0.601
940.207,121,0.591,0.601
940.474,126,0.615,0.601
940.741,123,0.601,0.61
941.008,138,0.674,0.615
941.275,121,0.591,0.615
941.542,127,0.62,0.61
941.809,126,0.615,0.61
942.076,119,0.581,0.601
942.343,125,0.61,0.601
942.61,122,0.596,0.596
942.877,123,0.601,0.596
943.144,122,0.596,0.596
943.411,119,0.581,0.596
943.678,122,0.596,0.596
943.945,124,0.605,0.596
944.212,125,0.61,0.596
944.479,122,0.596,0.596
944.746,121,0.591,0.596
945.013,122,0.596,0.596
945.28,122,0.596,0.596
945.547,124,0.605,0.596
945.814,121,0.591,0.596
946.081,122,0.596,0.596
946.348,123,0.601,0.596
946.615,122,0.596,0.591
946.882,121,0.591,0.596
947.149,121,0.591,0.591
947.416,120,0.586,0.591
947.683,129,0.63,0.591
947.95,120,0.586,0.596
948.217,122,0.596,0.596
948.484,122,0.596,0.596
948.751,125,0.61,0.596
949.018,121,0.591,0.596
949.285,122,0.596,0.596
949.552,131,0.64,0.596
949.819,124,0.605,0.596
950.086,122,0.596,0.601
950.353,121,0.591,0.601
950.62,123,0.601,0.601
950.887,131,0.64,0.601
951.154,123,0.601,0.605
951.421,125,0.61,0.61
951.688,125,0.61,0.61
951.955,124,0.605,0.61
952.222,131,0.64,0.61
952.489,123,0.601,0.61
952.756,129,0.63,0.61
953.023,122,0.596,0.61
953.29,125,0.61,0.61
953.557,126,0.615,0.61
953.824,121,0.591,0.61
954.091,134,0.654,0.61
954.358,120,0.586,0.61
954.625,125,0.61,0.61
954.892,125,0.61,0.61
955.159,122,0.596,0.61
955.426,135,0.659,0.61
955.693,123,0.601,0.61
955.96,128,0.625,0.61
956.227,125,0.61,0.61
956.494,122,0.596,0.61
956.761,125,0.61,0.61
957.028,124,0.605,0.61
957.295,138,0.674,0.605
957.562,120,0.586,0.605
957.829,126,0.615,0.605
958.096,122,0.596,0.596
958.363,122,0.596,0.596
958.63,125,0.61,0.596
958.897,122,0.596,0.596
959.164,129,0.63,0.596
959.431,122,0.596,0.601
959.698,123,0.601,0.601
959.965,122,0.596,0.605
960.232,124,0.605,0.605
960.499,125,0.61,0.61
960.766,125,0.61,0.61
961.033,136,0.664,0.61
961.3,126,0.615,0.61
961.567,122,0.596,0.605
961.834,121,0.591,0.605
962.101,124,0.605,0.596
962.368,121,0.591,0.596
962.635,126,0.615,0.596
962.902,122,0.596,0.596
963.169,122,0.596,0.596
963.436,124,0.605,0.596
963.703,121,0.591,0.596
963.97,126,0.615,0.596
964.237,121,0.591,0.591
964.504,123,0.601,0.591
