Time (s),Raw ADC,Voltage (V),Voltage_Filtered
3770.753,501,2.446,2.383
3771.038,489,2.388,2.383
3771.323,488,2.383,2.383
3771.608,488,2.383,2.383
3771.893,488,2.383,2.383
3772.178,487,2.378,2.383
3772.463,492,2.402,2.388
3772.748,494,2.412,2.388
3773.033,489,2.388,2.402
3773.318,493,2.407,2.407
3773.603,489,2.388,2.407
3773.888,500,2.441,2.402
3774.173,498,2.432,2.402
3774.458,492,2.402,2.388
3774.743,486,2.373,2.402
3775.028,488,2.383,2.402
3775.313,488,2.383,2.402
3775.598,493,2.407,2.383
3775.883,500,2.441,2.383
3776.168,492,2.402,2.402
3776.453,486,2.373,2.402
3776.738,488,2.383,2.402
3777.023,492,2.402,2.388
3777.308,489,2.388,2.383
3777.593,498,2.432,2.383
3777.878,488,2.383,2.388
3778.163,488,2.383,2.388
3778.448,488,2.383,2.383
3778.733,492,2.402,2.383
3779.018,517,2.524,2.402
3779.303,488,2.383,2.402
3779.588,493,2.407,2.402
3779.873,492,2.402,2.402
3780.158,486,2.373,2.397
3780.443,491,2.397,2.397
3780.728,513,2.505,2.393
3781.013,490,2.393,2.383
3781.298,488,2.383,2.383
3781.583,488,2.383,2.383
3781.868,486,2.373,2.383
3782.153,487,2.378,2.383
3782.438,500,2.441,2.383
3782.723,489,2.388,2.383
3783.008,485,2.368,2.383
3783.293,489,2.388,2.388
3783.578,488,2.383,2.388
3783.863,487,2.378,2.383
3784.148,491,2.397,2.383
3784.433,489,2.388,2.383
3784.718,485,2.368,2.383
3785.003,488,2.383,2.388
3785.288,489,2.388,2.388
3785.573,488,2.383,2.388
3785.858,491,2.397,2.388
3786.143,489,2.388,2.388
3786.428,493,2.407,2.388
3786.713,487,2.378,2.388
3786.998,489,2.388,2.388
3787.283,489,2.388,2.388
3787.568,489,2.388,2.388
3787.853,489,2.388,2.388
3788.138,488,2.383,2.388
3788.423,486,2.373,2.388
3788.708,508,2.48,2.388
3788.993,492,2.402,2.388
3789.278,489,2.388,2.388
3789.563,488,2.383,2.402
3789.848,493,2.407,2.393
3790.133,488,2.383,2.388
3790.418,515,2.515,2.388
3790.703,490,2.393,2.388
3790.988,489,2.388,2.388
3791.273,488,2.383,2.388
3791.558,488,2.383,2.388
3791.843,489,2.388,2.388
3792.128,497,2.427,2.393
3792.413,493,2.407,2.393
3792.698,490,2.393,2.393
3792.983,493,2.407,2.393
3793.268,488,2.383,2.393
3793.553,489,2.388,2.388
3793.838,489,2.388,2.388
3794.123,499,2.437,2.388
3794.408,489,2.388,2.388
3794.693,488,2.383,2.383
3794.978,488,2.383,2.383
3795.263,488,2.383,2.383
3795.548,488,2.383,2.383
3795.833,513,2.505,2.388
3796.118,490,2.393,2.388
3796.403,489,2.388,2.388
3796.688,489,2.388,2.393
3796.973,493,2.407,2.393
3797.258,488,2.383,2.388
3797.543,493,2.407,2.388
3797.828,493,2.407,2.388
3798.113,489,2.388,2.388
3798.398,488,2.383,2.393
3798.683,489,2.388,2.388
3798.968,517,2.524,2.388
3799.253,490,2.393,2.388
3799.538,486,2.373,2.393
3799.823,494,2.412,2.402
3800.108,488,2.383,2.402
3800.393,492,2.402,2.402
3800.678,506,2.471,2.402
3800.963,497,2.427,2.383
3801.248,488,2.383,2.383
3801.533,488,2.383,2.383
3801.818,488,2.383,2.383
3802.103,485,2.368,2.383
3802.388,510,2.49,2.383
3802.673,490,2.393,2.383
3802.958,488,2.383,2.388
3803.243,488,2.383,2.393
3803.528,489,2.388,2.393
3803.813,492,2.402,2.388
3804.098,508,2.48,2.388
3804.383,490,2.393,2.388
3804.668,487,2.378,2.393
3804.953,489,2.388,2.393
3805.238,488,2.383,2.393
3805.523,491,2.397,2.388
3805.808,516,2.52,2.397
3806.093,491,2.397,2.397
3806.378,487,2.378,2.397
3806.663,494,2.412,2.397
3806.948,488,2.383,2.397
3807.233,488,2.383,2.383
3807.518,504,2.461,2.393
3807.803,494,2.412,2.393
3808.088,488,2.383,2.393
3808.373,490,2.393,2.393
3808.658,491,2.397,2.393
3808.943,486,2.373,2.388
3809.228,489,2.388,2.388
3809.513,496,2.422,2.388
3809.798,488,2.383,2.388
3810.083,489,2.388,2.388
3810.368,487,2.378,2.393
3810.653,490,2.393,2.388
3810.938,509,2.485,2.388
3811.223,490,2.393,2.388
3811.508,489,2.388,2.388
3811.793,489,2.388,2.388
3812.078,488,2.383,2.388
3812.363,489,2.388,2.388
3812.648,512,2.5,2.388
3812.933,490,2.393,2.388
3813.218,489,2.388,2.388
3813.503,487,2.378,2.388
3813.788,488,2.383,2.388
3814.073,487,2.378,2.388
3814.358,514,2.51,2.383
3814.643,492,2.402,2.388
3814.928,489,2.388,2.388
3815.213,486,2.373,2.402
3815.498,489,2.388,2.388
3815.783,493,2.407,2.388
3816.068,502,2.451,2.388
3816.353,489,2.388,2.388
3816.638,489,2.388,2.402
3816.923,487,2.378,2.402
3817.208,492,2.402,2.388
3817.493,493,2.407,2.388
3817.778,503,2.456,2.388
3818.063,489,2.388,2.388
3818.348,486,2.373,2.388
3818.633,487,2.378,2.388
3818.918,489,2.388,2.388
3819.203,514,2.51,2.388
3819.488,490,2.393,2.388
3819.773,489,2.388,2.388
3820.058,488,2.383,2.393
3820.343,485,2.368,2.388
3820.628,507,2.476,2.383
3820.913,490,2.393,2.383
3821.198,485,2.368,2.378
3821.483,487,2.378,2.383
3821.768,488,2.383,2.383
3822.053,487,2.378,2.383
3822.338,500,2.441,2.383
3822.623,488,2.383,2.383
3822.908,488,2.383,2.383
3823.193,489,2.388,2.383
3823.478,488,2.383,2.383
3823.763,488,2.383,2.383
3824.048,495,2.417,2.383
3824.333,490,2.393,2.383
3824.618,488,2.383,2.383
3824.903,488,2.383,2.393
3825.188,488,2.383,2.383
3825.473,493,2.407,2.383
3825.758,497,2.427,2.383
3826.043,487,2.378,2.383
3826.328,488,2.383,2.388
3826.613,489,2.388,2.388
3826.898,488,2.383,2.383
3827.183,492,2.402,2.383
3827.468,491,2.397,2.383
3827.753,488,2.383,2.383
3828.038,488,2.383,2.383
3828.323,488,2.383,2.383
3828.608,488,2.383,2.383
3828.893,488,2.383,2.383
3829.178,489,2.388,2.383
3829.463,489,2.388,2.388
3829.748,489,2.388,2.388
3830.033,486,2.373,2.388
3830.318,513,2.505,2.388
3830.603,488,2.383,2.383
3830.888,489,2.388,2.383
3831.173,488,2.383,2.388
3831.458,488,2.383,2.383
3831.743,511,2.495,2.388
3832.028,489,2.388,2.383
3832.313,488,2.383,2.383
3832.598,491,2.397,2.388
3832.883,488,2.383,2.388
3833.168,488,2.383,2.388
3833.453,491,2.397,2.388
3833.738,489,2.388,2.388
3834.023,492,2.402,2.397
3834.308,488,2.383,2.397
3834.593,503,2.456,2.388
3834.878,493,2.407,2.388
3835.163,489,2.388,2.388
3835.448,488,2.383,2.388
3835.733,487,2.378,2.388
3836.018,489,2.388,2.383
3836.303,492,2.402,2.383
3836.588,487,2.378,2.388
3836.873,487,2.378,2.388
3837.158,489,2.388,2.388
3837.443,503,2.456,2.388
3837.728,497,2.427,2.388
3838.013,489,2.388,2.388
3838.298,489,2.388,2.417
3838.583,489,2.388,2.388
3838.868,505,2.466,2.388
3839.153,495,2.417,2.388
3839.438,489,2.388,2.388
3839.723,486,2.373,2.417
3840.008,486,2.373,2.388
3840.293,502,2.451,2.388
3840.578,497,2.427,2.383
3840.863,489,2.388,2.383
3841.148,488,2.383,2.388
3841.433,486,2.373,2.388
3841.718,488,2.383,2.383
3842.003,493,2.407,2.383
3842.288,491,2.397,2.383
3842.573,487,2.378,2.383
3842.858,486,2.373,2.383
3843.143,488,2.383,2.378
3843.428,491,2.397,2.378
3843.713,487,2.378,2.383
3843.998,486,2.373,2.388
3844.283,489,2.388,2.388
3844.568,512,2.5,2.388
3844.853,490,2.393,2.388
3845.138,489,2.388,2.388
3845.423,489,2.388,2.388
3845.708,488,2.383,2.383
