Time (s),Raw ADC,Voltage (V),Voltage_Filtered
604.054,133,0.649,0.64
604.321,134,0.654,0.649
604.588,131,0.64,0.649
604.855,133,0.649,0.649
605.122,133,0.649,0.649
605.389,145,0.708,0.649
605.656,135,0.659,0.649
605.923,131,0.64,0.649
606.19,134,0.654,0.654
606.457,132,0.645,0.649
606.724,133,0.649,0.649
606.991,134,0.654,0.649
607.258,132,0.645,0.649
607.525,134,0.654,0.649
607.792,131,0.64,0.649
608.059,133,0.649,0.649
608.326,134,0.654,0.649
608.593,131,0.64,0.649
608.86,143,0.698,0.649
609.127,132,0.645,0.649
609.394,136,0.664,0.649
609.661,133,0.649,0.649
609.928,133,0.649,0.649
610.195,134,0.654,0.649
610.462,132,0.645,0.649
610.729,133,0.649,0.649
610.996,133,0.649,0.649
611.263,135,0.659,0.649
611.53,134,0.654,0.649
611.797,131,0.64,0.649
612.064,134,0.654,0.654
612.331,132,0.645,0.649
612.598,133,0.649,0.649
612.865,134,0.654,0.649
613.132,131,0.64,0.649
613.399,135,0.659,0.649
613.666,132,0.645,0.649
613.933,134,0.654,0.649
614.2,133,0.649,0.649
614.467,131,0.64,0.649
614.734,145,0.708,0.649
615.001,132,0.645,0.649
615.268,142,0.693,0.654
615.535,133,0.649,0.654
615.802,135,0.659,0.649
616.069,134,0.654,0.649
616.336,131,0.64,0.649
616.603,133,0.649,0.649
616.87,133,0.649,0.649
617.137,132,0.645,0.649
617.404,134,0.654,0.649
617.671,132,0.645,0.649
617.938,134,0.654,0.649
618.205,132,0.645,0.649
618.472,133,0.649,0.649
618.739,134,0.654,0.649
619.006,131,0.64,0.649
619.273,135,0.659,0.649
619.54,132,0.645,0.649
619.807,133,0.649,0.649
620.074,134,0.654,0.649
620.341,131,0.64,0.649
620.608,147,0.718,0.649
620.875,131,0.64,0.654
621.142,139,0.679,0.654
621.409,133,0.649,0.654
621.676,134,0.654,0.649
621.943,134,0.654,0.649
622.21,131,0.64,0.649
622.477,133,0.649,0.649
622.744,133,0.649,0.649
623.011,132,0.645,0.649
623.278,135,0.659,0.649
623.545,131,0.64,0.649
623.812,134,0.654,0.649
624.079,132,0.645,0.649
624.346,133,0.649,0.649
624.613,134,0.654,0.649
624.88,132,0.645,0.649
625.147,137,0.669,0.654
625.414,132,0.645,0.654
625.681,134,0.654,0.654
625.948,134,0.654,0.654
626.215,132,0.645,0.649
626.482,134,0.654,0.649
626.749,132,0.645,0.649
627.016,133,0.649,0.649
627.283,133,0.649,0.649
627.55,142,0.693,0.649
627.817,134,0.654,0.649
628.084,132,0.645,0.649
628.351,134,0.654,0.654
628.618,133,0.649,0.649
628.885,132,0.645,0.649
629.152,136,0.664,0.649
629.419,131,0.64,0.649
629.686,134,0.654,0.649
629.953,132,0.645,0.649
630.22,133,0.649,0.649
630.487,134,0.654,0.649
630.754,131,0.64,0.649
631.021,145,0.708,0.654
631.288,132,0.645,0.654
631.555,147,0.718,0.654
631.822,134,0.654,0.654
632.089,131,0.64,0.649
632.356,134,0.654,0.649
632.623,132,0.645,0.649
