Time (s),Raw ADC,Voltage (V),Voltage_Filtered
701.009,522,2.549,2.549
701.291,522,2.549,2.549
701.573,533,2.603,2.554
701.855,525,2.563,2.554
702.137,526,2.568,2.554
702.419,523,2.554,2.559
702.701,523,2.554,2.554
702.983,523,2.554,2.554
703.266,524,2.559,2.554
703.548,523,2.554,2.559
703.83,527,2.573,2.559
704.112,548,2.676,2.559
704.394,529,2.583,2.563
704.676,523,2.554,2.563
704.958,524,2.559,2.559
705.24,525,2.563,2.554
705.522,522,2.549,2.554
705.804,523,2.554,2.559
706.086,523,2.554,2.554
706.368,532,2.598,2.554
706.65,536,2.617,2.554
706.933,522,2.549,2.554
707.215,521,2.544,2.554
707.497,521,2.544,2.554
707.779,523,2.554,2.554
708.061,524,2.559,2.554
708.343,523,2.554,2.554
708.625,523,2.554,2.554
708.907,523,2.554,2.554
709.189,520,2.539,2.554
709.471,539,2.632,2.554
709.753,524,2.559,2.554
710.035,521,2.544,2.554
710.317,520,2.539,2.554
710.6,523,2.554,2.554
710.882,523,2.554,2.554
711.164,524,2.559,2.554
711.446,521,2.544,2.554
711.728,523,2.554,2.559
712.01,547,2.671,2.559
712.292,530,2.588,2.559
712.574,525,2.563,2.559
712.856,524,2.559,2.559
713.138,523,2.554,2.559
713.42,524,2.559,2.554
713.702,522,2.549,2.554
713.984,523,2.554,2.554
714.267,520,2.539,2.554
714.549,523,2.554,2.554
714.831,543,2.651,2.554
715.113,531,2.593,2.559
715.395,524,2.559,2.559
715.677,522,2.549,2.559
715.959,524,2.559,2.554
716.241,523,2.554,2.554
716.523,523,2.554,2.554
716.805,523,2.554,2.554
717.087,523,2.554,2.554
717.369,522,2.549,2.554
717.651,538,2.627,2.554
717.934,522,2.549,2.554
718.216,527,2.573,2.554
718.498,522,2.549,2.559
718.78,523,2.554,2.554
719.062,526,2.568,2.554
719.344,524,2.559,2.554
719.626,523,2.554,2.554
719.908,523,2.554,2.559
720.19,523,2.554,2.559
720.472,542,2.646,2.563
720.754,532,2.598,2.563
721.036,529,2.583,2.563
721.318,525,2.563,2.573
721.601,525,2.563,2.568
721.883,522,2.549,2.563
722.165,527,2.573,2.563
722.447,526,2.568,2.563
722.729,523,2.554,2.568
723.011,523,2.554,2.568
723.293,532,2.598,2.568
723.575,526,2.568,2.563
723.857,535,2.612,2.563
724.139,525,2.563,2.563
724.421,524,2.559,2.559
724.703,523,2.554,2.559
724.986,524,2.559,2.559
725.268,522,2.549,2.554
725.55,527,2.573,2.554
725.832,523,2.554,2.559
726.114,523,2.554,2.554
726.396,537,2.622,2.559
726.678,533,2.603,2.554
726.96,522,2.549,2.559
727.242,524,2.559,2.559
727.524,520,2.539,2.554
727.806,526,2.568,2.554
728.088,520,2.539,2.554
728.37,523,2.554,2.554
728.653,523,2.554,2.559
728.935,535,2.612,2.554
729.217,548,2.676,2.554
729.499,524,2.559,2.554
729.781,523,2.554,2.559
730.063,522,2.549,2.559
730.345,523,2.554,2.559
730.627,524,2.559,2.554
730.909,524,2.559,2.559
731.191,527,2.573,2.559
731.473,523,2.554,2.559
731.755,547,2.671,2.573
732.037,530,2.588,2.573
732.32,522,2.549,2.554
732.602,527,2.573,2.549
732.884,522,2.549,2.549
733.166,522,2.549,2.549
733.448,519,2.534,2.549
733.73,521,2.544,2.549
734.012,523,2.554,2.554
734.294,538,2.627,2.559
734.576,526,2.568,2.559
734.858,525,2.563,2.559
735.14,524,2.559,2.559
735.422,523,2.554,2.559
735.704,522,2.549,2.559
735.987,520,2.539,2.559
736.269,527,2.573,2.559
736.551,526,2.568,2.563
736.833,524,2.559,2.563
737.115,547,2.671,2.568
737.397,525,2.563,2.563
737.679,523,2.554,2.563
737.961,526,2.568,2.563
738.243,523,2.554,2.563
738.525,527,2.573,2.554
738.807,521,2.544,2.568
739.089,527,2.573,2.573
739.371,523,2.554,2.573
739.654,539,2.632,2.568
739.936,538,2.627,2.568
740.218,526,2.568,2.554
740.5,522,2.549,2.554
740.782,521,2.544,2.554
741.064,523,2.554,2.554
741.346,520,2.539,2.549
741.628,523,2.554,2.549
741.91,526,2.568,2.554
742.192,520,2.539,2.554
742.474,522,2.549,2.554
742.756,527,2.573,2.554
743.039,523,2.554,2.549
743.321,523,2.554,2.554
743.603,520,2.539,2.554
743.885,522,2.549,2.554
744.167,523,2.554,2.554
744.449,522,2.549,2.554
744.731,541,2.642,2.554
745.013,530,2.588,2.554
745.295,524,2.559,2.554
745.577,523,2.554,2.554
745.859,522,2.549,2.554
746.141,522,2.549,2.549
746.423,523,2.554,2.549
746.706,522,2.549,2.549
746.988,521,2.544,2.554
747.27,523,2.554,2.554
747.552,548,2.676,2.559
747.834,526,2.568,2.559
748.116,525,2.563,2.563
748.398,524,2.559,2.568
748.68,523,2.554,2.563
748.962,526,2.568,2.559
749.244,526,2.568,2.554
749.526,523,2.554,2.554
749.808,521,2.544,2.568
750.09,519,2.534,2.559
750.373,548,2.676,2.554
750.655,529,2.583,2.554
750.937,524,2.559,2.554
751.219,523,2.554,2.554
751.501,523,2.554,2.554
751.783,521,2.544,2.554
752.065,523,2.554,2.554
752.347,520,2.539,2.549
752.629,523,2.554,2.549
752.911,522,2.549,2.549
753.193,522,2.549,2.549
753.475,522,2.549,2.554
753.757,535,2.612,2.554
754.04,523,2.554,2.554
754.322,524,2.559,2.554
754.604,523,2.554,2.554
754.886,523,2.554,2.554
755.168,522,2.549,2.554
755.45,527,2.573,2.554
755.732,524,2.559,2.554
756.014,523,2.554,2.554
756.296,520,2.539,2.559
756.578,546,2.666,2.554
756.86,523,2.554,2.554
757.142,525,2.563,2.554
757.424,523,2.554,2.554
757.707,523,2.554,2.554
757.989,523,2.554,2.554
758.271,523,2.554,2.554
758.553,523,2.554,2.554
758.835,523,2.554,2.554
759.117,522,2.549,2.554
759.399,527,2.573,2.563
759.681,547,2.671,2.563
759.963,525,2.563,2.563
760.245,527,2.573,2.563
760.527,524,2.559,2.559
760.809,520,2.539,2.554
761.091,523,2.554,2.554
761.374,520,2.539,2.554
761.656,523,2.554,2.554
761.938,523,2.554,2.554
762.22,523,2.554,2.554
762.502,525,2.563,2.563
762.784,546,2.666,2.568
763.066,530,2.588,2.568
763.348,526,2.568,2.568
763.63,527,2.573,2.568
763.912,523,2.554,2.568
764.194,526,2.568,2.568
764.476,522,2.549,2.554
764.759,523,2.554,2.554
765.041,527,2.573,2.554
765.323,522,2.549,2.554
765.605,522,2.549,2.554
765.887,551,2.69,2.549
766.169,526,2.568,2.549
766.451,522,2.549,2.554
766.733,522,2.549,2.554
767.015,523,2.554,2.554
767.297,523,2.554,2.549
767.579,526,2.568,2.554
767.861,522,2.549,2.554
768.143,520,2.539,2.554
768.426,531,2.593,2.559
768.708,547,2.671,2.554
768.99,522,2.549,2.554
769.272,524,2.559,2.554
769.554,523,2.554,2.554
769.836,520,2.539,2.554
770.118,523,2.554,2.554
770.4,524,2.559,2.554
770.682,523,2.554,2.554
770.964,526,2.568,2.559
