Time (s),Raw ADC,Voltage (V),Voltage_Filtered
1604.996,101,0.493,0.493
1605.265,104,0.508,0.493
1605.534,101,0.493,0.498
1605.803,103,0.503,0.503
1606.072,102,0.498,0.503
1606.341,103,0.503,0.503
1606.61,103,0.503,0.503
1606.879,102,0.498,0.503
1607.148,106,0.518,0.503
1607.417,101,0.493,0.503
1607.686,103,0.503,0.503
1607.955,103,0.503,0.503
1608.224,103,0.503,0.503
1608.493,101,0.493,0.503
1608.762,107,0.522,0.503
1609.031,103,0.503,0.503
1609.3,104,0.508,0.503
1609.569,101,0.493,0.503
1609.838,108,0.527,0.503
1610.107,102,0.498,0.503
1610.376,103,0.503,0.503
1610.645,103,0.503,0.503
1610.914,103,0.503,0.503
1611.183,103,0.503,0.503
1611.452,105,0.513,0.503
1611.721,103,0.503,0.503
1611.99,101,0.493,0.503
1612.259,104,0.508,0.503
1612.528,103,0.503,0.503
1612.797,107,0.522,0.503
1613.066,103,0.503,0.503
1613.335,103,0.503,0.503
1613.604,102,0.498,0.503
1613.873,104,0.508,0.503
1614.142,102,0.498,0.503
1614.411,103,0.503,0.503
1614.68,103,0.503,0.503
1614.949,103,0.503,0.503
1615.218,103,0.503,0.503
1615.487,101,0.493,0.503
1615.756,103,0.503,0.503
1616.025,104,0.508,0.503
1616.294,103,0.503,0.503
1616.563,101,0.493,0.503
1616.832,103,0.503,0.503
1617.101,101,0.493,0.503
1617.37,103,0.503,0.503
1617.639,101,0.493,0.503
1617.908,108,0.527,0.503
1618.177,103,0.503,0.503
1618.446,103,0.503,0.503
1618.715,106,0.518,0.503
1618.984,106,0.518,0.503
1619.253,103,0.503,0.503
1619.522,102,0.498,0.503
1619.791,107,0.522,0.503
1620.06,101,0.493,0.503
1620.329,103,0.503,0.498
1620.598,101,0.493,0.503
1620.867,103,0.503,0.493
1621.136,101,0.493,0.503
1621.405,104,0.508,0.503
1621.674,101,0.493,0.503
1621.943,104,0.508,0.508
1622.212,104,0.508,0.508
1622.481,103,0.503,0.508
1622.75,108,0.527,0.508
1623.019,103,0.503,0.508
1623.288,108,0.527,0.503
1623.557,102,0.498,0.508
1623.826,104,0.508,0.508
1624.095,101,0.493,0.508
1624.364,104,0.508,0.508
1624.633,104,0.508,0.508
1624.902,104,0.508,0.508
1625.171,101,0.493,0.508
1625.44,104,0.508,0.508
1625.709,101,0.493,0.503
1625.978,104,0.508,0.503
1626.247,101,0.493,0.503
1626.516,103,0.503,0.503
1626.785,103,0.503,0.503
1627.054,103,0.503,0.498
1627.323,102,0.498,0.498
1627.592,101,0.493,0.498
1627.861,102,0.498,0.498
1628.13,101,0.493,0.498
1628.399,106,0.518,0.493
1628.668,101,0.493,0.498
1628.937,105,0.513,0.493
1629.206,101,0.493,0.513
1629.475,115,0.562,0.513
1629.744,101,0.493,0.513
1630.013,118,0.576,0.503
1630.282,105,0.513,0.503
1630.551,103,0.503,0.503
1630.82,103,0.503,0.503
1631.089,103,0.503,0.503
1631.358,103,0.503,0.503
1631.627,102,0.498,0.503
1631.896,103,0.503,0.503
1632.165,102,0.498,0.503
1632.434,103,0.503,0.498
1632.703,101,0.493,0.503
1632.972,103,0.503,0.503
