Time (s),Raw ADC,Voltage (V),Voltage_Filtered
3175.417,501,2.446,2.446
3175.702,507,2.476,2.446
3175.987,502,2.451,2.446
3176.272,502,2.451,2.451
3176.557,499,2.437,2.451
3176.842,500,2.441,2.451
3177.127,509,2.485,2.446
3177.412,501,2.446,2.446
3177.697,502,2.451,2.446
3177.982,500,2.441,2.446
3178.267,501,2.446,2.446
3178.552,511,2.495,2.446
3178.837,501,2.446,2.446
3179.122,501,2.446,2.446
3179.407,501,2.446,2.446
3179.692,502,2.451,2.446
3179.977,530,2.588,2.446
3180.262,501,2.446,2.446
3180.547,500,2.441,2.446
3180.832,502,2.451,2.446
3181.117,500,2.441,2.446
3181.402,499,2.437,2.441
3181.687,515,2.515,2.446
3181.972,501,2.446,2.441
3182.257,499,2.437,2.446
3182.542,502,2.451,2.451
3182.827,500,2.441,2.446
3183.112,525,2.563,2.446
3183.397,504,2.461,2.446
3183.682,499,2.437,2.446
3183.967,501,2.446,2.446
3184.252,501,2.446,2.446
3184.537,499,2.437,2.446
3184.822,509,2.485,2.446
3185.107,502,2.451,2.446
3185.392,499,2.437,2.446
3185.677,502,2.451,2.451
3185.962,501,2.446,2.446
3186.247,501,2.446,2.446
3186.532,503,2.456,2.446
3186.817,501,2.446,2.446
3187.102,501,2.446,2.446
3187.387,501,2.446,2.446
3187.672,507,2.476,2.446
3187.957,498,2.432,2.446
3188.242,501,2.446,2.446
3188.527,501,2.446,2.446
3188.812,499,2.437,2.441
3189.097,506,2.471,2.446
3189.382,500,2.441,2.446
3189.667,500,2.441,2.441
3189.952,502,2.451,2.451
3190.237,529,2.583,2.446
3190.522,500,2.441,2.446
3190.807,502,2.451,2.451
3191.092,501,2.446,2.451
3191.377,501,2.446,2.446
3191.662,529,2.583,2.446
3191.947,503,2.456,2.446
3192.232,499,2.437,2.446
3192.517,501,2.446,2.446
3192.802,501,2.446,2.446
3193.087,501,2.446,2.446
3193.372,505,2.466,2.446
3193.657,503,2.456,2.446
3193.942,501,2.446,2.446
3194.227,501,2.446,2.451
3194.512,502,2.451,2.451
3194.797,501,2.446,2.446
3195.082,503,2.456,2.451
3195.367,502,2.451,2.451
3195.652,501,2.446,2.451
3195.937,502,2.451,2.451
3196.222,531,2.593,2.451
3196.507,502,2.451,2.451
3196.792,502,2.451,2.451
3197.077,500,2.441,2.451
3197.362,502,2.451,2.451
3197.647,524,2.559,2.451
3197.932,504,2.461,2.451
3198.217,502,2.451,2.451
3198.502,502,2.451,2.461
3198.787,502,2.451,2.451
3199.072,525,2.563,2.451
3199.357,506,2.471,2.451
3199.642,502,2.451,2.451
3199.927,501,2.446,2.461
3200.212,502,2.451,2.451
3200.497,514,2.51,2.451
3200.782,504,2.461,2.451
3201.067,502,2.451,2.451
3201.352,502,2.451,2.451
3201.637,499,2.437,2.451
3201.922,502,2.451,2.451
3202.207,507,2.476,2.451
3202.492,502,2.451,2.451
3202.777,502,2.451,2.451
3203.062,502,2.451,2.451
3203.347,502,2.451,2.451
3203.632,529,2.583,2.451
3203.917,503,2.456,2.451
3204.202,502,2.451,2.451
3204.487,499,2.437,2.451
3204.772,502,2.451,2.451
3205.057,501,2.446,2.451
3205.342,521,2.544,2.446
3205.627,506,2.471,2.451
3205.912,501,2.446,2.446
3206.197,499,2.437,2.446
3206.482,502,2.451,2.446
3206.767,500,2.441,2.441
3207.052,500,2.441,2.441
3207.337,505,2.466,2.441
3207.622,500,2.441,2.441
3207.907,501,2.446,2.446
3208.192,499,2.437,2.446
3208.477,501,2.446,2.446
3208.762,501,2.446,2.446
3209.047,507,2.476,2.446
3209.332,502,2.451,2.446
3209.617,501,2.446,2.446
3209.902,502,2.451,2.451
3210.187,501,2.446,2.451
3210.472,498,2.432,2.446
3210.757,507,2.476,2.451
3211.042,502,2.451,2.446
3211.327,501,2.446,2.446
3211.612,502,2.451,2.451
3211.897,501,2.446,2.451
3212.182,499,2.437,2.446
3212.467,504,2.461,2.446
3212.752,502,2.451,2.446
3213.037,501,2.446,2.446
3213.322,501,2.446,2.446
3213.607,498,2.432,2.446
3213.892,501,2.446,2.446
3214.177,503,2.456,2.446
3214.462,501,2.446,2.446
3214.747,501,2.446,2.446
3215.032,500,2.441,2.446
3215.317,529,2.583,2.446
3215.602,501,2.446,2.446
3215.887,502,2.451,2.446
3216.172,499,2.437,2.451
3216.457,498,2.432,2.446
3216.742,530,2.588,2.441
3217.027,502,2.451,2.441
3217.312,500,2.441,2.441
3217.597,500,2.441,2.446
3217.882,501,2.446,2.446
3218.167,499,2.437,2.441
3218.452,503,2.456,2.446
3218.737,502,2.451,2.446
3219.022,499,2.437,2.446
3219.307,501,2.446,2.451
3219.592,522,2.549,2.451
3219.877,501,2.446,2.446
3220.162,502,2.451,2.451
3220.447,502,2.451,2.451
3220.732,501,2.446,2.451
3221.017,502,2.451,2.451
3221.302,514,2.51,2.451
3221.587,502,2.451,2.451
3221.872,502,2.451,2.451
3222.157,501,2.446,2.451
3222.442,499,2.437,2.451
3222.727,530,2.588,2.446
3223.012,503,2.456,2.446
3223.297,499,2.437,2.446
3223.582,501,2.446,2.456
3223.867,501,2.446,2.456
3224.152,519,2.534,2.446
3224.437,508,2.48,2.451
3224.722,503,2.456,2.451
3225.007,501,2.446,2.456
3225.292,502,2.451,2.451
3225.577,501,2.446,2.451
3225.862,508,2.48,2.446
3226.147,502,2.451,2.446
3226.432,501,2.446,2.446
3226.717,500,2.441,2.451
3227.002,501,2.446,2.451
3227.287,531,2.593,2.446
3227.572,502,2.451,2.446
3227.857,502,2.451,2.451
3228.142,501,2.446,2.451
3228.427,501,2.446,2.451
3228.712,530,2.588,2.451
3228.997,503,2.456,2.446
3229.282,502,2.451,2.451
3229.567,500,2.441,2.456
3229.852,501,2.446,2.451
3230.137,529,2.583,2.451
3230.422,504,2.461,2.451
3230.707,502,2.451,2.451
3230.992,502,2.451,2.461
3231.277,499,2.437,2.451
3231.562,522,2.549,2.451
3231.847,504,2.461,2.446
3232.132,501,2.446,2.446
3232.417,501,2.446,2.446
3232.702,501,2.446,2.446
3232.987,501,2.446,2.446
3233.272,514,2.51,2.446
3233.557,501,2.446,2.446
3233.842,500,2.441,2.446
3234.127,501,2.446,2.446
3234.412,501,2.446,2.446
3234.697,501,2.446,2.446
3234.982,505,2.466,2.446
3235.267,500,2.441,2.446
3235.552,500,2.441,2.446
3235.837,502,2.451,2.446
3236.122,501,2.446,2.441
3236.407,500,2.441,2.446
3236.692,502,2.451,2.446
3236.977,499,2.437,2.446
3237.262,501,2.446,2.446
3237.547,501,2.446,2.446
3237.832,524,2.559,2.446
3238.117,501,2.446,2.446
3238.402,502,2.451,2.451
3238.687,502,2.451,2.451
3238.972,501,2.446,2.451
3239.257,511,2.495,2.451
3239.542,506,2.471,2.451
3239.827,498,2.432,2.446
3240.112,502,2.451,2.451
3240.397,499,2.437,2.451
3240.682,498,2.432,2.437
3240.967,531,2.593,2.451
3241.252,503,2.456,2.446
3241.537,498,2.432,2.446
3241.822,502,2.451,2.451
3242.107,501,2.446,2.451
3242.392,501,2.446,2.446
3242.677,503,2.456,2.446
3242.962,502,2.451,2.446
3243.247,501,2.446,2.446
3243.532,501,2.446,2.451
3243.817,511,2.495,2.451
3244.102,500,2.441,2.446
3244.387,503,2.456,2.446
3244.672,502,2.451,2.451
3244.957,501,2.446,2.446
3245.242,501,2.446,2.451
3245.527,531,2.593,2.446
3245.812,499,2.437,2.446
3246.097,502,2.451,2.446
3246.382,499,2.437,2.451
3246.667,501,2.446,2.451
3246.952,530,2.588,2.451
3247.237,502,2.451,2.446
3247.522,502,2.451,2.451
3247.807,500,2.441,2.451
3248.092,501,2.446,2.451
3248.377,502,2.451,2.451
3248.662,514,2.51,2.446
3248.947,503,2.456,2.446
3249.232,501,2.446,2.451
3249.517,499,2.437,2.456
3249.802,501,2.446,2.451
3250.087,531,2.593,2.446
3250.372,503,2.456,2.451
3250.657,502,2.451,2.451
3250.942,501,2.446,2.451
3251.227,502,2.451,2.451
3251.512,501,2.446,2.451
3251.797,506,2.471,2.446
3252.082,502,2.451,2.451
3252.367,501,2.446,2.451
3252.652,501,2.446,2.451
3252.937,502,2.451,2.451
3253.222,513,2.505,2.451
3253.507,502,2.451,2.451
3253.792,501,2.446,2.451
3254.077,502,2.451,2.451
3254.362,502,2.451,2.451
3254.647,512,2.5,2.451
3254.932,502,2.451,2.451
3255.217,499,2.437,2.451
3255.502,502,2.451,2.451
3255.787,501,2.446,2.451
3256.072,507,2.476,2.451
3256.357,502,2.451,2.451
3256.642,502,2.451,2.451
3256.927,499,2.437,2.451
3257.212,501,2.446,2.446
3257.497,507,2.476,2.446
3257.782,500,2.441,2.446
3258.067,501,2.446,2.446
3258.352,501,2.446,2.446
3258.637,513,2.505,2.446
3258.922,501,2.446,2.446
3259.207,500,2.441,2.446
3259.492,502,2.451,2.446
3259.777,501,2.446,2.446
3260.062,501,2.446,2.446
3260.347,505,2.466,2.446
3260.632,501,2.446,2.446
3260.917,501,2.446,2.446
3261.202,502,2.451,2.446
3261.487,500,2.441,2.446
3261.772,503,2.456,2.446
3262.057,501,2.446,2.451
3262.342,501,2.446,2.446
3262.627,502,2.451,2.446
3262.912,508,2.48,2.446
3263.197,501,2.446,2.446
3263.482,500,2.441,2.446
3263.767,500,2.441,2.446
3264.052,501,2.446,2.446
3264.337,507,2.476,2.446
3264.622,501,2.446,2.446
3264.907,498,2.432,2.446
3265.192,501,2.446,2.446
3265.477,501,2.446,2.446
3265.762,501,2.446,2.446
3266.047,502,2.451,2.446
3266.332,501,2.446,2.446
3266.617,501,2.446,2.446
3266.902,501,2.446,2.446
3267.187,506,2.471,2.446
3267.472,501,2.446,2.446
3267.757,502,2.451,2.446
3268.042,499,2.437,2.446
3268.327,501,2.446,2.446
3268.612,506,2.471,2.446
3268.897,500,2.441,2.446
3269.182,501,2.446,2.446
3269.467,499,2.437,2.446
3269.752,530,2.588,2.446
3270.037,501,2.446,2.446
3270.322,500,2.441,2.446
3270.607,501,2.446,2.446
3270.892,501,2.446,2.446
3271.177,503,2.456,2.446
3271.462,499,2.437,2.446
3271.747,501,2.446,2.446
3272.032,512,2.5,2.446
3272.317,504,2.461,2.446
3272.602,500,2.441,2.446
3272.887,501,2.446,2.446
3273.172,500,2.441,2.446
3273.457,500,2.441,2.446
3273.742,503,2.456,2.446
3274.027,501,2.446,2.446
3274.312,502,2.451,2.446
3274.597,501,2.446,2.446
3274.882,505,2.466,2.446
3275.167,501,2.446,2.451
3275.452,501,2.446,2.451
3275.737,502,2.451,2.451
3276.022,502,2.451,2.446
3276.307,503,2.456,2.446
3276.592,499,2.437,2.446
3276.877,501,2.446,2.446
3277.162,501,2.446,2.437
