Time (s),Raw ADC,Voltage (V),Voltage_Filtered
395.794,148,0.723,0.708
396.061,154,0.752,0.703
396.328,145,0.708,0.703
396.595,143,0.698,0.703
396.862,144,0.703,0.703
397.129,144,0.703,0.703
397.396,143,0.698,0.703
397.663,146,0.713,0.703
397.93,143,0.698,0.703
398.197,149,0.728,0.703
398.464,143,0.698,0.703
398.731,144,0.703,0.703
398.998,145,0.708,0.703
399.265,143,0.698,0.703
399.532,152,0.742,0.708
399.799,143,0.698,0.708
400.066,147,0.718,0.708
400.333,145,0.708,0.708
400.6,143,0.698,0.703
400.867,145,0.708,0.703
401.134,143,0.698,0.703
401.401,144,0.703,0.703
401.668,144,0.703,0.703
401.935,154,0.752,0.703
402.202,149,0.728,0.703
402.469,143,0.698,0.703
402.736,145,0.708,0.708
403.003,144,0.703,0.703
403.27,143,0.698,0.703
403.537,146,0.713,0.703
403.804,143,0.698,0.703
404.071,146,0.713,0.703
404.338,143,0.698,0.703
404.605,144,0.703,0.703
404.872,145,0.708,0.703
405.139,143,0.698,0.703
405.406,153,0.747,0.708
405.673,143,0.698,0.708
405.94,155,0.757,0.708
406.207,145,0.708,0.708
406.474,143,0.698,0.703
406.741,149,0.728,0.708
407.008,143,0.698,0.708
407.275,144,0.703,0.708
407.542,145,0.708,0.708
407.809,145,0.708,0.708
408.076,146,0.713,0.708
408.343,143,0.698,0.708
408.61,146,0.713,0.708
408.877,148,0.723,0.708
409.144,144,0.703,0.708
409.411,145,0.708,0.708
409.678,143,0.698,0.708
409.945,151,0.737,0.708
410.212,144,0.703,0.708
410.479,152,0.742,0.708
410.746,146,0.713,0.708
411.013,145,0.708,0.708
411.28,145,0.708,0.708
411.547,143,0.698,0.708
411.814,144,0.703,0.708
412.081,145,0.708,0.708
412.348,143,0.698,0.708
412.615,145,0.708,0.708
412.882,145,0.708,0.708
413.149,146,0.713,0.708
413.416,144,0.703,0.708
413.683,144,0.703,0.708
413.95,152,0.742,0.708
414.217,143,0.698,0.708
414.484,147,0.718,0.708
414.751,145,0.708,0.718
415.018,149,0.728,0.708
415.285,145,0.708,0.708
415.552,147,0.718,0.708
415.819,144,0.703,0.708
416.086,144,0.703,0.703
416.353,143,0.698,0.703
416.62,146,0.713,0.703
416.887,142,0.693,0.703
417.154,145,0.708,0.703
417.421,143,0.698,0.708
417.688,144,0.703,0.708
417.955,145,0.708,0.708
418.222,145,0.708,0.708
418.489,149,0.728,0.708
418.756,143,0.698,0.708
419.023,146,0.713,0.708
419.29,145,0.708,0.708
419.557,143,0.698,0.708
419.824,145,0.708,0.708
420.091,146,0.713,0.708
420.358,148,0.723,0.713
420.625,144,0.703,0.713
420.892,152,0.742,0.713
421.159,146,0.713,0.713
421.426,143,0.698,0.708
421.693,145,0.708,0.713
421.96,148,0.723,0.708
422.227,143,0.698,0.708
422.494,146,0.713,0.708
422.761,142,0.693,0.703
423.028,146,0.713,0.703
423.295,143,0.698,0.703
423.562,144,0.703,0.703
423.829,149,0.728,0.703
424.096,143,0.698,0.703
424.363,148,0.723,0.708
424.63,143,0.698,0.708
424.897,153,0.747,0.708
425.164,145,0.708,0.708
425.431,143,0.698,0.703
425.698,145,0.708,0.708
425.965,143,0.698,0.703
426.232,144,0.703,0.703
426.499,145,0.708,0.708
426.766,143,0.698,0.708
427.033,150,0.732,0.708
427.3,146,0.713,0.708
427.567,145,0.708,0.708
427.834,145,0.708,0.708
428.101,144,0.703,0.708
428.368,145,0.708,0.708
428.635,145,0.708,0.708
428.902,150,0.732,0.708
429.169,144,0.703,0.708
429.436,156,0.762,0.708
429.703,145,0.708,0.708
429.97,143,0.698,0.703
430.237,145,0.708,0.708
430.504,143,0.698,0.708
430.771,144,0.703,0.708
431.038,145,0.708,0.708
431.305,145,0.708,0.703
431.572,149,0.728,0.703
431.839,143,0.698,0.703
432.106,144,0.703,0.703
432.373,144,0.703,0.703
432.64,143,0.698,0.703
432.907,150,0.732,0.703
433.174,143,0.698,0.703
433.441,146,0.713,0.703
433.708,144,0.703,0.703
433.975,144,0.703,0.703
434.242,146,0.713,0.703
434.509,142,0.693,0.703
434.776,144,0.703,0.703
435.043,144,0.703,0.703
435.31,153,0.747,0.703
435.577,149,0.728,0.703
435.844,143,0.698,0.703
436.111,145,0.708,0.708
436.378,143,0.698,0.703
436.645,144,0.703,0.703
436.912,145,0.708,0.703
437.179,143,0.698,0.703
437.446,146,0.713,0.703
437.713,143,0.698,0.703
437.98,144,0.703,0.703
438.247,144,0.703,0.703
438.514,144,0.703,0.703
438.781,147,0.718,0.708
439.048,146,0.713,0.708
439.315,145,0.708,0.713
439.582,148,0.723,0.713
439.849,144,0.703,0.713
440.116,154,0.752,0.708
440.383,143,0.698,0.708
440.65,149,0.728,0.708
440.917,143,0.698,0.708
441.184,145,0.708,0.708
441.451,145,0.708,0.708
441.718,143,0.698,0.708
441.985,145,0.708,0.708
442.252,143,0.698,0.708
442.519,152,0.742,0.708
442.786,145,0.708,0.708
443.053,143,0.698,0.708
443.32,145,0.708,0.708
443.587,146,0.713,0.708
443.854,144,0.703,0.708
444.121,145,0.708,0.708
444.388,144,0.703,0.708
444.655,145,0.708,0.708
444.922,146,0.713,0.708
445.189,145,0.708,0.708
445.456,148,0.723,0.708
445.723,145,0.708,0.708
445.99,147,0.718,0.708
446.257,143,0.698,0.708
446.524,145,0.708,0.708
446.791,144,0.703,0.703
447.058,144,0.703,0.703
447.325,145,0.708,0.703
447.592,143,0.698,0.703
447.859,148,0.723,0.708
448.126,143,0.698,0.708
448.393,146,0.713,0.708
448.66,145,0.708,0.708
448.927,144,0.703,0.708
449.194,145,0.708,0.708
449.461,145,0.708,0.708
449.728,156,0.762,0.708
449.995,144,0.703,0.708
450.262,149,0.728,0.708
450.529,145,0.708,0.708
450.796,145,0.708,0.708
451.063,144,0.703,0.708
451.33,144,0.703,0.708
451.597,153,0.747,0.708
451.864,149,0.728,0.708
452.131,143,0.698,0.708
452.398,148,0.723,0.723
452.665,145,0.708,0.708
452.932,144,0.703,0.708
453.199,149,0.728,0.708
453.466,143,0.698,0.703
453.733,145,0.708,0.703
454.0,143,0.698,0.703
454.267,144,0.703,0.703
454.534,144,0.703,0.708
454.801,145,0.708,0.703
455.068,145,0.708,0.703
455.335,147,0.718,0.703
