Time (s),Raw ADC,Voltage (V),Voltage_Filtered
305.014,324,1.582,1.558
305.281,319,1.558,1.558
305.548,321,1.567,1.567
305.815,321,1.567,1.567
306.082,317,1.548,1.567
306.349,326,1.592,1.567
306.616,318,1.553,1.562
306.883,324,1.582,1.562
307.15,320,1.562,1.562
307.417,319,1.558,1.562
307.684,321,1.567,1.562
307.951,318,1.553,1.562
308.218,320,1.562,1.562
308.485,320,1.562,1.562
308.752,329,1.606,1.562
309.019,322,1.572,1.562
309.286,318,1.553,1.562
309.553,321,1.567,1.567
309.82,319,1.558,1.558
310.087,319,1.558,1.558
310.354,321,1.567,1.558
310.621,317,1.548,1.558
310.888,322,1.572,1.562
311.155,318,1.553,1.562
311.422,320,1.562,1.562
311.689,320,1.562,1.562
311.956,318,1.553,1.562
312.223,322,1.572,1.562
312.49,318,1.553,1.562
312.757,321,1.567,1.562
313.024,320,1.562,1.562
313.291,319,1.558,1.562
313.558,323,1.577,1.562
313.825,318,1.553,1.558
314.092,321,1.567,1.558
314.359,319,1.558,1.558
314.626,319,1.558,1.558
314.893,321,1.567,1.558
315.16,316,1.543,1.558
315.427,322,1.572,1.562
315.694,319,1.558,1.562
315.961,320,1.562,1.562
316.228,321,1.567,1.562
316.495,318,1.553,1.562
316.762,330,1.611,1.562
317.029,318,1.553,1.562
317.296,321,1.567,1.562
317.563,320,1.562,1.562
317.83,319,1.558,1.562
318.097,321,1.567,1.562
318.364,318,1.553,1.562
318.631,330,1.611,1.562
318.898,319,1.558,1.562
319.165,320,1.562,1.562
319.432,321,1.567,1.562
319.699,318,1.553,1.562
319.966,324,1.582,1.567
320.233,319,1.558,1.567
320.5,324,1.582,1.567
320.767,321,1.567,1.567
321.034,317,1.548,1.567
321.301,321,1.567,1.567
321.568,318,1.553,1.562
321.835,326,1.592,1.562
322.102,320,1.562,1.562
322.369,320,1.562,1.562
322.636,321,1.567,1.562
322.903,318,1.553,1.562
323.17,320,1.562,1.562
323.437,319,1.558,1.562
323.704,327,1.597,1.562
323.971,322,1.572,1.562
324.238,317,1.548,1.558
324.505,321,1.567,1.567
324.772,319,1.558,1.558
325.039,319,1.558,1.558
325.306,321,1.567,1.558
325.573,317,1.548,1.558
325.84,321,1.567,1.558
326.107,318,1.553,1.558
326.374,319,1.558,1.558
326.641,320,1.562,1.558
326.908,317,1.548,1.558
327.175,321,1.567,1.558
327.442,318,1.553,1.558
327.709,320,1.562,1.558
327.976,319,1.558,1.558
328.243,318,1.553,1.558
328.51,322,1.572,1.558
328.777,318,1.553,1.558
329.044,321,1.567,1.558
329.311,319,1.558,1.558
329.578,319,1.558,1.558
329.845,321,1.567,1.558
330.112,318,1.553,1.558
330.379,321,1.567,1.562
330.646,318,1.553,1.562
330.913,320,1.562,1.562
331.18,321,1.567,1.562
331.447,317,1.548,1.562
331.714,328,1.602,1.562
331.981,318,1.553,1.562
332.248,324,1.582,1.562
332.515,320,1.562,1.562
332.782,319,1.558,1.562
333.049,321,1.567,1.562
333.316,318,1.553,1.562
333.583,320,1.562,1.562
333.85,319,1.558,1.562
334.117,325,1.587,1.562
334.384,321,1.567,1.562
334.651,318,1.553,1.558
334.918,320,1.562,1.562
335.185,318,1.553,1.558
335.452,319,1.558,1.558
335.719,321,1.567,1.558
335.986,318,1.553,1.558
336.253,321,1.567,1.558
336.52,318,1.553,1.558
336.787,319,1.558,1.558
337.054,320,1.562,1.558
337.321,318,1.553,1.558
337.588,321,1.567,1.562
337.855,318,1.553,1.562
338.122,320,1.562,1.562
338.389,320,1.562,1.562
338.656,318,1.553,1.562
338.923,322,1.572,1.562
339.19,317,1.548,1.558
339.457,321,1.567,1.558
339.724,319,1.558,1.558
339.991,319,1.558,1.558
340.258,321,1.567,1.558
340.525,317,1.548,1.558
340.792,321,1.567,1.562
341.059,318,1.553,1.562
341.326,320,1.562,1.562
341.593,320,1.562,1.562
341.86,317,1.548,1.562
342.127,323,1.577,1.562
342.394,318,1.553,1.562
342.661,321,1.567,1.562
342.928,320,1.562,1.562
343.195,319,1.558,1.562
343.462,330,1.611,1.562
343.729,318,1.553,1.558
343.996,322,1.572,1.558
344.263,319,1.558,1.558
344.53,319,1.558,1.558
344.797,321,1.567,1.558
345.064,318,1.553,1.558
345.331,329,1.606,1.562
345.598,319,1.558,1.562
345.865,321,1.567,1.562
346.132,320,1.562,1.562
346.399,317,1.548,1.562
346.666,320,1.562,1.562
346.933,318,1.553,1.562
347.2,329,1.606,1.562
347.467,320,1.562,1.562
347.734,319,1.558,1.562
348.001,321,1.567,1.562
348.268,318,1.553,1.562
348.535,320,1.562,1.562
348.802,319,1.558,1.562
349.069,328,1.602,1.562
349.336,321,1.567,1.562
349.603,318,1.553,1.558
349.87,320,1.562,1.562
350.137,319,1.558,1.558
350.404,319,1.558,1.558
350.671,320,1.562,1.558
350.938,318,1.553,1.558
