Time (s),Raw ADC,Voltage (V),Voltage_Filtered
3296.827,493,2.407,2.407
3297.112,494,2.412,2.407
3297.397,503,2.456,2.407
3297.682,493,2.407,2.407
3297.967,495,2.417,2.412
3298.252,492,2.402,2.412
3298.537,492,2.402,2.407
3298.822,497,2.427,2.412
3299.107,494,2.412,2.412
3299.392,493,2.407,2.412
3299.677,494,2.412,2.412
3299.962,520,2.539,2.412
3300.247,493,2.407,2.412
3300.532,495,2.417,2.412
3300.817,492,2.402,2.417
3301.102,494,2.412,2.412
3301.387,519,2.534,2.412
3301.672,496,2.422,2.407
3301.957,492,2.402,2.407
3302.242,493,2.407,2.407
3302.527,493,2.407,2.407
3302.812,492,2.402,2.407
3303.097,495,2.417,2.407
3303.382,494,2.412,2.412
3303.667,493,2.407,2.412
3303.952,494,2.412,2.412
3304.237,512,2.5,2.412
3304.522,493,2.407,2.412
3304.807,498,2.432,2.412
3305.092,494,2.412,2.417
3305.377,491,2.397,2.412
3305.662,504,2.461,2.412
3305.947,495,2.417,2.412
3306.232,494,2.412,2.412
3306.517,492,2.402,2.417
3306.802,510,2.49,2.412
3307.087,491,2.397,2.412
3307.372,495,2.417,2.412
3307.657,494,2.412,2.417
3307.942,491,2.397,2.417
3308.227,521,2.544,2.417
3308.512,495,2.417,2.412
3308.797,495,2.417,2.417
3309.082,494,2.412,2.417
3309.367,494,2.412,2.417
3309.652,498,2.432,2.412
3309.937,495,2.417,2.412
3310.222,494,2.412,2.417
3310.507,494,2.412,2.417
3310.792,521,2.544,2.412
3311.077,495,2.417,2.412
3311.362,494,2.412,2.412
3311.647,492,2.402,2.417
3311.932,494,2.412,2.412
3312.217,502,2.451,2.412
3312.502,495,2.417,2.412
3312.787,492,2.402,2.412
3313.072,494,2.412,2.412
3313.357,494,2.412,2.412
3313.642,499,2.437,2.412
3313.927,494,2.412,2.412
3314.212,494,2.412,2.412
3314.497,494,2.412,2.412
3314.782,516,2.52,2.412
3315.067,500,2.441,2.412
3315.352,494,2.412,2.412
3315.637,494,2.412,2.422
3315.922,494,2.412,2.412
3316.207,513,2.505,2.412
3316.492,496,2.422,2.412
3316.777,494,2.412,2.417
3317.062,495,2.417,2.417
3317.347,492,2.402,2.417
3317.632,509,2.485,2.412
3317.917,495,2.417,2.417
3318.202,493,2.407,2.417
3318.487,494,2.412,2.417
3318.772,505,2.466,2.417
3319.057,496,2.422,2.412
3319.342,495,2.417,2.417
3319.627,491,2.397,2.422
3319.912,492,2.402,2.417
3320.197,514,2.51,2.412
3320.482,496,2.422,2.412
3320.767,494,2.412,2.412
3321.052,491,2.397,2.412
3321.337,494,2.412,2.412
3321.622,518,2.529,2.412
3321.907,494,2.412,2.412
3322.192,495,2.417,2.412
3322.477,493,2.407,2.417
3322.762,494,2.412,2.412
3323.047,500,2.441,2.412
3323.332,495,2.417,2.412
3323.617,494,2.412,2.412
3323.902,493,2.407,2.412
3324.187,520,2.539,2.412
3324.472,492,2.402,2.412
3324.757,494,2.412,2.412
3325.042,494,2.412,2.412
3325.327,494,2.412,2.412
3325.612,522,2.549,2.412
3325.897,495,2.417,2.412
3326.182,494,2.412,2.412
3326.467,494,2.412,2.412
3326.752,494,2.412,2.412
3327.037,492,2.402,2.412
3327.322,495,2.417,2.412
3327.607,494,2.412,2.412
3327.892,494,2.412,2.412
3328.177,494,2.412,2.412
3328.462,523,2.554,2.412
3328.747,493,2.407,2.412
3329.032,494,2.412,2.412
3329.317,494,2.412,2.412
3329.602,492,2.402,2.412
3329.887,508,2.48,2.412
3330.172,494,2.412,2.412
3330.457,493,2.407,2.407
3330.742,494,2.412,2.412
3331.027,493,2.407,2.407
3331.312,492,2.402,2.407
3331.597,494,2.412,2.407
3331.882,491,2.397,2.407
3332.167,493,2.407,2.407
3332.452,493,2.407,2.407
3332.737,504,2.461,2.407
3333.022,493,2.407,2.407
3333.307,492,2.402,2.407
3333.592,494,2.412,2.412
3333.877,493,2.407,2.407
3334.162,499,2.437,2.412
3334.447,494,2.412,2.412
3334.732,493,2.407,2.412
3335.017,494,2.412,2.412
3335.302,520,2.539,2.412
3335.587,494,2.412,2.412
3335.872,494,2.412,2.412
3336.157,494,2.412,2.412
3336.442,494,2.412,2.412
3336.727,523,2.554,2.412
3337.012,495,2.417,2.412
3337.297,494,2.412,2.412
3337.582,493,2.407,2.412
3337.867,503,2.456,2.412
3338.152,492,2.402,2.412
3338.437,494,2.412,2.412
3338.722,493,2.407,2.412
3339.007,494,2.412,2.412
3339.292,519,2.534,2.412
3339.577,495,2.417,2.412
3339.862,494,2.412,2.412
3340.147,494,2.412,2.417
3340.432,493,2.407,2.412
3340.717,511,2.495,2.412
3341.002,495,2.417,2.412
3341.287,494,2.412,2.417
3341.572,494,2.412,2.417
3341.857,495,2.417,2.412
3342.142,504,2.461,2.412
3342.427,494,2.412,2.412
3342.712,494,2.412,2.417
3342.997,494,2.412,2.417
3343.282,517,2.524,2.412
3343.567,496,2.422,2.417
3343.852,495,2.417,2.422
3344.137,494,2.412,2.422
3344.422,497,2.427,2.417
3344.707,514,2.51,2.417
3344.992,495,2.417,2.417
3345.277,494,2.412,2.427
3345.562,494,2.412,2.417
3345.847,512,2.5,2.412
3346.132,499,2.437,2.412
3346.417,494,2.412,2.412
3346.702,494,2.412,2.417
3346.987,494,2.412,2.417
3347.272,522,2.549,2.412
3347.557,495,2.417,2.412
3347.842,495,2.417,2.417
3348.127,494,2.412,2.417
3348.412,494,2.412,2.417
3348.697,523,2.554,2.412
3348.982,495,2.417,2.412
3349.267,494,2.412,2.412
3349.552,494,2.412,2.417
3349.837,492,2.402,2.412
3350.122,523,2.554,2.412
3350.407,495,2.417,2.412
3350.692,493,2.407,2.412
3350.977,494,2.412,2.417
3351.262,493,2.407,2.412
3351.547,524,2.559,2.407
3351.832,495,2.417,2.412
3352.117,493,2.407,2.412
3352.402,491,2.397,2.412
3352.687,494,2.412,2.412
3352.972,494,2.412,2.412
3353.257,495,2.417,2.412
3353.542,494,2.412,2.412
3353.827,494,2.412,2.412
3354.112,514,2.51,2.417
3354.397,496,2.422,2.412
3354.682,493,2.407,2.412
3354.967,495,2.417,2.417
3355.252,494,2.412,2.412
3355.537,493,2.407,2.412
3355.822,495,2.417,2.412
3356.107,494,2.412,2.412
3356.392,493,2.407,2.412
3356.677,494,2.412,2.412
3356.962,523,2.554,2.412
3357.247,493,2.407,2.407
3357.532,493,2.407,2.412
3357.817,494,2.412,2.412
3358.102,491,2.397,2.407
3358.387,515,2.515,2.412
3358.672,497,2.427,2.412
3358.957,493,2.407,2.407
3359.242,494,2.412,2.412
3359.527,493,2.407,2.407
3359.812,493,2.407,2.407
3360.097,495,2.417,2.407
3360.382,493,2.407,2.407
3360.667,492,2.402,2.407
3360.952,493,2.407,2.407
3361.237,524,2.559,2.407
3361.522,492,2.402,2.407
3361.807,494,2.412,2.412
3362.092,494,2.412,2.412
3362.377,493,2.407,2.412
3362.662,520,2.539,2.412
3362.947,495,2.417,2.412
3363.232,490,2.393,2.407
3363.517,493,2.407,2.412
3363.802,494,2.412,2.412
3364.087,493,2.407,2.407
3364.372,496,2.422,2.412
3364.657,494,2.412,2.412
3364.942,492,2.402,2.412
3365.227,494,2.412,2.412
3365.512,524,2.559,2.412
3365.797,493,2.407,2.412
3366.082,495,2.417,2.412
3366.367,491,2.397,2.417
3366.652,494,2.412,2.412
3366.937,515,2.515,2.417
3367.222,495,2.417,2.412
3367.507,494,2.412,2.412
3367.792,495,2.417,2.417
3368.077,491,2.397,2.412
3368.362,494,2.412,2.412
3368.647,495,2.417,2.412
3368.932,493,2.407,2.412
3369.217,494,2.412,2.412
3369.502,494,2.412,2.417
3369.787,508,2.48,2.412
3370.072,495,2.417,2.412
3370.357,495,2.417,2.417
3370.642,494,2.412,2.417
3370.927,494,2.412,2.417
3371.212,510,2.49,2.412
3371.497,495,2.417,2.412
3371.782,494,2.412,2.412
3372.067,493,2.407,2.417
3372.352,491,2.397,2.412
3372.637,508,2.48,2.407
3372.922,495,2.417,2.407
3373.207,492,2.402,2.412
3373.492,492,2.402,2.417
3373.777,494,2.412,2.412
3374.062,510,2.49,2.412
3374.347,495,2.417,2.412
3374.632,494,2.412,2.412
3374.917,494,2.412,2.417
3375.202,494,2.412,2.412
3375.487,522,2.549,2.412
3375.772,495,2.417,2.412
3376.057,494,2.412,2.412
3376.342,492,2.402,2.417
3376.627,494,2.412,2.412
3376.912,500,2.441,2.412
3377.197,495,2.417,2.412
3377.482,494,2.412,2.417
3377.767,495,2.417,2.417
3378.052,493,2.407,2.417
3378.337,506,2.471,2.417
3378.622,495,2.417,2.417
3378.907,495,2.417,2.417
3379.192,494,2.412,2.417
3379.477,494,2.412,2.417
3379.762,520,2.539,2.417
3380.047,496,2.422,2.412
3380.332,494,2.412,2.422
3380.617,498,2.432,2.422
3380.902,494,2.412,2.412
3381.187,515,2.515,2.412
3381.472,491,2.397,2.412
3381.757,494,2.412,2.412
3382.042,492,2.402,2.412
3382.327,491,2.397,2.407
3382.612,514,2.51,2.412
3382.897,495,2.417,2.407
3383.182,493,2.407,2.412
3383.467,495,2.417,2.417
3383.752,493,2.407,2.412
3384.037,494,2.412,2.407
3384.322,495,2.417,2.407
3384.607,492,2.402,2.407
3384.892,493,2.407,2.412
3385.177,492,2.402,2.412
3385.462,498,2.432,2.412
3385.747,497,2.427,2.412
3386.032,494,2.412,2.412
3386.317,494,2.412,2.417
3386.602,491,2.397,2.412
3386.887,499,2.437,2.412
3387.172,495,2.417,2.412
3387.457,493,2.407,2.407
3387.742,492,2.402,2.417
3388.027,516,2.52,2.412
3388.312,492,2.402,2.407
3388.597,498,2.432,2.412
3388.882,494,2.412,2.412
3389.167,492,2.402,2.412
3389.452,521,2.544,2.412
3389.737,494,2.412,2.412
3390.022,494,2.412,2.412
3390.307,495,2.417,2.412
3390.592,492,2.402,2.412
3390.877,493,2.407,2.412
3391.162,497,2.427,2.412
3391.447,495,2.417,2.412
3391.732,494,2.412,2.412
3392.017,494,2.412,2.412
3392.302,523,2.554,2.412
3392.587,493,2.407,2.412
3392.872,494,2.412,2.412
3393.157,495,2.417,2.417
3393.442,493,2.407,2.412
3393.727,523,2.554,2.412
3394.012,495,2.417,2.407
3394.297,493,2.407,2.407
3394.582,492,2.402,2.407
3394.867,493,2.407,2.407
3395.152,493,2.407,2.407
3395.437,496,2.422,2.412
3395.722,495,2.417,2.412
3396.007,494,2.412,2.412
3396.292,494,2.412,2.412
3396.577,521,2.544,2.412
3396.862,494,2.412,2.412
3397.147,494,2.412,2.412
3397.432,494,2.412,2.412
3397.717,493,2.407,2.412
3398.002,515,2.515,2.412
3398.287,497,2.427,2.412
3398.572,494,2.412,2.407
