Time (s),Raw ADC,Voltage (V),Voltage_Filtered
79.897,409,1.997,2.007
80.161,411,2.007,2.007
80.425,411,2.007,2.007
80.689,412,2.012,2.007
80.953,409,1.997,2.007
81.217,408,1.992,2.007
81.481,412,2.012,2.007
81.745,412,2.012,1.997
82.009,411,2.007,2.007
82.273,408,1.992,2.012
82.537,409,1.997,2.007
82.801,413,2.017,2.007
83.065,412,2.012,2.007
83.329,409,1.997,2.012
83.593,419,2.046,2.012
83.857,411,2.007,2.007
84.121,413,2.017,2.007
84.385,410,2.002,2.012
84.649,408,1.992,2.007
84.913,412,2.012,2.007
85.177,412,2.012,2.002
85.441,411,2.007,2.007
85.705,409,1.997,2.012
85.969,408,1.992,2.007
86.233,412,2.012,2.002
86.497,413,2.017,2.002
86.761,410,2.002,2.002
87.025,407,1.987,2.007
87.289,410,2.002,2.002
87.553,413,2.017,2.002
87.817,411,2.007,2.007
88.081,409,1.997,2.007
88.345,420,2.051,2.007
88.609,411,2.007,2.007
88.873,412,2.012,2.007
89.137,409,1.997,2.012
89.401,407,1.987,2.007
89.665,414,2.021,2.002
89.929,412,2.012,1.997
90.193,410,2.002,2.002
90.457,408,1.992,2.007
90.721,409,1.997,2.002
90.985,413,2.017,2.002
91.249,411,2.007,2.002
91.513,409,1.997,2.007
91.777,413,2.017,2.007
92.041,410,2.002,2.007
92.305,413,2.017,2.007
92.569,411,2.007,2.007
92.833,408,1.992,2.007
93.097,418,2.041,2.007
93.361,411,2.007,2.007
93.625,411,2.007,2.007
93.889,409,1.997,2.007
94.153,408,1.992,2.007
94.417,415,2.026,1.997
94.681,412,2.012,1.997
94.945,409,1.997,2.002
95.209,407,1.987,2.002
95.473,410,2.002,2.002
95.737,419,2.046,1.997
96.001,410,2.002,2.002
96.265,408,1.992,2.002
96.529,408,1.992,2.002
96.793,411,2.007,1.997
97.057,412,2.012,1.997
97.321,409,1.997,1.997
97.585,407,1.987,2.002
97.849,409,1.997,1.997
98.113,412,2.012,1.997
98.377,410,2.002,1.997
98.641,408,1.992,2.002
98.905,409,1.997,2.002
99.169,410,2.002,1.997
99.433,411,2.007,1.997
99.697,409,1.997,2.002
99.961,406,1.982,2.002
100.225,410,2.002,2.002
100.492,410,2.002,1.997
100.759,408,1.992,2.002
101.026,421,2.056,2.002
101.293,408,1.992,2.002
101.56,413,2.017,2.002
101.827,410,2.002,2.002
102.094,409,1.997,2.002
102.361,412,2.012,2.002
102.628,407,1.987,2.002
102.895,410,2.002,2.002
103.162,409,1.997,2.002
103.429,420,2.051,2.002
103.696,411,2.007,2.002
103.963,407,1.987,2.002
104.23,411,2.007,2.002
104.497,408,1.992,2.002
104.764,410,2.002,2.002
105.031,410,2.002,2.002
105.298,416,2.031,2.002
105.565,411,2.007,2.002
105.832,408,1.992,2.002
106.099,410,2.002,2.002
106.366,410,2.002,2.002
106.633,408,1.992,2.002
106.9,412,2.012,2.002
107.167,407,1.987,1.997
107.434,411,2.007,1.997
107.701,409,1.997,1.997
107.968,408,1.992,1.997
108.235,411,2.007,1.997
108.502,407,1.987,1.997
108.769,412,2.012,2.002
109.036,408,1.992,2.002
109.303,410,2.002,2.002
109.57,411,2.007,2.002
109.837,407,1.987,2.002
110.104,413,2.017,2.002
110.371,408,1.992,2.002
110.638,410,2.002,2.002
110.905,410,2.002,2.002
111.172,408,1.992,2.002
111.439,418,2.041,2.002
111.706,408,1.992,2.002
111.973,414,2.021,2.002
112.24,410,2.002,2.002
112.507,409,1.997,2.002
112.774,412,2.012,2.002
113.041,407,1.987,2.002
113.308,410,2.002,2.002
113.575,409,1.997,2.002
113.842,415,2.026,2.002
114.109,411,2.007,2.002
114.376,407,1.987,2.002
114.643,411,2.007,2.007
114.91,408,1.992,2.002
115.177,410,2.002,2.002
115.444,411,2.007,2.002
115.711,406,1.982,2.002
115.978,411,2.007,2.002
116.245,408,1.992,2.002
116.512,410,2.002,2.002
116.779,410,2.002,2.002
117.046,408,1.992,2.002
117.313,421,2.056,2.002
117.58,407,1.987,1.997
117.847,412,2.012,1.997
118.114,409,1.997,1.997
118.381,409,1.997,1.997
118.648,411,2.007,1.997
118.915,407,1.987,1.997
119.182,410,2.002,2.002
119.449,409,1.997,2.002
119.716,418,2.041,2.002
119.983,411,2.007,2.002
120.25,407,1.987,1.997
120.517,411,2.007,2.002
120.784,408,1.992,1.997
121.051,409,1.997,1.997
121.318,410,2.002,1.997
121.585,406,1.982,1.997
121.852,411,2.007,2.002
122.119,408,1.992,2.002
122.386,410,2.002,2.002
122.653,410,2.002,2.002
122.92,408,1.992,2.002
123.187,413,2.017,2.002
123.454,407,1.987,1.997
123.721,411,2.007,1.997
123.988,409,1.997,1.997
124.255,409,1.997,1.997
124.522,411,2.007,1.997
124.789,407,1.987,1.997
125.056,410,2.002,2.002
125.323,409,1.997,2.002
125.59,418,2.041,2.002
125.857,411,2.007,2.002
126.124,406,1.982,1.997
126.391,411,2.007,2.002
126.658,408,1.992,2.002
126.925,409,1.997,2.002
127.192,410,2.002,2.002
127.459,416,2.031,2.002
127.726,411,2.007,2.002
127.993,408,1.992,2.002
128.26,410,2.002,2.002
128.527,409,1.997,1.997
128.794,408,1.992,1.997
129.061,412,2.012,1.997
129.328,407,1.987,1.997
129.595,410,2.002,1.997
129.862,409,1.997,1.997
130.129,408,1.992,1.997
130.396,411,2.007,1.997
130.663,406,1.982,1.997
130.93,411,2.007,1.997
131.197,408,1.992,1.997
131.464,409,1.997,1.997
131.731,410,2.002,1.997
131.998,406,1.982,1.997
132.265,411,2.007,2.002
132.532,407,1.987,2.002
132.799,410,2.002,2.002
133.066,410,2.002,2.002
133.333,407,1.987,2.002
133.6,412,2.012,2.002
133.867,407,1.987,1.997
134.134,411,2.007,1.997
134.401,409,1.997,1.997
134.668,408,1.992,1.997
134.935,411,2.007,1.997
135.202,407,1.987,1.997
135.469,412,2.012,1.997
135.736,409,1.997,1.997
136.003,409,1.997,1.987
