Time (s),Raw ADC,Voltage (V),Voltage_Filtered
524.488,139,0.679,0.684
524.755,142,0.693,0.684
525.022,139,0.679,0.684
525.289,141,0.688,0.684
525.556,140,0.684,0.684
525.823,139,0.679,0.684
526.09,149,0.728,0.684
526.357,139,0.679,0.684
526.624,145,0.708,0.684
526.891,139,0.679,0.684
527.158,140,0.684,0.684
527.425,141,0.688,0.684
527.692,138,0.674,0.684
527.959,140,0.684,0.684
528.226,139,0.679,0.684
528.493,152,0.742,0.684
528.76,140,0.684,0.684
529.027,138,0.674,0.684
529.294,141,0.688,0.684
529.561,139,0.679,0.684
529.828,140,0.684,0.684
530.095,140,0.684,0.684
530.362,138,0.674,0.684
530.629,141,0.688,0.684
530.896,139,0.679,0.679
531.163,140,0.684,0.679
531.43,139,0.679,0.679
531.697,139,0.679,0.679
531.964,142,0.693,0.679
532.231,139,0.679,0.679
532.498,141,0.688,0.684
532.765,139,0.679,0.684
533.032,140,0.684,0.684
533.299,141,0.688,0.684
533.566,139,0.679,0.684
533.833,142,0.693,0.684
534.1,139,0.679,0.684
534.367,140,0.684,0.684
534.634,140,0.684,0.684
534.901,138,0.674,0.684
535.168,152,0.742,0.684
535.435,139,0.679,0.684
535.702,142,0.693,0.684
535.969,140,0.684,0.684
536.236,140,0.684,0.684
536.503,141,0.688,0.684
536.77,138,0.674,0.684
537.037,152,0.742,0.688
537.304,139,0.679,0.688
537.571,142,0.693,0.684
537.838,141,0.688,0.684
538.105,139,0.679,0.684
538.372,140,0.684,0.684
538.639,138,0.674,0.684
538.906,142,0.693,0.684
539.173,140,0.684,0.684
539.44,138,0.674,0.684
539.707,141,0.688,0.684
539.974,138,0.674,0.684
540.241,140,0.684,0.684
540.508,140,0.684,0.684
540.775,138,0.674,0.684
541.042,141,0.688,0.684
541.309,139,0.679,0.684
541.576,140,0.684,0.684
541.843,140,0.684,0.684
542.11,139,0.679,0.684
542.377,142,0.693,0.684
542.644,139,0.679,0.684
542.911,141,0.688,0.684
543.178,139,0.679,0.684
543.445,140,0.684,0.684
543.712,141,0.688,0.684
543.979,139,0.679,0.684
544.246,142,0.693,0.684
544.513,139,0.679,0.684
544.78,140,0.684,0.684
545.047,140,0.684,0.684
545.314,138,0.674,0.684
545.581,153,0.747,0.684
545.848,139,0.679,0.684
546.115,142,0.693,0.684
546.382,140,0.684,0.684
546.649,140,0.684,0.684
546.916,141,0.688,0.684
547.183,139,0.679,0.684
547.45,140,0.684,0.684
547.717,139,0.679,0.684
547.984,152,0.742,0.684
548.251,141,0.688,0.684
548.518,139,0.679,0.679
548.785,141,0.688,0.688
549.052,139,0.679,0.679
549.319,139,0.679,0.679
549.586,141,0.688,0.679
549.853,138,0.674,0.679
550.12,141,0.688,0.684
550.387,139,0.679,0.684
550.654,140,0.684,0.684
550.921,140,0.684,0.684
551.188,138,0.674,0.684
551.455,141,0.688,0.684
551.722,139,0.679,0.684
551.989,140,0.684,0.684
552.256,140,0.684,0.684
552.523,139,0.679,0.684
552.79,144,0.703,0.684
553.057,138,0.674,0.684
553.324,141,0.688,0.684
553.591,139,0.679,0.684
553.858,140,0.684,0.684
554.125,141,0.688,0.684
554.392,139,0.679,0.684
554.659,152,0.742,0.688
554.926,139,0.679,0.688
555.193,143,0.698,0.688
555.46,141,0.688,0.688
555.727,139,0.679,0.684
555.994,141,0.688,0.684
556.261,139,0.679,0.684
556.528,140,0.684,0.684
556.795,140,0.684,0.684
557.062,150,0.732,0.684
557.329,141,0.688,0.684
557.596,138,0.674,0.684
557.863,140,0.684,0.684
558.13,140,0.684,0.684
558.397,139,0.679,0.684
558.664,141,0.688,0.684
558.931,139,0.679,0.684
559.198,141,0.688,0.684
559.465,139,0.679,0.684
559.732,140,0.684,0.684
559.999,141,0.688,0.684
560.266,138,0.674,0.684
560.533,141,0.688,0.684
560.8,139,0.679,0.684
561.067,140,0.684,0.684
561.334,140,0.684,0.684
561.601,138,0.674,0.684
561.868,145,0.708,0.684
562.135,139,0.679,0.684
562.402,141,0.688,0.684
562.669,139,0.679,0.684
562.936,140,0.684,0.684
563.203,141,0.688,0.684
563.47,139,0.679,0.684
563.737,151,0.737,0.688
564.004,139,0.679,0.688
564.271,145,0.708,0.688
564.538,141,0.688,0.688
564.805,138,0.674,0.679
565.072,141,0.688,0.684
565.339,139,0.679,0.679
565.606,139,0.679,0.679
565.873,140,0.684,0.679
566.14,138,0.674,0.679
566.407,141,0.688,0.684
566.674,138,0.674,0.684
566.941,140,0.684,0.684
567.208,140,0.684,0.684
567.475,138,0.674,0.684
567.742,141,0.688,0.684
568.009,139,0.679,0.684
568.276,141,0.688,0.684
568.543,140,0.684,0.684
568.81,139,0.679,0.684
569.077,151,0.737,0.684
569.344,138,0.674,0.684
569.611,146,0.713,0.688
569.878,139,0.679,0.688
570.145,141,0.688,0.684
570.412,141,0.688,0.684
570.679,138,0.674,0.679
570.946,140,0.684,0.684
571.213,139,0.679,0.679
571.48,139,0.679,0.679
571.747,141,0.688,0.679
572.014,138,0.674,0.679
572.281,141,0.688,0.684
572.548,139,0.679,0.684
572.815,140,0.684,0.684
573.082,140,0.684,0.684
573.349,139,0.679,0.684
573.616,142,0.693,0.684
573.883,139,0.679,0.684
574.15,141,0.688,0.684
574.417,140,0.684,0.684
574.684,139,0.679,0.684
574.951,150,0.732,0.684
575.218,139,0.679,0.684
575.485,146,0.713,0.688
575.752,139,0.679,0.688
576.019,141,0.688,0.688
576.286,141,0.688,0.688
576.553,138,0.674,0.679
576.82,141,0.688,0.688
577.087,139,0.679,0.679
577.354,139,0.679,0.679
577.621,141,0.688,0.679
577.888,139,0.679,0.679
578.155,141,0.688,0.684
578.422,139,0.679,0.684
578.689,140,0.684,0.684
578.956,140,0.684,0.684
579.223,139,0.679,0.684
579.49,141,0.688,0.684
579.757,138,0.674,0.684
580.024,140,0.684,0.684
580.291,140,0.684,0.684
580.558,139,0.679,0.684
580.825,149,0.728,0.684
581.092,139,0.679,0.684
581.359,142,0.693,0.684
581.626,139,0.679,0.684
581.893,140,0.684,0.684
582.16,141,0.688,0.684
582.427,138,0.674,0.684
582.694,140,0.684,0.684
582.961,139,0.679,0.684
583.228,147,0.718,0.684
583.495,141,0.688,0.684
583.762,138,0.674,0.684
584.029,141,0.688,0.684
584.296,139,0.679,0.684
584.563,140,0.684,0.679
584.83,140,0.684,0.679
585.097,139,0.679,0.679
