Time (s),Raw ADC,Voltage (V),Voltage_Filtered
2115.545,101,0.493,0.493
2115.814,103,0.503,0.493
2116.083,101,0.493,0.493
2116.352,104,0.508,0.493
2116.621,100,0.488,0.503
2116.89,104,0.508,0.493
2117.159,100,0.488,0.508
2117.428,104,0.508,0.488
2117.697,100,0.488,0.503
2117.966,104,0.508,0.493
2118.235,100,0.488,0.498
2118.504,103,0.503,0.493
2118.773,101,0.493,0.498
2119.042,102,0.498,0.498
2119.311,101,0.493,0.498
2119.58,102,0.498,0.498
2119.849,102,0.498,0.498
2120.118,101,0.493,0.498
2120.387,102,0.498,0.498
2120.656,100,0.488,0.498
2120.925,102,0.498,0.493
2121.194,100,0.488,0.498
2121.463,103,0.503,0.488
2121.732,100,0.488,0.498
2122.001,103,0.503,0.503
2122.27,100,0.488,0.503
2122.539,103,0.503,0.503
2122.808,103,0.503,0.503
2123.077,102,0.498,0.503
2123.346,104,0.508,0.503
2123.615,102,0.498,0.503
2123.884,105,0.513,0.498
2124.153,101,0.493,0.508
2124.422,107,0.522,0.498
2124.691,100,0.488,0.513
2124.96,109,0.532,0.493
2125.229,100,0.488,0.522
2125.498,110,0.537,0.488
2125.767,100,0.488,0.532
2126.036,113,0.552,0.488
2126.305,100,0.488,0.503
2126.574,117,0.571,0.493
2126.843,100,0.488,0.498
2127.112,103,0.503,0.498
2127.381,101,0.493,0.498
2127.65,102,0.498,0.498
2127.919,102,0.498,0.498
2128.188,102,0.498,0.498
2128.457,102,0.498,0.498
2128.726,101,0.493,0.498
2128.995,102,0.498,0.498
2129.264,100,0.488,0.498
2129.533,103,0.503,0.493
2129.802,100,0.488,0.498
2130.071,103,0.503,0.488
2130.34,100,0.488,0.503
2130.609,103,0.503,0.488
2130.878,100,0.488,0.498
2131.147,104,0.508,0.493
2131.416,100,0.488,0.498
2131.685,102,0.498,0.493
2131.954,101,0.493,0.498
2132.223,102,0.498,0.498
2132.492,101,0.493,0.498
2132.761,102,0.498,0.498
2133.03,102,0.498,0.498
2133.299,101,0.493,0.498
2133.568,102,0.498,0.498
2133.837,100,0.488,0.498
2134.106,102,0.498,0.493
2134.375,100,0.488,0.498
2134.644,103,0.503,0.488
2134.913,100,0.488,0.498
2135.182,103,0.503,0.503
2135.451,100,0.488,0.503
2135.72,103,0.503,0.503
2135.989,122,0.596,0.503
2136.258,103,0.503,0.503
2136.527,119,0.581,0.503
2136.796,102,0.498,0.503
2137.065,116,0.566,0.498
2137.334,101,0.493,0.498
2137.603,102,0.498,0.498
2137.872,101,0.493,0.498
2138.141,102,0.498,0.493
2138.41,100,0.488,0.498
2138.679,102,0.498,0.493
2138.948,100,0.488,0.498
2139.217,103,0.503,0.488
2139.486,100,0.488,0.498
2139.755,103,0.503,0.498
2140.024,100,0.488,0.498
2140.293,103,0.503,0.498
2140.562,102,0.498,0.498
2140.831,102,0.498,0.498
2141.1,102,0.498,0.498
2141.369,102,0.498,0.498
2141.638,102,0.498,0.498
2141.907,101,0.493,0.498
2142.176,103,0.503,0.498
2142.445,100,0.488,0.498
2142.714,103,0.503,0.493
2142.983,100,0.488,0.503
2143.252,103,0.503,0.488
2143.521,100,0.488,0.503
2143.79,103,0.503,0.488
2144.059,100,0.488,0.498
2144.328,103,0.503,0.493
2144.597,100,0.488,0.498
2144.866,102,0.498,0.493
2145.135,101,0.493,0.493
2145.404,103,0.503,0.493
2145.673,101,0.493,0.493
2145.942,99,0.483,0.493
2146.209,101,0.493,0.493
2146.478,102,0.498,0.493
2146.747,101,0.493,0.493
2147.016,101,0.493,0.493
2147.285,102,0.498,0.493
2147.554,101,0.493,0.493
2147.823,102,0.498,0.493
2148.092,100,0.488,0.498
2148.361,102,0.498,0.493
2148.63,100,0.488,0.498
2148.899,102,0.498,0.488
2149.168,100,0.488,0.498
2149.437,103,0.503,0.498
2149.706,100,0.488,0.498
2149.975,103,0.503,0.498
2150.244,102,0.498,0.498
2150.513,102,0.498,0.498
2150.782,102,0.498,0.498
2151.051,102,0.498,0.498
2151.32,103,0.503,0.498
2151.589,98,0.479,0.498
2151.856,102,0.498,0.498
2152.125,102,0.498,0.498
2152.394,103,0.503,0.498
2152.663,101,0.493,0.498
2152.932,103,0.503,0.498
2153.201,101,0.493,0.503
2153.47,104,0.508,0.493
2153.739,101,0.493,0.503
2154.008,104,0.508,0.493
2154.277,100,0.488,0.508
2154.546,104,0.508,0.493
2154.815,100,0.488,0.503
2155.084,104,0.508,0.493
2155.353,100,0.488,0.498
2155.622,103,0.503,0.493
2155.891,101,0.493,0.493
2156.16,102,0.498,0.493
2156.429,101,0.493,0.493
2156.698,101,0.493,0.493
2156.967,103,0.503,0.493
2157.236,101,0.493,0.493
2157.505,102,0.498,0.493
2157.774,99,0.483,0.493
2158.041,101,0.493,0.493
2158.31,101,0.493,0.493
2158.579,102,0.498,0.493
2158.848,100,0.488,0.493
2159.117,102,0.498,0.493
2159.386,100,0.488,0.498
2159.655,103,0.503,0.488
2159.924,100,0.488,0.498
2160.193,103,0.503,0.498
2160.462,100,0.488,0.498
2160.731,103,0.503,0.498
2161.0,102,0.498,0.498
2161.269,102,0.498,0.498
2161.538,103,0.503,0.498
2161.807,101,0.493,0.498
2162.076,103,0.503,0.498
2162.345,101,0.493,0.503
2162.614,103,0.503,0.493
2162.883,100,0.488,0.503
2163.152,104,0.508,0.493
2163.421,100,0.488,0.503
2163.69,104,0.508,0.488
2163.959,100,0.488,0.508
2164.228,104,0.508,0.488
2164.497,100,0.488,0.503
2164.766,104,0.508,0.493
2165.035,100,0.488,0.498
2165.304,103,0.503,0.493
2165.573,101,0.493,0.493
2165.842,102,0.498,0.493
2166.111,101,0.493,0.493
2166.38,101,0.493,0.493
2166.649,102,0.498,0.493
2166.918,101,0.493,0.493
