Time (s),Raw ADC,Voltage (V),Voltage_Filtered
1266.863,194,0.947,0.933
1267.132,191,0.933,0.947
1267.401,194,0.947,0.947
1267.67,198,0.967,0.947
1267.939,194,0.947,0.947
1268.208,195,0.952,0.947
1268.477,193,0.942,0.947
1268.746,194,0.947,0.947
1269.015,192,0.937,0.947
1269.284,194,0.947,0.942
1269.553,191,0.933,0.947
1269.822,194,0.947,0.937
1270.091,191,0.933,0.947
1270.36,194,0.947,0.933
1270.629,191,0.933,0.947
1270.898,194,0.947,0.937
1271.167,191,0.933,0.947
1271.436,194,0.947,0.937
1271.705,192,0.937,0.942
1271.974,194,0.947,0.942
1272.243,192,0.937,0.942
1272.512,193,0.942,0.942
1272.781,193,0.942,0.942
1273.05,192,0.937,0.942
1273.319,194,0.947,0.942
1273.588,191,0.933,0.942
1273.857,194,0.947,0.937
1274.126,191,0.933,0.942
1274.395,193,0.942,0.933
1274.664,191,0.933,0.942
1274.933,194,0.947,0.937
1275.202,191,0.933,0.942
1275.471,195,0.952,0.942
1275.74,192,0.937,0.942
1276.009,193,0.942,0.942
1276.278,193,0.942,0.942
1276.547,193,0.942,0.942
1276.816,193,0.942,0.942
1277.085,192,0.937,0.942
1277.354,193,0.942,0.942
1277.623,191,0.933,0.942
1277.892,193,0.942,0.937
1278.161,191,0.933,0.942
1278.43,199,0.972,0.933
1278.699,191,0.933,0.942
1278.968,199,0.972,0.933
1279.237,190,0.928,0.942
1279.506,194,0.947,0.937
1279.775,191,0.933,0.937
1280.044,193,0.942,0.937
1280.313,192,0.937,0.937
1280.582,192,0.937,0.937
1280.851,192,0.937,0.937
1281.12,192,0.937,0.937
1281.389,199,0.972,0.937
1281.658,191,0.933,0.937
1281.927,201,0.981,0.937
1282.196,191,0.933,0.957
1282.465,198,0.967,0.933
1282.734,191,0.933,0.947
1283.003,196,0.957,0.933
1283.272,191,0.933,0.942
1283.541,194,0.947,0.937
1283.81,191,0.933,0.942
1284.079,193,0.942,0.937
1284.348,192,0.937,0.937
1284.617,193,0.942,0.937
1284.886,192,0.937,0.937
1285.155,192,0.937,0.937
1285.424,193,0.942,0.937
1285.693,191,0.933,0.937
1285.962,198,0.967,0.937
1286.231,191,0.933,0.942
1286.5,200,0.977,0.933
1286.769,191,0.933,0.947
1287.038,197,0.962,0.937
1287.307,191,0.933,0.942
1287.576,194,0.947,0.937
1287.845,192,0.937,0.937
1288.114,193,0.942,0.937
1288.383,192,0.937,0.937
1288.652,192,0.937,0.937
1288.921,193,0.942,0.937
1289.19,192,0.937,0.937
1289.459,196,0.957,0.937
1289.728,191,0.933,0.942
1289.997,200,0.977,0.937
1290.266,191,0.933,0.957
1290.535,198,0.967,0.933
1290.804,191,0.933,0.947
1291.073,196,0.957,0.933
1291.342,190,0.928,0.942
1291.611,194,0.947,0.937
1291.88,191,0.933,0.937
1292.149,193,0.942,0.937
1292.418,192,0.937,0.937
1292.687,192,0.937,0.937
1292.956,193,0.942,0.937
1293.225,192,0.937,0.937
1293.494,196,0.957,0.937
1293.763,191,0.933,0.942
1294.032,200,0.977,0.937
1294.301,191,0.933,0.952
1294.57,197,0.962,0.933
1294.839,191,0.933,0.947
1295.108,195,0.952,0.933
1295.377,190,0.928,0.942
1295.646,194,0.947,0.942
1295.915,191,0.933,0.942
1296.184,193,0.942,0.942
1296.453,194,0.947,0.942
1296.722,192,0.937,0.942
1296.991,198,0.967,0.942
1297.26,192,0.937,0.947
1297.529,199,0.972,0.937
1297.798,191,0.933,0.962
1298.067,201,0.981,0.937
1298.336,191,0.933,0.957
1298.605,197,0.962,0.933
1298.874,191,0.933,0.947
1299.143,196,0.957,0.937
1299.412,191,0.933,0.942
1299.681,194,0.947,0.937
1299.95,192,0.937,0.937
1300.219,193,0.942,0.937
1300.488,192,0.937,0.937
1300.757,192,0.937,0.937
1301.026,193,0.942,0.937
1301.295,192,0.937,0.937
1301.564,200,0.977,0.937
1301.833,191,0.933,0.942
1302.102,198,0.967,0.937
1302.371,191,0.933,0.952
1302.64,195,0.952,0.933
1302.909,191,0.933,0.947
1303.178,195,0.952,0.933
1303.447,191,0.933,0.942
1303.716,194,0.947,0.942
1303.985,191,0.933,0.942
1304.254,193,0.942,0.942
1304.523,196,0.957,0.942
1304.792,193,0.942,0.942
1305.061,200,0.977,0.942
1305.33,192,0.937,0.952
1305.599,196,0.957,0.942
