Time (s),Raw ADC,Voltage (V),Voltage_Filtered
738.355,131,0.64,0.625
738.622,128,0.625,0.625
738.889,130,0.635,0.63
739.156,128,0.625,0.63
739.423,129,0.63,0.63
739.69,130,0.635,0.63
739.957,128,0.625,0.63
740.224,131,0.64,0.63
740.491,128,0.625,0.63
740.758,129,0.63,0.63
741.025,130,0.635,0.63
741.292,128,0.625,0.63
741.559,131,0.64,0.63
741.826,128,0.625,0.63
742.093,130,0.635,0.63
742.36,129,0.63,0.63
742.627,129,0.63,0.63
742.894,135,0.659,0.63
743.161,128,0.625,0.63
743.428,132,0.645,0.635
743.695,129,0.63,0.635
743.962,130,0.635,0.635
744.229,131,0.64,0.635
744.496,128,0.625,0.635
744.763,141,0.688,0.635
745.03,128,0.625,0.635
745.297,138,0.674,0.635
745.564,130,0.635,0.635
745.831,128,0.625,0.635
746.098,130,0.635,0.635
746.365,128,0.625,0.635
746.632,130,0.635,0.635
746.899,130,0.635,0.635
747.166,128,0.625,0.635
747.433,131,0.64,0.635
747.7,128,0.625,0.63
747.967,130,0.635,0.63
748.234,129,0.63,0.63
748.501,129,0.63,0.63
748.768,136,0.664,0.63
749.035,128,0.625,0.63
749.302,132,0.645,0.635
749.569,129,0.63,0.635
749.836,130,0.635,0.635
750.103,131,0.64,0.635
750.37,128,0.625,0.635
750.637,143,0.698,0.635
750.904,128,0.625,0.635
751.171,138,0.674,0.635
751.438,130,0.635,0.635
751.705,128,0.625,0.635
751.972,130,0.635,0.635
752.239,128,0.625,0.635
752.506,130,0.635,0.635
752.773,130,0.635,0.635
753.04,143,0.698,0.635
753.307,131,0.64,0.635
753.574,128,0.625,0.635
753.841,130,0.635,0.635
754.108,129,0.63,0.63
754.375,129,0.63,0.63
754.642,131,0.64,0.63
754.909,128,0.625,0.63
755.176,130,0.635,0.63
755.443,129,0.63,0.63
755.71,129,0.63,0.63
755.977,131,0.64,0.63
756.244,128,0.625,0.63
756.511,133,0.649,0.635
756.778,128,0.625,0.635
757.045,131,0.64,0.635
757.312,130,0.635,0.635
757.579,128,0.625,0.635
