Time (s),Raw ADC,Voltage (V),Voltage_Filtered
4186.853,498,2.432,2.314
4187.138,475,2.319,2.314
4187.423,474,2.314,2.314
4187.708,474,2.314,2.314
4187.993,474,2.314,2.314
4188.278,474,2.314,2.314
4188.563,478,2.334,2.314
4188.848,475,2.319,2.314
4189.133,474,2.314,2.314
4189.418,473,2.31,2.314
4189.703,473,2.31,2.314
4189.988,490,2.393,2.314
4190.273,474,2.314,2.314
4190.558,474,2.314,2.314
4190.843,474,2.314,2.314
4191.128,474,2.314,2.314
4191.413,498,2.432,2.314
4191.698,475,2.319,2.314
4191.983,474,2.314,2.314
4192.268,474,2.314,2.319
4192.553,473,2.31,2.319
4192.838,483,2.358,2.314
4193.123,477,2.329,2.314
4193.408,475,2.319,2.31
4193.693,473,2.31,2.319
4193.978,473,2.31,2.319
4194.263,471,2.3,2.31
4194.548,495,2.417,2.31
4194.833,475,2.319,2.31
4195.118,471,2.3,2.31
4195.403,474,2.314,2.314
4195.688,473,2.31,2.314
4195.973,472,2.305,2.31
4196.258,499,2.437,2.31
4196.543,474,2.314,2.31
4196.828,473,2.31,2.31
4197.113,473,2.31,2.314
4197.398,474,2.314,2.314
4197.683,473,2.31,2.31
4197.968,491,2.397,2.314
4198.253,474,2.314,2.314
4198.538,470,2.295,2.31
4198.823,474,2.314,2.314
4199.108,473,2.31,2.314
4199.393,471,2.3,2.31
4199.678,498,2.432,2.314
4199.963,476,2.324,2.314
4200.248,472,2.305,2.314
4200.533,475,2.319,2.319
4200.818,474,2.314,2.319
4201.103,473,2.31,2.314
4201.388,498,2.432,2.314
4201.673,475,2.319,2.314
4201.958,470,2.295,2.31
4202.243,474,2.314,2.314
4202.528,473,2.31,2.31
4202.813,473,2.31,2.31
4203.098,486,2.373,2.31
4203.383,473,2.31,2.31
4203.668,472,2.305,2.31
4203.953,474,2.314,2.314
4204.238,474,2.314,2.314
4204.523,472,2.305,2.314
4204.808,474,2.314,2.314
4205.093,474,2.314,2.314
4205.378,472,2.305,2.314
4205.663,474,2.314,2.314
4205.948,482,2.354,2.314
4206.233,471,2.3,2.305
4206.518,472,2.305,2.31
4206.803,474,2.314,2.31
4207.088,472,2.305,2.31
4207.373,473,2.31,2.31
4207.658,498,2.432,2.31
4207.943,473,2.31,2.31
4208.228,474,2.314,2.31
4208.513,473,2.31,2.31
4208.798,473,2.31,2.31
4209.083,471,2.3,2.31
4209.368,490,2.393,2.31
4209.653,473,2.31,2.31
4209.938,471,2.3,2.31
4210.223,473,2.31,2.31
4210.508,474,2.314,2.31
4210.793,472,2.305,2.314
4211.078,499,2.437,2.314
4211.363,475,2.319,2.314
4211.648,474,2.314,2.31
4211.933,471,2.3,2.314
4212.218,473,2.31,2.31
4212.503,473,2.31,2.31
4212.788,487,2.378,2.31
4213.073,473,2.31,2.31
4213.358,474,2.314,2.31
4213.643,473,2.31,2.314
4213.928,473,2.31,2.314
4214.213,474,2.314,2.314
4214.498,498,2.432,2.314
4214.783,474,2.314,2.314
4215.068,474,2.314,2.314
4215.353,474,2.314,2.314
4215.638,473,2.31,2.314
4215.923,474,2.314,2.314
4216.208,499,2.437,2.314
4216.493,474,2.314,2.314
4216.778,471,2.3,2.314
4217.063,474,2.314,2.314
4217.348,473,2.31,2.314
4217.633,473,2.31,2.31
4217.918,482,2.354,2.31
4218.203,475,2.319,2.31
4218.488,473,2.31,2.31
4218.773,473,2.31,2.31
4219.058,473,2.31,2.31
4219.343,472,2.305,2.31
4219.628,499,2.437,2.31
4219.913,474,2.314,2.31
4220.198,472,2.305,2.305
4220.483,474,2.314,2.314
4220.768,471,2.3,2.314
4221.053,472,2.305,2.31
4221.338,498,2.432,2.314
4221.623,474,2.314,2.31
4221.908,473,2.31,2.31
4222.193,474,2.314,2.314
4222.478,473,2.31,2.314
4222.763,473,2.31,2.31
4223.048,497,2.427,2.314
4223.333,476,2.324,2.31
4223.618,473,2.31,2.31
4223.903,474,2.314,2.31
4224.188,471,2.3,2.31
4224.473,473,2.31,2.31
4224.758,473,2.31,2.31
