Time (s),Raw ADC,Voltage (V),Voltage_Filtered
1397.597,178,0.869,0.869
1397.866,182,0.889,0.884
1398.135,181,0.884,0.884
1398.404,181,0.884,0.884
1398.673,187,0.913,0.884
1398.942,181,0.884,0.884
1399.211,182,0.889,0.884
1399.48,180,0.879,0.884
1399.749,181,0.884,0.884
1400.018,179,0.874,0.884
1400.287,182,0.889,0.879
1400.556,179,0.874,0.884
1400.825,182,0.889,0.874
1401.094,178,0.869,0.889
1401.363,182,0.889,0.889
1401.632,178,0.869,0.889
1401.901,182,0.889,0.884
1402.17,184,0.898,0.884
1402.439,181,0.884,0.884
1402.708,181,0.884,0.884
1402.977,181,0.884,0.884
1403.246,181,0.884,0.884
1403.515,180,0.879,0.884
1403.784,181,0.884,0.884
1404.053,180,0.879,0.884
1404.322,181,0.884,0.879
1404.591,179,0.874,0.884
1404.86,182,0.889,0.879
1405.129,179,0.874,0.884
1405.398,182,0.889,0.879
1405.667,178,0.869,0.884
1405.936,182,0.889,0.879
1406.205,180,0.879,0.884
1406.474,181,0.884,0.884
1406.743,180,0.879,0.884
1407.012,181,0.884,0.884
1407.281,181,0.884,0.884
1407.55,180,0.879,0.884
1407.819,181,0.884,0.884
1408.088,179,0.874,0.884
1408.357,182,0.889,0.879
1408.626,179,0.874,0.884
1408.895,182,0.889,0.874
1409.164,179,0.874,0.889
1409.433,182,0.889,0.889
1409.702,179,0.874,0.889
1409.971,182,0.889,0.889
1410.24,184,0.898,0.889
1410.509,181,0.884,0.889
1410.778,183,0.894,0.889
1411.047,181,0.884,0.889
1411.316,182,0.889,0.884
1411.585,180,0.879,0.889
1411.854,182,0.889,0.884
1412.123,179,0.874,0.889
1412.392,182,0.889,0.879
1412.661,179,0.874,0.889
1412.93,182,0.889,0.874
1413.199,179,0.874,0.889
1413.468,182,0.889,0.874
1413.737,178,0.869,0.884
1414.006,182,0.889,0.874
1414.275,178,0.869,0.884
1414.544,181,0.884,0.884
1414.813,179,0.874,0.884
1415.082,181,0.884,0.884
1415.351,186,0.908,0.884
1415.62,180,0.879,0.884
1415.889,187,0.913,0.884
1416.158,179,0.874,0.889
1416.427,183,0.894,0.879
1416.696,179,0.874,0.889
1416.965,182,0.889,0.874
1417.234,178,0.869,0.889
1417.503,182,0.889,0.889
1417.772,179,0.874,0.889
1418.041,182,0.889,0.889
1418.31,182,0.889,0.889
1418.579,182,0.889,0.889
1418.848,187,0.913,0.889
1419.117,181,0.884,0.889
1419.386,184,0.898,0.889
1419.655,180,0.879,0.889
1419.924,182,0.889,0.884
1420.193,179,0.874,0.889
1420.462,182,0.889,0.879
1420.731,179,0.874,0.889
1421.0,182,0.889,0.874
1421.269,178,0.869,0.889
1421.538,182,0.889,0.889
1421.807,178,0.869,0.889
1422.076,182,0.889,0.889
1422.345,185,0.903,0.889
1422.614,181,0.884,0.889
1422.883,185,0.903,0.889
1423.152,181,0.884,0.889
1423.421,182,0.889,0.884
1423.69,180,0.879,0.884
1423.959,182,0.889,0.884
1424.228,180,0.879,0.884
1424.497,181,0.884,0.879
1424.766,179,0.874,0.884
1425.035,182,0.889,0.879
1425.304,179,0.874,0.884
1425.573,182,0.889,0.879
1425.842,179,0.874,0.884
1426.111,182,0.889,0.879
1426.38,180,0.879,0.879
1426.649,181,0.884,0.879
1426.918,180,0.879,0.879
1427.187,180,0.879,0.879
1427.456,181,0.884,0.879
1427.725,180,0.879,0.879
1427.994,181,0.884,0.879
1428.263,179,0.874,0.884
1428.532,181,0.884,0.879
1428.801,179,0.874,0.884
1429.07,181,0.884,0.874
1429.339,178,0.869,0.884
1429.608,182,0.889,0.879
1429.877,178,0.869,0.884
1430.146,182,0.889,0.879
1430.415,180,0.879,0.884
1430.684,181,0.884,0.884
1430.953,180,0.879,0.884
1431.222,181,0.884,0.884
1431.491,181,0.884,0.884
1431.76,180,0.879,0.884
1432.029,181,0.884,0.884
1432.298,179,0.874,0.884
1432.567,181,0.884,0.879
1432.836,179,0.874,0.884
1433.105,181,0.884,0.874
1433.374,179,0.874,0.884
1433.643,186,0.908,0.874
1433.912,178,0.869,0.884
1434.181,182,0.889,0.879
1434.45,179,0.874,0.879
1434.719,182,0.889,0.879
1434.988,180,0.879,0.879
1435.257,180,0.879,0.879
1435.526,180,0.879,0.879
1435.795,180,0.879,0.879
1436.064,181,0.884,0.879
1436.333,179,0.874,0.879
1436.602,181,0.884,0.879
1436.871,179,0.874,0.884
1437.14,188,0.918,0.874
1437.409,178,0.869,0.884
1437.678,184,0.898,0.874
1437.947,178,0.869,0.884
1438.216,182,0.889,0.879
1438.485,179,0.874,0.879
1438.754,181,0.884,0.879
1439.023,180,0.879,0.879
1439.292,180,0.879,0.879
1439.561,183,0.894,0.879
1439.83,179,0.874,0.879
1440.099,188,0.918,0.879
1440.368,179,0.874,0.894
1440.637,185,0.903,0.874
1440.906,178,0.869,0.889
1441.175,183,0.894,0.874
1441.444,178,0.869,0.884
1441.713,182,0.889,0.884
1441.982,178,0.869,0.884
1442.251,181,0.884,0.884
1442.52,181,0.884,0.884
1442.789,181,0.884,0.884
1443.058,187,0.913,0.884
1443.327,180,0.879,0.884
1443.596,183,0.894,0.884
1443.865,179,0.874,0.889
1444.134,182,0.889,0.879
1444.403,179,0.874,0.889
1444.672,182,0.889,0.874
1444.941,178,0.869,0.889
1445.21,182,0.889,0.884
1445.479,178,0.869,0.884
1445.748,182,0.889,0.884
1446.017,181,0.884,0.884
1446.286,181,0.884,0.884
1446.555,180,0.879,0.884
1446.824,181,0.884,0.884
1447.093,181,0.884,0.884
1447.362,180,0.879,0.884
1447.631,181,0.884,0.884
1447.9,179,0.874,0.884
1448.169,181,0.884,0.879
1448.438,179,0.874,0.884
1448.707,182,0.889,0.874
1448.976,179,0.874,0.884
1449.245,185,0.903,0.874
1449.514,178,0.869,0.884
1449.783,182,0.889,0.879
1450.052,179,0.874,0.879
1450.321,181,0.884,0.879
1450.59,180,0.879,0.879
1450.859,180,0.879,0.879
1451.128,181,0.884,0.879
1451.397,180,0.879,0.879
1451.666,181,0.884,0.879
1451.935,179,0.874,0.884
1452.204,189,0.923,0.879
1452.473,178,0.869,0.884
1452.742,183,0.894,0.874
1453.011,178,0.869,0.889
1453.28,182,0.889,0.889
1453.549,178,0.869,0.889
1453.818,182,0.889,0.889
1454.087,185,0.903,0.889
1454.356,181,0.884,0.889
1454.625,183,0.894,0.889
1454.894,180,0.879,0.889
1455.163,182,0.889,0.884
1455.432,179,0.874,0.889
1455.701,182,0.889,0.879
1455.97,179,0.874,0.889
1456.239,182,0.889,0.874
1456.508,179,0.874,0.889
1456.777,182,0.889,0.879
1457.046,178,0.869,0.884
1457.315,182,0.889,0.879
1457.584,180,0.879,0.879
1457.853,181,0.884,0.879
1458.122,180,0.879,0.879
1458.391,180,0.879,0.879
1458.66,181,0.884,0.879
1458.929,180,0.879,0.879
1459.198,181,0.884,0.879
1459.467,179,0.874,0.884
1459.736,181,0.884,0.879
1460.005,179,0.874,0.884
1460.274,181,0.884,0.874
1460.543,178,0.869,0.884
1460.812,188,0.918,0.874
1461.081,178,0.869,0.884
1461.35,182,0.889,0.879
1461.619,179,0.874,0.879
1461.888,181,0.884,0.879
1462.157,180,0.879,0.879
1462.426,180,0.879,0.879
1462.695,180,0.879,0.879
1462.964,180,0.879,0.879
1463.233,183,0.894,0.879
1463.502,179,0.874,0.879
1463.771,188,0.918,0.879
1464.04,178,0.869,0.894
1464.309,184,0.898,0.874
1464.578,178,0.869,0.884
1464.847,183,0.894,0.884
1465.116,178,0.869,0.884
1465.385,181,0.884,0.884
1465.654,181,0.884,0.884
1465.923,181,0.884,0.884
1466.192,186,0.908,0.884
1466.461,180,0.879,0.884
1466.73,182,0.889,0.884
1466.999,179,0.874,0.889
1467.268,182,0.889,0.879
1467.537,179,0.874,0.889
1467.806,182,0.889,0.874
1468.075,178,0.869,0.889
1468.344,182,0.889,0.879
1468.613,178,0.869,0.884
1468.882,182,0.889,0.879
1469.151,180,0.879,0.879
1469.42,181,0.884,0.879
1469.689,180,0.879,0.879
1469.958,180,0.879,0.879
1470.227,181,0.884,0.879
1470.496,180,0.879,0.879
1470.765,181,0.884,0.879
1471.034,179,0.874,0.884
1471.303,181,0.884,0.879
1471.572,179,0.874,0.884
1471.841,182,0.889,0.874
1472.11,179,0.874,0.884
1472.379,182,0.889,0.874
1472.648,178,0.869,0.884
1472.917,182,0.889,0.879
1473.186,179,0.874,0.879
1473.455,181,0.884,0.879
1473.724,180,0.879,0.879
1473.993,180,0.879,0.879
1474.262,180,0.879,0.879
1474.531,180,0.879,0.879
1474.8,181,0.884,0.879
1475.069,179,0.874,0.879
1475.338,181,0.884,0.879
1475.607,179,0.874,0.884
1475.876,184,0.898,0.874
1476.145,179,0.874,0.884
1476.414,189,0.923,0.874
1476.683,178,0.869,0.884
1476.952,182,0.889,0.879
1477.221,179,0.874,0.879
1477.49,181,0.884,0.879
1477.759,180,0.879,0.879
1478.028,180,0.879,0.879
1478.297,181,0.884,0.879
1478.566,180,0.879,0.879
1478.835,186,0.908,0.879
1479.104,179,0.874,0.884
1479.373,188,0.918,0.879
1479.642,178,0.869,0.894
1479.911,183,0.894,0.874
1480.18,179,0.874,0.889
1480.449,183,0.894,0.874
1480.718,178,0.869,0.884
1480.987,182,0.889,0.879
1481.256,179,0.874,0.879
1481.525,181,0.884,0.879
1481.794,180,0.879,0.879
1482.063,180,0.879,0.879
1482.332,187,0.913,0.879
1482.601,179,0.874,0.879
1482.87,184,0.898,0.879
1483.139,179,0.874,0.889
1483.408,182,0.889,0.874
1483.677,179,0.874,0.889
1483.946,182,0.889,0.889
1484.215,178,0.869,0.889
1484.484,182,0.889,0.889
1484.753,183,0.894,0.889
1485.022,181,0.884,0.889
1485.291,185,0.903,0.889
1485.56,181,0.884,0.884
1485.829,182,0.889,0.884
1486.098,180,0.879,0.884
1486.367,181,0.884,0.884
1486.636,179,0.874,0.884
1486.905,182,0.889,0.879
1487.174,179,0.874,0.884
1487.443,182,0.889,0.874
1487.712,178,0.869,0.889
1487.981,182,0.889,0.889
1488.25,178,0.869,0.889
1488.519,182,0.889,0.889
1488.788,186,0.908,0.889
1489.057,181,0.884,0.884
1489.326,183,0.894,0.884
1489.595,181,0.884,0.884
1489.864,181,0.884,0.884
1490.133,180,0.879,0.884
1490.402,182,0.889,0.884
1490.671,179,0.874,0.884
1490.94,182,0.889,0.879
1491.209,179,0.874,0.889
1491.478,182,0.889,0.874
1491.747,178,0.869,0.889
1492.016,182,0.889,0.884
1492.285,178,0.869,0.884
1492.554,182,0.889,0.884
1492.823,181,0.884,0.884
1493.092,181,0.884,0.884
1493.361,181,0.884,0.884
1493.63,180,0.879,0.884
1493.899,181,0.884,0.884
1494.168,180,0.879,0.884
1494.437,181,0.884,0.879
1494.706,179,0.874,0.884
1494.975,181,0.884,0.879
1495.244,179,0.874,0.884
1495.513,181,0.884,0.874
1495.782,179,0.874,0.884
1496.051,182,0.889,0.879
1496.32,178,0.869,0.884
1496.589,182,0.889,0.879
1496.858,180,0.879,0.884
1497.127,181,0.884,0.884
1497.396,180,0.879,0.884
1497.665,181,0.884,0.884
1497.934,181,0.884,0.884
1498.203,180,0.879,0.884
1498.472,181,0.884,0.884
1498.741,179,0.874,0.879
1499.01,181,0.884,0.874
1499.279,179,0.874,0.874
