Time (s),Raw ADC,Voltage (V),Voltage_Filtered
568.714,528,2.578,2.578
568.996,530,2.588,2.583
569.278,530,2.588,2.588
569.561,529,2.583,2.588
569.843,530,2.588,2.588
570.125,551,2.69,2.588
570.407,530,2.588,2.593
570.689,534,2.607,2.593
570.971,531,2.593,2.593
571.253,531,2.593,2.593
571.535,531,2.593,2.593
571.817,531,2.593,2.593
572.099,528,2.578,2.593
572.381,531,2.593,2.593
572.663,528,2.578,2.593
572.945,548,2.676,2.588
573.228,534,2.607,2.588
573.51,530,2.588,2.588
573.792,530,2.588,2.588
574.074,530,2.588,2.588
574.356,530,2.588,2.588
574.638,530,2.588,2.588
574.92,528,2.578,2.588
575.202,530,2.588,2.588
575.484,554,2.705,2.588
575.766,533,2.603,2.593
576.048,531,2.593,2.593
576.33,530,2.588,2.593
576.612,531,2.593,2.588
576.895,530,2.588,2.588
577.177,530,2.588,2.588
577.459,530,2.588,2.588
577.741,530,2.588,2.588
578.023,530,2.588,2.588
578.305,538,2.627,2.588
578.587,532,2.598,2.588
578.869,530,2.588,2.588
579.151,530,2.588,2.588
579.433,528,2.578,2.588
579.715,531,2.593,2.588
579.997,529,2.583,2.588
580.279,530,2.588,2.593
580.562,531,2.593,2.593
580.844,554,2.705,2.593
581.126,534,2.607,2.593
581.408,530,2.588,2.593
581.69,531,2.593,2.588
581.972,530,2.588,2.588
582.254,528,2.578,2.588
582.536,529,2.583,2.588
582.818,530,2.588,2.588
583.1,530,2.588,2.588
583.382,545,2.661,2.588
583.664,529,2.583,2.588
583.947,532,2.598,2.588
584.229,529,2.583,2.588
584.511,530,2.588,2.588
584.793,530,2.588,2.588
585.075,528,2.578,2.588
585.357,530,2.588,2.588
585.639,528,2.578,2.588
585.921,530,2.588,2.588
586.203,554,2.705,2.588
586.485,534,2.607,2.588
586.767,531,2.593,2.593
587.049,527,2.573,2.593
587.331,530,2.588,2.588
587.614,531,2.593,2.588
587.896,530,2.588,2.588
588.178,530,2.588,2.593
588.46,531,2.593,2.593
588.742,554,2.705,2.588
589.024,534,2.607,2.588
589.306,530,2.588,2.593
589.588,530,2.588,2.588
589.87,530,2.588,2.588
590.152,531,2.593,2.588
590.434,528,2.578,2.588
590.716,531,2.593,2.588
590.998,527,2.573,2.593
591.281,527,2.573,2.593
591.563,531,2.593,2.593
591.845,554,2.705,2.598
592.127,537,2.622,2.598
592.409,532,2.598,2.598
592.691,532,2.598,2.598
592.973,531,2.593,2.593
593.255,531,2.593,2.593
593.537,531,2.593,2.593
593.819,531,2.593,2.593
594.101,528,2.578,2.593
594.383,531,2.593,2.593
594.665,531,2.593,2.593
594.948,554,2.705,2.593
595.23,536,2.617,2.598
595.512,532,2.598,2.598
595.794,530,2.588,2.598
596.076,532,2.598,2.588
596.358,530,2.588,2.588
596.64,530,2.588,2.588
596.922,530,2.588,2.588
597.204,530,2.588,2.588
597.486,529,2.583,2.588
597.768,550,2.686,2.588
598.05,527,2.573,2.593
598.332,534,2.607,2.593
598.615,531,2.593,2.593
598.897,531,2.593,2.588
599.179,530,2.588,2.588
599.461,530,2.588,2.588
599.743,530,2.588,2.588
600.025,530,2.588,2.588
600.307,530,2.588,2.588
600.589,532,2.598,2.588
600.871,530,2.588,2.588
601.153,542,2.646,2.598
601.435,529,2.583,2.598
601.717,547,2.671,2.593
601.999,534,2.607,2.593
602.282,531,2.593,2.593
602.564,527,2.573,2.593
602.846,531,2.593,2.593
603.128,531,2.593,2.593
603.41,530,2.588,2.588
603.692,527,2.573,2.588
603.974,531,2.593,2.588
604.256,530,2.588,2.588
604.538,529,2.583,2.588
604.82,530,2.588,2.588
605.102,529,2.583,2.588
605.384,531,2.593,2.588
605.667,554,2.705,2.593
605.949,527,2.573,2.593
606.231,534,2.607,2.593
606.513,532,2.598,2.593
606.795,531,2.593,2.593
607.077,527,2.573,2.593
607.359,531,2.593,2.588
607.641,530,2.588,2.588
607.923,530,2.588,2.588
608.205,530,2.588,2.588
608.487,528,2.578,2.588
608.769,530,2.588,2.588
609.051,552,2.695,2.593
609.334,538,2.627,2.593
609.616,532,2.598,2.593
609.898,531,2.593,2.593
610.18,529,2.583,2.588
610.462,530,2.588,2.588
610.744,528,2.578,2.588
611.026,530,2.588,2.588
611.308,530,2.588,2.588
611.59,530,2.588,2.588
611.872,528,2.578,2.588
612.154,550,2.686,2.588
612.436,527,2.573,2.593
612.718,535,2.612,2.593
613.001,531,2.593,2.593
613.283,531,2.593,2.593
613.565,529,2.583,2.593
613.847,531,2.593,2.593
614.129,528,2.578,2.588
614.411,531,2.593,2.583
614.693,527,2.573,2.588
614.975,530,2.588,2.578
615.257,527,2.573,2.588
615.539,554,2.705,2.588
615.821,526,2.568,2.588
616.103,532,2.598,2.588
616.385,530,2.588,2.588
616.668,530,2.588,2.588
616.95,529,2.583,2.588
617.232,528,2.578,2.588
617.514,530,2.588,2.588
617.796,530,2.588,2.588
618.078,530,2.588,2.588
618.36,540,2.637,2.588
618.642,555,2.71,2.593
618.924,532,2.598,2.593
619.206,530,2.588,2.593
619.488,531,2.593,2.593
619.77,531,2.593,2.593
620.052,530,2.588,2.588
620.335,531,2.593,2.588
620.617,527,2.573,2.588
620.899,530,2.588,2.588
621.181,529,2.583,2.588
621.463,529,2.583,2.588
621.745,556,2.715,2.588
622.027,533,2.603,2.588
622.309,530,2.588,2.588
622.591,529,2.583,2.593
622.873,531,2.593,2.588
623.155,528,2.578,2.588
623.437,531,2.593,2.588
623.72,529,2.583,2.588
624.002,530,2.588,2.588
624.284,530,2.588,2.593
624.566,552,2.695,2.598
624.848,555,2.71,2.598
625.13,533,2.603,2.598
625.412,532,2.598,2.598
625.694,531,2.593,2.593
625.976,531,2.593,2.593
626.258,531,2.593,2.593
626.54,531,2.593,2.593
626.822,531,2.593,2.593
627.104,531,2.593,2.593
627.387,530,2.588,2.593
627.669,530,2.588,2.593
627.951,530,2.588,2.593
628.233,554,2.705,2.588
628.515,535,2.612,2.588
628.797,532,2.598,2.593
629.079,530,2.588,2.593
629.361,530,2.588,2.588
629.643,531,2.593,2.588
629.925,530,2.588,2.588
630.207,530,2.588,2.588
630.489,531,2.593,2.588
630.771,530,2.588,2.588
631.054,530,2.588,2.588
631.336,530,2.588,2.593
631.618,555,2.71,2.588
631.9,534,2.607,2.588
632.182,531,2.593,2.588
632.464,529,2.583,2.593
632.746,530,2.588,2.588
633.028,529,2.583,2.588
633.31,531,2.593,2.588
633.592,528,2.578,2.588
633.874,530,2.588,2.588
634.156,530,2.588,2.588
634.438,552,2.695,2.588
634.721,528,2.578,2.588
635.003,532,2.598,2.588
635.285,530,2.588,2.588
635.567,531,2.593,2.588
635.849,530,2.588,2.588
636.131,530,2.588,2.588
636.413,530,2.588,2.588
636.695,527,2.573,2.588
636.977,530,2.588,2.588
637.259,531,2.593,2.588
637.541,541,2.642,2.593
637.823,554,2.705,2.593
638.105,530,2.588,2.593
638.388,531,2.593,2.593
638.67,531,2.593,2.588
638.952,530,2.588,2.588
639.234,529,2.583,2.588
639.516,530,2.588,2.588
639.798,530,2.588,2.588
640.08,529,2.583,2.583
640.362,529,2.583,2.588
640.644,531,2.593,2.583
640.926,529,2.583,2.583
641.208,553,2.7,2.593
641.49,527,2.573,2.593
641.772,532,2.598,2.588
642.055,531,2.593,2.593
642.337,527,2.573,2.588
642.619,530,2.588,2.588
642.901,531,2.593,2.588
643.183,529,2.583,2.588
643.465,530,2.588,2.588
643.747,530,2.588,2.593
644.029,540,2.637,2.598
644.311,555,2.71,2.598
644.593,532,2.598,2.598
644.875,532,2.598,2.598
645.157,529,2.583,2.593
645.44,530,2.588,2.593
645.722,529,2.583,2.588
646.004,531,2.593,2.583
646.286,531,2.593,2.583
646.568,527,2.573,2.583
646.85,529,2.583,2.593
