Time (s),Raw ADC,Voltage (V),Voltage_Filtered
3912.683,485,2.368,2.358
3912.968,483,2.358,2.358
3913.253,485,2.368,2.363
3913.538,483,2.358,2.368
3913.823,484,2.363,2.368
3914.108,495,2.417,2.368
3914.393,486,2.373,2.368
3914.678,485,2.368,2.368
3914.963,486,2.373,2.368
3915.248,485,2.368,2.368
3915.533,482,2.354,2.368
3915.818,485,2.368,2.368
3916.103,504,2.461,2.368
3916.388,491,2.397,2.368
3916.673,485,2.368,2.368
3916.958,482,2.354,2.368
3917.243,484,2.363,2.368
3917.528,485,2.368,2.368
3917.813,485,2.368,2.368
3918.098,506,2.471,2.368
3918.383,487,2.378,2.368
3918.668,483,2.358,2.363
3918.953,484,2.363,2.363
3919.238,482,2.354,2.363
3919.523,483,2.358,2.363
3919.808,484,2.363,2.363
3920.093,484,2.363,2.363
3920.378,501,2.446,2.363
3920.663,484,2.363,2.363
3920.948,485,2.368,2.363
3921.233,484,2.363,2.363
3921.518,484,2.363,2.363
3921.803,485,2.368,2.363
3922.088,484,2.363,2.363
3922.373,484,2.363,2.363
3922.658,487,2.378,2.368
3922.943,485,2.368,2.363
3923.228,483,2.358,2.363
3923.513,485,2.368,2.368
3923.798,482,2.354,2.363
3924.083,484,2.363,2.363
3924.368,494,2.412,2.363
3924.653,484,2.363,2.363
3924.938,484,2.363,2.363
3925.223,485,2.368,2.368
3925.508,485,2.368,2.368
3925.793,484,2.363,2.368
3926.078,505,2.466,2.368
3926.363,488,2.383,2.368
3926.648,484,2.363,2.363
3926.933,482,2.354,2.363
3927.218,485,2.368,2.363
3927.503,484,2.363,2.363
3927.788,483,2.358,2.363
3928.073,502,2.451,2.363
3928.358,483,2.358,2.363
3928.643,486,2.373,2.363
3928.928,484,2.363,2.368
3929.213,484,2.363,2.363
3929.498,485,2.368,2.368
3929.783,505,2.466,2.363
3930.068,484,2.363,2.368
3930.353,486,2.373,2.368
3930.638,484,2.363,2.368
3930.923,485,2.368,2.368
3931.208,484,2.363,2.368
3931.493,510,2.49,2.368
3931.778,486,2.373,2.368
3932.063,485,2.368,2.368
3932.348,482,2.354,2.373
3932.633,483,2.358,2.368
3932.918,498,2.432,2.368
3933.203,488,2.383,2.368
3933.488,485,2.368,2.368
3933.773,485,2.368,2.383
3934.058,485,2.368,2.368
3934.343,503,2.456,2.368
3934.628,489,2.388,2.368
3934.913,485,2.368,2.368
3935.198,484,2.363,2.383
3935.483,485,2.368,2.368
3935.768,493,2.407,2.368
3936.053,488,2.383,2.368
3936.338,485,2.368,2.368
3936.623,484,2.363,2.373
3936.908,484,2.363,2.368
3937.193,506,2.471,2.368
3937.478,486,2.373,2.368
3937.763,485,2.368,2.368
3938.048,485,2.368,2.373
3938.333,485,2.368,2.368
3938.618,506,2.471,2.368
3938.903,488,2.383,2.368
3939.188,485,2.368,2.368
3939.473,485,2.368,2.368
3939.758,485,2.368,2.368
3940.043,482,2.354,2.368
3940.328,491,2.397,2.368
3940.613,484,2.363,2.363
3940.898,485,2.368,2.363
3941.183,484,2.363,2.368
3941.468,484,2.363,2.363
3941.753,504,2.461,2.363
3942.038,487,2.378,2.363
3942.323,484,2.363,2.363
3942.608,483,2.358,2.363
3942.893,485,2.368,2.363
3943.178,484,2.363,2.363
3943.463,482,2.354,2.363
3943.748,490,2.393,2.368
3944.033,484,2.363,2.363
3944.318,485,2.368,2.368
3944.603,485,2.368,2.368
3944.888,484,2.363,2.368
3945.173,507,2.476,2.368
3945.458,487,2.378,2.368
3945.743,484,2.363,2.368
3946.028,485,2.368,2.368
3946.313,485,2.368,2.368
3946.598,484,2.363,2.368
3946.883,497,2.427,2.368
3947.168,486,2.373,2.368
3947.453,484,2.363,2.363
3947.738,486,2.373,2.373
3948.023,483,2.358,2.363
3948.308,484,2.363,2.363
3948.593,498,2.432,2.363
3948.878,484,2.363,2.363
3949.163,483,2.358,2.363
3949.448,485,2.368,2.368
3949.733,485,2.368,2.368
3950.018,481,2.349,2.368
3950.303,500,2.441,2.368
3950.588,486,2.373,2.368
3950.873,483,2.358,2.368
3951.158,485,2.368,2.368
3951.443,485,2.368,2.368
3951.728,483,2.358,2.368
3952.013,497,2.427,2.368
3952.298,485,2.368,2.368
3952.583,484,2.363,2.363
3952.868,483,2.358,2.368
3953.153,485,2.368,2.368
3953.438,484,2.363,2.363
3953.723,511,2.495,2.368
3954.008,485,2.368,2.368
3954.293,484,2.363,2.363
3954.578,485,2.368,2.368
3954.863,483,2.358,2.368
3955.148,484,2.363,2.368
3955.433,505,2.466,2.368
3955.718,489,2.388,2.368
3956.003,485,2.368,2.368
3956.288,485,2.368,2.368
3956.573,485,2.368,2.368
3956.858,485,2.368,2.368
3957.143,485,2.368,2.368
3957.428,507,2.476,2.368
3957.713,488,2.383,2.368
3957.998,485,2.368,2.368
3958.283,482,2.354,2.368
3958.568,484,2.363,2.368
3958.853,485,2.368,2.368
3959.138,482,2.354,2.368
3959.423,507,2.476,2.368
3959.708,490,2.393,2.368
3959.993,486,2.373,2.368
3960.278,485,2.368,2.368
3960.563,485,2.368,2.368
3960.848,485,2.368,2.368
3961.133,484,2.363,2.368
3961.418,500,2.441,2.368
3961.703,490,2.393,2.368
3961.988,484,2.363,2.368
3962.273,485,2.368,2.368
3962.558,485,2.368,2.368
3962.843,484,2.363,2.368
3963.128,481,2.349,2.368
3963.413,499,2.437,2.368
3963.698,487,2.378,2.368
3963.983,485,2.368,2.368
3964.268,485,2.368,2.368
3964.553,485,2.368,2.368
3964.838,483,2.358,2.368
3965.123,502,2.451,2.368
3965.408,486,2.373,2.368
3965.693,482,2.354,2.368
3965.978,485,2.368,2.368
3966.263,485,2.368,2.368
3966.548,484,2.363,2.368
3966.833,510,2.49,2.368
3967.118,486,2.373,2.368
3967.403,483,2.358,2.368
3967.688,485,2.368,2.368
3967.973,485,2.368,2.368
3968.258,484,2.363,2.368
3968.543,495,2.417,2.368
3968.828,491,2.397,2.368
3969.113,484,2.363,2.363
3969.398,485,2.368,2.363
3969.683,484,2.363,2.363
3969.968,484,2.363,2.363
3970.253,482,2.354,2.363
3970.538,494,2.412,2.363
3970.823,484,2.363,2.363
3971.108,486,2.373,2.363
3971.393,483,2.358,2.368
3971.678,484,2.363,2.363
3971.963,485,2.368,2.368
3972.248,493,2.407,2.368
3972.533,482,2.354,2.368
3972.818,485,2.368,2.368
3973.103,485,2.368,2.368
3973.388,484,2.363,2.368
3973.673,496,2.422,2.368
3973.958,488,2.383,2.368
3974.243,482,2.354,2.368
3974.528,486,2.373,2.373
3974.813,485,2.368,2.373
3975.098,485,2.368,2.368
3975.383,505,2.466,2.368
3975.668,487,2.378,2.368
3975.953,484,2.363,2.368
3976.238,485,2.368,2.368
3976.523,483,2.358,2.368
3976.808,484,2.363,2.363
3977.093,509,2.485,2.368
3977.378,486,2.373,2.363
3977.663,482,2.354,2.368
3977.948,485,2.368,2.373
3978.233,484,2.363,2.368
3978.518,508,2.48,2.368
3978.803,486,2.373,2.368
3979.088,485,2.368,2.363
3979.373,482,2.354,2.368
3979.658,484,2.363,2.368
3979.943,483,2.358,2.363
3980.228,492,2.402,2.363
3980.513,486,2.373,2.363
3980.798,482,2.354,2.363
3981.083,484,2.363,2.373
3981.368,484,2.363,2.368
3981.653,499,2.437,2.368
3981.938,488,2.383,2.368
3982.223,485,2.368,2.368
3982.508,485,2.368,2.368
3982.793,485,2.368,2.368
3983.078,483,2.358,2.368
3983.363,505,2.466,2.368
3983.648,487,2.378,2.368
3983.933,483,2.358,2.368
3984.218,485,2.368,2.368
3984.503,485,2.368,2.368
3984.788,485,2.368,2.368
3985.073,494,2.412,2.368
3985.358,485,2.368,2.368
3985.643,485,2.368,2.368
3985.928,483,2.358,2.368
3986.213,485,2.368,2.368
3986.498,482,2.354,2.368
3986.783,496,2.422,2.368
3987.068,485,2.368,2.368
3987.353,484,2.363,2.368
3987.638,485,2.368,2.368
3987.923,485,2.368,2.368
3988.208,484,2.363,2.368
3988.493,489,2.388,2.368
3988.778,485,2.368,2.368
3989.063,481,2.349,2.363
3989.348,484,2.363,2.368
3989.633,485,2.368,2.368
3989.918,484,2.363,2.363
3990.203,489,2.388,2.368
3990.488,485,2.368,2.368
3990.773,484,2.363,2.368
3991.058,485,2.368,2.368
3991.343,485,2.368,2.368
3991.628,482,2.354,2.368
3991.913,509,2.485,2.368
3992.198,485,2.368,2.368
3992.483,484,2.363,2.368
3992.768,485,2.368,2.368
3993.053,485,2.368,2.368
3993.338,484,2.363,2.368
3993.623,506,2.471,2.368
3993.908,487,2.378,2.363
3994.193,482,2.354,2.363
3994.478,483,2.358,2.363
3994.763,484,2.363,2.363
3995.048,484,2.363,2.363
3995.333,508,2.48,2.363
3995.618,486,2.373,2.363
3995.903,483,2.358,2.363
3996.188,484,2.363,2.363
3996.473,483,2.358,2.363
3996.758,481,2.349,2.363
3997.043,508,2.48,2.363
3997.328,486,2.373,2.363
3997.613,484,2.363,2.363
3997.898,485,2.368,2.368
3998.183,482,2.354,2.368
3998.468,484,2.363,2.363
3998.753,508,2.48,2.368
3999.038,487,2.378,2.363
3999.323,484,2.363,2.363
3999.608,485,2.368,2.368
3999.893,484,2.363,2.368
4000.178,484,2.363,2.368
4000.463,492,2.402,2.368
4000.748,485,2.368,2.368
4001.033,485,2.368,2.368
4001.318,485,2.368,2.368
4001.603,484,2.363,2.368
4001.888,506,2.471,2.368
4002.173,487,2.378,2.368
4002.458,483,2.358,2.368
4002.743,483,2.358,2.378
4003.028,485,2.368,2.368
4003.313,499,2.437,2.368
4003.598,487,2.378,2.368
4003.883,485,2.368,2.368
4004.168,485,2.368,2.368
4004.453,485,2.368,2.368
4004.738,482,2.354,2.368
4005.023,506,2.471,2.368
4005.308,486,2.373,2.368
4005.593,485,2.368,2.368
4005.878,482,2.354,2.368
4006.163,485,2.368,2.368
4006.448,485,2.368,2.368
4006.733,504,2.461,2.368
4007.018,488,2.383,2.368
4007.303,483,2.358,2.368
4007.588,485,2.368,2.368
4007.873,485,2.368,2.368
4008.158,484,2.363,2.368
4008.443,498,2.432,2.368
4008.728,489,2.388,2.368
4009.013,485,2.368,2.368
4009.298,485,2.368,2.368
4009.583,485,2.368,2.368
4009.868,482,2.354,2.368
4010.153,504,2.461,2.368
4010.438,488,2.383,2.368
4010.723,484,2.363,2.368
4011.008,485,2.368,2.368
4011.293,485,2.368,2.368
4011.578,482,2.354,2.368
4011.863,502,2.451,2.368
4012.148,487,2.378,2.368
4012.433,484,2.363,2.368
4012.718,485,2.368,2.368
4013.003,485,2.368,2.368
4013.288,484,2.363,2.368
4013.573,505,2.466,2.368
4013.858,486,2.373,2.368
4014.143,485,2.368,2.368
4014.428,485,2.368,2.368
4014.713,485,2.368,2.368
