Time (s),Raw ADC,Voltage (V),Voltage_Filtered
10.465,165,0.806,0.776
10.729,160,0.781,0.776
10.993,162,0.791,0.781
11.257,159,0.776,0.786
11.521,158,0.771,0.781
11.785,168,0.82,0.781
12.049,161,0.786,0.776
12.313,160,0.781,0.781
12.577,158,0.771,0.786
12.841,159,0.776,0.781
13.105,170,0.83,0.776
13.369,161,0.786,0.776
13.633,159,0.776,0.781
13.897,158,0.771,0.781
14.161,160,0.781,0.781
14.425,165,0.806,0.781
14.689,160,0.781,0.781
14.953,158,0.771,0.786
15.217,163,0.796,0.786
15.481,161,0.786,0.781
15.745,161,0.786,0.786
16.009,159,0.776,0.786
16.273,158,0.771,0.786
16.537,169,0.825,0.781
16.801,161,0.786,0.781
17.065,160,0.781,0.781
17.329,158,0.771,0.786
17.593,160,0.781,0.781
17.857,170,0.83,0.781
18.121,161,0.786,0.781
18.385,159,0.776,0.786
18.649,158,0.771,0.786
18.913,161,0.786,0.781
19.177,165,0.806,0.776
19.441,160,0.781,0.781
19.705,158,0.771,0.786
19.969,159,0.776,0.781
20.233,161,0.786,0.776
20.497,161,0.786,0.776
20.761,158,0.771,0.781
21.025,159,0.776,0.781
21.289,160,0.781,0.781
21.553,161,0.786,0.781
21.817,160,0.781,0.781
22.081,158,0.771,0.781
22.345,160,0.781,0.781
22.609,166,0.811,0.781
22.873,160,0.781,0.781
23.137,158,0.771,0.781
23.401,159,0.776,0.781
23.665,161,0.786,0.776
23.929,161,0.786,0.776
24.193,159,0.776,0.781
24.457,158,0.771,0.781
24.721,160,0.781,0.781
24.985,161,0.786,0.781
25.249,160,0.781,0.781
25.513,158,0.771,0.781
25.777,160,0.781,0.781
26.041,161,0.786,0.781
26.305,161,0.786,0.781
26.569,159,0.776,0.786
26.833,158,0.771,0.786
27.097,161,0.786,0.776
27.361,161,0.786,0.776
27.625,159,0.776,0.776
27.889,158,0.771,0.786
28.153,159,0.776,0.776
28.417,161,0.786,0.776
28.681,161,0.786,0.781
28.945,158,0.771,0.786
29.209,161,0.786,0.786
29.473,160,0.781,0.781
29.737,161,0.786,0.781
30.001,159,0.776,0.786
30.265,158,0.771,0.781
30.529,161,0.786,0.781
30.793,161,0.786,0.776
31.057,160,0.781,0.781
31.321,158,0.771,0.786
31.585,159,0.776,0.781
31.849,161,0.786,0.776
32.113,161,0.786,0.776
32.377,159,0.776,0.781
32.641,158,0.771,0.781
32.905,160,0.781,0.781
33.169,162,0.791,0.781
33.433,160,0.781,0.781
33.697,158,0.771,0.781
33.961,161,0.786,0.781
34.225,160,0.781,0.781
34.489,161,0.786,0.781
34.753,159,0.776,0.786
35.017,158,0.771,0.781
35.281,161,0.786,0.781
35.545,161,0.786,0.776
35.809,160,0.781,0.781
36.073,158,0.771,0.781
36.337,159,0.776,0.781
36.601,161,0.786,0.781
36.865,160,0.781,0.781
37.129,158,0.771,0.781
37.393,160,0.781,0.781
37.657,160,0.781,0.781
37.921,162,0.791,0.781
38.185,159,0.776,0.781
38.449,158,0.771,0.781
38.713,161,0.786,0.781
38.977,161,0.786,0.776
39.241,160,0.781,0.781
39.505,158,0.771,0.786
39.769,159,0.776,0.781
40.033,161,0.786,0.776
40.297,161,0.786,0.776
40.561,159,0.776,0.781
40.825,158,0.771,0.781
41.089,160,0.781,0.781
41.353,162,0.791,0.781
41.617,160,0.781,0.781
41.881,158,0.771,0.786
42.145,162,0.791,0.786
42.409,161,0.786,0.781
42.673,161,0.786,0.786
42.937,159,0.776,0.786
43.201,158,0.771,0.786
43.465,161,0.786,0.781
43.729,161,0.786,0.776
43.993,160,0.781,0.781
44.257,158,0.771,0.786
44.521,159,0.776,0.781
44.785,161,0.786,0.781
45.049,161,0.786,0.781
45.313,158,0.771,0.781
45.577,160,0.781,0.781
45.841,160,0.781,0.781
46.105,162,0.791,0.781
46.369,159,0.776,0.781
46.633,158,0.771,0.781
46.897,161,0.786,0.781
47.161,161,0.786,0.776
47.425,160,0.781,0.781
47.689,158,0.771,0.786
47.953,159,0.776,0.781
48.217,161,0.786,0.776
48.481,161,0.786,0.776
48.745,159,0.776,0.781
49.009,158,0.771,0.781
49.273,160,0.781,0.781
49.537,161,0.786,0.781
49.801,160,0.781,0.781
50.065,158,0.771,0.781
50.329,160,0.781,0.781
50.593,168,0.82,0.781
50.857,161,0.786,0.781
51.121,159,0.776,0.781
51.385,158,0.771,0.781
51.649,160,0.781,0.776
51.913,163,0.796,0.776
52.177,159,0.776,0.781
52.441,158,0.771,0.781
52.705,167,0.815,0.781
52.969,161,0.786,0.776
53.233,160,0.781,0.781
53.497,158,0.771,0.786
53.761,159,0.776,0.781
54.025,166,0.811,0.776
54.289,161,0.786,0.776
54.553,159,0.776,0.781
54.817,158,0.771,0.781
55.081,160,0.781,0.781
55.345,163,0.796,0.781
55.609,160,0.781,0.781
55.873,158,0.771,0.786
56.137,168,0.82,0.786
56.401,161,0.786,0.781
56.665,161,0.786,0.786
56.929,159,0.776,0.786
57.193,158,0.771,0.786
57.457,161,0.786,0.781
57.721,161,0.786,0.781
57.985,160,0.781,0.781
58.249,158,0.771,0.781
58.513,160,0.781,0.781
58.777,161,0.786,0.781
59.041,160,0.781,0.781
59.305,158,0.771,0.781
59.569,159,0.776,0.781
59.833,160,0.781,0.776
60.097,161,0.786,0.776
60.361,159,0.776,0.781
60.625,158,0.771,0.781
60.889,160,0.781,0.781
61.153,166,0.811,0.781
61.417,160,0.781,0.781
61.681,158,0.771,0.786
61.945,165,0.806,0.786
62.209,161,0.786,0.781
62.473,161,0.786,0.786
62.737,159,0.776,0.786
63.001,158,0.771,0.786
63.265,163,0.796,0.781
63.529,161,0.786,0.781
63.793,160,0.781,0.781
64.057,158,0.771,0.786
64.321,160,0.781,0.781
64.585,161,0.786,0.781
64.849,161,0.786,0.781
65.113,158,0.771,0.786
65.377,163,0.796,0.786
65.641,160,0.781,0.781
65.905,162,0.791,0.781
66.169,159,0.776,0.781
66.433,158,0.771,0.781
66.697,160,0.781,0.781
66.961,165,0.806,0.776
67.225,160,0.781,0.781
67.489,158,0.771,0.781
67.753,159,0.776,0.781
68.017,161,0.786,0.776
68.281,161,0.786,0.776
68.545,159,0.776,0.781
68.809,158,0.771,0.781
69.073,160,0.781,0.781
69.337,161,0.786,0.781
69.601,160,0.781,0.781
69.865,158,0.771,0.781
70.129,160,0.781,0.781
70.393,161,0.786,0.781
70.657,161,0.786,0.781
70.921,158,0.771,0.786
71.185,158,0.771,0.786
71.449,161,0.786,0.781
71.713,170,0.83,0.776
71.977,160,0.781,0.781
72.241,158,0.771,0.786
72.505,159,0.776,0.781
72.769,161,0.786,0.776
73.033,161,0.786,0.776
73.297,158,0.771,0.781
73.561,159,0.776,0.781
73.825,160,0.781,0.776
74.089,162,0.791,0.776
74.353,159,0.776,0.781
74.617,158,0.771,0.781
74.881,160,0.781,0.781
75.145,168,0.82,0.776
75.409,160,0.781,0.781
75.673,158,0.771,0.781
75.937,159,0.776,0.781
76.201,161,0.786,0.776
76.465,161,0.786,0.776
76.729,159,0.776,0.781
76.993,158,0.771,0.781
77.257,160,0.781,0.781
77.521,161,0.786,0.781
77.785,160,0.781,0.781
78.049,158,0.771,0.781
78.313,160,0.781,0.781
78.577,160,0.781,0.781
78.841,161,0.786,0.781
79.105,159,0.776,0.781
79.369,158,0.771,0.781
79.633,161,0.786,0.781
79.897,165,0.806,0.776
80.161,160,0.781,0.781
80.425,158,0.771,0.786
80.689,159,0.776,0.781
80.953,161,0.786,0.781
81.217,161,0.786,0.781
81.481,158,0.771,0.781
81.745,160,0.781,0.781
82.009,160,0.781,0.781
82.273,162,0.791,0.781
82.537,159,0.776,0.781
82.801,158,0.771,0.781
83.065,162,0.791,0.781
83.329,161,0.786,0.776
83.593,160,0.781,0.781
83.857,158,0.771,0.786
84.121,159,0.776,0.781
84.385,161,0.786,0.776
84.649,161,0.786,0.776
84.913,159,0.776,0.781
85.177,158,0.771,0.781
85.441,160,0.781,0.781
85.705,162,0.791,0.781
85.969,160,0.781,0.781
86.233,158,0.771,0.786
86.497,164,0.801,0.786
86.761,161,0.786,0.781
87.025,161,0.786,0.786
87.289,159,0.776,0.786
87.553,158,0.771,0.786
87.817,162,0.791,0.781
88.081,161,0.786,0.776
88.345,160,0.781,0.781
88.609,158,0.771,0.786
88.873,159,0.776,0.781
89.137,161,0.786,0.781
89.401,161,0.786,0.781
89.665,158,0.771,0.786
89.929,168,0.82,0.786
