Time (s),Raw ADC,Voltage (V)
831.805,129,0.63
832.072,145,0.708
832.339,131,0.64
832.606,128,0.625
832.873,130,0.635
833.14,129,0.63
833.407,129,0.63
833.674,130,0.635
833.941,128,0.625
834.208,131,0.64
834.475,128,0.625
834.742,130,0.635
835.009,130,0.635
835.276,128,0.625
835.543,143,0.698
835.81,128,0.625
836.077,145,0.708
836.344,130,0.635
836.611,137,0.669
836.878,131,0.64
837.145,128,0.625
837.412,130,0.635
837.679,129,0.63
837.946,128,0.625
838.213,132,0.645
838.48,128,0.625
838.747,131,0.64
839.014,129,0.63
839.281,130,0.635
839.548,131,0.64
839.815,128,0.625
840.082,138,0.674
