Time (s),Raw ADC,Voltage (V)
34.225,410,2.002
34.489,422,2.061
34.753,415,2.026
35.017,414,2.021
35.281,410,2.002
35.545,412,2.012
35.809,414,2.021
36.073,414,2.021
36.337,412,2.012
36.601,410,2.002
36.865,415,2.026
37.129,415,2.026
37.393,413,2.017
37.657,411,2.007
37.921,411,2.007
38.185,424,2.07
38.449,414,2.021
38.713,411,2.007
38.977,409,1.997
39.241,413,2.017
39.505,419,2.046
39.769,412,2.012
40.033,410,2.002
40.297,411,2.007
40.561,414,2.021
40.825,414,2.021
41.089,411,2.007
41.353,419,2.046
41.617,413,2.017
41.881,416,2.031
42.145,412,2.012
42.409,410,2.002
42.673,411,2.007
42.937,414,2.021
43.201,414,2.021
43.465,411,2.007
43.729,411,2.007
43.993,412,2.012
44.257,415,2.026
44.521,413,2.017
44.785,410,2.002
45.049,413,2.017
45.313,414,2.021
45.577,413,2.017
45.841,410,2.002
46.105,410,2.002
46.369,415,2.026
46.633,415,2.026
46.897,411,2.007
47.161,409,1.997
47.425,412,2.012
47.689,419,2.046
47.953,413,2.017
48.217,410,2.002
48.481,410,2.002
48.745,413,2.017
49.009,414,2.021
49.273,411,2.007
49.537,409,1.997
49.801,411,2.007
50.065,415,2.026
50.329,412,2.012
50.593,410,2.002
50.857,411,2.007
51.121,412,2.012
51.385,413,2.017
51.649,411,2.007
51.913,409,1.997
52.177,412,2.012
52.441,413,2.017
52.705,412,2.012
52.969,409,1.997
53.233,410,2.002
53.497,413,2.017
53.761,413,2.017
54.025,410,2.002
54.289,412,2.012
54.553,412,2.012
54.817,414,2.021
55.081,411,2.007
55.345,409,1.997
55.609,418,2.041
55.873,413,2.017
56.137,412,2.012
56.401,410,2.002
56.665,409,1.997
56.929,415,2.026
57.193,414,2.021
57.457,411,2.007
57.721,408,1.992
57.985,411,2.007
58.249,415,2.026
58.513,412,2.012
58.777,409,1.997
59.041,409,1.997
59.305,412,2.012
59.569,413,2.017
59.833,410,2.002
60.097,408,1.992
60.361,411,2.007
60.625,413,2.017
60.889,411,2.007
61.153,409,1.997
61.417,411,2.007
61.681,417,2.036
61.945,413,2.017
62.209,410,2.002
62.473,408,1.992
62.737,412,2.012
63.001,418,2.041
63.265,411,2.007
63.529,409,1.997
63.793,410,2.002
