Time (s),Raw ADC,Voltage (V)
947.683,129,0.63
947.95,120,0.586
948.217,122,0.596
948.484,122,0.596
948.751,125,0.61
949.018,121,0.591
949.285,122,0.596
949.552,131,0.64
949.819,124,0.605
950.086,122,0.596
950.353,121,0.591
950.62,123,0.601
950.887,131,0.64
951.154,123,0.601
951.421,125,0.61
951.688,125,0.61
951.955,124,0.605
952.222,131,0.64
952.489,123,0.601
952.756,129,0.63
953.023,122,0.596
953.29,125,0.61
953.557,126,0.615
953.824,121,0.591
954.091,134,0.654
954.358,120,0.586
954.625,125,0.61
954.892,125,0.61
955.159,122,0.596
955.426,135,0.659
955.693,123,0.601
955.96,128,0.625
956.227,125,0.61
956.494,122,0.596
956.761,125,0.61
957.028,124,0.605
957.295,138,0.674
957.562,120,0.586
957.829,126,0.615
958.096,122,0.596
958.363,122,0.596
958.63,125,0.61
958.897,122,0.596
959.164,129,0.63
959.431,122,0.596
959.698,123,0.601
959.965,122,0.596
960.232,124,0.605
960.499,125,0.61
960.766,125,0.61
961.033,136,0.664
961.3,126,0.615
961.567,122,0.596
961.834,121,0.591
962.101,124,0.605
962.368,121,0.591
962.635,126,0.615
962.902,122,0.596
963.169,122,0.596
963.436,124,0.605
963.703,121,0.591
963.97,126,0.615
964.237,121,0.591
964.504,123,0.601
