Time (s),Raw ADC,Voltage (V)
604.054,133,0.649
604.321,134,0.654
604.588,131,0.64
604.855,133,0.649
605.122,133,0.649
605.389,145,0.708
605.656,135,0.659
605.923,131,0.64
606.19,134,0.654
606.457,132,0.645
606.724,133,0.649
606.991,134,0.654
607.258,132,0.645
607.525,134,0.654
607.792,131,0.64
608.059,133,0.649
608.326,134,0.654
608.593,131,0.64
608.86,143,0.698
609.127,132,0.645
609.394,136,0.664
609.661,133,0.649
609.928,133,0.649
610.195,134,0.654
610.462,132,0.645
610.729,133,0.649
610.996,133,0.649
611.263,135,0.659
611.53,134,0.654
611.797,131,0.64
612.064,134,0.654
612.331,132,0.645
612.598,133,0.649
612.865,134,0.654
613.132,131,0.64
613.399,135,0.659
613.666,132,0.645
613.933,134,0.654
614.2,133,0.649
614.467,131,0.64
614.734,145,0.708
615.001,132,0.645
615.268,142,0.693
615.535,133,0.649
615.802,135,0.659
616.069,134,0.654
616.336,131,0.64
616.603,133,0.649
616.87,133,0.649
617.137,132,0.645
617.404,134,0.654
617.671,132,0.645
617.938,134,0.654
618.205,132,0.645
618.472,133,0.649
618.739,134,0.654
619.006,131,0.64
619.273,135,0.659
619.54,132,0.645
619.807,133,0.649
620.074,134,0.654
620.341,131,0.64
620.608,147,0.718
620.875,131,0.64
621.142,139,0.679
621.409,133,0.649
621.676,134,0.654
621.943,134,0.654
622.21,131,0.64
622.477,133,0.649
622.744,133,0.649
623.011,132,0.645
623.278,135,0.659
623.545,131,0.64
623.812,134,0.654
624.079,132,0.645
624.346,133,0.649
624.613,134,0.654
624.88,132,0.645
625.147,137,0.669
625.414,132,0.645
625.681,134,0.654
625.948,134,0.654
626.215,132,0.645
626.482,134,0.654
626.749,132,0.645
627.016,133,0.649
627.283,133,0.649
627.55,142,0.693
627.817,134,0.654
628.084,132,0.645
628.351,134,0.654
628.618,133,0.649
628.885,132,0.645
629.152,136,0.664
629.419,131,0.64
629.686,134,0.654
629.953,132,0.645
630.22,133,0.649
630.487,134,0.654
630.754,131,0.64
631.021,145,0.708
631.288,132,0.645
631.555,147,0.718
631.822,134,0.654
632.089,131,0.64
632.356,134,0.654
632.623,132,0.645
632.89,133,0.649
633.157,133,0.649
633.424,131,0.64
633.691,135,0.659
633.958,132,0.645
634.225,134,0.654
634.492,133,0.649
634.759,132,0.645
635.026,143,0.698
635.293,131,0.64
635.56,145,0.708
635.827,133,0.649
636.094,146,0.713
636.361,134,0.654
636.628,131,0.64
636.895,134,0.654
637.162,132,0.645
637.429,133,0.649
637.696,134,0.654
637.963,132,0.645
638.23,135,0.659
638.497,132,0.645
638.764,133,0.649
639.031,133,0.649
639.298,131,0.64
639.565,134,0.654
639.832,132,0.645
640.099,138,0.674
640.366,133,0.649
640.633,144,0.703
640.9,134,0.654
641.167,131,0.64
641.434,134,0.654
641.701,133,0.649
641.968,132,0.645
642.235,136,0.664
642.502,132,0.645
642.769,134,0.654
643.036,132,0.645
643.303,133,0.649
643.57,134,0.654
643.837,131,0.64
644.104,145,0.708
644.371,132,0.645
644.638,144,0.703
644.905,134,0.654
645.172,131,0.64
645.439,134,0.654
645.706,131,0.64
645.973,133,0.649
646.24,133,0.649
646.507,131,0.64
646.774,135,0.659
647.041,131,0.64
647.308,134,0.654
647.575,133,0.649
647.842,132,0.645
648.109,140,0.684
648.376,131,0.64
648.643,136,0.664
648.91,132,0.645
649.177,134,0.654
649.444,134,0.654
649.711,132,0.645
649.978,134,0.654
650.245,132,0.645
650.512,133,0.649
650.779,134,0.654
651.046,131,0.64
651.313,134,0.654
651.58,132,0.645
651.847,133,0.649
652.114,133,0.649
652.381,131,0.64
652.648,137,0.669
652.915,131,0.64
653.182,134,0.654
653.449,133,0.649
653.716,132,0.645
653.983,134,0.654
654.25,131,0.64
654.517,139,0.679
654.784,133,0.649
655.051,146,0.713
655.318,134,0.654
655.585,131,0.64
655.852,134,0.654
656.119,132,0.645
656.386,133,0.649
656.653,134,0.654
656.92,131,0.64
657.187,135,0.659
657.454,132,0.645
657.721,133,0.649
657.988,134,0.654
658.255,131,0.64
658.522,134,0.654
658.789,132,0.645
659.056,137,0.669
659.323,133,0.649
659.59,140,0.684
659.857,134,0.654
660.124,132,0.645
660.391,134,0.654
660.658,133,0.649
660.925,132,0.645
661.192,137,0.669
661.459,131,0.64
661.726,135,0.659
661.993,132,0.645
662.26,134,0.654
662.527,134,0.654
662.794,131,0.64
663.061,134,0.654
663.328,132,0.645
663.595,133,0.649
663.862,134,0.654
664.129,131,0.64
664.396,134,0.654
664.663,131,0.64
664.93,133,0.649
665.197,133,0.649
665.464,131,0.64
665.731,135,0.659
665.998,132,0.645
666.265,134,0.654
666.532,133,0.649
666.799,132,0.645
667.066,139,0.679
667.333,131,0.64
667.6,144,0.703
667.867,133,0.649
