Time (s),Raw ADC,Voltage (V)
146.95,474,2.314
147.217,472,2.305
147.484,481,2.349
147.751,472,2.305
148.018,474,2.314
148.285,474,2.314
148.552,472,2.305
148.819,473,2.31
149.086,472,2.305
149.353,472,2.305
149.62,473,2.31
149.887,471,2.3
150.154,480,2.344
150.421,471,2.3
150.688,474,2.314
150.955,473,2.31
151.222,470,2.295
151.489,484,2.363
151.756,472,2.305
152.023,475,2.319
152.29,472,2.305
152.557,473,2.31
152.824,474,2.314
153.091,471,2.3
153.358,474,2.314
153.625,472,2.305
153.892,473,2.31
154.159,473,2.31
154.426,471,2.3
154.693,475,2.319
154.96,472,2.305
155.227,474,2.314
155.494,473,2.31
155.761,472,2.305
156.028,475,2.319
156.295,471,2.3
156.562,474,2.314
156.829,472,2.305
157.096,473,2.31
157.363,474,2.314
157.63,471,2.3
157.897,474,2.314
158.164,472,2.305
158.431,473,2.31
158.698,473,2.31
158.965,471,2.3
159.232,474,2.314
159.499,472,2.305
159.766,474,2.314
160.033,473,2.31
160.3,472,2.305
160.567,475,2.319
160.834,471,2.3
161.101,474,2.314
161.368,472,2.305
161.635,472,2.305
161.902,474,2.314
162.169,471,2.3
162.436,474,2.314
162.703,472,2.305
162.97,473,2.31
163.237,473,2.31
163.504,471,2.3
163.771,472,2.305
164.038,472,2.305
164.305,474,2.314
164.572,473,2.31
164.839,472,2.305
165.106,485,2.368
165.373,471,2.3
165.64,474,2.314
165.907,472,2.305
166.174,473,2.31
166.441,474,2.314
166.708,471,2.3
166.975,477,2.329
167.242,472,2.305
167.509,474,2.314
167.776,474,2.314
168.043,471,2.3
168.31,484,2.363
168.577,472,2.305
168.844,474,2.314
169.111,473,2.31
169.378,472,2.305
169.645,471,2.3
169.912,471,2.3
170.179,478,2.334
170.446,473,2.31
170.713,471,2.3
170.98,474,2.314
171.247,470,2.295
171.514,482,2.354
171.781,472,2.305
172.048,474,2.314
172.315,473,2.31
172.582,471,2.3
172.849,474,2.314
173.116,472,2.305
173.383,483,2.358
173.65,473,2.31
173.917,473,2.31
174.184,475,2.319
174.451,472,2.305
174.718,473,2.31
174.985,472,2.305
175.252,478,2.334
175.519,474,2.314
175.786,471,2.3
176.053,473,2.31
176.32,472,2.305
176.587,481,2.349
176.854,474,2.314
177.121,471,2.3
177.388,474,2.314
177.655,472,2.305
177.922,473,2.31
178.189,473,2.31
178.456,481,2.349
178.723,474,2.314
178.99,472,2.305
179.257,473,2.31
179.524,472,2.305
179.791,471,2.3
180.058,474,2.314
180.325,472,2.305
180.592,474,2.314
180.859,472,2.305
181.126,473,2.31
181.393,474,2.314
181.66,471,2.3
181.927,474,2.314
182.194,472,2.305
182.461,473,2.31
182.728,474,2.314
182.995,471,2.3
183.262,474,2.314
183.529,471,2.3
183.796,473,2.31
184.063,472,2.305
184.33,472,2.305
184.597,475,2.319
184.864,471,2.3
185.131,474,2.314
185.398,472,2.305
185.665,473,2.31
185.932,474,2.314
186.199,471,2.3
186.466,474,2.314
186.733,472,2.305
187.0,474,2.314
187.267,474,2.314
187.534,471,2.3
187.801,475,2.319
188.068,472,2.305
188.335,474,2.314
188.602,473,2.31
188.869,472,2.305
189.136,484,2.363
189.403,471,2.3
189.67,475,2.319
189.937,473,2.31
190.204,473,2.31
190.471,474,2.314
190.738,472,2.305
191.005,474,2.314
191.272,472,2.305
191.539,482,2.354
191.806,474,2.314
192.073,472,2.305
192.34,474,2.314
192.607,472,2.305
192.874,473,2.31
193.141,473,2.31
193.408,471,2.3
193.675,474,2.314
193.942,471,2.3
194.209,473,2.31
194.476,473,2.31
194.743,472,2.305
195.01,475,2.319
195.277,471,2.3
195.544,474,2.314
195.811,473,2.31
196.078,472,2.305
196.345,474,2.314
196.612,471,2.3
196.879,474,2.314
197.146,472,2.305
197.413,473,2.31
197.68,473,2.31
197.947,469,2.29
198.214,475,2.319
198.481,472,2.305
198.748,474,2.314
199.015,473,2.31
199.282,472,2.305
199.549,479,2.339
199.816,471,2.3
200.083,484,2.363
200.35,473,2.31
200.617,470,2.295
200.884,474,2.314
201.151,471,2.3
201.418,474,2.314
201.685,472,2.305
201.952,482,2.354
202.219,473,2.31
202.486,471,2.3
202.753,474,2.314
203.02,472,2.305
203.287,473,2.31
203.554,473,2.31
203.821,482,2.354
204.088,474,2.314
204.355,472,2.305
204.622,473,2.31
204.889,472,2.305
205.156,472,2.305
205.423,474,2.314
205.69,471,2.3
205.957,474,2.314
206.224,472,2.305
206.491,472,2.305
206.758,474,2.314
207.025,472,2.305
207.292,474,2.314
207.559,472,2.305
207.826,473,2.31
208.093,473,2.31
208.36,471,2.3
208.627,474,2.314
208.894,472,2.305
209.161,470,2.295
209.428,473,2.31
209.695,472,2.305
209.962,476,2.324
210.229,471,2.3
210.496,474,2.314
210.763,472,2.305
211.03,473,2.31
211.297,474,2.314
211.564,471,2.3
211.831,475,2.319
212.098,472,2.305
212.365,473,2.31
212.632,473,2.31
212.899,471,2.3
213.166,476,2.324
213.433,472,2.305
213.7,475,2.319
213.967,473,2.31
214.234,472,2.305
214.501,484,2.363
214.768,471,2.3
215.035,474,2.314
215.302,472,2.305
215.569,473,2.31
215.836,474,2.314
216.103,471,2.3
216.37,484,2.363
216.637,472,2.305
216.904,474,2.314
217.171,474,2.314
217.438,471,2.3
217.705,474,2.314
217.972,472,2.305
218.239,478,2.334
218.506,473,2.31
218.773,472,2.305
219.04,474,2.314
219.307,471,2.3
219.574,473,2.31
219.841,473,2.31
220.108,477,2.329
220.375,474,2.314
220.642,471,2.3
220.909,473,2.31
221.176,472,2.305
221.443,472,2.305
221.71,474,2.314
221.977,471,2.3
222.244,471,2.3
222.511,472,2.305
222.778,473,2.31
223.045,473,2.31
223.312,471,2.3
223.579,474,2.314
223.846,472,2.305
224.113,474,2.314
224.38,472,2.305
224.647,472,2.305
224.914,475,2.319
225.181,471,2.3
225.448,474,2.314
225.715,472,2.305
225.982,473,2.31
226.249,474,2.314
226.516,471,2.3
226.783,474,2.314
227.05,472,2.305
227.317,473,2.31
227.584,473,2.31
227.851,471,2.3
228.118,474,2.314
228.385,472,2.305
228.652,473,2.31
228.919,473,2.31
229.186,472,2.305
229.453,475,2.319
229.72,471,2.3
229.987,474,2.314
230.254,473,2.31
230.521,473,2.31
230.788,474,2.314
231.055,471,2.3
231.322,476,2.324
231.589,472,2.305
231.856,474,2.314
232.123,473,2.31
232.39,471,2.3
232.657,477,2.329
232.924,472,2.305
233.191,477,2.329
233.458,473,2.31
233.725,472,2.305
233.992,474,2.314
234.259,471,2.3
234.526,473,2.31
234.793,472,2.305
235.06,482,2.354
235.327,475,2.319
235.594,471,2.3
235.861,473,2.31
236.128,472,2.305
236.395,472,2.305
236.662,474,2.314
236.929,471,2.3
237.196,474,2.314
237.463,472,2.305
237.73,473,2.31
237.997,473,2.31
238.264,471,2.3
238.531,475,2.319
238.798,472,2.305
239.065,474,2.314
239.332,473,2.31
239.599,472,2.305
239.866,477,2.329
240.133,471,2.3
240.4,484,2.363
240.667,472,2.305
240.934,474,2.314
241.201,474,2.314
241.468,471,2.3
241.735,474,2.314
242.002,472,2.305
242.269,476,2.324
242.536,473,2.31
242.803,471,2.3
243.07,474,2.314
243.337,472,2.305
243.604,472,2.305
243.871,473,2.31
244.138,471,2.3
244.405,474,2.314
244.672,471,2.3
244.939,474,2.314
245.206,473,2.31
245.473,472,2.305
245.74,475,2.319
246.007,472,2.305
246.274,474,2.314
246.541,472,2.305
246.808,473,2.31
247.075,474,2.314
247.342,471,2.3
247.609,484,2.363
247.876,472,2.305
248.143,474,2.314
248.41,474,2.314
248.677,471,2.3
248.944,474,2.314
