Time (s),Raw ADC,Voltage (V)
1266.863,194,0.947
1267.132,191,0.933
1267.401,194,0.947
1267.67,198,0.967
1267.939,194,0.947
1268.208,195,0.952
1268.477,193,0.942
1268.746,194,0.947
1269.015,192,0.937
1269.284,194,0.947
1269.553,191,0.933
1269.822,194,0.947
1270.091,191,0.933
1270.36,194,0.947
1270.629,191,0.933
1270.898,194,0.947
1271.167,191,0.933
1271.436,194,0.947
1271.705,192,0.937
1271.974,194,0.947
1272.243,192,0.937
1272.512,193,0.942
1272.781,193,0.942
1273.05,192,0.937
1273.319,194,0.947
1273.588,191,0.933
1273.857,194,0.947
1274.126,191,0.933
1274.395,193,0.942
1274.664,191,0.933
1274.933,194,0.947
1275.202,191,0.933
1275.471,195,0.952
1275.74,192,0.937
1276.009,193,0.942
1276.278,193,0.942
1276.547,193,0.942
1276.816,193,0.942
1277.085,192,0.937
1277.354,193,0.942
1277.623,191,0.933
1277.892,193,0.942
1278.161,191,0.933
1278.43,199,0.972
1278.699,191,0.933
1278.968,199,0.972
1279.237,190,0.928
1279.506,194,0.947
1279.775,191,0.933
1280.044,193,0.942
1280.313,192,0.937
1280.582,192,0.937
1280.851,192,0.937
1281.12,192,0.937
1281.389,199,0.972
1281.658,191,0.933
1281.927,201,0.981
1282.196,191,0.933
1282.465,198,0.967
1282.734,191,0.933
1283.003,196,0.957
1283.272,191,0.933
1283.541,194,0.947
1283.81,191,0.933
1284.079,193,0.942
1284.348,192,0.937
1284.617,193,0.942
1284.886,192,0.937
1285.155,192,0.937
1285.424,193,0.942
1285.693,191,0.933
1285.962,198,0.967
1286.231,191,0.933
1286.5,200,0.977
1286.769,191,0.933
1287.038,197,0.962
1287.307,191,0.933
1287.576,194,0.947
1287.845,192,0.937
1288.114,193,0.942
1288.383,192,0.937
1288.652,192,0.937
1288.921,193,0.942
1289.19,192,0.937
1289.459,196,0.957
1289.728,191,0.933
1289.997,200,0.977
1290.266,191,0.933
1290.535,198,0.967
1290.804,191,0.933
1291.073,196,0.957
1291.342,190,0.928
1291.611,194,0.947
1291.88,191,0.933
1292.149,193,0.942
1292.418,192,0.937
1292.687,192,0.937
1292.956,193,0.942
1293.225,192,0.937
1293.494,196,0.957
1293.763,191,0.933
1294.032,200,0.977
1294.301,191,0.933
1294.57,197,0.962
1294.839,191,0.933
1295.108,195,0.952
1295.377,190,0.928
1295.646,194,0.947
1295.915,191,0.933
1296.184,193,0.942
1296.453,194,0.947
1296.722,192,0.937
1296.991,198,0.967
1297.26,192,0.937
1297.529,199,0.972
1297.798,191,0.933
1298.067,201,0.981
1298.336,191,0.933
1298.605,197,0.962
1298.874,191,0.933
1299.143,196,0.957
1299.412,191,0.933
1299.681,194,0.947
1299.95,192,0.937
1300.219,193,0.942
1300.488,192,0.937
1300.757,192,0.937
1301.026,193,0.942
1301.295,192,0.937
1301.564,200,0.977
1301.833,191,0.933
1302.102,198,0.967
1302.371,191,0.933
1302.64,195,0.952
1302.909,191,0.933
1303.178,195,0.952
1303.447,191,0.933
1303.716,194,0.947
1303.985,191,0.933
1304.254,193,0.942
1304.523,196,0.957
1304.792,193,0.942
1305.061,200,0.977
1305.33,192,0.937
1305.599,196,0.957
1305.868,191,0.933
1306.137,195,0.952
1306.406,191,0.933
1306.675,194,0.947
1306.944,191,0.933
1307.213,195,0.952
1307.482,191,0.933
1307.751,194,0.947
1308.02,192,0.937
1308.289,193,0.942
1308.558,198,0.967
1308.827,192,0.937
1309.096,197,0.962
1309.365,192,0.937
1309.634,195,0.952
1309.903,191,0.933
1310.172,195,0.952
1310.441,191,0.933
1310.71,194,0.947
1310.979,191,0.933
1311.248,195,0.952
1311.517,191,0.933
1311.786,194,0.947
1312.055,191,0.933
1312.324,193,0.942
1312.593,196,0.957
1312.862,192,0.937
1313.131,200,0.977
1313.4,192,0.937
1313.669,196,0.957
1313.938,191,0.933
1314.207,195,0.952
1314.476,191,0.933
1314.745,195,0.952
1315.014,191,0.933
1315.283,195,0.952
1315.552,190,0.928
1315.821,194,0.947
1316.09,191,0.933
1316.359,193,0.942
1316.628,195,0.952
1316.897,192,0.937
1317.166,198,0.967
1317.435,192,0.937
1317.704,200,0.977
1317.973,191,0.933
1318.242,198,0.967
1318.511,191,0.933
1318.78,196,0.957
1319.049,190,0.928
1319.318,195,0.952
1319.587,190,0.928
1319.856,194,0.947
1320.125,191,0.933
1320.394,193,0.942
1320.663,192,0.937
1320.932,192,0.937
1321.201,193,0.942
1321.47,192,0.937
1321.739,193,0.942
1322.008,191,0.933
1322.277,193,0.942
1322.546,191,0.933
1322.815,197,0.962
1323.084,191,0.933
1323.353,201,0.981
1323.622,191,0.933
1323.891,194,0.947
1324.16,192,0.937
1324.429,193,0.942
1324.698,192,0.937
1324.967,193,0.942
1325.236,193,0.942
1325.505,192,0.937
1325.774,193,0.942
1326.043,191,0.933
1326.312,193,0.942
1326.581,191,0.933
1326.85,194,0.947
1327.119,190,0.928
1327.388,197,0.962
1327.657,190,0.928
1327.926,194,0.947
1328.195,191,0.933
1328.464,193,0.942
1328.733,192,0.937
1329.002,193,0.942
1329.271,193,0.942
1329.54,192,0.937
1329.809,193,0.942
1330.078,191,0.933
1330.347,193,0.942
1330.616,191,0.933
1330.885,194,0.947
1331.154,191,0.933
1331.423,194,0.947
1331.692,191,0.933
1331.961,194,0.947
1332.23,192,0.937
1332.499,193,0.942
1332.768,192,0.937
1333.037,193,0.942
1333.306,193,0.942
1333.575,192,0.937
1333.844,193,0.942
1334.113,191,0.933
1334.382,200,0.977
1334.651,191,0.933
1334.92,197,0.962
1335.189,191,0.933
1335.458,195,0.952
1335.727,190,0.928
1335.996,194,0.947
1336.265,191,0.933
1336.534,193,0.942
1336.803,192,0.937
1337.072,192,0.937
1337.341,195,0.952
1337.61,192,0.937
1337.879,200,0.977
1338.148,191,0.933
1338.417,198,0.967
1338.686,191,0.933
1338.955,196,0.957
1339.224,191,0.933
1339.493,195,0.952
1339.762,190,0.928
1340.031,193,0.942
1340.3,192,0.937
1340.569,193,0.942
1340.838,192,0.937
1341.107,192,0.937
1341.376,193,0.942
1341.645,192,0.937
1341.914,199,0.972
1342.183,191,0.933
1342.452,198,0.967
1342.721,191,0.933
1342.99,195,0.952
1343.259,191,0.933
1343.528,195,0.952
1343.797,190,0.928
1344.066,194,0.947
1344.335,191,0.933
1344.604,193,0.942
1344.873,197,0.962
1345.142,192,0.937
1345.411,197,0.962
1345.68,192,0.937
1345.949,195,0.952
1346.218,191,0.933
1346.487,194,0.947
1346.756,191,0.933
1347.025,194,0.947
1347.294,191,0.933
1347.563,194,0.947
1347.832,194,0.947
1348.101,193,0.942
1348.37,193,0.942
1348.639,193,0.942
1348.908,193,0.942
1349.177,192,0.937
1349.446,193,0.942
1349.715,191,0.933
1349.984,193,0.942
1350.253,191,0.933
1350.522,194,0.947
1350.791,191,0.933
1351.06,201,0.981
1351.329,190,0.928
1351.598,194,0.947
1351.867,191,0.933
1352.136,193,0.942
1352.405,192,0.937
1352.674,192,0.937
1352.943,199,0.972
1353.212,192,0.937
1353.481,196,0.957
1353.75,191,0.933
1354.019,194,0.947
1354.288,191,0.933
1354.557,194,0.947
1354.826,191,0.933
1355.095,194,0.947
1355.364,198,0.967
1355.633,194,0.947
1355.902,195,0.952
1356.171,193,0.942
1356.44,193,0.942
1356.709,192,0.937
1356.978,193,0.942
1357.247,192,0.937
1357.516,193,0.942
1357.785,191,0.933
1358.054,194,0.947
1358.323,191,0.933
