Time (s),Raw ADC,Voltage (V)
1984.467,102,0.498
1984.736,99,0.483
1985.003,102,0.498
1985.272,100,0.488
1985.541,102,0.498
1985.81,99,0.483
1986.077,102,0.498
1986.346,100,0.488
1986.615,102,0.498
1986.884,99,0.483
1987.151,102,0.498
1987.42,99,0.483
1987.687,101,0.493
1987.956,100,0.488
1988.225,102,0.498
1988.494,100,0.488
1988.763,103,0.503
1989.032,99,0.483
1989.299,102,0.498
1989.568,100,0.488
1989.837,103,0.503
1990.106,100,0.488
1990.375,104,0.508
1990.644,99,0.483
1990.911,104,0.508
1991.18,100,0.488
1991.449,105,0.513
1991.718,99,0.483
1991.985,105,0.513
1992.254,100,0.488
1992.523,107,0.522
1992.792,99,0.483
1993.059,107,0.522
1993.328,99,0.483
1993.595,107,0.522
1993.864,100,0.488
1994.133,109,0.532
1994.402,99,0.483
1994.669,109,0.532
1994.938,100,0.488
1995.207,113,0.552
1995.476,99,0.483
1995.743,116,0.566
1996.012,100,0.488
1996.281,121,0.591
1996.55,99,0.483
1996.817,118,0.576
1997.086,100,0.488
1997.355,120,0.586
1997.624,99,0.483
1997.891,123,0.601
1998.16,100,0.488
1998.429,116,0.566
1998.698,100,0.488
1998.967,114,0.557
1999.236,99,0.483
1999.503,116,0.566
1999.772,100,0.488
2000.041,114,0.557
2000.31,99,0.483
2000.577,115,0.562
2000.846,100,0.488
2001.115,116,0.566
2001.384,99,0.483
2001.651,121,0.591
2001.92,100,0.488
2002.189,118,0.576
2002.458,99,0.483
2002.725,108,0.527
2002.994,99,0.483
2003.261,105,0.513
2003.53,100,0.488
2003.799,104,0.508
2004.068,99,0.483
2004.335,103,0.503
2004.604,100,0.488
2004.873,104,0.508
2005.142,100,0.488
2005.411,103,0.503
2005.68,99,0.483
2005.947,103,0.503
2006.216,102,0.498
2006.485,103,0.503
2006.754,102,0.498
2007.023,103,0.503
2007.292,99,0.483
2007.559,102,0.498
2007.828,99,0.483
2008.095,102,0.498
2008.364,100,0.488
2008.633,102,0.498
2008.902,99,0.483
2009.169,102,0.498
2009.438,99,0.483
2009.705,102,0.498
2009.974,100,0.488
2010.243,102,0.498
2010.512,100,0.488
2010.781,102,0.498
2011.05,99,0.483
2011.317,102,0.498
2011.586,102,0.498
2011.855,102,0.498
2012.124,99,0.483
2012.391,102,0.498
2012.66,100,0.488
2012.929,102,0.498
2013.198,99,0.483
2013.465,102,0.498
2013.734,99,0.483
2014.001,102,0.498
2014.27,99,0.483
2014.537,101,0.493
2014.806,100,0.488
2015.075,101,0.493
2015.344,100,0.488
2015.613,102,0.498
2015.882,99,0.483
2016.149,102,0.498
2016.418,99,0.483
2016.685,101,0.493
2016.954,100,0.488
2017.223,101,0.493
2017.492,99,0.483
2017.759,101,0.493
2018.028,100,0.488
2018.297,101,0.493
2018.566,100,0.488
2018.835,101,0.493
2019.104,100,0.488
2019.373,102,0.498
2019.642,99,0.483
2019.909,102,0.498
2020.178,99,0.483
2020.445,117,0.571
2020.714,99,0.483
2020.981,121,0.591
2021.25,100,0.488
2021.519,113,0.552
2021.788,100,0.488
2022.057,111,0.542
2022.326,99,0.483
2022.593,106,0.518
2022.862,100,0.488
2023.131,105,0.513
2023.4,99,0.483
2023.667,104,0.508
2023.936,99,0.483
2024.203,102,0.498
2024.472,100,0.488
2024.741,102,0.498
2025.01,100,0.488
2025.279,102,0.498
2025.548,100,0.488
2025.817,103,0.503
2026.086,100,0.488
2026.355,103,0.503
2026.624,100,0.488
2026.893,102,0.498
2027.162,100,0.488
2027.431,101,0.493
2027.7,101,0.493
2027.969,101,0.493
2028.238,101,0.493
2028.507,100,0.488
2028.776,101,0.493
2029.045,100,0.488
2029.314,102,0.498
2029.583,99,0.483
2029.85,101,0.493
2030.119,100,0.488
2030.388,112,0.547
2030.657,99,0.483
2030.924,117,0.571
2031.193,99,0.483
2031.46,120,0.586
2031.729,100,0.488
2031.998,121,0.591
2032.267,99,0.483
2032.534,108,0.527
2032.803,100,0.488
2033.072,104,0.508
2033.341,100,0.488
2033.61,104,0.508
2033.879,99,0.483
2034.146,103,0.503
2034.415,100,0.488
2034.684,102,0.498
2034.953,100,0.488
2035.222,102,0.498
2035.491,99,0.483
2035.758,102,0.498
2036.027,99,0.483
2036.294,102,0.498
2036.563,99,0.483
2036.83,101,0.493
