Time (s),Raw ADC,Voltage (V)
155.227,153,0.747
155.494,150,0.732
155.761,153,0.747
156.028,151,0.737
156.295,151,0.737
156.562,153,0.747
156.829,150,0.732
157.096,153,0.747
157.363,150,0.732
157.63,152,0.742
157.897,152,0.742
158.164,149,0.728
158.431,153,0.747
158.698,150,0.732
158.965,152,0.742
159.232,151,0.737
159.499,151,0.737
159.766,154,0.752
160.033,150,0.732
160.3,152,0.742
160.567,151,0.737
160.834,151,0.737
161.101,152,0.742
161.368,150,0.732
161.635,153,0.747
161.902,150,0.732
162.169,152,0.742
162.436,152,0.742
162.703,150,0.732
162.97,153,0.747
163.237,150,0.732
163.504,152,0.742
163.771,151,0.737
164.038,151,0.737
164.305,153,0.747
164.572,150,0.732
164.839,153,0.747
165.106,151,0.737
165.373,151,0.737
165.64,153,0.747
165.907,150,0.732
166.174,153,0.747
166.441,150,0.732
166.708,152,0.742
166.975,152,0.742
167.242,149,0.728
167.509,155,0.757
167.776,150,0.732
168.043,153,0.747
168.31,151,0.737
168.577,151,0.737
168.844,162,0.791
169.111,150,0.732
169.378,153,0.747
169.645,151,0.737
169.912,152,0.742
170.179,153,0.747
170.446,150,0.732
170.713,155,0.757
170.98,150,0.732
171.247,152,0.742
171.514,152,0.742
171.781,150,0.732
172.048,162,0.791
172.315,150,0.732
172.582,153,0.747
172.849,152,0.742
173.116,151,0.737
173.383,161,0.786
173.65,150,0.732
173.917,154,0.752
174.184,151,0.737
174.451,151,0.737
174.718,153,0.747
174.985,150,0.732
175.252,162,0.791
175.519,151,0.737
175.786,152,0.742
176.053,152,0.742
176.32,150,0.732
176.587,152,0.742
176.854,150,0.732
177.121,161,0.786
177.388,152,0.742
177.655,151,0.737
177.922,153,0.747
178.189,150,0.732
178.456,152,0.742
178.723,151,0.737
178.99,155,0.757
179.257,153,0.747
179.524,149,0.728
179.791,152,0.742
180.058,151,0.737
180.325,160,0.781
180.592,152,0.742
180.859,150,0.732
181.126,152,0.742
181.393,150,0.732
181.66,158,0.771
181.927,152,0.742
182.194,152,0.742
182.461,153,0.747
182.728,150,0.732
182.995,152,0.742
183.262,151,0.737
183.529,154,0.752
183.796,153,0.747
184.063,150,0.732
184.33,152,0.742
184.597,151,0.737
184.864,159,0.776
185.131,152,0.742
185.398,150,0.732
185.665,152,0.742
185.932,150,0.732
186.199,151,0.737
186.466,152,0.742
186.733,153,0.747
187.0,153,0.747
187.267,150,0.732
187.534,152,0.742
187.801,151,0.737
188.068,160,0.781
188.335,153,0.747
188.602,150,0.732
188.869,152,0.742
189.136,151,0.737
189.403,151,0.737
189.67,152,0.742
189.937,149,0.728
190.204,153,0.747
190.471,150,0.732
190.738,151,0.737
191.005,152,0.742
191.272,150,0.732
191.539,153,0.747
191.806,150,0.732
192.073,152,0.742
192.34,151,0.737
192.607,150,0.732
192.874,153,0.747
193.141,149,0.728
193.408,152,0.742
193.675,151,0.737
193.942,151,0.737
194.209,153,0.747
194.476,150,0.732
194.743,153,0.747
195.01,150,0.732
195.277,151,0.737
195.544,152,0.742
195.811,150,0.732
196.078,153,0.747
196.345,150,0.732
196.612,152,0.742
196.879,151,0.737
197.146,150,0.732
197.413,153,0.747
197.68,150,0.732
197.947,152,0.742
198.214,151,0.737
198.481,151,0.737
198.748,153,0.747
199.015,150,0.732
199.282,153,0.747
199.549,150,0.732
199.816,152,0.742
200.083,152,0.742
200.35,150,0.732
200.617,153,0.747
200.884,150,0.732
201.151,152,0.742
201.418,151,0.737
201.685,151,0.737
201.952,153,0.747
202.219,150,0.732
202.486,152,0.742
202.753,151,0.737
203.02,151,0.737
203.287,153,0.747
203.554,150,0.732
203.821,153,0.747
204.088,150,0.732
204.355,152,0.742
204.622,152,0.742
204.889,149,0.728
205.156,153,0.747
205.423,150,0.732
205.69,152,0.742
205.957,151,0.737
206.224,151,0.737
206.491,155,0.757
206.758,149,0.728
207.025,153,0.747
207.292,151,0.737
207.559,151,0.737
207.826,153,0.747
208.093,150,0.732
208.36,156,0.762
208.627,150,0.732
208.894,152,0.742
209.161,152,0.742
209.428,150,0.732
209.695,160,0.781
209.962,150,0.732
210.229,155,0.757
210.496,151,0.737
