Time (s),Raw ADC,Voltage (V)
896.953,240,1.172
897.22,236,1.152
897.487,239,1.167
897.754,237,1.157
898.021,238,1.162
898.288,239,1.167
898.555,236,1.152
898.822,241,1.177
899.089,236,1.152
899.356,239,1.167
899.623,238,1.162
899.89,237,1.157
900.157,246,1.201
900.424,236,1.152
900.691,240,1.172
900.958,238,1.162
901.225,238,1.162
901.492,239,1.167
901.759,236,1.152
902.026,245,1.196
902.293,237,1.157
902.56,239,1.167
902.827,239,1.167
903.094,236,1.152
903.361,239,1.167
903.628,236,1.152
903.895,246,1.201
904.162,238,1.162
904.429,238,1.162
904.696,240,1.172
904.963,236,1.152
905.23,238,1.162
905.497,238,1.162
905.764,244,1.191
906.031,240,1.172
906.298,236,1.152
906.565,239,1.167
906.832,237,1.157
907.099,238,1.162
907.366,239,1.167
907.633,236,1.152
907.9,239,1.167
908.167,237,1.157
908.434,238,1.162
908.701,238,1.162
908.968,236,1.152
909.235,240,1.172
909.502,236,1.152
909.769,238,1.162
910.036,238,1.162
910.303,237,1.157
910.57,240,1.172
910.837,236,1.152
911.104,239,1.167
911.371,237,1.157
911.638,237,1.157
911.905,239,1.167
912.172,236,1.152
912.439,239,1.167
912.706,237,1.157
912.973,238,1.162
913.24,239,1.167
913.507,236,1.152
913.774,240,1.172
914.041,236,1.152
914.308,239,1.167
914.575,238,1.162
914.842,237,1.157
915.109,244,1.191
915.376,236,1.152
915.643,240,1.172
915.91,237,1.157
916.177,238,1.162
916.444,240,1.172
916.711,236,1.152
916.978,246,1.201
917.245,237,1.157
917.512,240,1.172
917.779,239,1.167
918.046,236,1.152
918.313,239,1.167
918.58,237,1.157
918.847,246,1.201
919.114,238,1.162
919.381,239,1.167
919.648,239,1.167
919.915,236,1.152
920.182,239,1.167
920.449,238,1.162
920.716,243,1.187
920.983,240,1.172
921.25,236,1.152
921.517,239,1.167
921.784,237,1.157
922.051,237,1.157
922.318,239,1.167
922.585,236,1.152
922.852,239,1.167
923.119,237,1.157
923.386,238,1.162
923.653,239,1.167
923.92,236,1.152
924.187,240,1.172
924.454,236,1.152
924.721,238,1.162
924.988,238,1.162
925.255,237,1.157
925.522,240,1.172
925.789,236,1.152
926.056,239,1.167
926.323,237,1.157
926.59,237,1.157
926.857,239,1.167
927.124,236,1.152
927.391,239,1.167
927.658,237,1.157
927.925,238,1.162
928.192,239,1.167
928.459,236,1.152
928.726,240,1.172
928.993,236,1.152
929.26,239,1.167
929.527,238,1.162
929.794,237,1.157
930.061,240,1.172
930.328,236,1.152
930.595,239,1.167
930.862,237,1.157
931.129,238,1.162
931.396,239,1.167
931.663,236,1.152
931.93,239,1.167
932.197,237,1.157
932.464,238,1.162
932.731,239,1.167
932.998,236,1.152
933.265,242,1.182
933.532,236,1.152
933.799,239,1.167
934.066,238,1.162
934.333,237,1.157
934.6,239,1.167
934.867,236,1.152
935.134,245,1.196
935.401,238,1.162
935.668,238,1.162
935.935,240,1.172
936.202,236,1.152
936.469,239,1.167
936.736,237,1.157
937.003,245,1.196
937.27,239,1.167
937.537,236,1.152
937.804,239,1.167
938.071,237,1.157
938.338,238,1.162
938.605,239,1.167
938.872,244,1.191
939.139,240,1.172
939.406,236,1.152
939.673,238,1.162
939.94,238,1.162
940.207,237,1.157
940.474,240,1.172
940.741,236,1.152
941.008,239,1.167
941.275,237,1.157
941.542,237,1.157
941.809,239,1.167
942.076,236,1.152
942.343,239,1.167
942.61,237,1.157
942.877,238,1.162
943.144,238,1.162
943.411,236,1.152
943.678,240,1.172
943.945,236,1.152
944.212,239,1.167
944.479,238,1.162
944.746,237,1.157
945.013,240,1.172
945.28,236,1.152
945.547,239,1.167
945.814,238,1.162
946.081,237,1.157
946.348,239,1.167
946.615,236,1.152
946.882,239,1.167
947.149,237,1.157
947.416,238,1.162
947.683,239,1.167
947.95,236,1.152
948.217,240,1.172
948.484,236,1.152
948.751,238,1.162
949.018,238,1.162
949.285,237,1.157
949.552,240,1.172
949.819,236,1.152
950.086,239,1.167
950.353,237,1.157
950.62,238,1.162
950.887,239,1.167
951.154,236,1.152
951.421,239,1.167
951.688,237,1.157
951.955,238,1.162
952.222,239,1.167
952.489,236,1.152
952.756,241,1.177
953.023,236,1.152
953.29,239,1.167
953.557,239,1.167
953.824,237,1.157
954.091,246,1.201
954.358,236,1.152
954.625,240,1.172
954.892,237,1.157
955.159,238,1.162
955.426,239,1.167
955.693,236,1.152
955.96,245,1.196
956.227,237,1.157
956.494,239,1.167
956.761,239,1.167
957.028,236,1.152
957.295,245,1.196
957.562,237,1.157
957.829,240,1.172
958.096,238,1.162
958.363,237,1.157
958.63,239,1.167
958.897,236,1.152
959.164,245,1.196
959.431,238,1.162
959.698,239,1.167
959.965,239,1.167
960.232,236,1.152
960.499,239,1.167
960.766,237,1.157
961.033,241,1.177
961.3,239,1.167
961.567,236,1.152
961.834,239,1.167
962.101,237,1.157
962.368,238,1.162
962.635,239,1.167
962.902,238,1.162
963.169,240,1.172
963.436,236,1.152
963.703,238,1.162
963.97,238,1.162
964.237,237,1.157
964.504,240,1.172
964.771,236,1.152
965.038,239,1.167
965.305,237,1.157
965.572,237,1.157
965.839,239,1.167
966.106,236,1.152
966.373,240,1.172
966.64,237,1.157
966.907,238,1.162
967.174,239,1.167
967.441,236,1.152
967.708,246,1.201
967.975,237,1.157
968.242,241,1.177
968.509,238,1.162
968.776,238,1.162
969.043,239,1.167
969.31,236,1.152
969.577,238,1.162
969.844,238,1.162
970.111,237,1.157
970.378,240,1.172
970.645,236,1.152
970.912,239,1.167
971.179,237,1.157
971.446,237,1.157
971.713,239,1.167
971.98,236,1.152
972.247,240,1.172
972.514,237,1.157
972.781,238,1.162
973.048,239,1.167
973.315,236,1.152
973.582,242,1.182
973.849,236,1.152
974.116,239,1.167
974.383,238,1.162
974.65,237,1.157
974.917,239,1.167
975.184,236,1.152
975.451,244,1.191
975.718,238,1.162
975.985,241,1.177
976.252,240,1.172
976.519,236,1.152
976.786,239,1.167
977.053,237,1.157
977.32,237,1.157
977.587,239,1.167
977.854,236,1.152
978.121,240,1.172
978.388,237,1.157
978.655,238,1.162
978.922,239,1.167
979.189,236,1.152
979.456,240,1.172
979.723,236,1.152
979.99,239,1.167
980.257,238,1.162
980.524,237,1.157
980.791,247,1.206
981.058,236,1.152
981.325,240,1.172
981.592,238,1.162
