Time (s),Raw ADC,Voltage (V)
1207.952,206,1.006
1208.221,203,0.991
1208.49,206,1.006
1208.759,204,0.996
1209.028,206,1.006
1209.297,205,1.001
1209.566,205,1.001
1209.835,206,1.006
1210.104,204,0.996
1210.373,206,1.006
1210.642,204,0.996
1210.911,206,1.006
1211.18,203,0.991
1211.449,206,1.006
1211.718,203,0.991
1211.987,206,1.006
1212.256,203,0.991
1212.525,206,1.006
1212.794,204,0.996
1213.063,205,1.001
1213.332,204,0.996
1213.601,205,1.001
1213.87,205,1.001
1214.139,204,0.996
1214.408,206,1.006
1214.677,204,0.996
1214.946,206,1.006
1215.215,203,0.991
1215.484,206,1.006
1215.753,203,0.991
1216.022,211,1.03
1216.291,203,0.991
1216.56,206,1.006
1216.829,204,0.996
1217.098,206,1.006
1217.367,204,0.996
1217.636,205,1.001
1217.905,205,1.001
1218.174,204,0.996
1218.443,206,1.006
1218.712,204,0.996
1218.981,209,1.021
1219.25,203,0.991
1219.519,213,1.04
1219.788,203,0.991
1220.057,209,1.021
1220.326,203,0.991
1220.595,206,1.006
1220.864,204,0.996
1221.133,205,1.001
1221.402,204,0.996
1221.671,205,1.001
1221.94,209,1.021
1222.209,204,0.996
1222.478,211,1.03
1222.747,203,0.991
1223.016,207,1.011
1223.285,203,0.991
1223.554,207,1.011
1223.823,203,0.991
1224.092,207,1.011
1224.361,203,0.991
1224.63,206,1.006
1224.899,209,1.021
1225.168,205,1.001
1225.437,211,1.03
1225.706,205,1.001
1225.975,207,1.011
1226.244,204,0.996
1226.513,207,1.011
1226.782,203,0.991
1227.051,207,1.011
1227.32,203,0.991
1227.589,207,1.011
1227.858,203,0.991
1228.127,207,1.011
1228.396,210,1.025
1228.665,206,1.006
1228.934,207,1.011
1229.203,205,1.001
1229.472,206,1.006
1229.741,204,0.996
1230.01,206,1.006
1230.279,204,0.996
1230.548,206,1.006
1230.817,203,0.991
1231.086,207,1.011
1231.355,203,0.991
1231.624,207,1.011
1231.893,203,0.991
1232.162,207,1.011
1232.431,208,1.016
1232.7,206,1.006
1232.969,206,1.006
1233.238,205,1.001
1233.507,205,1.001
1233.776,205,1.001
1234.045,206,1.006
1234.314,204,0.996
1234.583,206,1.006
1234.852,203,0.991
1235.121,206,1.006
1235.39,203,0.991
1235.659,206,1.006
1235.928,203,0.991
1236.197,207,1.011
1236.466,204,0.996
1236.735,206,1.006
1237.004,205,1.001
1237.273,205,1.001
1237.542,205,1.001
1237.811,204,0.996
1238.08,205,1.001
1238.349,204,0.996
1238.618,206,1.006
1238.887,203,0.991
1239.156,206,1.006
1239.425,203,0.991
1239.694,213,1.04
1239.963,203,0.991
1240.232,206,1.006
1240.501,204,0.996
1240.77,206,1.006
1241.039,204,0.996
1241.308,205,1.001
1241.577,205,1.001
1241.846,204,0.996
1242.115,210,1.025
1242.384,204,0.996
1242.653,213,1.04
1242.922,203,0.991
1243.191,208,1.016
1243.46,203,0.991
1243.729,207,1.011
1243.998,203,0.991
1244.267,206,1.006
1244.536,204,0.996
1244.805,205,1.001
1245.074,208,1.016
1245.343,205,1.001
1245.612,212,1.035
1245.881,204,0.996
1246.15,209,1.021
1246.419,204,0.996
1246.688,207,1.011
1246.957,203,0.991
1247.226,206,1.006
1247.495,203,0.991
1247.764,207,1.011
1248.033,205,1.001
1248.302,206,1.006
