Time (s),Raw ADC,Voltage (V)
568.276,141,0.688
568.543,140,0.684
568.81,139,0.679
569.077,151,0.737
569.344,138,0.674
569.611,146,0.713
569.878,139,0.679
570.145,141,0.688
570.412,141,0.688
570.679,138,0.674
570.946,140,0.684
571.213,139,0.679
571.48,139,0.679
571.747,141,0.688
572.014,138,0.674
572.281,141,0.688
572.548,139,0.679
572.815,140,0.684
573.082,140,0.684
573.349,139,0.679
573.616,142,0.693
573.883,139,0.679
574.15,141,0.688
574.417,140,0.684
574.684,139,0.679
574.951,150,0.732
575.218,139,0.679
575.485,146,0.713
575.752,139,0.679
576.019,141,0.688
576.286,141,0.688
576.553,138,0.674
576.82,141,0.688
577.087,139,0.679
577.354,139,0.679
577.621,141,0.688
577.888,139,0.679
578.155,141,0.688
578.422,139,0.679
578.689,140,0.684
578.956,140,0.684
579.223,139,0.679
579.49,141,0.688
579.757,138,0.674
580.024,140,0.684
580.291,140,0.684
580.558,139,0.679
580.825,149,0.728
581.092,139,0.679
581.359,142,0.693
581.626,139,0.679
581.893,140,0.684
582.16,141,0.688
582.427,138,0.674
582.694,140,0.684
582.961,139,0.679
583.228,147,0.718
583.495,141,0.688
583.762,138,0.674
584.029,141,0.688
584.296,139,0.679
584.563,140,0.684
584.83,140,0.684
585.097,139,0.679
