Time (s),Raw ADC,Voltage (V)
1020.19,228,1.113
1020.459,222,1.084
1020.728,224,1.094
1020.997,221,1.079
1021.266,223,1.089
1021.535,220,1.074
1021.804,223,1.089
1022.073,220,1.074
1022.342,223,1.089
1022.611,219,1.069
1022.88,223,1.089
1023.149,220,1.074
1023.418,223,1.089
1023.687,222,1.084
1023.956,223,1.089
1024.225,227,1.108
1024.494,222,1.084
1024.763,226,1.104
1025.032,221,1.079
1025.301,225,1.099
1025.57,221,1.079
1025.839,223,1.089
1026.108,220,1.074
1026.377,223,1.089
1026.646,220,1.074
1026.915,223,1.089
1027.184,219,1.069
1027.453,223,1.089
1027.722,219,1.069
1027.991,222,1.084
1028.26,222,1.084
1028.529,222,1.084
1028.798,228,1.113
1029.067,221,1.079
1029.336,226,1.104
1029.605,221,1.079
1029.874,224,1.094
1030.143,220,1.074
1030.412,223,1.089
1030.681,220,1.074
1030.95,224,1.094
1031.219,219,1.069
1031.488,223,1.089
1031.757,225,1.099
1032.026,222,1.084
1032.295,226,1.104
1032.564,222,1.084
1032.833,224,1.094
1033.102,221,1.079
1033.371,223,1.089
1033.64,220,1.074
1033.909,223,1.089
1034.178,220,1.074
1034.447,223,1.089
1034.716,219,1.069
1034.985,223,1.089
1035.254,220,1.074
1035.523,223,1.089
1035.792,226,1.104
1036.061,223,1.089
1036.33,226,1.104
1036.599,222,1.084
1036.868,224,1.094
1037.137,221,1.079
1037.406,223,1.089
1037.675,220,1.074
1037.944,223,1.089
1038.213,220,1.074
1038.482,223,1.089
1038.751,220,1.074
1039.02,223,1.089
1039.289,219,1.069
1039.558,223,1.089
1039.827,227,1.108
1040.096,223,1.089
1040.365,225,1.099
1040.634,222,1.084
1040.903,223,1.089
1041.172,221,1.079
1041.441,223,1.089
1041.71,220,1.074
1041.979,223,1.089
1042.248,220,1.074
1042.517,223,1.089
1042.786,219,1.069
1043.055,224,1.094
1043.324,220,1.074
1043.593,223,1.089
1043.862,219,1.069
1044.131,223,1.089
1044.4,220,1.074
1044.669,222,1.084
1044.938,221,1.079
1045.207,221,1.079
1045.476,222,1.084
1045.745,221,1.079
1046.014,222,1.084
1046.283,220,1.074
1046.552,225,1.099
1046.821,220,1.074
1047.09,227,1.108
1047.359,219,1.069
1047.628,227,1.108
1047.897,220,1.074
1048.166,223,1.089
1048.435,220,1.074
1048.704,222,1.084
1048.973,221,1.079
1049.242,221,1.079
1049.511,222,1.084
1049.78,221,1.079
1050.049,222,1.084
1050.318,220,1.074
1050.587,222,1.084
1050.856,220,1.074
1051.125,223,1.089
1051.394,220,1.074
1051.663,223,1.089
1051.932,219,1.069
1052.201,223,1.089
1052.47,222,1.084
1052.739,223,1.089
1053.008,222,1.084
1053.277,222,1.084
1053.546,223,1.089
1053.815,221,1.079
1054.084,223,1.089
1054.353,221,1.079
1054.622,223,1.089
1054.891,220,1.074
1055.16,223,1.089
1055.429,220,1.074
1055.698,223,1.089
1055.967,220,1.074
1056.236,223,1.089
1056.505,219,1.069
1056.774,223,1.089
1057.043,220,1.074
1057.312,222,1.084
1057.581,222,1.084
1057.85,221,1.079
1058.119,228,1.113
1058.388,220,1.074
1058.657,229,1.118
1058.926,220,1.074
1059.195,227,1.108
1059.464,219,1.069
1059.733,225,1.099
1060.002,219,1.069
1060.271,225,1.099
1060.54,219,1.069
1060.809,223,1.089
1061.078,220,1.074
1061.347,222,1.084
1061.616,221,1.079
1061.885,221,1.079
1062.154,221,1.079
1062.423,221,1.079
1062.692,222,1.084
1062.961,220,1.074
1063.23,222,1.084
1063.499,220,1.074
1063.768,223,1.089
1064.037,220,1.074
1064.306,223,1.089
1064.575,219,1.069
1064.844,223,1.089
1065.113,220,1.074
1065.382,222,1.084
1065.651,221,1.079
1065.92,222,1.084
1066.189,222,1.084
1066.458,221,1.079
1066.727,222,1.084
1066.996,220,1.074
1067.265,223,1.089
1067.534,220,1.074
1067.803,222,1.084
1068.072,219,1.069
1068.341,223,1.089
1068.61,219,1.069
1068.879,223,1.089
1069.148,220,1.074
