Time (s),Raw ADC,Voltage (V)
166.174,367,1.792
166.441,362,1.768
166.708,366,1.787
166.975,364,1.777
167.242,362,1.768
167.509,366,1.787
167.776,362,1.768
168.043,372,1.816
168.31,364,1.777
168.577,364,1.777
168.844,366,1.787
169.111,361,1.763
169.378,365,1.782
169.645,363,1.772
169.912,362,1.768
170.179,362,1.768
170.446,361,1.763
170.713,366,1.787
170.98,362,1.768
171.247,365,1.782
171.514,364,1.777
171.781,363,1.772
172.048,367,1.792
172.315,362,1.768
172.582,366,1.787
172.849,364,1.777
173.116,364,1.777
173.383,366,1.787
173.65,362,1.768
173.917,374,1.826
174.184,363,1.772
174.451,371,1.812
174.718,365,1.782
174.985,361,1.763
175.252,366,1.787
175.519,363,1.772
175.786,364,1.777
176.053,365,1.782
176.32,368,1.797
176.587,366,1.787
176.854,363,1.772
177.121,365,1.782
177.388,364,1.777
177.655,363,1.772
177.922,367,1.792
178.189,358,1.748
178.456,365,1.782
178.723,364,1.777
178.99,364,1.777
179.257,366,1.787
179.524,360,1.758
179.791,367,1.792
180.058,363,1.772
180.325,364,1.777
180.592,365,1.782
180.859,361,1.763
181.126,362,1.768
181.393,363,1.772
181.66,367,1.792
181.927,365,1.782
182.194,373,1.821
182.461,366,1.787
182.728,362,1.768
182.995,365,1.782
183.262,364,1.777
183.529,363,1.772
183.796,367,1.792
184.063,362,1.768
184.33,365,1.782
184.597,364,1.777
184.864,364,1.777
185.131,366,1.787
185.398,361,1.763
185.665,368,1.797
185.932,363,1.772
186.199,372,1.816
186.466,366,1.787
186.733,361,1.763
187.0,365,1.782
187.267,363,1.772
187.534,364,1.777
187.801,365,1.782
188.068,362,1.768
188.335,366,1.787
188.602,361,1.763
188.869,364,1.777
189.136,364,1.777
189.403,363,1.772
189.67,376,1.836
189.937,362,1.768
190.204,369,1.802
190.471,361,1.763
190.738,365,1.782
191.005,366,1.787
191.272,362,1.768
191.539,365,1.782
191.806,364,1.777
192.073,363,1.772
192.34,366,1.787
192.607,362,1.768
192.874,365,1.782
193.141,363,1.772
193.408,364,1.777
193.675,365,1.782
193.942,362,1.768
194.209,367,1.792
194.476,362,1.768
194.743,365,1.782
195.01,365,1.782
195.277,363,1.772
195.544,363,1.772
195.811,362,1.768
196.078,374,1.826
196.345,364,1.777
196.612,367,1.792
196.879,366,1.787
197.146,362,1.768
197.413,365,1.782
197.68,361,1.763
197.947,363,1.772
198.214,365,1.782
198.481,362,1.768
198.748,362,1.768
199.015,363,1.772
199.282,362,1.768
199.549,365,1.782
199.816,362,1.768
200.083,367,1.792
200.35,363,1.772
200.617,365,1.782
200.884,365,1.782
201.151,361,1.763
201.418,365,1.782
201.685,362,1.768
201.952,375,1.831
202.219,361,1.763
202.486,364,1.777
202.753,366,1.787
203.02,362,1.768
203.287,365,1.782
203.554,363,1.772
203.821,363,1.772
204.088,365,1.782
204.355,362,1.768
204.622,365,1.782
204.889,363,1.772
205.156,363,1.772
205.423,365,1.782
205.69,361,1.763
205.957,366,1.787
206.224,363,1.772
206.491,365,1.782
206.758,361,1.763
207.025,363,1.772
207.292,369,1.802
207.559,362,1.768
207.826,365,1.782
208.093,361,1.763
208.36,364,1.777
208.627,366,1.787
208.894,362,1.768
209.161,365,1.782
209.428,363,1.772
209.695,367,1.792
209.962,365,1.782
210.229,360,1.758
210.496,365,1.782
210.763,363,1.772
211.03,364,1.777
211.297,365,1.782
211.564,362,1.768
211.831,366,1.787
212.098,363,1.772
212.365,361,1.763
212.632,364,1.777
212.899,363,1.772
213.166,375,1.831
213.433,360,1.758
213.7,375,1.831
213.967,364,1.777
214.234,364,1.777
214.501,366,1.787
214.768,362,1.768
215.035,365,1.782
215.302,360,1.758
215.569,363,1.772
215.836,361,1.763
216.103,361,1.763
216.37,365,1.782
216.637,363,1.772
216.904,361,1.763
217.171,365,1.782
217.438,361,1.763
217.705,366,1.787
217.972,363,1.772
218.239,365,1.782
218.506,364,1.777
218.773,363,1.772
219.04,370,1.807
219.307,362,1.768
219.574,371,1.812
219.841,364,1.777
220.108,365,1.782
220.375,366,1.787
220.642,362,1.768
220.909,364,1.777
221.176,364,1.777
221.443,363,1.772
221.71,365,1.782
221.977,362,1.768
222.244,365,1.782
222.511,360,1.758
222.778,364,1.777
223.045,365,1.782
223.312,362,1.768
223.579,367,1.792
223.846,362,1.768
224.113,362,1.768
224.38,364,1.777
224.647,362,1.768
224.914,365,1.782
225.181,362,1.768
225.448,364,1.777
225.715,361,1.763
225.982,370,1.807
226.249,363,1.772
226.516,362,1.768
226.783,365,1.782
227.05,363,1.772
227.317,363,1.772
227.584,365,1.782
227.851,358,1.748
228.118,366,1.787
228.385,360,1.758
228.652,364,1.777
228.919,365,1.782
229.186,360,1.758
229.453,365,1.782
229.72,362,1.768
229.987,371,1.812
230.254,361,1.763
230.521,373,1.821
230.788,365,1.782
231.055,359,1.753
231.322,365,1.782
231.589,364,1.777
231.856,359,1.753
232.123,366,1.787
232.39,362,1.768
232.657,365,1.782
232.924,360,1.758
233.191,363,1.772
233.458,365,1.782
233.725,362,1.768
233.992,364,1.777
234.259,363,1.772
234.526,362,1.768
234.793,365,1.782
235.06,361,1.763
235.327,365,1.782
235.594,362,1.768
235.861,371,1.812
236.128,364,1.777
236.395,368,1.797
236.662,365,1.782
236.929,362,1.768
237.196,364,1.777
237.463,364,1.777
237.73,363,1.772
237.997,366,1.787
238.264,362,1.768
238.531,364,1.777
238.798,363,1.772
239.065,363,1.772
239.332,365,1.782
239.599,362,1.768
239.866,366,1.787
240.133,364,1.777
240.4,364,1.777
240.667,364,1.777
240.934,361,1.763
241.201,368,1.797
241.468,362,1.768
241.735,371,1.812
242.002,361,1.763
242.269,363,1.772
242.536,366,1.787
242.803,362,1.768
243.07,364,1.777
243.337,364,1.777
243.604,370,1.807
243.871,366,1.787
244.138,362,1.768
244.405,361,1.763
244.672,363,1.772
244.939,363,1.772
245.206,365,1.782
245.473,362,1.768
245.74,365,1.782
246.007,362,1.768
246.274,361,1.763
246.541,365,1.782
246.808,362,1.768
247.075,366,1.787
247.342,362,1.768
247.609,365,1.782
247.876,364,1.777
248.143,363,1.772
248.41,376,1.836
248.677,362,1.768
248.944,366,1.787
249.211,363,1.772
249.478,364,1.777
249.745,366,1.787
250.012,361,1.763
250.279,373,1.821
250.546,363,1.772
250.813,365,1.782
251.08,365,1.782
251.347,362,1.768
251.614,365,1.782
251.881,362,1.768
252.148,369,1.802
252.415,364,1.777
252.682,372,1.816
252.949,365,1.782
253.216,362,1.768
253.483,364,1.777
253.75,364,1.777
254.017,362,1.768
254.284,366,1.787
254.551,362,1.768
254.818,365,1.782
255.085,363,1.772
255.352,363,1.772
255.619,365,1.782
255.886,362,1.768
256.153,366,1.787
256.42,363,1.772
256.687,364,1.777
256.954,365,1.782
257.221,361,1.763
257.488,369,1.802
257.755,362,1.768
258.022,369,1.802
258.289,364,1.777
258.556,363,1.772
258.823,365,1.782
259.09,362,1.768
259.357,364,1.777
259.624,364,1.777
259.891,372,1.816
260.158,366,1.787
260.425,362,1.768
260.692,365,1.782
260.959,364,1.777
261.226,363,1.772
261.493,361,1.763
261.76,361,1.763
262.027,365,1.782
262.294,360,1.758
262.561,364,1.777
262.828,362,1.768
263.095,361,1.763
263.362,367,1.792
263.629,360,1.758
263.896,365,1.782
264.163,364,1.777
264.43,363,1.772
264.697,365,1.782
264.964,362,1.768
265.231,372,1.816
265.498,364,1.777
265.765,369,1.802
266.032,366,1.787
266.299,362,1.768
266.566,365,1.782
266.833,363,1.772
267.1,363,1.772
267.367,365,1.782
267.634,362,1.768
267.901,365,1.782
268.168,363,1.772
