Time (s),Raw ADC,Voltage (V)
1189.929,203,0.991
1190.198,202,0.986
1190.467,205,1.001
1190.736,202,0.986
1191.005,202,0.986
1191.274,202,0.986
1191.543,202,0.986
1191.812,202,0.986
1192.081,202,0.986
1192.35,202,0.986
1192.619,202,0.986
1192.888,202,0.986
1193.157,203,0.991
1193.426,202,0.986
1193.695,202,0.986
1193.964,202,0.986
1194.233,202,0.986
1194.502,202,0.986
1194.771,202,0.986
1195.04,205,1.001
1195.309,202,0.986
1195.578,202,0.986
1195.847,202,0.986
1196.116,202,0.986
1196.385,202,0.986
1196.654,202,0.986
1196.923,202,0.986
1197.192,203,0.991
1197.461,202,0.986
1197.73,207,1.011
1197.999,202,0.986
1198.268,202,0.986
1198.537,202,0.986
1198.806,202,0.986
1199.075,202,0.986
1199.344,202,0.986
1199.613,202,0.986
1199.882,202,0.986
1200.151,202,0.986
1200.42,202,0.986
1200.689,202,0.986
1200.958,202,0.986
1201.227,203,0.991
1201.496,202,0.986
1201.765,206,1.006
1202.034,202,0.986
1202.303,202,0.986
1202.572,202,0.986
1202.841,202,0.986
1203.11,202,0.986
1203.379,202,0.986
1203.648,202,0.986
1203.917,203,0.991
1204.186,202,0.986
1204.455,202,0.986
1204.724,202,0.986
1204.993,202,0.986
1205.262,202,0.986
1205.531,202,0.986
1205.8,202,0.986
1206.069,202,0.986
1206.338,202,0.986
1206.607,202,0.986
1206.876,202,0.986
1207.145,202,0.986
1207.414,202,0.986
1207.683,202,0.986
1207.952,203,0.991
1208.221,202,0.986
1208.49,207,1.011
1208.759,202,0.986
1209.028,202,0.986
1209.297,202,0.986
1209.566,202,0.986
1209.835,202,0.986
1210.104,202,0.986
1210.373,202,0.986
1210.642,202,0.986
1210.911,202,0.986
1211.18,202,0.986
1211.449,202,0.986
1211.718,202,0.986
1211.987,202,0.986
1212.256,202,0.986
1212.525,202,0.986
1212.794,202,0.986
1213.063,207,1.011
1213.332,202,0.986
1213.601,202,0.986
1213.87,202,0.986
1214.139,202,0.986
1214.408,202,0.986
1214.677,202,0.986
1214.946,202,0.986
1215.215,202,0.986
1215.484,202,0.986
1215.753,203,0.991
1216.022,202,0.986
1216.291,202,0.986
1216.56,202,0.986
1216.829,202,0.986
1217.098,203,0.991
1217.367,202,0.986
1217.636,206,1.006
1217.905,202,0.986
1218.174,202,0.986
1218.443,202,0.986
1218.712,202,0.986
1218.981,202,0.986
1219.25,203,0.991
1219.519,202,0.986
1219.788,202,0.986
1220.057,202,0.986
1220.326,203,0.991
1220.595,202,0.986
1220.864,205,1.001
1221.133,202,0.986
1221.402,202,0.986
1221.671,202,0.986
1221.94,202,0.986
1222.209,207,1.011
1222.478,202,0.986
1222.747,202,0.986
1223.016,202,0.986
1223.285,202,0.986
1223.554,202,0.986
1223.823,202,0.986
1224.092,202,0.986
1224.361,202,0.986
1224.63,202,0.986
1224.899,203,0.991
1225.168,202,0.986
1225.437,204,0.996
1225.706,202,0.986
1225.975,202,0.986
1226.244,202,0.986
1226.513,202,0.986
1226.782,203,0.991
1227.051,202,0.986
1227.32,206,1.006
1227.589,202,0.986
1227.858,202,0.986
1228.127,202,0.986
1228.396,202,0.986
1228.665,202,0.986
1228.934,202,0.986
1229.203,202,0.986
1229.472,202,0.986
1229.741,202,0.986
1230.01,203,0.991
1230.279,202,0.986
1230.548,206,1.006
1230.817,202,0.986
1231.086,202,0.986
1231.355,202,0.986
1231.624,202,0.986
1231.893,203,0.991
1232.162,202,0.986
1232.431,206,1.006
1232.7,202,0.986
1232.969,202,0.986
1233.238,202,0.986
1233.507,202,0.986
1233.776,202,0.986
1234.045,202,0.986
1234.314,202,0.986
1234.583,203,0.991
1234.852,202,0.986
1235.121,207,1.011
1235.39,202,0.986
1235.659,202,0.986
1235.928,202,0.986
1236.197,202,0.986
1236.466,202,0.986
1236.735,202,0.986
1237.004,205,1.001
1237.273,202,0.986
1237.542,202,0.986
1237.811,202,0.986
1238.08,202,0.986
1238.349,202,0.986
1238.618,202,0.986
1238.887,202,0.986
1239.156,202,0.986
1239.425,202,0.986
1239.694,204,0.996
1239.963,202,0.986
1240.232,202,0.986
1240.501,202,0.986
1240.77,202,0.986
1241.039,202,0.986
1241.308,202,0.986
1241.577,202,0.986
1241.846,202,0.986
1242.115,202,0.986
1242.384,202,0.986
1242.653,202,0.986
1242.922,202,0.986
1243.191,202,0.986
1243.46,202,0.986
1243.729,203,0.991
1243.998,202,0.986
1244.267,207,1.011
1244.536,202,0.986
1244.805,202,0.986
1245.074,202,0.986
1245.343,202,0.986
1245.612,202,0.986
1245.881,202,0.986
1246.15,202,0.986
1246.419,202,0.986
1246.688,202,0.986
1246.957,203,0.991
1247.226,202,0.986
1247.495,202,0.986
1247.764,202,0.986
1248.033,202,0.986
1248.302,203,0.991
1248.571,202,0.986
1248.84,206,1.006
1249.109,202,0.986
1249.378,202,0.986
1249.647,202,0.986
1249.916,202,0.986
1250.185,202,0.986
1250.454,202,0.986
1250.723,202,0.986
1250.992,203,0.991
1251.261,202,0.986
1251.53,205,1.001
1251.799,202,0.986
1252.068,202,0.986
1252.337,202,0.986
1252.606,202,0.986
1252.875,207,1.011
1253.144,202,0.986
1253.413,202,0.986
1253.682,202,0.986
1253.951,202,0.986
1254.22,202,0.986
1254.489,202,0.986
1254.758,202,0.986
1255.027,202,0.986
1255.296,202,0.986
1255.565,205,1.001
1255.834,202,0.986
1256.103,202,0.986
1256.372,202,0.986
1256.641,202,0.986
1256.91,202,0.986
1257.179,202,0.986
1257.448,202,0.986
1257.717,202,0.986
1257.986,202,0.986
1258.255,202,0.986
1258.524,202,0.986
1258.793,202,0.986
1259.062,202,0.986
1259.331,202,0.986
1259.6,207,1.011
1259.869,202,0.986
1260.138,202,0.986
1260.407,202,0.986
1260.676,202,0.986
1260.945,202,0.986
1261.214,202,0.986
1261.483,202,0.986
1261.752,203,0.991
1262.021,202,0.986
1262.29,206,1.006
1262.559,202,0.986
1262.828,202,0.986
1263.097,202,0.986
1263.366,202,0.986
1263.635,206,1.006
1263.904,202,0.986
1264.173,202,0.986
1264.442,202,0.986
1264.711,202,0.986
1264.98,202,0.986
1265.249,202,0.986
1265.518,202,0.986
1265.787,203,0.991
1266.056,202,0.986
1266.325,207,1.011
1266.594,202,0.986
1266.863,202,0.986
1267.132,202,0.986
1267.401,202,0.986
1267.67,202,0.986
1267.939,202,0.986
1268.208,202,0.986
1268.477,203,0.991
1268.746,202,0.986
1269.015,202,0.986
1269.284,202,0.986
1269.553,202,0.986
1269.822,204,0.996
1270.091,202,0.986
1270.36,202,0.986
1270.629,202,0.986
1270.898,202,0.986
1271.167,202,0.986
1271.436,202,0.986
1271.705,202,0.986
1271.974,202,0.986
1272.243,202,0.986
1272.512,204,0.996
1272.781,202,0.986
1273.05,202,0.986
1273.319,202,0.986
1273.588,202,0.986
1273.857,202,0.986
1274.126,202,0.986
1274.395,202,0.986
1274.664,202,0.986
1274.933,202,0.986
1275.202,202,0.986
1275.471,202,0.986
1275.74,202,0.986
1276.009,202,0.986
1276.278,202,0.986
1276.547,203,0.991
1276.816,202,0.986
1277.085,206,1.006
1277.354,202,0.986
1277.623,202,0.986
1277.892,202,0.986
1278.161,202,0.986
1278.43,202,0.986
1278.699,202,0.986
1278.968,202,0.986
1279.237,202,0.986
1279.506,202,0.986
1279.775,202,0.986
1280.044,202,0.986
1280.313,202,0.986
1280.582,202,0.986
1280.851,202,0.986
1281.12,207,1.011
1281.389,202,0.986
1281.658,202,0.986
1281.927,202,0.986
1282.196,202,0.986
1282.465,202,0.986
1282.734,203,0.991
1283.003,202,0.986
1283.272,203,0.991
1283.541,202,0.986
1283.81,204,0.996
1284.079,202,0.986
1284.348,202,0.986
1284.617,202,0.986
1284.886,202,0.986
1285.155,203,0.991
1285.424,202,0.986
1285.693,202,0.986
1285.962,202,0.986
1286.231,202,0.986
1286.5,202,0.986
1286.769,202,0.986
1287.038,202,0.986
1287.307,202,0.986
1287.576,202,0.986
1287.845,203,0.991
1288.114,202,0.986
1288.383,207,1.011
1288.652,202,0.986
1288.921,202,0.986
1289.19,202,0.986
1289.459,202,0.986
1289.728,202,0.986
1289.997,202,0.986
1290.266,202,0.986
1290.535,202,0.986
1290.804,202,0.986
1291.073,202,0.986
1291.342,202,0.986
1291.611,202,0.986
