Time (s),Raw ADC,Voltage (V)
1940.708,195,0.952
1940.977,195,0.952
1941.246,195,0.952
1941.515,193,0.942
1941.784,194,0.947
1942.053,194,0.947
1942.322,194,0.947
1942.591,194,0.947
1942.86,196,0.957
1943.129,194,0.947
1943.398,192,0.937
1943.667,195,0.952
1943.936,193,0.942
1944.205,198,0.967
1944.474,195,0.952
1944.743,194,0.947
1945.012,194,0.947
1945.281,194,0.947
1945.55,194,0.947
1945.819,194,0.947
1946.088,194,0.947
1946.357,196,0.957
1946.626,194,0.947
1946.895,193,0.942
1947.164,194,0.947
1947.433,194,0.947
1947.702,194,0.947
1947.971,195,0.952
1948.24,194,0.947
1948.509,194,0.947
1948.778,193,0.942
1949.047,194,0.947
1949.316,194,0.947
1949.585,193,0.942
1949.854,195,0.952
1950.123,193,0.942
1950.392,198,0.967
1950.661,194,0.947
1950.93,194,0.947
1951.199,195,0.952
1951.468,194,0.947
1951.737,193,0.942
1952.006,192,0.937
1952.275,194,0.947
1952.544,196,0.957
1952.813,193,0.942
1953.082,194,0.947
1953.351,194,0.947
1953.62,195,0.952
1953.889,194,0.947
1954.158,194,0.947
1954.427,194,0.947
1954.696,192,0.937
1954.965,194,0.947
1955.234,195,0.952
1955.503,193,0.942
1955.772,193,0.942
1956.041,195,0.952
1956.31,194,0.947
1956.579,197,0.962
1956.848,193,0.942
1957.117,195,0.952
1957.386,193,0.942
1957.655,193,0.942
1957.924,195,0.952
1958.193,193,0.942
1958.462,194,0.947
1958.731,195,0.952
1959.0,195,0.952
1959.269,192,0.937
1959.538,194,0.947
1959.807,194,0.947
1960.076,198,0.967
1960.345,195,0.952
1960.614,194,0.947
1960.883,193,0.942
1961.152,193,0.942
1961.421,195,0.952
1961.69,194,0.947
1961.959,194,0.947
1962.228,194,0.947
1962.497,194,0.947
1962.766,197,0.962
1963.035,194,0.947
1963.304,194,0.947
1963.573,194,0.947
1963.842,195,0.952
1964.111,194,0.947
1964.38,195,0.952
1964.649,194,0.947
1964.918,195,0.952
1965.187,194,0.947
1965.456,194,0.947
1965.725,195,0.952
1965.994,194,0.947
1966.263,199,0.972
1966.532,194,0.947
1966.801,193,0.942
1967.07,194,0.947
1967.339,194,0.947
1967.608,193,0.942
1967.877,194,0.947
1968.146,194,0.947
1968.415,195,0.952
1968.684,194,0.947
1968.953,197,0.962
1969.222,194,0.947
1969.491,194,0.947
1969.76,194,0.947
1970.029,195,0.952
1970.298,193,0.942
1970.567,195,0.952
1970.836,194,0.947
1971.105,194,0.947
1971.374,193,0.942
1971.643,194,0.947
1971.912,194,0.947
1972.181,194,0.947
1972.45,194,0.947
1972.719,194,0.947
1972.988,194,0.947
1973.257,194,0.947
1973.526,194,0.947
1973.795,194,0.947
1974.064,194,0.947
1974.333,194,0.947
1974.602,194,0.947
1974.871,192,0.937
1975.14,197,0.962
1975.409,194,0.947
1975.678,195,0.952
1975.947,194,0.947
1976.216,193,0.942
1976.485,194,0.947
1976.754,193,0.942
1977.023,194,0.947
1977.292,194,0.947
1977.561,194,0.947
1977.83,192,0.937
1978.099,194,0.947
1978.368,193,0.942
1978.637,199,0.972
1978.906,193,0.942
1979.175,193,0.942
1979.444,194,0.947
1979.713,194,0.947
1979.982,194,0.947
1980.251,195,0.952
1980.52,194,0.947
1980.789,195,0.952
1981.058,194,0.947
1981.327,196,0.957
1981.596,192,0.937
1981.865,193,0.942
1982.134,195,0.952
1982.403,193,0.942
1982.672,194,0.947
1982.941,194,0.947
1983.21,194,0.947
1983.479,194,0.947
1983.748,192,0.937
1984.017,194,0.947
1984.286,196,0.957
1984.555,194,0.947
1984.824,194,0.947
1985.093,194,0.947
1985.362,192,0.937
1985.631,194,0.947
1985.9,195,0.952
1986.169,194,0.947
1986.438,196,0.957
1986.707,193,0.942
1986.976,194,0.947
1987.245,194,0.947
1987.514,194,0.947
1987.783,193,0.942
1988.052,193,0.942
1988.321,194,0.947
1988.59,195,0.952
1988.859,195,0.952
1989.128,194,0.947
1989.397,198,0.967
1989.666,194,0.947
1989.935,194,0.947
1990.204,193,0.942
1990.473,193,0.942
1990.742,194,0.947
1991.011,194,0.947
1991.28,194,0.947
1991.549,198,0.967
1991.818,195,0.952
1992.087,194,0.947
1992.356,194,0.947
1992.625,193,0.942
1992.894,194,0.947
1993.163,195,0.952
1993.432,194,0.947
1993.701,193,0.942
1993.97,195,0.952
1994.239,194,0.947
1994.508,195,0.952
1994.777,194,0.947
1995.046,197,0.962
1995.315,193,0.942
1995.584,194,0.947
1995.853,192,0.937
1996.122,195,0.952
1996.391,193,0.942
1996.66,195,0.952
1996.929,195,0.952
1997.198,196,0.957
1997.467,194,0.947
1997.736,194,0.947
1998.005,195,0.952
1998.274,193,0.942
1998.543,194,0.947
1998.812,194,0.947
1999.081,194,0.947
1999.35,195,0.952
1999.619,194,0.947
1999.888,193,0.942
