Time (s),Raw ADC,Voltage (V)
1007.547,202,0.986
1007.816,202,0.986
1008.085,202,0.986
1008.354,204,0.996
1008.623,203,0.991
1008.892,202,0.986
1009.161,202,0.986
1009.43,203,0.991
1009.699,202,0.986
1009.968,202,0.986
1010.237,202,0.986
1010.506,202,0.986
1010.775,204,0.996
1011.044,202,0.986
1011.313,208,1.016
1011.582,202,0.986
1011.851,203,0.991
1012.12,203,0.991
1012.389,202,0.986
1012.658,202,0.986
1012.927,204,0.996
1013.196,202,0.986
1013.465,202,0.986
1013.734,202,0.986
1014.003,202,0.986
1014.272,202,0.986
1014.541,202,0.986
1014.81,202,0.986
1015.079,202,0.986
1015.348,202,0.986
1015.617,202,0.986
1015.886,203,0.991
1016.155,205,1.001
1016.424,204,0.996
1016.693,203,0.991
1016.962,202,0.986
1017.231,202,0.986
1017.5,202,0.986
1017.769,202,0.986
1018.038,205,1.001
1018.307,204,0.996
1018.576,202,0.986
1018.845,202,0.986
1019.114,202,0.986
1019.383,202,0.986
1019.652,202,0.986
1019.921,203,0.991
1020.19,208,1.016
1020.459,204,0.996
1020.728,202,0.986
1020.997,204,0.996
1021.266,202,0.986
1021.535,202,0.986
1021.804,205,1.001
1022.073,202,0.986
1022.342,202,0.986
1022.611,202,0.986
1022.88,203,0.991
1023.149,204,0.996
1023.418,202,0.986
1023.687,204,0.996
1023.956,203,0.991
1024.225,204,0.996
1024.494,202,0.986
1024.763,204,0.996
1025.032,202,0.986
1025.301,202,0.986
1025.57,202,0.986
1025.839,202,0.986
1026.108,202,0.986
1026.377,203,0.991
1026.646,204,0.996
1026.915,203,0.991
1027.184,204,0.996
1027.453,202,0.986
1027.722,204,0.996
1027.991,202,0.986
1028.26,202,0.986
1028.529,202,0.986
1028.798,202,0.986
1029.067,204,0.996
1029.336,202,0.986
1029.605,202,0.986
1029.874,202,0.986
1030.143,202,0.986
1030.412,203,0.991
1030.681,203,0.991
1030.95,202,0.986
1031.219,202,0.986
1031.488,202,0.986
1031.757,204,0.996
1032.026,202,0.986
1032.295,204,0.996
1032.564,202,0.986
1032.833,202,0.986
1033.102,202,0.986
1033.371,205,1.001
1033.64,203,0.991
1033.909,202,0.986
1034.178,202,0.986
1034.447,202,0.986
1034.716,205,1.001
1034.985,202,0.986
1035.254,203,0.991
1035.523,208,1.016
1035.792,202,0.986
1036.061,203,0.991
1036.33,203,0.991
1036.599,205,1.001
1036.868,202,0.986
1037.137,203,0.991
1037.406,203,0.991
1037.675,208,1.016
1037.944,202,0.986
1038.213,203,0.991
1038.482,205,1.001
1038.751,202,0.986
1039.02,202,0.986
1039.289,205,1.001
1039.558,203,0.991
1039.827,203,0.991
1040.096,205,1.001
1040.365,204,0.996
1040.634,206,1.006
1040.903,204,0.996
1041.172,204,0.996
1041.441,203,0.991
1041.71,203,0.991
1041.979,205,1.001
1042.248,206,1.006
1042.517,206,1.006
1042.786,207,1.011
1043.055,205,1.001
1043.324,206,1.006
1043.593,205,1.001
1043.862,203,0.991
1044.131,211,1.03
1044.4,204,0.996
1044.669,205,1.001
1044.938,202,0.986
1045.207,202,0.986
1045.476,205,1.001
1045.745,202,0.986
1046.014,204,0.996
1046.283,209,1.021
1046.552,202,0.986
1046.821,204,0.996
1047.09,203,0.991
1047.359,205,1.001
1047.628,203,0.991
1047.897,205,1.001
1048.166,205,1.001
1048.435,205,1.001
1048.704,204,0.996
1048.973,203,0.991
1049.242,204,0.996
1049.511,204,0.996
1049.78,209,1.021
1050.049,202,0.986
1050.318,205,1.001
1050.587,203,0.991
1050.856,203,0.991
1051.125,205,1.001
1051.394,204,0.996
1051.663,204,0.996
1051.932,211,1.03
1052.201,205,1.001
1052.47,205,1.001
1052.739,203,0.991
1053.008,205,1.001
1053.277,205,1.001
1053.546,203,0.991
1053.815,204,0.996
1054.084,211,1.03
1054.353,202,0.986
1054.622,203,0.991
1054.891,205,1.001
1055.16,202,0.986
1055.429,204,0.996
1055.698,204,0.996
1055.967,203,0.991
1056.236,204,0.996
1056.505,204,0.996
1056.774,206,1.006
1057.043,211,1.03
1057.312,204,0.996
1057.581,203,0.991
1057.85,204,0.996
1058.119,205,1.001
1058.388,204,0.996
1058.657,204,0.996
1058.926,205,1.001
1059.195,207,1.011
1059.464,202,0.986
1059.733,202,0.986
1060.002,205,1.001
1060.271,205,1.001
1060.54,202,0.986
1060.809,203,0.991
1061.078,205,1.001
1061.347,204,0.996
1061.616,205,1.001
1061.885,203,0.991
1062.154,207,1.011
1062.423,204,0.996
1062.692,204,0.996
1062.961,204,0.996
1063.23,204,0.996
1063.499,204,0.996
1063.768,205,1.001
1064.037,203,0.991
1064.306,210,1.025
1064.575,202,0.986
1064.844,204,0.996
1065.113,202,0.986
1065.382,203,0.991
1065.651,202,0.986
1065.92,205,1.001
1066.189,205,1.001
1066.458,208,1.016
1066.727,202,0.986
1066.996,203,0.991
1067.265,211,1.03
1067.534,203,0.991
1067.803,204,0.996
1068.072,205,1.001
1068.341,204,0.996
1068.61,203,0.991
1068.879,204,0.996
1069.148,204,0.996
1069.417,209,1.021
1069.686,202,0.986
1069.955,205,1.001
1070.224,204,0.996
1070.493,202,0.986
1070.762,205,1.001
1071.031,204,0.996
1071.3,205,1.001
1071.569,203,0.991
1071.838,204,0.996
1072.107,202,0.986
1072.376,205,1.001
1072.645,203,0.991
1072.914,204,0.996
1073.183,203,0.991
1073.452,204,0.996
1073.721,205,1.001
1073.99,207,1.011
1074.259,204,0.996
1074.528,202,0.986
1074.797,204,0.996
1075.066,205,1.001
1075.335,205,1.001
1075.604,203,0.991
1075.873,202,0.986
1076.142,210,1.025
1076.411,203,0.991
1076.68,203,0.991
1076.949,204,0.996
1077.218,202,0.986
1077.487,204,0.996
1077.756,203,0.991
1078.025,205,1.001
1078.294,211,1.03
1078.563,202,0.986
1078.832,203,0.991
1079.101,205,1.001
1079.37,206,1.006
1079.639,203,0.991
1079.908,202,0.986
1080.177,205,1.001
1080.446,204,0.996
1080.715,205,1.001
1080.984,204,0.996
1081.253,205,1.001
1081.522,204,0.996
1081.791,205,1.001
1082.06,205,1.001
1082.329,203,0.991
1082.598,205,1.001
1082.867,205,1.001
1083.136,204,0.996
1083.405,206,1.006
1083.674,205,1.001
1083.943,205,1.001
1084.212,203,0.991
1084.481,203,0.991
1084.75,205,1.001
1085.019,205,1.001
1085.288,205,1.001
1085.557,203,0.991
1085.826,204,0.996
1086.095,203,0.991
1086.364,207,1.011
1086.633,205,1.001
1086.902,202,0.986
1087.171,203,0.991
1087.44,205,1.001
1087.709,203,0.991
1087.978,205,1.001
1088.247,204,0.996
1088.516,211,1.03
1088.785,204,0.996
1089.054,205,1.001
1089.323,204,0.996
1089.592,202,0.986
1089.861,204,0.996
1090.13,203,0.991
1090.399,202,0.986
1090.668,203,0.991
1090.937,205,1.001
1091.206,205,1.001
1091.475,211,1.03
1091.744,206,1.006
1092.013,203,0.991
1092.282,202,0.986
1092.551,204,0.996
1092.82,203,0.991
1093.089,205,1.001
1093.358,203,0.991
1093.627,202,0.986
1093.896,203,0.991
1094.165,204,0.996
1094.434,204,0.996
1094.703,205,1.001
1094.972,205,1.001
1095.241,206,1.006
1095.51,205,1.001
1095.779,203,0.991
1096.048,205,1.001
1096.317,204,0.996
1096.586,209,1.021
1096.855,205,1.001
1097.124,205,1.001
1097.393,203,0.991
1097.662,202,0.986
1097.931,205,1.001
1098.2,205,1.001
1098.469,202,0.986
1098.738,211,1.03
1099.007,203,0.991
1099.276,204,0.996
1099.545,204,0.996
1099.814,204,0.996
1100.083,204,0.996
1100.352,205,1.001
1100.621,204,0.996
1100.89,206,1.006
1101.159,203,0.991
1101.428,205,1.001
1101.697,205,1.001
1101.966,205,1.001
1102.235,202,0.986
1102.504,203,0.991
1102.773,203,0.991
1103.042,204,0.996
1103.311,204,0.996
1103.58,204,0.996
1103.849,209,1.021
1104.118,204,0.996
1104.387,204,0.996
1104.656,205,1.001
1104.925,203,0.991
1105.194,202,0.986
1105.463,205,1.001
1105.732,202,0.986
1106.001,203,0.991
1106.27,204,0.996
1106.539,205,1.001
1106.808,203,0.991
1107.077,202,0.986
1107.346,202,0.986
1107.615,204,0.996
1107.884,205,1.001
1108.153,203,0.991
1108.422,204,0.996
1108.691,205,1.001
1108.96,205,1.001
1109.229,205,1.001
