Time (s),Raw ADC,Voltage (V)
428.101,218,1.064
428.368,218,1.064
428.635,221,1.079
428.902,218,1.064
429.169,223,1.089
429.436,219,1.069
429.703,217,1.06
429.97,219,1.069
430.237,219,1.069
430.504,218,1.064
430.771,218,1.064
431.038,218,1.064
431.305,217,1.06
431.572,218,1.064
431.839,219,1.069
432.106,218,1.064
432.373,219,1.069
432.64,218,1.064
432.907,218,1.064
433.174,218,1.064
433.441,218,1.064
433.708,218,1.064
433.975,225,1.099
434.242,219,1.069
434.509,222,1.084
434.776,218,1.064
435.043,218,1.064
435.31,218,1.064
435.577,218,1.064
435.844,219,1.069
436.111,218,1.064
436.378,218,1.064
436.645,218,1.064
436.912,217,1.06
437.179,219,1.069
437.446,219,1.069
437.713,218,1.064
437.98,218,1.064
438.247,218,1.064
438.514,218,1.064
438.781,218,1.064
439.048,218,1.064
439.315,222,1.084
439.582,219,1.069
439.849,218,1.064
440.116,218,1.064
440.383,218,1.064
440.65,219,1.069
440.917,218,1.064
441.184,224,1.094
441.451,218,1.064
441.718,218,1.064
441.985,219,1.069
442.252,219,1.069
442.519,218,1.064
442.786,218,1.064
443.053,219,1.069
443.32,218,1.064
443.587,218,1.064
443.854,218,1.064
444.121,219,1.069
444.388,219,1.069
444.655,219,1.069
444.922,218,1.064
445.189,218,1.064
445.456,219,1.069
445.723,218,1.064
445.99,218,1.064
446.257,217,1.06
446.524,218,1.064
446.791,217,1.06
447.058,218,1.064
447.325,218,1.064
447.592,217,1.06
447.859,222,1.084
448.126,218,1.064
448.393,218,1.064
448.66,218,1.064
448.927,217,1.06
449.194,218,1.064
449.461,217,1.06
449.728,219,1.069
449.995,219,1.069
450.262,218,1.064
450.529,219,1.069
450.796,218,1.064
451.063,219,1.069
451.33,218,1.064
451.597,219,1.069
451.864,219,1.069
452.131,219,1.069
452.398,218,1.064
452.665,219,1.069
452.932,218,1.064
453.199,219,1.069
453.466,218,1.064
453.733,218,1.064
454.0,218,1.064
454.267,218,1.064
454.534,221,1.079
454.801,218,1.064
455.068,218,1.064
455.335,218,1.064
455.602,218,1.064
455.869,219,1.069
456.136,218,1.064
456.403,223,1.089
456.67,218,1.064
456.937,219,1.069
457.204,218,1.064
457.471,218,1.064
457.738,219,1.069
458.005,218,1.064
458.272,218,1.064
458.539,219,1.069
458.806,216,1.055
459.073,219,1.069
459.34,218,1.064
459.607,218,1.064
459.874,219,1.069
460.141,218,1.064
460.408,218,1.064
460.675,218,1.064
460.942,219,1.069
461.209,223,1.089
461.476,219,1.069
461.743,218,1.064
462.01,218,1.064
462.277,218,1.064
462.544,219,1.069
462.811,218,1.064
463.078,219,1.069
463.345,218,1.064
463.612,220,1.074
463.879,219,1.069
464.146,218,1.064
464.413,218,1.064
464.68,218,1.064
464.947,219,1.069
465.214,219,1.069
465.481,218,1.064
465.748,219,1.069
466.015,218,1.064
466.282,219,1.069
466.549,224,1.094
466.816,218,1.064
467.083,218,1.064
467.35,218,1.064
467.617,219,1.069
467.884,219,1.069
468.151,218,1.064
468.418,219,1.069
468.685,218,1.064
468.952,220,1.074
469.219,219,1.069
469.486,218,1.064
469.753,218,1.064
470.02,218,1.064
470.287,218,1.064
470.554,218,1.064
470.821,218,1.064
471.088,219,1.069
471.355,218,1.064
471.622,218,1.064
471.889,218,1.064
472.156,218,1.064
472.423,219,1.069
472.69,218,1.064
472.957,223,1.089
473.224,219,1.069
473.491,218,1.064
473.758,219,1.069
474.025,218,1.064
474.292,219,1.069
474.559,218,1.064
474.826,218,1.064
475.093,218,1.064
475.36,217,1.06
475.627,218,1.064
475.894,218,1.064
476.161,218,1.064
476.428,223,1.089
476.695,218,1.064
476.962,222,1.084
477.229,218,1.064
477.496,218,1.064
477.763,218,1.064
478.03,218,1.064
478.297,218,1.064
478.564,217,1.06
478.831,219,1.069
479.098,218,1.064
479.365,218,1.064
479.632,219,1.069
479.899,219,1.069
480.166,219,1.069
480.433,223,1.089
480.7,218,1.064
480.967,218,1.064
481.234,217,1.06
481.501,219,1.069
481.768,218,1.064
482.035,218,1.064
482.302,220,1.074
482.569,218,1.064
482.836,222,1.084
483.103,219,1.069
483.37,218,1.064
483.637,218,1.064
483.904,218,1.064
484.171,218,1.064
484.438,218,1.064
484.705,218,1.064
484.972,219,1.069
485.239,218,1.064
485.506,218,1.064
485.773,218,1.064
486.04,218,1.064
486.307,218,1.064
486.574,218,1.064
486.841,218,1.064
487.108,218,1.064
487.375,218,1.064
487.642,218,1.064
487.909,218,1.064
488.176,219,1.069
488.443,218,1.064
488.71,218,1.064
488.977,219,1.069
489.244,217,1.06
489.511,218,1.064
489.778,218,1.064
490.045,218,1.064
490.312,218,1.064
490.579,218,1.064
490.846,218,1.064
491.113,218,1.064
491.38,217,1.06
491.647,218,1.064
491.914,218,1.064
492.181,218,1.064
492.448,219,1.069
492.715,219,1.069
492.982,219,1.069
493.249,218,1.064
493.516,218,1.064
493.783,218,1.064
494.05,218,1.064
494.317,219,1.069
494.584,217,1.06
494.851,219,1.069
495.118,218,1.064
495.385,218,1.064
495.652,219,1.069
495.919,218,1.064
496.186,219,1.069
496.453,218,1.064
496.72,218,1.064
496.987,218,1.064
497.254,218,1.064
497.521,218,1.064
497.788,218,1.064
498.055,218,1.064
498.322,218,1.064
498.589,218,1.064
498.856,225,1.099
499.123,217,1.06
499.39,218,1.064
499.657,218,1.064
499.924,217,1.06
500.191,218,1.064
500.458,219,1.069
500.725,219,1.069
500.992,218,1.064
501.259,219,1.069
501.526,218,1.064
501.793,218,1.064
502.06,218,1.064
502.327,219,1.069
502.594,217,1.06
502.861,219,1.069
503.128,218,1.064
503.395,218,1.064
503.662,217,1.06
503.929,218,1.064
504.196,218,1.064
504.463,218,1.064
504.73,224,1.094
504.997,218,1.064
505.264,218,1.064
505.531,218,1.064
505.798,217,1.06
506.065,218,1.064
506.332,218,1.064
506.599,219,1.069
506.866,219,1.069
507.133,218,1.064
507.4,217,1.06
507.667,218,1.064
507.934,218,1.064
508.201,222,1.084
508.468,218,1.064
508.735,218,1.064
509.002,219,1.069
509.269,218,1.064
509.536,219,1.069
509.803,219,1.069
510.07,219,1.069
510.337,218,1.064
510.604,220,1.074
510.871,219,1.069
511.138,218,1.064
511.405,218,1.064
511.672,217,1.06
511.939,219,1.069
512.206,219,1.069
512.473,218,1.064
512.74,218,1.064
513.007,217,1.06
513.274,218,1.064
513.541,219,1.069
513.808,218,1.064
514.075,217,1.06
514.342,217,1.06
514.609,218,1.064
514.876,218,1.064
515.143,218,1.064
515.41,219,1.069
515.677,218,1.064
515.944,220,1.074
516.211,217,1.06
516.478,218,1.064
516.745,219,1.069
517.012,218,1.064
517.279,219,1.069
517.546,218,1.064
517.813,219,1.069
518.08,218,1.064
518.347,218,1.064
518.614,218,1.064
518.881,218,1.064
519.148,218,1.064
519.415,218,1.064
519.682,218,1.064
519.949,218,1.064
520.216,218,1.064
520.483,217,1.06
520.75,218,1.064
521.017,219,1.069
521.284,222,1.084
521.551,218,1.064
521.818,223,1.089
522.085,218,1.064
522.352,219,1.069
522.619,219,1.069
522.886,218,1.064
523.153,218,1.064
523.42,218,1.064
523.687,217,1.06
523.954,218,1.064
524.221,218,1.064
524.488,218,1.064
524.755,218,1.064
525.022,218,1.064
525.289,218,1.064
525.556,218,1.064
525.823,218,1.064
526.09,219,1.069
526.357,218,1.064
526.624,219,1.069
526.891,218,1.064
527.158,224,1.094
527.425,217,1.06
527.692,217,1.06
527.959,219,1.069
528.226,218,1.064
528.493,219,1.069
528.76,218,1.064
529.027,218,1.064
529.294,218,1.064
529.561,218,1.064
529.828,218,1.064
