Time (s),Raw ADC,Voltage (V)
703.912,210,1.025
704.179,210,1.025
704.446,210,1.025
704.713,210,1.025
704.98,210,1.025
705.247,210,1.025
705.514,210,1.025
705.781,210,1.025
706.048,212,1.035
706.315,210,1.025
706.582,210,1.025
706.849,210,1.025
707.116,210,1.025
707.383,211,1.03
707.65,210,1.025
707.917,215,1.05
708.184,210,1.025
708.451,210,1.025
708.718,211,1.03
708.985,210,1.025
709.252,212,1.035
709.519,210,1.025
709.786,210,1.025
710.053,211,1.03
710.32,210,1.025
710.587,211,1.03
710.854,210,1.025
711.121,215,1.05
711.388,210,1.025
711.655,210,1.025
711.922,211,1.03
712.189,210,1.025
712.456,211,1.03
712.723,211,1.03
712.99,210,1.025
713.257,210,1.025
713.524,210,1.025
713.791,211,1.03
714.058,210,1.025
714.325,210,1.025
714.592,210,1.025
714.859,210,1.025
715.126,211,1.03
715.393,210,1.025
715.66,210,1.025
715.927,210,1.025
716.194,210,1.025
716.461,210,1.025
716.728,210,1.025
716.995,210,1.025
717.262,210,1.025
717.529,210,1.025
717.796,210,1.025
718.063,215,1.05
718.33,210,1.025
718.597,210,1.025
718.864,211,1.03
719.131,210,1.025
719.398,211,1.03
719.665,210,1.025
719.932,213,1.04
720.199,210,1.025
720.466,213,1.04
720.733,210,1.025
721.0,210,1.025
721.267,211,1.03
721.534,210,1.025
721.801,211,1.03
722.068,211,1.03
722.335,210,1.025
722.602,210,1.025
722.869,210,1.025
723.136,211,1.03
723.403,210,1.025
723.67,210,1.025
723.937,210,1.025
724.204,210,1.025
724.471,211,1.03
724.738,210,1.025
725.005,210,1.025
725.272,214,1.045
725.539,210,1.025
725.806,210,1.025
726.073,210,1.025
726.34,210,1.025
726.607,211,1.03
726.874,210,1.025
727.141,212,1.035
727.408,210,1.025
727.675,210,1.025
727.942,211,1.03
728.209,210,1.025
728.476,210,1.025
728.743,210,1.025
729.01,210,1.025
729.277,210,1.025
729.544,210,1.025
729.811,211,1.03
730.078,210,1.025
730.345,210,1.025
730.612,210,1.025
730.879,210,1.025
731.146,210,1.025
731.413,210,1.025
731.68,210,1.025
731.947,210,1.025
732.214,210,1.025
732.481,210,1.025
732.748,210,1.025
733.015,210,1.025
733.282,211,1.03
733.549,210,1.025
733.816,215,1.05
734.083,211,1.03
734.35,213,1.04
734.617,211,1.03
734.884,210,1.025
735.151,211,1.03
735.418,210,1.025
735.685,212,1.035
735.952,211,1.03
736.219,210,1.025
736.486,210,1.025
736.753,210,1.025
737.02,211,1.03
737.287,210,1.025
737.554,210,1.025
737.821,210,1.025
738.088,211,1.03
738.355,210,1.025
738.622,210,1.025
738.889,210,1.025
739.156,210,1.025
739.423,210,1.025
739.69,210,1.025
739.957,210,1.025
740.224,210,1.025
740.491,210,1.025
740.758,210,1.025
741.025,210,1.025
741.292,216,1.055
741.559,210,1.025
741.826,210,1.025
742.093,210,1.025
742.36,210,1.025
742.627,211,1.03
742.894,211,1.03
743.161,210,1.025
743.428,210,1.025
743.695,210,1.025
743.962,211,1.03
744.229,210,1.025
744.496,214,1.045
744.763,210,1.025
745.03,210,1.025
745.297,211,1.03
745.564,210,1.025
745.831,211,1.03
746.098,210,1.025
746.365,214,1.045
746.632,211,1.03
746.899,210,1.025
747.166,211,1.03
747.433,211,1.03
747.7,215,1.05
747.967,210,1.025
748.234,210,1.025
748.501,211,1.03
748.768,210,1.025
749.035,215,1.05
749.302,210,1.025
749.569,210,1.025
749.836,211,1.03
750.103,210,1.025
750.37,215,1.05
750.637,211,1.03
750.904,210,1.025
751.171,211,1.03
751.438,211,1.03
751.705,211,1.03
751.972,211,1.03
752.239,210,1.025
752.506,210,1.025
752.773,210,1.025
753.04,211,1.03
753.307,211,1.03
753.574,210,1.025
753.841,210,1.025
754.108,210,1.025
754.375,211,1.03
754.642,210,1.025
754.909,210,1.025
755.176,211,1.03
755.443,210,1.025
755.71,211,1.03
755.977,210,1.025
756.244,210,1.025
756.511,210,1.025
756.778,210,1.025
757.045,210,1.025
757.312,210,1.025
757.579,210,1.025
757.846,214,1.045
758.113,210,1.025
758.38,210,1.025
758.647,210,1.025
758.914,210,1.025
759.181,211,1.03
759.448,210,1.025
759.715,215,1.05
759.982,210,1.025
760.249,210,1.025
760.516,210,1.025
760.783,210,1.025
761.05,211,1.03
761.317,210,1.025
761.584,210,1.025
761.851,210,1.025
762.118,210,1.025
762.385,210,1.025
762.652,210,1.025
762.919,210,1.025
763.186,210,1.025
763.453,210,1.025
763.72,210,1.025
763.987,210,1.025
764.254,210,1.025
764.521,210,1.025
764.788,210,1.025
765.055,210,1.025
765.322,210,1.025
765.589,210,1.025
765.856,212,1.035
766.123,210,1.025
766.39,213,1.04
766.657,210,1.025
766.924,210,1.025
767.191,211,1.03
767.458,210,1.025
767.725,211,1.03
767.992,210,1.025
768.259,215,1.05
768.526,210,1.025
768.793,210,1.025
769.06,211,1.03
769.327,210,1.025
769.594,211,1.03
769.861,211,1.03
770.128,210,1.025
770.395,210,1.025
770.662,210,1.025
770.929,210,1.025
771.196,210,1.025
771.463,210,1.025
771.73,210,1.025
771.997,210,1.025
772.264,210,1.025
772.531,214,1.045
772.798,210,1.025
773.065,210,1.025
773.332,210,1.025
773.599,210,1.025
773.866,215,1.05
774.133,210,1.025
774.4,210,1.025
774.667,210,1.025
774.934,210,1.025
775.201,211,1.03
775.468,210,1.025
775.735,215,1.05
776.002,210,1.025
776.269,210,1.025
776.536,211,1.03
776.803,210,1.025
777.07,211,1.03
777.337,210,1.025
777.604,214,1.045
777.871,211,1.03
778.138,210,1.025
778.405,211,1.03
778.672,210,1.025
778.939,211,1.03
779.206,210,1.025
779.473,210,1.025
779.74,210,1.025
780.007,211,1.03
780.274,211,1.03
780.541,211,1.03
780.808,210,1.025
781.075,210,1.025
781.342,210,1.025
781.609,210,1.025
781.876,211,1.03
782.143,210,1.025
782.41,210,1.025
782.677,210,1.025
782.944,210,1.025
783.211,210,1.025
783.478,210,1.025
783.745,210,1.025
784.012,210,1.025
784.279,210,1.025
784.546,210,1.025
