Time (s),Raw ADC,Voltage (V)
3015.692,348,1.699
3015.912,348,1.699
3016.132,345,1.685
3016.352,348,1.699
3016.572,348,1.699
3016.792,387,1.89
3017.012,355,1.733
3017.232,348,1.699
3017.452,344,1.68
3017.672,348,1.699
3017.892,347,1.694
3018.112,342,1.67
3018.332,371,1.812
3018.552,350,1.709
3018.772,343,1.675
3018.992,348,1.699
3019.212,347,1.694
3019.432,344,1.68
3019.652,414,2.021
3019.872,349,1.704
3020.092,345,1.685
3020.312,348,1.699
3020.532,346,1.689
3020.752,346,1.689
3020.972,413,2.017
3021.192,347,1.694
3021.412,347,1.694
3021.632,348,1.699
3021.852,345,1.685
3022.072,348,1.699
3022.292,380,1.855
3022.512,346,1.689
3022.732,349,1.704
3022.952,348,1.699
3023.172,344,1.68
3023.392,348,1.699
3023.612,415,2.026
3023.832,344,1.68
3024.052,348,1.699
3024.272,347,1.694
3024.492,342,1.67
3024.712,348,1.699
3024.932,414,2.021
3025.152,343,1.675
3025.372,348,1.699
3025.592,347,1.694
3025.812,345,1.685
3026.032,348,1.699
3026.252,379,1.851
3026.472,346,1.689
3026.692,349,1.704
3026.912,346,1.689
3027.132,347,1.694
3027.352,348,1.699
3027.572,379,1.851
3027.792,355,1.733
3028.012,348,1.699
3028.232,345,1.685
3028.452,348,1.699
3028.672,348,1.699
3028.892,343,1.675
3029.112,391,1.909
3029.332,349,1.704
3029.552,343,1.675
3029.772,349,1.704
3029.992,347,1.694
3030.212,342,1.67
3030.432,402,1.963
3030.652,354,1.729
3030.872,343,1.675
3031.092,348,1.699
3031.312,347,1.694
3031.532,345,1.685
3031.752,389,1.899
3031.972,356,1.738
3032.192,346,1.689
3032.412,348,1.699
3032.632,346,1.689
3032.852,347,1.694
3033.072,390,1.904
3033.292,356,1.738
3033.512,349,1.704
3033.732,348,1.699
3033.952,345,1.685
3034.172,348,1.699
3034.392,347,1.694
3034.612,407,1.987
3034.832,350,1.709
3035.052,348,1.699
3035.272,343,1.675
3035.492,348,1.699
3035.712,347,1.694
3035.932,342,1.67
3036.152,350,1.709
3036.372,348,1.699
3036.592,343,1.675
3036.812,348,1.699
3037.032,347,1.694
3037.252,344,1.68
3037.472,350,1.709
3037.692,347,1.694
3037.912,346,1.689
3038.132,348,1.699
3038.352,346,1.689
3038.572,347,1.694
3038.792,356,1.738
3039.012,346,1.689
3039.232,349,1.704
3039.452,348,1.699
3039.672,345,1.685
3039.892,348,1.699
3040.112,404,1.973
3040.332,350,1.709
3040.552,349,1.704
3040.772,348,1.699
3040.992,343,1.675
3041.212,348,1.699
3041.432,347,1.694
3041.652,342,1.67
3041.872,349,1.704
3042.092,347,1.694
3042.312,343,1.675
3042.532,348,1.699
3042.752,346,1.689
3042.972,344,1.68
3043.192,350,1.709
3043.412,347,1.694
3043.632,346,1.689
3043.852,348,1.699
3044.072,346,1.689
3044.292,347,1.694
3044.512,361,1.763
3044.732,347,1.694
3044.952,349,1.704
3045.172,348,1.699
3045.392,345,1.685
3045.612,348,1.699
3045.832,390,1.904
3046.052,368,1.797
3046.272,350,1.709
3046.492,348,1.699
3046.712,343,1.675
3046.932,348,1.699
3047.152,347,1.694
3047.372,342,1.67
3047.592,358,1.748
3047.812,348,1.699
3048.032,344,1.68
3048.252,348,1.699
3048.472,347,1.694
3048.692,344,1.68
3048.912,415,2.026
3049.132,348,1.699
3049.352,346,1.689
3049.572,348,1.699
3049.792,346,1.689
3050.012,347,1.694
3050.232,407,1.987
3050.452,351,1.714
3050.672,349,1.704
3050.892,348,1.699
3051.112,345,1.685
3051.332,348,1.699
3051.552,396,1.934
3051.772,354,1.729
3051.992,349,1.704
3052.212,348,1.699
3052.432,343,1.675
3052.652,348,1.699
3052.872,398,1.943
3053.092,342,1.67
3053.312,349,1.704
3053.532,348,1.699
3053.752,343,1.675
3053.972,348,1.699
3054.192,403,1.968
3054.412,344,1.68
3054.632,348,1.699
3054.852,347,1.694
3055.072,346,1.689
3055.292,348,1.699
3055.512,406,1.982
3055.732,347,1.694
3055.952,348,1.699
3056.172,346,1.689
3056.392,349,1.704
3056.612,348,1.699
3056.832,409,1.997
3057.052,350,1.709
3057.272,348,1.699
3057.492,345,1.685
3057.712,348,1.699
3057.932,347,1.694
3058.152,411,2.007
3058.372,349,1.704
3058.592,348,1.699
3058.812,342,1.67
3059.032,348,1.699
3059.252,347,1.694
3059.472,343,1.675
3059.692,350,1.709
3059.912,347,1.694
3060.132,344,1.68
3060.352,348,1.699
3060.572,346,1.689
3060.792,346,1.689
3061.012,349,1.704
3061.232,346,1.689
3061.452,346,1.689
3061.672,348,1.699
3061.892,396,1.934
3062.112,348,1.699
3062.332,349,1.704
3062.552,346,1.689
3062.772,348,1.699
3062.992,348,1.699
3063.212,402,1.963
3063.432,351,1.714
3063.652,348,1.699
3063.872,344,1.68
3064.092,348,1.699
3064.312,347,1.694
3064.532,407,1.987
3064.752,350,1.709
3064.972,348,1.699
3065.192,343,1.675
3065.412,348,1.699
3065.632,376,1.836
3065.852,344,1.68
3066.072,349,1.704
3066.292,347,1.694
3066.512,345,1.685
3066.732,348,1.699
3066.952,401,1.958
3067.172,346,1.689
3067.392,349,1.704
3067.612,346,1.689
3067.832,348,1.699
3068.052,348,1.699
3068.272,410,2.002
3068.492,350,1.709
3068.712,348,1.699
3068.932,345,1.685
3069.152,348,1.699
3069.372,347,1.694
3069.592,364,1.777
3069.812,349,1.704
3070.032,348,1.699
3070.252,343,1.675
3070.472,348,1.699
3070.692,391,1.909
3070.912,342,1.67
3071.132,349,1.704
3071.352,347,1.694
3071.572,343,1.675
3071.792,348,1.699
3072.012,385,1.88
3072.232,345,1.685
3072.452,349,1.704
3072.672,347,1.694
3072.892,346,1.689
3073.112,348,1.699
3073.332,399,1.948
3073.552,347,1.694
3073.772,348,1.699
3073.992,346,1.689
3074.212,348,1.699
3074.432,348,1.699
3074.652,397,1.938
3074.872,353,1.724
3075.092,348,1.699
3075.312,344,1.68
3075.532,348,1.699
3075.752,347,1.694
3075.972,397,1.938
3076.192,353,1.724
3076.412,348,1.699
3076.632,342,1.67
3076.852,348,1.699
3077.072,347,1.694
3077.292,343,1.675
3077.512,355,1.733
3077.732,348,1.699
3077.952,344,1.68
3078.172,348,1.699
3078.392,346,1.689
3078.612,345,1.685
3078.832,351,1.714
3079.052,347,1.694
3079.272,346,1.689
3079.492,348,1.699
3079.712,345,1.685
3079.932,348,1.699
3080.152,348,1.699
3080.372,345,1.685
3080.592,349,1.704
3080.812,348,1.699
3081.032,399,1.948
3081.252,352,1.719
3081.472,349,1.704
3081.692,344,1.68
3081.912,348,1.699
3082.132,347,1.694
3082.352,399,1.948
3082.572,351,1.714
3082.792,348,1.699
3083.012,342,1.67
3083.232,348,1.699
3083.452,347,1.694
3083.672,344,1.68
3083.892,349,1.704
3084.112,347,1.694
3084.332,345,1.685
3084.552,348,1.699
3084.772,409,1.997
3084.992,346,1.689
3085.212,349,1.704
3085.432,346,1.689
3085.652,347,1.694
3085.872,347,1.694
3086.092,375,1.831
3086.312,349,1.704
3086.532,348,1.699
3086.752,345,1.685
3086.972,348,1.699
3087.192,373,1.821
3087.412,357,1.743
3087.632,349,1.704
3087.852,348,1.699
3088.072,343,1.675
3088.292,348,1.699
3088.512,406,1.982
3088.732,342,1.67
3088.952,349,1.704
3089.172,347,1.694
3089.392,343,1.675
3089.612,348,1.699
3089.832,383,1.87
3090.052,345,1.685
3090.272,348,1.699
3090.492,347,1.694
3090.712,346,1.689
3090.932,407,1.987
3091.152,350,1.709
3091.372,347,1.694
3091.592,348,1.699
3091.812,346,1.689
3092.032,348,1.699
3092.252,361,1.763
3092.472,346,1.689
3092.692,349,1.704
3092.912,348,1.699
3093.132,344,1.68
3093.352,415,2.026
3093.572,349,1.704
3093.792,344,1.68
3094.012,348,1.699
3094.232,348,1.699
3094.452,381,1.86
3094.672,352,1.719
3094.892,348,1.699
3095.112,343,1.675
3095.332,348,1.699
3095.552,347,1.694
3095.772,345,1.685
3095.992,349,1.704
3096.212,347,1.694
3096.432,345,1.685
3096.652,348,1.699
3096.872,411,2.007
3097.092,346,1.689
3097.312,348,1.699
3097.532,346,1.689
3097.752,347,1.694
3097.972,379,1.851
3098.192,359,1.753
3098.412,349,1.704
3098.632,348,1.699
3098.852,345,1.685
3099.072,348,1.699
3099.292,383,1.87
3099.512,356,1.738
3099.732,349,1.704
3099.952,348,1.699
3100.172,343,1.675
3100.392,348,1.699
3100.612,409,1.997
3100.832,342,1.67
3101.052,349,1.704
3101.272,348,1.699
3101.492,343,1.675
3101.712,348,1.699
3101.932,384,1.875
3102.152,345,1.685
3102.372,349,1.704
3102.592,347,1.694
3102.812,346,1.689
3103.032,348,1.699
3103.252,346,1.689
3103.472,348,1.699
3103.692,349,1.704
3103.912,346,1.689
3104.132,349,1.704
