Time (s),Raw ADC,Voltage (V)
5885.152,610,2.979
5885.372,614,2.998
5885.592,612,2.988
5885.812,612,2.988
5886.032,613,2.993
5886.252,660,3.223
5886.472,614,2.998
5886.692,613,2.993
5886.912,610,2.979
5887.132,613,2.993
5887.352,613,2.993
5887.572,684,3.34
5887.792,616,3.008
5888.012,613,2.993
5888.232,609,2.974
5888.452,613,2.993
5888.672,612,2.988
5888.892,681,3.325
5889.112,615,3.003
5889.332,613,2.993
5889.552,608,2.969
5889.772,613,2.993
5889.992,612,2.988
5890.212,610,2.979
5890.432,615,3.003
5890.652,613,2.993
5890.872,610,2.979
5891.092,613,2.993
5891.312,612,2.988
5891.532,611,2.983
5891.752,615,3.003
5891.972,611,2.983
5892.192,613,2.993
5892.412,613,2.993
5892.632,610,2.979
5892.852,625,3.052
5893.072,614,2.998
5893.292,610,2.979
5893.512,614,2.998
5893.732,613,2.993
5893.952,609,2.974
5894.172,624,3.047
5894.392,613,2.993
5894.612,608,2.969
5894.832,614,2.998
5895.052,612,2.988
5895.272,607,2.964
5895.492,618,3.018
5895.712,613,2.993
5895.932,609,2.974
5896.152,614,2.998
5896.372,612,2.988
5896.592,610,2.979
5896.812,615,3.003
5897.032,612,2.988
5897.252,611,2.983
5897.472,613,2.993
5897.692,611,2.983
5897.912,613,2.993
5898.132,618,3.018
5898.352,612,2.988
5898.572,614,2.998
5898.792,613,2.993
5899.012,610,2.979
5899.232,680,3.32
5899.452,618,3.018
5899.672,611,2.983
5899.892,614,2.998
5900.112,613,2.993
5900.332,608,2.969
5900.552,613,2.993
5900.772,647,3.159
5900.992,608,2.969
5901.212,614,2.998
5901.432,613,2.993
5901.652,608,2.969
5901.872,613,2.993
5902.092,650,3.174
5902.312,610,2.979
5902.532,614,2.998
5902.752,612,2.988
5902.972,611,2.983
5903.192,641,3.13
5903.412,629,3.071
5903.632,612,2.988
5903.852,614,2.998
5904.072,612,2.988
5904.292,613,2.993
5904.512,666,3.252
5904.732,617,3.013
5904.952,614,2.998
5905.172,613,2.993
5905.392,610,2.979
5905.612,613,2.993
5905.832,613,2.993
5906.052,637,3.11
5906.272,615,3.003
5906.492,613,2.993
5906.712,607,2.964
5906.932,614,2.998
5907.152,612,2.988
5907.372,609,2.974
5907.592,616,3.008
5907.812,613,2.993
5908.032,610,2.979
5908.252,613,2.993
5908.472,612,2.988
5908.692,611,2.983
5908.912,630,3.076
5909.132,613,2.993
5909.352,613,2.993
5909.572,613,2.993
5909.792,611,2.983
5910.012,613,2.993
5910.232,629,3.071
5910.452,611,2.983
5910.672,614,2.998
5910.892,613,2.993
5911.112,610,2.979
5911.332,665,3.247
5911.552,622,3.037
5911.772,610,2.979
5911.992,614,2.998
5912.212,613,2.993
5912.432,607,2.964
5912.652,613,2.993
5912.872,629,3.071
5913.092,608,2.969
5913.312,614,2.998
5913.532,612,2.988
5913.752,609,2.974
5913.972,613,2.993
5914.192,687,3.354
5914.412,610,2.979
5914.632,614,2.998
5914.852,612,2.988
5915.072,612,2.988
5915.292,613,2.993
5915.512,680,3.32
5915.732,613,2.993
5915.952,613,2.993
5916.172,610,2.979
5916.392,613,2.993
5916.612,614,2.998
5916.832,681,3.325
5917.052,615,3.003
5917.272,614,2.998
5917.492,609,2.974
5917.712,613,2.993
5917.932,613,2.993
5918.152,607,2.964
5918.372,623,3.042
5918.592,613,2.993
5918.812,608,2.969
5919.032,613,2.993
5919.252,612,2.988
5919.472,609,2.974
5919.692,622,3.037
5919.912,613,2.993
5920.132,610,2.979
5920.352,613,2.993
5920.572,611,2.983
5920.792,612,2.988
5921.012,621,3.032
5921.232,612,2.988
5921.452,612,2.988
5921.672,613,2.993
5921.892,610,2.979
5922.112,614,2.998
5922.332,648,3.164
5922.552,611,2.983
5922.772,614,2.998
5922.992,613,2.993
5923.212,609,2.974
5923.432,613,2.993
