Time (s),Raw ADC,Voltage (V)
4008.112,349,1.704
4008.332,329,1.606
4008.552,347,1.694
4008.772,330,1.611
4008.992,337,1.646
4009.212,351,1.714
4009.432,333,1.626
4009.652,336,1.641
4009.872,360,1.758
4010.092,430,2.1
4010.312,381,1.86
4010.532,376,1.836
4010.752,381,1.86
4010.972,380,1.855
4011.192,374,1.826
4011.412,377,1.841
4011.632,431,2.104
4011.852,375,1.831
4012.072,366,1.787
4012.292,335,1.636
4012.512,337,1.646
4012.732,342,1.67
4012.952,334,1.631
4013.172,319,1.558
4013.392,326,1.592
4013.612,324,1.582
4013.832,327,1.597
4014.052,343,1.675
4014.272,351,1.714
4014.492,371,1.812
4014.712,366,1.787
4014.932,316,1.543
4015.152,377,1.841
4015.372,369,1.802
4015.592,318,1.553
4015.812,378,1.846
4016.032,373,1.821
4016.252,320,1.562
4016.472,351,1.714
4016.692,336,1.641
4016.912,321,1.567
4017.132,329,1.606
4017.352,328,1.602
4017.572,327,1.597
4017.792,328,1.602
4018.012,323,1.577
4018.232,324,1.582
4018.452,324,1.582
4018.672,324,1.582
4018.892,333,1.626
4019.112,336,1.641
4019.332,325,1.587
4019.552,325,1.587
4019.772,344,1.68
4019.992,329,1.606
4020.212,329,1.606
4020.432,396,1.934
4020.652,347,1.694
4020.872,370,1.807
4021.092,362,1.768
4021.312,347,1.694
4021.532,323,1.577
4021.752,342,1.67
4021.972,353,1.724
4022.192,353,1.724
4022.412,406,1.982
4022.632,369,1.802
4022.852,378,1.846
4023.072,374,1.826
4023.292,381,1.86
4023.512,380,1.855
4023.732,376,1.836
4023.952,410,2.002
4024.172,383,1.87
4024.392,376,1.836
4024.612,381,1.86
4024.832,381,1.86
4025.052,375,1.831
4025.272,419,2.046
4025.492,393,1.919
4025.712,365,1.782
4025.932,358,1.748
4026.152,336,1.641
4026.372,346,1.689
4026.592,369,1.802
4026.812,373,1.821
4027.032,375,1.831
4027.252,381,1.86
4027.472,376,1.836
4027.692,377,1.841
4027.912,377,1.841
4028.132,375,1.831
4028.352,381,1.86
4028.572,427,2.085
4028.792,382,1.865
4029.012,382,1.865
4029.232,381,1.86
4029.452,381,1.86
4029.672,385,1.88
4029.892,384,1.875
4030.112,402,1.963
4030.332,383,1.87
4030.552,382,1.865
4030.772,376,1.836
4030.992,381,1.86
4031.212,404,1.973
4031.432,377,1.841
4031.652,382,1.865
4031.872,380,1.855
4032.092,378,1.846
4032.312,381,1.86
4032.532,377,1.841
4032.752,376,1.836
4032.972,378,1.846
4033.192,376,1.836
4033.412,377,1.841
4033.632,374,1.826
4033.852,367,1.792
4034.072,427,2.085
4034.292,375,1.831
4034.512,375,1.831
4034.732,378,1.846
4034.952,377,1.841
4035.172,372,1.816
4035.392,413,2.017
4035.612,384,1.875
4035.832,359,1.753
4036.052,359,1.753
4036.272,365,1.782
4036.492,356,1.738
4036.712,354,1.729
4036.932,330,1.611
4037.152,346,1.689
4037.372,364,1.777
4037.592,362,1.768
4037.812,363,1.772
4038.032,370,1.807
4038.252,368,1.797
4038.472,372,1.816
4038.692,373,1.821
4038.912,428,2.09
4039.132,369,1.802
4039.352,374,1.826
4039.572,369,1.802
4039.792,370,1.807
4040.012,370,1.807
4040.232,362,1.768
4040.452,396,1.934
4040.672,371,1.812
4040.892,365,1.782
4041.112,371,1.812
4041.332,369,1.802
4041.552,363,1.772
4041.772,362,1.768
4041.992,418,2.041
4042.212,357,1.743
4042.432,358,1.748
4042.652,353,1.724
4042.872,350,1.709
4043.092,362,1.768
4043.312,356,1.738
4043.532,356,1.738
4043.752,370,1.807
4043.972,361,1.763
4044.192,360,1.758
4044.412,350,1.709
4044.632,337,1.646
4044.852,327,1.597
4045.072,365,1.782
4045.292,363,1.772
4045.512,397,1.938
4045.732,367,1.792
4045.952,363,1.772
4046.172,366,1.787
4046.392,361,1.763
4046.612,357,1.743
4046.832,366,1.787
4047.052,413,2.017
4047.272,339,1.655
4047.492,334,1.631
4047.712,352,1.719
4047.932,349,1.704
4048.152,354,1.729
4048.372,348,1.699
4048.592,338,1.65
4048.812,329,1.606
4049.032,324,1.582
4049.252,326,1.592
4049.472,374,1.826
4049.692,363,1.772
4049.912,373,1.821
4050.132,374,1.826
4050.352,371,1.812
4050.572,374,1.826
4050.792,373,1.821
4051.012,388,1.895
4051.232,375,1.831
4051.452,373,1.821
4051.672,365,1.782
4051.892,370,1.807
4052.112,369,1.802
4052.332,387,1.89
4052.552,368,1.797
4052.772,366,1.787
4052.992,353,1.724
4053.212,346,1.689
4053.432,326,1.592
4053.652,342,1.67
4053.872,354,1.729
4054.092,391,1.909
4054.312,355,1.733
4054.532,354,1.729
4054.752,345,1.685
4054.972,327,1.597
4055.192,354,1.729
4055.412,359,1.753
4055.632,362,1.768
4055.852,416,2.031
4056.072,374,1.826
4056.292,374,1.826
4056.512,373,1.821
4056.732,370,1.807
4056.952,370,1.807
4057.172,369,1.802
4057.392,403,1.968
4057.612,359,1.753
4057.832,329,1.606
4058.052,352,1.719
4058.272,366,1.787
4058.492,369,1.802
4058.712,365,1.782
4058.932,370,1.807
4059.152,368,1.797
4059.372,362,1.768
4059.592,367,1.792
4059.812,361,1.763
4060.032,359,1.753
4060.252,358,1.748
4060.472,323,1.577
4060.692,322,1.572
4060.912,345,1.685
4061.132,388,1.895
4061.352,371,1.812
4061.572,356,1.738
4061.792,353,1.724
4062.012,338,1.65
4062.232,353,1.724
4062.452,354,1.729
4062.672,358,1.748
4062.892,357,1.743
4063.112,400,1.953
4063.332,366,1.787
4063.552,362,1.768
4063.772,352,1.719
4063.992,366,1.787
4064.212,369,1.802
4064.432,357,1.743
4064.652,354,1.729
4064.872,331,1.616
4065.092,367,1.792
4065.312,373,1.821
4065.532,366,1.787
4065.752,365,1.782
4065.972,370,1.807
4066.192,367,1.792
4066.412,370,1.807
4066.632,412,2.012
4066.852,385,1.88
4067.072,367,1.792
4067.292,362,1.768
4067.512,346,1.689
4067.732,350,1.709
4067.952,324,1.582
4068.172,324,1.582
4068.392,331,1.616
4068.612,349,1.704
4068.832,352,1.719
4069.052,380,1.855
4069.272,370,1.807
4069.492,369,1.802
4069.712,374,1.826
4069.932,372,1.816
4070.152,358,1.748
4070.372,357,1.743
4070.592,416,2.031
4070.812,364,1.777
4071.032,366,1.787
4071.252,360,1.758
4071.472,358,1.748
4071.692,350,1.709
4071.912,337,1.646
4072.132,332,1.621
4072.352,340,1.66
4072.572,378,1.846
4072.792,340,1.66
4073.012,358,1.748
4073.232,343,1.675
4073.452,333,1.626
4073.672,329,1.606
4073.892,348,1.699
4074.112,358,1.748
4074.332,361,1.763
4074.552,365,1.782
4074.772,402,1.963
4074.992,378,1.846
4075.212,374,1.826
4075.432,374,1.826
4075.652,357,1.743
4075.872,347,1.694
4076.092,365,1.782
4076.312,356,1.738
4076.532,337,1.646
4076.752,359,1.753
4076.972,350,1.709
4077.192,351,1.714
4077.412,338,1.65
4077.632,331,1.616
4077.852,350,1.709
4078.072,353,1.724
4078.292,348,1.699
4078.512,349,1.704
4078.732,332,1.621
4078.952,354,1.729
4079.172,379,1.851
4079.392,344,1.68
4079.612,328,1.602
4079.832,330,1.611
4080.052,327,1.597
4080.272,328,1.602
4080.492,337,1.646
4080.712,333,1.626
4080.932,330,1.611
4081.152,337,1.646
4081.372,324,1.582
4081.592,323,1.577
4081.812,358,1.748
4082.032,376,1.836
4082.252,338,1.65
4082.472,336,1.641
4082.692,327,1.597
4082.912,328,1.602
4083.132,329,1.606
4083.352,324,1.582
4083.572,362,1.768
4083.792,357,1.743
4084.012,342,1.67
4084.232,337,1.646
4084.452,352,1.719
4084.672,323,1.577
4084.892,379,1.851
4085.112,343,1.675
4085.332,337,1.646
4085.552,330,1.611
4085.772,329,1.606
4085.992,326,1.592
4086.212,327,1.597
4086.432,327,1.597
4086.652,334,1.631
4086.872,345,1.685
4087.092,349,1.704
4087.312,333,1.626
4087.532,337,1.646
4087.752,334,1.631
4087.972,353,1.724
4088.192,357,1.743
4088.412,367,1.792
4088.632,379,1.851
4088.852,382,1.865
4089.072,325,1.587
4089.292,347,1.694
4089.512,338,1.65
4089.732,326,1.592
4089.952,334,1.631
4090.172,332,1.621
4090.392,324,1.582
4090.612,327,1.597
4090.832,331,1.616
4091.052,340,1.66
4091.272,333,1.626
4091.492,334,1.631
4091.712,337,1.646
4091.932,366,1.787
4092.152,382,1.865
4092.372,333,1.626
4092.592,331,1.616
4092.812,327,1.597
4093.032,329,1.606
4093.252,327,1.597
4093.472,323,1.577
4093.692,327,1.597
4093.912,329,1.606
4094.132,322,1.572
4094.352,328,1.602
4094.572,327,1.597
4094.792,324,1.582
4095.012,329,1.606
4095.232,341,1.665
4095.452,335,1.636
4095.672,329,1.606
4095.892,327,1.597
4096.112,353,1.724
4096.332,345,1.685
4096.552,344,1.68
4096.772,354,1.729
4096.992,353,1.724
4097.212,359,1.753
4097.432,346,1.689
4097.652,325,1.587
4097.872,323,1.577
4098.092,327,1.597
4098.312,325,1.587
4098.532,364,1.777
4098.752,360,1.758
4098.972,332,1.621
4099.192,323,1.577
4099.412,342,1.67
4099.632,345,1.685
4099.852,346,1.689
4100.072,333,1.626
4100.292,336,1.641
4100.512,339,1.655
4100.732,333,1.626
4100.952,321,1.567
4101.172,322,1.572
4101.392,341,1.665
4101.612,322,1.572
4101.832,353,1.724
4102.052,356,1.738
4102.272,355,1.733
4102.492,379,1.851
4102.712,382,1.865
4102.932,381,1.86
4103.152,352,1.719
4103.372,367,1.792
4103.592,352,1.719
4103.812,362,1.768
4104.032,353,1.724
4104.252,340,1.66
4104.472,345,1.685
4104.692,337,1.646
4104.912,338,1.65
4105.132,392,1.914
4105.352,337,1.646
4105.572,330,1.611
4105.792,334,1.631
4106.012,325,1.587
4106.232,321,1.567
4106.452,326,1.592
4106.672,325,1.587
4106.892,326,1.592
4107.112,326,1.592
4107.332,324,1.582
4107.552,327,1.597
4107.772,327,1.597
4107.992,323,1.577
4108.212,323,1.577
4108.432,323,1.577
4108.652,318,1.553
4108.872,327,1.597
4109.092,325,1.587
4109.312,319,1.558
4109.532,326,1.592
4109.752,322,1.572
