Time (s),Raw ADC,Voltage (V)
6081.392,617,3.013
6081.612,613,2.993
6081.832,617,3.013
6082.052,673,3.286
6082.272,614,2.998
6082.492,618,3.018
6082.712,616,3.008
6082.932,615,3.003
6083.152,617,3.013
6083.372,689,3.364
6083.592,616,3.008
6083.812,618,3.018
6084.032,615,3.003
6084.252,617,3.013
6084.472,617,3.013
6084.692,688,3.359
6084.912,619,3.022
6085.132,617,3.013
6085.352,615,3.003
6085.572,617,3.013
6085.792,617,3.013
6086.012,687,3.354
6086.232,620,3.027
6086.452,617,3.013
6086.672,612,2.988
6086.892,617,3.013
6087.112,617,3.013
6087.332,613,2.993
6087.552,619,3.022
6087.772,617,3.013
6087.992,614,2.998
6088.212,618,3.018
6088.432,659,3.218
6088.652,615,3.003
6088.872,619,3.022
6089.092,616,3.008
6089.312,616,3.008
6089.532,618,3.018
6089.752,654,3.193
6089.972,618,3.018
6090.192,619,3.022
6090.412,615,3.003
6090.632,618,3.018
6090.852,618,3.018
6091.072,613,2.993
6091.292,626,3.057
6091.512,619,3.022
6091.732,614,2.998
6091.952,618,3.018
6092.172,617,3.013
6092.392,644,3.145
6092.612,628,3.066
6092.832,618,3.018
6093.052,612,2.988
6093.272,618,3.018
6093.492,617,3.013
6093.712,614,2.998
6093.932,624,3.047
6094.152,617,3.013
6094.372,615,3.003
6094.592,618,3.018
6094.812,616,3.008
6095.032,616,3.008
6095.252,621,3.032
6095.472,616,3.008
6095.692,618,3.018
6095.912,618,3.018
6096.132,615,3.003
6096.352,697,3.403
6096.572,621,3.032
6096.792,615,3.003
6097.012,618,3.018
6097.232,617,3.013
6097.452,613,2.993
6097.672,692,3.379
6097.892,621,3.032
6098.112,614,2.998
6098.332,618,3.018
6098.552,617,3.013
6098.772,612,2.988
6098.992,698,3.408
6099.212,619,3.022
6099.432,613,2.993
6099.652,618,3.018
6099.872,617,3.013
6100.092,615,3.003
6100.312,634,3.096
6100.532,618,3.018
6100.752,616,3.008
6100.972,618,3.018
6101.192,616,3.008
6101.412,617,3.013
6101.632,623,3.042
6101.852,616,3.008
6102.072,618,3.018
6102.292,617,3.013
6102.512,614,2.998
6102.732,694,3.389
6102.952,619,3.022
6103.172,614,2.998
6103.392,618,3.018
6103.612,617,3.013
6103.832,612,2.988
6104.052,636,3.105
6104.272,618,3.018
6104.492,612,2.988
6104.712,618,3.018
6104.932,617,3.013
6105.152,612,2.988
6105.372,627,3.062
6105.592,617,3.013
6105.812,614,2.998
6106.032,617,3.013
6106.252,616,3.008
6106.472,615,3.003
6106.692,620,3.027
6106.912,616,3.008
6107.132,616,3.008
6107.352,617,3.013
6107.572,615,3.003
6107.792,617,3.013
6108.012,619,3.022
6108.232,615,3.003
6108.452,618,3.018
6108.672,618,3.018
6108.892,613,2.993
6109.112,664,3.242
6109.332,619,3.022
6109.552,613,2.993
6109.772,618,3.018
6109.992,616,3.008
6110.212,611,2.983
6110.432,695,3.394
6110.652,620,3.027
6110.872,612,2.988
6111.092,619,3.022
6111.312,616,3.008
6111.532,613,2.993
6111.752,680,3.32
6111.972,625,3.052
6112.192,615,3.003
6112.412,618,3.018
6112.632,616,3.008
6112.852,616,3.008
6113.072,673,3.286
6113.292,630,3.076
6113.512,617,3.013
6113.732,618,3.018
6113.952,615,3.003
6114.172,619,3.022
6114.392,617,3.013
6114.612,685,3.345
6114.832,620,3.027
6115.052,617,3.013
6115.272,613,2.993
6115.492,618,3.018
6115.712,617,3.013
6115.932,685,3.345
6116.152,620,3.027
6116.372,618,3.018
6116.592,612,2.988
6116.812,618,3.018
6117.032,617,3.013
6117.252,614,2.998
6117.472,638,3.115
6117.692,617,3.013
6117.912,614,2.998
6118.132,618,3.018
6118.352,616,3.008
6118.572,616,3.008
6118.792,666,3.252
6119.012,617,3.013
6119.232,617,3.013
6119.452,618,3.018
