Time (s),Raw ADC,Voltage (V)
2888.532,236,1.152
2888.752,232,1.133
2888.972,236,1.152
2889.192,298,1.455
2889.412,233,1.138
2889.632,237,1.157
2889.852,235,1.147
2890.072,229,1.118
2890.292,300,1.465
2890.512,236,1.152
2890.732,231,1.128
2890.952,235,1.147
2891.172,235,1.147
2891.392,232,1.133
2891.612,237,1.157
2891.832,235,1.147
2892.052,232,1.133
2892.272,235,1.147
2892.492,290,1.416
2892.712,234,1.143
2892.932,236,1.152
2893.152,234,1.143
2893.372,235,1.147
2893.592,275,1.343
2893.812,238,1.162
2894.032,236,1.152
2894.252,236,1.152
2894.472,232,1.133
2894.692,236,1.152
2894.912,245,1.196
2895.132,233,1.138
2895.352,236,1.152
2895.572,235,1.147
2895.792,230,1.123
2896.012,243,1.187
2896.232,236,1.152
2896.452,230,1.123
2896.672,236,1.152
2896.892,234,1.143
2897.112,230,1.123
2897.332,237,1.157
2897.552,235,1.147
2897.772,232,1.133
2897.992,236,1.152
2898.212,281,1.372
2898.432,233,1.138
2898.652,236,1.152
2898.872,234,1.143
2899.092,234,1.143
2899.312,235,1.147
2899.532,250,1.221
2899.752,235,1.147
2899.972,236,1.152
2900.192,233,1.138
2900.412,236,1.152
2900.632,255,1.245
2900.852,233,1.138
2901.072,236,1.152
2901.292,235,1.147
2901.512,231,1.128
2901.732,298,1.455
2901.952,237,1.157
2902.172,231,1.128
2902.392,236,1.152
2902.612,235,1.147
2902.832,230,1.123
2903.052,237,1.157
2903.272,235,1.147
2903.492,231,1.128
2903.712,235,1.147
2903.932,272,1.328
2904.152,232,1.133
2904.372,236,1.152
2904.592,234,1.143
2904.812,233,1.138
2905.032,235,1.147
2905.252,255,1.245
2905.472,235,1.147
2905.692,236,1.152
2905.912,233,1.138
2906.132,236,1.152
2906.352,300,1.465
2906.572,234,1.143
2906.792,236,1.152
2907.012,235,1.147
2907.232,232,1.133
2907.452,296,1.445
2907.672,237,1.157
2907.892,231,1.128
2908.112,236,1.152
2908.332,235,1.147
2908.552,280,1.367
2908.772,239,1.167
2908.992,236,1.152
2909.212,230,1.123
2909.432,236,1.152
2909.652,234,1.143
2909.872,232,1.133
2910.092,236,1.152
2910.312,235,1.147
2910.532,232,1.133
2910.752,235,1.147
2910.972,289,1.411
2911.192,234,1.143
2911.412,236,1.152
2911.632,234,1.143
2911.852,235,1.147
2912.072,235,1.147
2912.292,246,1.201
2912.512,236,1.152
2912.732,236,1.152
2912.952,232,1.133
2913.172,236,1.152
2913.392,295,1.44
2913.612,234,1.143
2913.832,236,1.152
2914.052,235,1.147
2914.272,230,1.123
2914.492,236,1.152
2914.712,248,1.211
2914.932,230,1.123
2915.152,236,1.152
2915.372,235,1.147
2915.592,231,1.128
2915.812,295,1.44
2916.032,236,1.152
2916.252,232,1.133
2916.472,236,1.152
2916.692,234,1.143
2916.912,233,1.138
2917.132,241,1.177
2917.352,235,1.147
2917.572,234,1.143
2917.792,235,1.147
2918.012,233,1.138
2918.232,236,1.152
2918.452,237,1.157
2918.672,233,1.138
2918.892,236,1.152
2919.112,235,1.147
2919.332,286,1.396
2919.552,237,1.157
2919.772,236,1.152
2919.992,231,1.128
2920.212,236,1.152
2920.432,293,1.431
2920.652,232,1.133
2920.872,236,1.152
2921.092,235,1.147
2921.312,230,1.123
2921.532,296,1.445
2921.752,237,1.157
2921.972,231,1.128
2922.192,236,1.152
2922.412,234,1.143
2922.632,232,1.133
2922.852,237,1.157
2923.072,235,1.147
2923.292,234,1.143
2923.512,236,1.152
2923.732,281,1.372
2923.952,235,1.147
2924.172,236,1.152
2924.392,233,1.138
2924.612,236,1.152
2924.832,288,1.406
2925.052,236,1.152
2925.272,237,1.157
2925.492,236,1.152
2925.712,232,1.133
2925.932,278,1.357
2926.152,242,1.182
2926.372,232,1.133
2926.592,236,1.152
2926.812,235,1.147
2927.032,230,1.123
2927.252,241,1.177
2927.472,235,1.147
2927.692,230,1.123
2927.912,236,1.152
