Time (s),Raw ADC,Voltage (V)
6261.352,615,3.003
6261.572,612,2.988
6261.792,615,3.003
6262.012,614,2.998
6262.232,611,2.983
6262.452,698,3.408
6262.672,617,3.013
6262.892,612,2.988
6263.112,615,3.003
6263.332,615,3.003
6263.552,609,2.974
6263.772,615,3.003
6263.992,614,2.998
6264.212,610,2.979
6264.432,617,3.013
6264.652,614,2.998
6264.872,611,2.983
6265.092,615,3.003
6265.312,613,2.993
6265.532,612,2.988
6265.752,692,3.379
6265.972,621,3.032
6266.192,614,2.998
6266.412,615,3.003
6266.632,613,2.993
6266.852,615,3.003
6267.072,614,2.998
6267.292,647,3.159
6267.512,626,3.057
6267.732,616,3.008
6267.952,611,2.983
6268.172,615,3.003
6268.392,615,3.003
6268.612,609,2.974
6268.832,614,2.998
6269.052,696,3.398
6269.272,609,2.974
6269.492,616,3.008
6269.712,614,2.998
6269.932,610,2.979
6270.152,615,3.003
6270.372,614,2.998
6270.592,611,2.983
6270.812,623,3.042
6271.032,614,2.998
6271.252,612,2.988
6271.472,616,3.008
6271.692,613,2.993
6271.912,614,2.998
6272.132,615,3.003
6272.352,694,3.389
6272.572,616,3.008
6272.792,615,3.003
6273.012,612,2.988
6273.232,615,3.003
6273.452,614,2.998
6273.672,610,2.979
6273.892,694,3.389
6274.112,620,3.027
6274.332,609,2.974
6274.552,615,3.003
6274.772,614,2.998
6274.992,612,2.988
6275.212,669,3.267
6275.432,627,3.062
6275.652,610,2.979
6275.872,618,3.018
6276.092,616,3.008
6276.312,614,2.998
6276.532,617,3.013
6276.752,690,3.369
6276.972,612,2.988
6277.192,614,2.998
6277.412,613,2.993
6277.632,618,3.018
6277.852,614,2.998
6278.072,686,3.35
6278.292,619,3.022
6278.512,614,2.998
6278.732,612,2.988
6278.952,614,2.998
6279.172,617,3.013
6279.392,683,3.335
6279.612,620,3.027
6279.832,614,2.998
6280.052,610,2.979
6280.272,618,3.018
6280.492,613,2.993
6280.712,608,2.969
6280.932,618,3.018
6281.152,618,3.018
6281.372,626,3.057
6281.592,611,2.983
6281.812,640,3.125
6282.032,611,2.983
6282.252,615,3.003
6282.472,613,2.993
6282.692,609,2.974
6282.912,615,3.003
6283.132,609,2.974
6283.352,610,2.979
6283.572,612,2.988
6283.792,610,2.979
6284.012,612,2.988
6284.232,611,2.983
6284.452,680,3.32
6284.672,614,2.998
6284.892,612,2.988
6285.112,607,2.964
6285.332,612,2.988
6285.552,611,2.983
6285.772,684,3.34
6285.992,613,2.993
6286.212,612,2.988
6286.432,605,2.954
6286.652,611,2.983
6286.872,610,2.979
6287.092,607,2.964
6287.312,614,2.998
6287.532,611,2.983
6287.752,608,2.969
6287.972,611,2.983
6288.192,609,2.974
6288.412,609,2.974
6288.632,613,2.993
6288.852,610,2.979
6289.072,610,2.979
6289.292,611,2.983
6289.512,661,3.228
6289.732,611,2.983
6289.952,612,2.988
6290.172,609,2.974
6290.392,611,2.983
6290.612,611,2.983
6290.832,667,3.257
6291.052,616,3.008
6291.272,612,2.988
6291.492,608,2.969
6291.712,612,2.988
6291.932,611,2.983
6292.152,615,3.003
6292.372,629,3.071
6292.592,612,2.988
6292.812,606,2.959
6293.032,612,2.988
6293.252,611,2.983
6293.472,607,2.964
6293.692,674,3.291
6293.912,618,3.018
6294.132,609,2.974
6294.352,612,2.988
6294.572,610,2.979
6294.792,610,2.979
6295.012,659,3.218
6295.232,617,3.013
6295.452,611,2.983
6295.672,612,2.988
6295.892,609,2.974
6296.112,613,2.993
6296.332,678,3.311
6296.552,615,3.003
6296.772,613,2.993
6296.992,612,2.988
6297.212,607,2.964
6297.432,612,2.988
6297.652,649,3.169
6297.872,622,3.037
6298.092,613,2.993
6298.312,611,2.983
6298.532,606,2.959
6298.752,608,2.969
6298.972,607,2.964
6299.192,604,2.949
6299.412,612,2.988
6299.632,607,2.964
6299.852,605,2.954
6300.072,608,2.969
6300.292,606,2.959
6300.512,606,2.959
6300.732,609,2.974
6300.952,606,2.959
6301.172,608,2.969
6301.392,608,2.969
6301.612,605,2.954
