Time (s),Raw ADC,Voltage (V)
3459.872,414,2.021
3460.092,362,1.768
3460.312,357,1.743
3460.532,359,1.753
3460.752,354,1.729
3460.972,360,1.758
3461.192,356,1.738
3461.412,353,1.724
3461.632,423,2.065
3461.852,367,1.792
3462.072,354,1.729
3462.292,360,1.758
3462.512,359,1.753
3462.732,356,1.738
3462.952,360,1.758
3463.172,358,1.748
3463.392,357,1.743
3463.612,373,1.821
3463.832,360,1.758
3464.052,358,1.748
3464.272,360,1.758
3464.492,358,1.748
3464.712,360,1.758
3464.932,359,1.753
3465.152,392,1.914
3465.372,374,1.826
3465.592,361,1.763
3465.812,356,1.738
3466.032,360,1.758
3466.252,359,1.753
3466.472,354,1.729
3466.692,360,1.758
3466.912,422,2.061
3467.132,354,1.729
3467.352,361,1.763
3467.572,359,1.753
3467.792,356,1.738
3468.012,360,1.758
3468.232,358,1.748
3468.452,356,1.738
3468.672,403,1.968
3468.892,384,1.875
3469.112,358,1.748
3469.332,360,1.758
3469.552,358,1.748
3469.772,359,1.753
3469.992,360,1.758
3470.212,354,1.729
3470.432,359,1.753
3470.652,427,2.085
3470.872,360,1.758
3471.092,357,1.743
3471.312,357,1.743
3471.532,355,1.733
3471.752,356,1.738
3471.972,356,1.738
3472.192,353,1.724
3472.412,420,2.051
3472.632,362,1.768
3472.852,354,1.729
3473.072,356,1.738
3473.292,358,1.748
3473.512,352,1.719
3473.732,356,1.738
3473.952,357,1.743
3474.172,353,1.724
3474.392,363,1.772
3474.612,355,1.733
3474.832,354,1.729
3475.052,356,1.738
3475.272,355,1.733
3475.492,360,1.758
3475.712,355,1.733
3475.932,394,1.924
3476.152,370,1.807
3476.372,357,1.743
3476.592,355,1.733
3476.812,356,1.738
3477.032,355,1.733
3477.252,351,1.714
3477.472,356,1.738
3477.692,412,2.012
3477.912,350,1.709
3478.132,357,1.743
3478.352,355,1.733
3478.572,351,1.714
3478.792,356,1.738
3479.012,355,1.733
3479.232,352,1.719
3479.452,405,1.978
3479.672,372,1.816
3479.892,354,1.729
3480.112,356,1.738
3480.332,354,1.729
3480.552,355,1.733
3480.772,355,1.733
3480.992,352,1.719
3481.212,419,2.046
3481.432,361,1.763
3481.652,353,1.724
3481.872,356,1.738
3482.092,355,1.733
3482.312,351,1.714
3482.532,356,1.738
3482.752,355,1.733
3482.972,402,1.963
3483.192,366,1.787
3483.412,356,1.738
3483.632,350,1.709
3483.852,356,1.738
3484.072,355,1.733
3484.292,352,1.719
3484.512,355,1.733
3484.732,396,1.934
3484.952,353,1.724
3485.172,358,1.748
3485.392,354,1.729
3485.612,354,1.729
3485.832,356,1.738
3486.052,353,1.724
3486.272,356,1.738
3486.492,355,1.733
3486.712,419,2.046
3486.932,359,1.753
3487.152,356,1.738
3487.372,352,1.719
3487.592,356,1.738
3487.812,355,1.733
3488.032,350,1.709
3488.252,411,2.007
3488.472,371,1.812
3488.692,349,1.704
3488.912,356,1.738
3489.132,355,1.733
3489.352,351,1.714
3489.572,356,1.738
3489.792,354,1.729
3490.012,352,1.719
3490.232,360,1.758
3490.452,355,1.733
3490.672,353,1.724
3490.892,355,1.733
3491.112,353,1.724
3491.332,355,1.733
3491.552,397,1.938
3491.772,375,1.831
3491.992,357,1.743
3492.212,356,1.738
3492.432,352,1.719
3492.652,356,1.738
3492.872,355,1.733
3493.092,398,1.943
3493.312,362,1.768
3493.532,356,1.738
3493.752,350,1.709
3493.972,356,1.738
3494.192,355,1.733
3494.412,350,1.709
3494.632,417,2.036
3494.852,361,1.763
3495.072,351,1.714
3495.292,356,1.738
3495.512,355,1.733
3495.732,352,1.719
3495.952,355,1.733
3496.172,353,1.724
3496.392,354,1.729
3496.612,357,1.743
3496.832,354,1.729
3497.052,355,1.733
3497.272,355,1.733
3497.492,353,1.724
3497.712,355,1.733
3497.932,422,2.061
3498.152,355,1.733
3498.372,356,1.738
3498.592,355,1.733
3498.812,351,1.714
3499.032,355,1.733
3499.252,355,1.733
3499.472,404,1.973
3499.692,363,1.772
3499.912,356,1.738
3500.132,350,1.709
3500.352,356,1.738
3500.572,354,1.729
3500.792,351,1.714
3501.012,355,1.733
3501.232,354,1.729
3501.452,353,1.724
3501.672,362,1.768
3501.892,355,1.733
3502.112,354,1.729
3502.332,356,1.738
3502.552,353,1.724
3502.772,355,1.733
3502.992,355,1.733
3503.212,352,1.719
3503.432,422,2.061
3503.652,359,1.753
3503.872,352,1.719
3504.092,356,1.738
3504.312,355,1.733
3504.532,350,1.709
3504.752,355,1.733
3504.972,414,2.021
3505.192,349,1.704
3505.412,356,1.738
3505.632,355,1.733
3505.852,350,1.709
3506.072,355,1.733
3506.292,354,1.729
3506.512,352,1.719
3506.732,369,1.802
3506.952,356,1.738
3507.172,354,1.729
3507.392,355,1.733
3507.612,353,1.724
3507.832,355,1.733
3508.052,356,1.738
3508.272,382,1.865
3508.492,383,1.87
3508.712,358,1.748
3508.932,353,1.724
3509.152,356,1.738
3509.372,355,1.733
3509.592,351,1.714
3509.812,355,1.733
3510.032,354,1.729
3510.252,399,1.948
3510.472,368,1.797
3510.692,356,1.738
3510.912,350,1.709
3511.132,356,1.738
3511.352,354,1.729
3511.572,351,1.714
3511.792,355,1.733
3512.012,353,1.724
3512.232,353,1.724
3512.452,359,1.753
3512.672,355,1.733
3512.892,354,1.729
3513.112,355,1.733
3513.332,353,1.724
3513.552,356,1.738
3513.772,403,1.968
3513.992,369,1.802
3514.212,357,1.743
3514.432,355,1.733
3514.652,352,1.719
3514.872,356,1.738
3515.092,355,1.733
3515.312,350,1.709
3515.532,410,2.002
3515.752,371,1.812
3515.972,349,1.704
3516.192,356,1.738
3516.412,355,1.733
3516.632,350,1.709
3516.852,355,1.733
3517.072,354,1.729
3517.292,352,1.719
3517.512,373,1.821
3517.732,357,1.743
3517.952,354,1.729
3518.172,355,1.733
3518.392,353,1.724
3518.612,354,1.729
3518.832,355,1.733
3519.052,352,1.719
3519.272,417,2.036
3519.492,362,1.768
3519.712,353,1.724
3519.932,356,1.738
3520.152,355,1.733
3520.372,351,1.714
3520.592,355,1.733
3520.812,354,1.729
3521.032,408,1.992
3521.252,362,1.768
3521.472,356,1.738
3521.692,350,1.709
3521.912,355,1.733
3522.132,355,1.733
3522.352,351,1.714
3522.572,355,1.733
3522.792,383,1.87
3523.012,353,1.724
3523.232,359,1.753
3523.452,354,1.729
3523.672,354,1.729
3523.892,355,1.733
3524.112,353,1.724
3524.332,355,1.733
3524.552,355,1.733
