Time (s),Raw ADC,Voltage (V)
4388.492,345,1.685
4388.712,345,1.685
4388.932,347,1.694
4389.152,346,1.689
4389.372,344,1.68
4389.592,345,1.685
4389.812,345,1.685
4390.032,347,1.694
4390.252,346,1.689
4390.472,349,1.704
4390.692,346,1.689
4390.912,349,1.704
4391.132,349,1.704
4391.352,345,1.685
4391.572,349,1.704
4391.792,349,1.704
4392.012,344,1.68
4392.232,349,1.704
4392.452,349,1.704
4392.672,345,1.685
4392.892,350,1.709
4393.112,346,1.689
4393.332,347,1.694
4393.552,349,1.704
4393.772,348,1.699
4393.992,349,1.704
4394.212,350,1.709
4394.432,347,1.694
4394.652,350,1.709
4394.872,349,1.704
4395.092,343,1.675
4395.312,350,1.709
4395.532,346,1.689
4395.752,346,1.689
4395.972,347,1.694
4396.192,350,1.709
4396.412,344,1.68
4396.632,351,1.714
4396.852,349,1.704
4397.072,342,1.67
4397.292,350,1.709
4397.512,346,1.689
4397.732,347,1.694
4397.952,346,1.689
4398.172,348,1.699
4398.392,345,1.685
4398.612,346,1.689
4398.832,347,1.694
4399.052,350,1.709
4399.272,346,1.689
4399.492,347,1.694
4399.712,350,1.709
4399.932,346,1.689
4400.152,345,1.685
4400.372,346,1.689
4400.592,345,1.685
4400.812,344,1.68
4401.032,346,1.689
4401.252,345,1.685
4401.472,342,1.67
4401.692,346,1.689
4401.912,348,1.699
4402.132,343,1.675
4402.352,346,1.689
4402.572,357,1.743
4402.792,359,1.753
4403.012,349,1.704
4403.232,347,1.694
4403.452,350,1.709
4403.672,349,1.704
4403.892,346,1.689
4404.112,350,1.709
4404.332,349,1.704
4404.552,341,1.665
4404.772,349,1.704
4404.992,345,1.685
4405.212,340,1.66
4405.432,345,1.685
4405.652,345,1.685
4405.872,342,1.67
4406.092,345,1.685
4406.312,344,1.68
4406.532,343,1.675
4406.752,345,1.685
4406.972,343,1.675
4407.192,344,1.68
4407.412,345,1.685
4407.632,343,1.675
4407.852,346,1.689
4408.072,344,1.68
4408.292,342,1.67
4408.512,345,1.685
4408.732,345,1.685
4408.952,341,1.665
4409.172,345,1.685
4409.392,345,1.685
4409.612,340,1.66
4409.832,345,1.685
4410.052,345,1.685
4410.272,342,1.67
4410.492,345,1.685
4410.712,348,1.699
4410.932,343,1.675
4411.152,345,1.685
4411.372,343,1.675
4411.592,344,1.68
4411.812,345,1.685
4412.032,343,1.675
4412.252,346,1.689
4412.472,345,1.685
4412.692,342,1.67
4412.912,345,1.685
4413.132,345,1.685
4413.352,341,1.665
4413.572,345,1.685
4413.792,345,1.685
4414.012,340,1.66
4414.232,345,1.685
4414.452,345,1.685
4414.672,342,1.67
4414.892,345,1.685
4415.112,345,1.685
4415.332,343,1.675
4415.552,345,1.685
4415.772,344,1.68
4415.992,345,1.685
4416.212,345,1.685
4416.432,344,1.68
4416.652,346,1.689
4416.872,350,1.709
4417.092,345,1.685
4417.312,346,1.689
4417.532,346,1.689
4417.752,342,1.67
4417.972,346,1.689
4418.192,347,1.694
4418.412,341,1.665
4418.632,347,1.694
4418.852,346,1.689
4419.072,342,1.67
4419.292,347,1.694
4419.512,347,1.694
4419.732,343,1.675
4419.952,349,1.704
4420.172,348,1.699
4420.392,345,1.685
4420.612,352,1.719
4420.832,356,1.738
4421.052,363,1.772
4421.272,401,1.958
4421.492,395,1.929
4421.712,398,1.943
4421.932,388,1.895
4422.152,370,1.807
4422.372,371,1.812
4422.592,344,1.68
4422.812,340,1.66
4423.032,344,1.68
4423.252,344,1.68
4423.472,342,1.67
4423.692,344,1.68
4423.912,344,1.68
4424.132,343,1.675
4424.352,345,1.685
4424.572,343,1.675
4424.792,345,1.685
4425.012,344,1.68
4425.232,342,1.67
4425.452,345,1.685
4425.672,344,1.68
4425.892,341,1.665
4426.112,345,1.685
4426.332,344,1.68
4426.552,339,1.655
4426.772,345,1.685
4426.992,344,1.68
4427.212,340,1.66
4427.432,345,1.685
4427.652,344,1.68
4427.872,342,1.67
4428.092,345,1.685
4428.312,343,1.675
4428.532,343,1.675
4428.752,345,1.685
4428.972,343,1.675
4429.192,345,1.685
4429.412,345,1.685
4429.632,342,1.67
4429.852,345,1.685
4430.072,345,1.685
4430.292,356,1.738
4430.512,353,1.724
4430.732,345,1.685
4430.952,340,1.66
4431.172,345,1.685
4431.392,344,1.68
4431.612,341,1.665
4431.832,345,1.685
4432.052,344,1.68
4432.272,342,1.67
4432.492,345,1.685
4432.712,343,1.675
4432.932,343,1.675
4433.152,345,1.685
4433.372,343,1.675
4433.592,345,1.685
4433.812,344,1.68
4434.032,342,1.67
4434.252,345,1.685
4434.472,344,1.68
4434.692,341,1.665
4434.912,345,1.685
4435.132,344,1.68
4435.352,339,1.655
4435.572,345,1.685
4435.792,344,1.68
4436.012,340,1.66
4436.232,345,1.685
4436.452,344,1.68
4436.672,342,1.67
4436.892,345,1.685
4437.112,343,1.675
4437.332,343,1.675
4437.552,345,1.685
4437.772,343,1.675
4437.992,345,1.685
4438.212,344,1.68
4438.432,342,1.67
4438.652,345,1.685
4438.872,344,1.68
4439.092,342,1.67
4439.312,345,1.685
4439.532,344,1.68
4439.752,339,1.655
4439.972,345,1.685
4440.192,344,1.68
4440.412,341,1.665
4440.632,345,1.685
4440.852,344,1.68
4441.072,342,1.67
4441.292,349,1.704
4441.512,344,1.68
4441.732,343,1.675
4441.952,345,1.685
4442.172,343,1.675
4442.392,345,1.685
4442.612,345,1.685
4442.832,342,1.67
4443.052,346,1.689
4443.272,345,1.685
4443.492,342,1.67
4443.712,346,1.689
4443.932,345,1.685
4444.152,339,1.655
4444.372,345,1.685
4444.592,345,1.685
4444.812,340,1.66
4445.032,345,1.685
4445.252,344,1.68
4445.472,342,1.67
4445.692,345,1.685
4445.912,344,1.68
4446.132,343,1.675
4446.352,345,1.685
4446.572,343,1.675
4446.792,345,1.685
4447.012,345,1.685
4447.232,343,1.675
4447.452,345,1.685
4447.672,345,1.685
4447.892,341,1.665
4448.112,345,1.685
4448.332,345,1.685
4448.552,339,1.655
4448.772,345,1.685
4448.992,345,1.685
4449.212,340,1.66
4449.432,346,1.689
4449.652,345,1.685
4449.872,342,1.67
4450.092,346,1.689
4450.312,345,1.685
4450.532,343,1.675
4450.752,346,1.689
4450.972,345,1.685
4451.192,347,1.694
4451.412,351,1.714
4451.632,349,1.704
4451.852,351,1.714
4452.072,347,1.694
4452.292,343,1.675
4452.512,346,1.689
4452.732,346,1.689
4452.952,340,1.66
4453.172,347,1.694
4453.392,347,1.694
4453.612,341,1.665
4453.832,348,1.699
4454.052,348,1.699
4454.272,342,1.67
4454.492,350,1.709
4454.712,350,1.709
4454.932,344,1.68
4455.152,350,1.709
4455.372,348,1.699
4455.592,349,1.704
4455.812,350,1.709
4456.032,348,1.699
4456.252,349,1.704
4456.472,349,1.704
4456.692,346,1.689
4456.912,348,1.699
4457.132,347,1.694
4457.352,339,1.655
4457.572,348,1.699
4457.792,346,1.689
4458.012,340,1.66
4458.232,347,1.694
4458.452,346,1.689
4458.672,343,1.675
4458.892,346,1.689
4459.112,345,1.685
4459.332,343,1.675
4459.552,345,1.685
4459.772,343,1.675
4459.992,345,1.685
4460.212,345,1.685
4460.432,343,1.675
4460.652,345,1.685
4460.872,345,1.685
4461.092,342,1.67
4461.312,346,1.689
4461.532,345,1.685
4461.752,339,1.655
4461.972,345,1.685
4462.192,345,1.685
4462.412,345,1.685
4462.632,349,1.704
4462.852,348,1.699
4463.072,346,1.689
4463.292,349,1.704
4463.512,348,1.699
4463.732,348,1.699
4463.952,349,1.704
4464.172,345,1.685
4464.392,349,1.704
4464.612,349,1.704
4464.832,344,1.68
4465.052,345,1.685
4465.272,348,1.699
4465.492,345,1.685
4465.712,349,1.704
4465.932,345,1.685
4466.152,343,1.675
4466.372,349,1.704
4466.592,348,1.699
4466.812,345,1.685
4467.032,349,1.704
4467.252,348,1.699
4467.472,346,1.689
4467.692,348,1.699
4467.912,348,1.699
4468.132,347,1.694
4468.352,348,1.699
4468.572,347,1.694
4468.792,349,1.704
4469.012,349,1.704
4469.232,346,1.689
4469.452,349,1.704
4469.672,349,1.704
4469.892,345,1.685
4470.112,349,1.704
4470.332,345,1.685
