Time (s),Raw ADC,Voltage (V)
3719.912,428,2.09
3720.132,364,1.777
3720.352,367,1.792
3720.572,366,1.787
3720.792,364,1.777
3721.012,428,2.09
3721.232,367,1.792
3721.452,365,1.782
3721.672,367,1.792
3721.892,364,1.777
3722.112,367,1.792
3722.332,371,1.812
3722.552,365,1.782
3722.772,367,1.792
3722.992,367,1.792
3723.212,363,1.772
3723.432,426,2.08
3723.652,370,1.807
3723.872,363,1.772
3724.092,367,1.792
3724.312,366,1.787
3724.532,361,1.763
3724.752,400,1.953
3724.972,367,1.792
3725.192,361,1.763
3725.412,367,1.792
3725.632,366,1.787
3725.852,363,1.772
3726.072,380,1.855
3726.292,367,1.792
3726.512,368,1.797
3726.732,367,1.792
3726.952,365,1.782
3727.172,365,1.782
3727.392,369,1.802
3727.612,365,1.782
3727.832,366,1.787
3728.052,367,1.792
3728.272,364,1.777
3728.492,429,2.095
3728.712,369,1.802
3728.932,364,1.777
3729.152,367,1.792
3729.372,367,1.792
3729.592,362,1.768
3729.812,375,1.831
3730.032,367,1.792
3730.252,362,1.768
3730.472,367,1.792
3730.692,366,1.787
3730.912,361,1.763
3731.132,369,1.802
3731.352,366,1.787
3731.572,362,1.768
3731.792,367,1.792
3732.012,365,1.782
3732.232,363,1.772
3732.452,368,1.797
3732.672,366,1.787
3732.892,365,1.782
3733.112,367,1.792
3733.332,390,1.904
3733.552,366,1.787
3733.772,367,1.792
3733.992,365,1.782
3734.212,367,1.792
3734.432,366,1.787
3734.652,416,2.031
3734.872,370,1.807
3735.092,367,1.792
3735.312,363,1.772
3735.532,367,1.792
3735.752,366,1.787
3735.972,424,2.07
3736.192,368,1.797
3736.412,367,1.792
3736.632,364,1.777
3736.852,367,1.792
3737.072,369,1.802
3737.292,362,1.768
3737.512,372,1.816
3737.732,367,1.792
3737.952,363,1.772
3738.172,367,1.792
3738.392,365,1.782
3738.612,364,1.777
3738.832,369,1.802
3739.052,366,1.787
3739.272,365,1.782
3739.492,367,1.792
3739.712,366,1.787
3739.932,371,1.812
3740.152,368,1.797
3740.372,364,1.777
3740.592,367,1.792
3740.812,366,1.787
3741.032,365,1.782
3741.252,378,1.846
3741.472,367,1.792
3741.692,363,1.772
3741.912,367,1.792
3742.132,366,1.787
3742.352,360,1.758
3742.572,384,1.875
3742.792,368,1.797
3743.012,362,1.768
3743.232,367,1.792
3743.452,366,1.787
3743.672,363,1.772
3743.892,426,2.08
3744.112,369,1.802
3744.332,364,1.777
3744.552,367,1.792
3744.772,365,1.782
3744.992,365,1.782
3745.212,429,2.095
3745.432,366,1.787
3745.652,367,1.792
3745.872,367,1.792
3746.092,364,1.777
3746.312,367,1.792
3746.532,394,1.924
3746.752,365,1.782
3746.972,367,1.792
3747.192,367,1.792
3747.412,362,1.768
3747.632,367,1.792
3747.852,392,1.914
3748.072,363,1.772
3748.292,367,1.792
3748.512,366,1.787
3748.732,361,1.763
3748.952,367,1.792
3749.172,426,2.08
3749.392,363,1.772
3749.612,367,1.792
3749.832,366,1.787
3750.052,363,1.772
3750.272,367,1.792
3750.492,425,2.075
3750.712,365,1.782
3750.932,367,1.792
3751.152,368,1.797
3751.372,366,1.787
3751.592,367,1.792
3751.812,422,2.061
3752.032,369,1.802
3752.252,367,1.792
3752.472,364,1.777
3752.692,367,1.792
3752.912,367,1.792
3753.132,417,2.036
3753.352,370,1.807
3753.572,367,1.792
3753.792,362,1.768
3754.012,367,1.792
3754.232,366,1.787
3754.452,361,1.763
3754.672,369,1.802
3754.892,366,1.787
3755.112,362,1.768
3755.332,367,1.792
3755.552,365,1.782
3755.772,363,1.772
3755.992,368,1.797
3756.212,366,1.787
3756.432,365,1.782
3756.652,367,1.792
3756.872,407,1.987
3757.092,366,1.787
3757.312,368,1.797
3757.532,365,1.782
3757.752,367,1.792
3757.972,367,1.792
3758.192,420,2.051
3758.412,369,1.802
3758.632,367,1.792
3758.852,363,1.772
3759.072,367,1.792
3759.292,366,1.787
3759.512,424,2.07
3759.732,368,1.797
3759.952,367,1.792
3760.172,360,1.758
3760.392,367,1.792
3760.612,413,2.017
3760.832,362,1.768
3761.052,367,1.792
3761.272,366,1.787
3761.492,367,1.792
3761.712,367,1.792
3761.932,422,2.061
3762.152,364,1.777
3762.372,367,1.792
3762.592,365,1.782
3762.812,365,1.782
3763.032,366,1.787
3763.252,425,2.075
3763.472,367,1.792
3763.692,367,1.792
3763.912,364,1.777
3764.132,367,1.792
3764.352,366,1.787
3764.572,424,2.07
3764.792,368,1.797
3765.012,367,1.792
3765.232,363,1.772
3765.452,367,1.792
3765.672,366,1.787
3765.892,377,1.841
3766.112,368,1.797
3766.332,367,1.792
3766.552,361,1.763
3766.772,367,1.792
3766.992,366,1.787
3767.212,362,1.768
3767.432,368,1.797
3767.652,366,1.787
3767.872,364,1.777
3768.092,367,1.792
3768.312,365,1.782
3768.532,365,1.782
3768.752,368,1.797
3768.972,365,1.782
3769.192,366,1.787
3769.412,367,1.792
3769.632,364,1.777
3769.852,391,1.909
3770.072,368,1.797
3770.292,364,1.777
3770.512,367,1.792
3770.732,366,1.787
3770.952,362,1.768
3771.172,428,2.09
3771.392,369,1.802
3771.612,362,1.768
3771.832,367,1.792
3772.052,366,1.787
3772.272,361,1.763
3772.492,428,2.09
3772.712,368,1.797
3772.932,362,1.768
3773.152,367,1.792
3773.372,366,1.787
3773.592,364,1.777
3773.812,402,1.963
3774.032,367,1.792
3774.252,365,1.782
3774.472,367,1.792
3774.692,366,1.787
3774.912,366,1.787
3775.132,422,2.061
3775.352,369,1.802
3775.572,368,1.797
3775.792,367,1.792
3776.012,364,1.777
3776.232,367,1.792
3776.452,422,2.061
3776.672,366,1.787
3776.892,368,1.797
3777.112,367,1.792
3777.332,362,1.768
3777.552,367,1.792
3777.772,429,2.095
3777.992,361,1.763
3778.212,368,1.797
3778.432,366,1.787
3778.652,366,1.787
3778.872,367,1.792
3779.092,429,2.095
3779.312,363,1.772
3779.532,368,1.797
3779.752,366,1.787
3779.972,365,1.782
3780.192,367,1.792
3780.412,394,1.924
3780.632,366,1.787
3780.852,367,1.792
3781.072,365,1.782
3781.292,367,1.792
3781.512,367,1.792
3781.732,427,2.085
3781.952,368,1.797
3782.172,367,1.792
3782.392,363,1.772
3782.612,367,1.792
3782.832,366,1.787
3783.052,424,2.07
3783.272,369,1.802
3783.492,367,1.792
3783.712,361,1.763
3783.932,367,1.792
3784.152,366,1.787
3784.372,362,1.768
3784.592,368,1.797
3784.812,366,1.787
3785.032,363,1.772
3785.252,367,1.792
3785.472,366,1.787
3785.692,364,1.777
3785.912,368,1.797
3786.132,367,1.792
3786.352,365,1.782
3786.572,367,1.792
3786.792,364,1.777
3787.012,367,1.792
3787.232,368,1.797
3787.452,364,1.777
3787.672,367,1.792
3787.892,367,1.792
3788.112,365,1.782
3788.332,382,1.865
3788.552,368,1.797
3788.772,363,1.772
3788.992,367,1.792
3789.212,366,1.787
3789.432,360,1.758
3789.652,386,1.885
3789.872,367,1.792
3790.092,362,1.768
3790.312,367,1.792
3790.532,366,1.787
3790.752,363,1.772
3790.972,386,1.885
3791.192,366,1.787
3791.412,368,1.797
3791.632,367,1.792
3791.852,365,1.782
3792.072,365,1.782
3792.292,373,1.821
3792.512,365,1.782
3792.732,367,1.792
3792.952,367,1.792
3793.172,364,1.777
3793.392,417,2.036
3793.612,373,1.821
3793.832,365,1.782
3794.052,367,1.792
3794.272,366,1.787
3794.492,362,1.768
3794.712,428,2.09
3794.932,370,1.807
3795.152,362,1.768
3795.372,367,1.792
3795.592,366,1.787
3795.812,361,1.763
3796.032,424,2.07
3796.252,370,1.807
3796.472,362,1.768
3796.692,367,1.792
3796.912,366,1.787
3797.132,363,1.772
3797.352,419,2.046
3797.572,370,1.807
3797.792,365,1.782
3798.012,367,1.792
3798.232,365,1.782
3798.452,366,1.787
3798.672,419,2.046
3798.892,368,1.797
3799.112,368,1.797
3799.332,367,1.792
3799.552,363,1.772
3799.772,371,1.812
3799.992,428,2.09
3800.212,368,1.797
3800.432,371,1.812
3800.652,366,1.787
3800.872,361,1.763
3801.092,403,1.968
3801.312,374,1.826
3801.532,361,1.763
3801.752,371,1.812
3801.972,369,1.802
3802.192,362,1.768
3802.412,433,2.114
3802.632,370,1.807
3802.852,363,1.772
3803.072,367,1.792
3803.292,368,1.797
3803.512,364,1.777
3803.732,407,1.987
3803.952,369,1.802
3804.172,365,1.782
3804.392,371,1.812
3804.612,367,1.792
3804.832,367,1.792
3805.052,424,2.07
3805.272,370,1.807
3805.492,368,1.797
3805.712,367,1.792
3805.932,363,1.772
3806.152,367,1.792
3806.372,392,1.914
3806.592,384,1.875
3806.812,372,1.816
3807.032,367,1.792
3807.252,361,1.763
3807.472,371,1.812
3807.692,366,1.787
3807.912,362,1.768
3808.132,368,1.797
3808.352,369,1.802
3808.572,363,1.772
3808.792,367,1.792
3809.012,369,1.802
3809.232,364,1.777
3809.452,369,1.802
3809.672,368,1.797
3809.892,365,1.782
3810.112,367,1.792
3810.332,366,1.787
3810.552,367,1.792
3810.772,375,1.831
3810.992,367,1.792
3811.212,367,1.792
3811.432,367,1.792
3811.652,365,1.782
3811.872,408,1.992
3812.092,381,1.86
3812.312,367,1.792
3812.532,371,1.812
3812.752,370,1.807
3812.972,364,1.777
3813.192,367,1.792
3813.412,407,1.987
3813.632,365,1.782
3813.852,371,1.812
3814.072,367,1.792
3814.292,367,1.792
3814.512,370,1.807
3814.732,409,1.997
3814.952,368,1.797
3815.172,371,1.812
3815.392,369,1.802
3815.612,369,1.802
3815.832,370,1.807
3816.052,368,1.797
3816.272,367,1.792
3816.492,374,1.826
3816.712,369,1.802
3816.932,371,1.812
3817.152,370,1.807
3817.372,367,1.792
3817.592,371,1.812
3817.812,428,2.09
3818.032,368,1.797
3818.252,371,1.812
3818.472,370,1.807
3818.692,364,1.777
3818.912,371,1.812
3819.132,430,2.1
3819.352,365,1.782
3819.572,372,1.816
3819.792,370,1.807
3820.012,366,1.787
3820.232,370,1.807
3820.452,421,2.056
3820.672,368,1.797
3820.892,367,1.792
3821.112,369,1.802
3821.332,366,1.787
3821.552,370,1.807
3821.772,398,1.943
