Time (s),Raw ADC,Voltage (V)
4260.232,336,1.641
4260.452,340,1.66
4260.672,353,1.724
4260.892,365,1.782
4261.112,369,1.802
4261.332,354,1.729
4261.552,388,1.895
4261.772,393,1.919
4261.992,367,1.792
4262.212,349,1.704
4262.432,346,1.689
4262.652,337,1.646
4262.872,340,1.66
4263.092,343,1.675
4263.312,337,1.646
4263.532,338,1.65
4263.752,338,1.65
4263.972,335,1.636
4264.192,338,1.65
4264.412,337,1.646
4264.632,336,1.641
4264.852,338,1.65
4265.072,335,1.636
4265.292,333,1.626
4265.512,333,1.626
4265.732,331,1.616
4265.952,334,1.631
4266.172,333,1.626
4266.392,328,1.602
4266.612,368,1.797
4266.832,377,1.841
4267.052,378,1.846
4267.272,384,1.875
4267.492,377,1.841
4267.712,328,1.602
4267.932,372,1.816
4268.152,386,1.885
4268.372,364,1.777
4268.592,353,1.724
4268.812,343,1.675
4269.032,333,1.626
4269.252,353,1.724
