Time (s),Raw ADC,Voltage (V),Voltage_Filtered
5114.492,496,2.422,2.422
5114.712,496,2.422,2.422
5114.932,495,2.417,2.417
5115.152,491,2.397,2.417
5115.372,495,2.417,2.417
5115.592,494,2.412,2.417
5115.812,548,2.676,2.417
5116.032,496,2.422,2.417
5116.252,495,2.417,2.417
5116.472,489,2.388,2.417
5116.692,495,2.417,2.412
5116.912,494,2.412,2.412
5117.132,488,2.383,2.417
5117.352,508,2.48,2.412
5117.572,495,2.417,2.417
5117.792,490,2.393,2.417
5118.012,495,2.417,2.407
5118.232,493,2.407,2.407
5118.452,491,2.397,2.417
5118.672,517,2.524,2.407
5118.892,495,2.417,2.412
5119.112,493,2.407,2.412
5119.332,494,2.412,2.412
5119.552,492,2.402,2.412
5119.772,494,2.412,2.412
5119.992,501,2.446,2.412
5120.212,493,2.407,2.412
5120.432,495,2.417,2.412
5120.652,494,2.412,2.412
5120.872,491,2.397,2.417
5121.092,546,2.666,2.412
5121.312,497,2.427,2.417
5121.532,491,2.397,2.417
5121.752,495,2.417,2.412
5121.972,494,2.412,2.412
5122.192,489,2.388,2.417
5122.412,552,2.695,2.412
5122.632,495,2.417,2.417
5122.852,488,2.383,2.417
5123.072,495,2.417,2.412
5123.292,494,2.412,2.412
5123.512,489,2.388,2.417
5123.732,511,2.495,2.412
5123.952,495,2.417,2.417
5124.172,491,2.397,2.417
5124.392,495,2.417,2.407
5124.612,493,2.407,2.407
5124.832,492,2.402,2.412
5125.052,532,2.598,2.407
5125.272,494,2.412,2.412
5125.492,493,2.407,2.412
5125.712,495,2.417,2.412
5125.932,492,2.402,2.417
5126.152,495,2.417,2.417
5126.372,519,2.534,2.417
5126.592,492,2.402,2.417
5126.812,496,2.422,2.412
5127.032,494,2.412,2.412
5127.252,490,2.393,2.422
5127.472,544,2.656,2.412
5127.692,498,2.432,2.417
5127.912,490,2.393,2.417
5128.132,495,2.417,2.412
5128.352,494,2.412,2.412
5128.572,488,2.383,2.412
5128.792,548,2.676,2.407
5129.012,493,2.407,2.407
5129.232,489,2.388,2.407
5129.452,495,2.417,2.407
5129.672,493,2.407,2.407
5129.892,490,2.393,2.407
5130.112,553,2.7,2.402
5130.332,492,2.402,2.397
5130.552,491,2.397,2.402
5130.772,491,2.397,2.402
5130.992,493,2.407,2.407
5131.212,493,2.407,2.407
5131.432,518,2.529,2.412
5131.652,494,2.412,2.412
5131.872,494,2.412,2.412
5132.092,491,2.397,2.412
5132.312,491,2.397,2.412
5132.532,522,2.549,2.397
5132.752,502,2.451,2.417
5132.972,490,2.393,2.417
5133.192,495,2.417,2.417
5133.412,495,2.417,2.417
5133.632,486,2.373,2.417
5133.852,538,2.627,2.417
5134.072,498,2.432,2.397
5134.292,486,2.373,2.407
5134.512,491,2.397,2.397
5134.732,493,2.407,2.397
5134.952,485,2.368,2.407
5135.172,494,2.412,2.407
5135.392,509,2.485,2.397
5135.612,486,2.373,2.402
5135.832,491,2.397,2.397
5136.052,492,2.402,2.397
5136.272,491,2.397,2.402
5136.492,525,2.563,2.402
5136.712,501,2.446,2.402
5136.932,492,2.402,2.402
5137.152,491,2.397,2.397
5137.372,491,2.397,2.397
5137.592,490,2.393,2.397
5137.812,491,2.397,2.397
5138.032,517,2.524,2.397
5138.252,492,2.402,2.397
5138.472,491,2.397,2.397
5138.692,487,2.378,2.397
5138.912,491,2.397,2.397
5139.132,490,2.393,2.397
5139.352,543,2.651,2.397
5139.572,492,2.402,2.397
5139.792,491,2.397,2.397
5140.012,485,2.368,2.397
5140.232,491,2.397,2.393
5140.452,490,2.393,2.393
5140.672,485,2.368,2.393
5140.892,496,2.422,2.378
5141.112,487,2.378,2.368
5141.332,475,2.319,2.339
5141.552,479,2.339,2.334
5141.772,478,2.334,2.334
5141.992,476,2.324,2.339
5142.212,507,2.476,2.334
5142.432,534,2.607,2.344
5142.652,478,2.334,2.344
5142.872,480,2.344,2.339
5143.092,477,2.329,2.339
5143.312,479,2.339,2.339
5143.532,479,2.339,2.339
5143.752,476,2.324,2.339
5143.972,526,2.568,2.339
5144.192,495,2.417,2.344
5144.412,479,2.339,2.358
5144.632,480,2.344,2.344
5144.852,483,2.358,2.344
5145.072,479,2.339,2.358
5145.292,483,2.358,2.358
5145.512,526,2.568,2.363
5145.732,484,2.363,2.363
5145.952,484,2.363,2.363
5146.172,483,2.358,2.358
5146.392,477,2.329,2.358
5146.612,483,2.358,2.354
5146.832,482,2.354,2.354
5147.052,479,2.339,2.358
5147.272,494,2.412,2.354
5147.492,483,2.358,2.358
5147.712,480,2.344,2.358
5147.932,483,2.358,2.354
5148.152,482,2.354,2.354
5148.372,481,2.349,2.358
5148.592,535,2.612,2.358
5148.812,484,2.363,2.358
5149.032,483,2.358,2.358
5149.252,483,2.358,2.358
5149.472,480,2.344,2.358
5149.692,483,2.358,2.358
5149.912,482,2.354,2.358
5150.132,535,2.612,2.363
5150.352,484,2.363,2.363
5150.572,484,2.363,2.363
5150.792,481,2.349,2.358
5151.012,483,2.358,2.358
5151.232,483,2.358,2.358
5151.452,501,2.446,2.358
5151.672,493,2.407,2.358
5151.892,483,2.358,2.358
5152.112,478,2.334,2.358
5152.332,483,2.358,2.354
5152.552,482,2.354,2.354
5152.772,479,2.339,2.358
5152.992,528,2.578,2.354
5153.212,488,2.383,2.358
5153.432,480,2.344,2.358
5153.652,483,2.358,2.354
5153.872,481,2.349,2.354
5154.092,482,2.354,2.358
5154.312,483,2.358,2.354
5154.532,529,2.583,2.358
5154.752,482,2.354,2.358
5154.972,484,2.363,2.358
5155.192,480,2.344,2.358
5155.412,483,2.358,2.358
5155.632,483,2.358,2.358
5155.852,479,2.339,2.358
5156.072,536,2.617,2.358
5156.292,488,2.383,2.363
5156.512,480,2.344,2.363
5156.732,484,2.363,2.354
5156.952,482,2.354,2.354
5157.172,477,2.329,2.358
5157.392,483,2.358,2.354
5157.612,534,2.607,2.358
5157.832,477,2.329,2.358
5158.052,484,2.363,2.354
5158.272,482,2.354,2.354
5158.492,479,2.339,2.354
5158.712,483,2.358,2.349
5158.932,481,2.349,2.349
5159.152,480,2.344,2.354
5159.372,486,2.373,2.354
5159.592,482,2.354,2.354
5159.812,482,2.354,2.354
5160.032,483,2.358,2.354
5160.252,481,2.349,2.358
5160.472,483,2.358,2.358
5160.692,534,2.607,2.363
5160.912,485,2.368,2.363
5161.132,484,2.363,2.363
5161.352,483,2.358,2.358
5161.572,479,2.339,2.358
5161.792,483,2.358,2.358
5162.012,485,2.368,2.368
5162.232,535,2.612,2.368
5162.452,488,2.383,2.368
5162.672,483,2.358,2.358
5162.892,477,2.329,2.358
5163.112,483,2.358,2.354
5163.332,482,2.354,2.354
5163.552,478,2.334,2.358
5163.772,489,2.388,2.354
5163.992,483,2.358,2.358
5164.212,479,2.339,2.358
5164.432,483,2.358,2.354
5164.652,482,2.354,2.354
5164.872,480,2.344,2.358
5165.092,536,2.617,2.354
5165.312,486,2.373,2.358
5165.532,482,2.354,2.358
5165.752,483,2.358,2.358
5165.972,481,2.349,2.358
5166.192,483,2.358,2.358
5166.412,522,2.549,2.363
5166.632,490,2.393,2.363
5166.852,484,2.363,2.363
5167.072,483,2.358,2.363
5167.292,483,2.358,2.358
5167.512,487,2.378,2.358
5167.732,483,2.358,2.363
5167.952,515,2.515,2.373
5168.172,484,2.363,2.363
5168.392,486,2.373,2.363
5168.612,477,2.329,2.358
5168.832,483,2.358,2.354
5169.052,482,2.354,2.354
5169.272,481,2.349,2.358
5169.492,488,2.383,2.354
5169.712,485,2.368,2.358
5169.932,479,2.339,2.368
5170.152,483,2.358,2.363
5170.372,485,2.368,2.363
5170.592,484,2.363,2.368
5170.812,488,2.383,2.368
5171.032,485,2.368,2.368
5171.252,485,2.368,2.368
5171.472,483,2.358,2.363
5171.692,484,2.363,2.363
5171.912,483,2.358,2.358
5172.132,488,2.383,2.363
5172.352,483,2.358,2.373
5172.572,487,2.378,2.373
5172.792,486,2.373,2.373
5173.012,483,2.358,2.378
5173.232,487,2.378,2.373
5173.452,538,2.627,2.378
5173.672,483,2.358,2.378
5173.892,487,2.378,2.358
5174.112,483,2.358,2.358
5174.332,480,2.344,2.373
5174.552,486,2.373,2.358
5174.772,533,2.603,2.363
5174.992,478,2.334,2.363
5175.212,484,2.363,2.334
