Time (s),Raw ADC,Voltage (V),Voltage_Filtered
2681.952,250,1.221,1.23
2682.172,252,1.23,1.23
2682.392,252,1.23,1.23
2682.612,280,1.367,1.235
2682.832,261,1.274,1.235
2683.052,253,1.235,1.235
2683.272,249,1.216,1.235
2683.492,253,1.235,1.23
2683.712,252,1.23,1.23
2683.932,248,1.211,1.23
2684.152,266,1.299,1.23
2684.372,252,1.23,1.23
2684.592,247,1.206,1.23
2684.812,252,1.23,1.226
2685.032,251,1.226,1.226
2685.252,246,1.201,1.23
2685.472,268,1.309,1.226
2685.692,252,1.23,1.23
2685.912,247,1.206,1.23
2686.132,252,1.23,1.226
2686.352,251,1.226,1.226
2686.572,249,1.216,1.226
2686.792,266,1.299,1.226
2687.012,251,1.226,1.23
2687.232,254,1.24,1.23
2687.452,252,1.23,1.226
2687.672,250,1.221,1.23
2687.892,251,1.226,1.226
2688.112,255,1.245,1.226
2688.332,250,1.221,1.23
2688.552,253,1.235,1.23
2688.772,252,1.23,1.23
2688.992,248,1.211,1.235
2689.212,266,1.299,1.23
2689.432,253,1.235,1.23
2689.652,248,1.211,1.23
2689.872,252,1.23,1.23
2690.092,252,1.23,1.23
2690.312,247,1.206,1.23
2690.532,314,1.533,1.23
2690.752,256,1.25,1.23
2690.972,246,1.201,1.23
2691.192,252,1.23,1.226
2691.412,251,1.226,1.226
2691.632,247,1.206,1.23
2691.852,252,1.23,1.226
2692.072,286,1.396,1.23
2692.292,248,1.211,1.23
2692.512,253,1.235,1.226
2692.732,251,1.226,1.226
2692.952,250,1.221,1.235
2693.172,285,1.392,1.226
2693.392,262,1.279,1.23
2693.612,251,1.226,1.23
2693.832,252,1.23,1.23
2694.052,250,1.221,1.23
2694.272,252,1.23,1.23
2694.492,283,1.382,1.235
2694.712,270,1.318,1.235
2694.932,253,1.235,1.235
2695.152,252,1.23,1.23
2695.372,248,1.211,1.23
2695.592,252,1.23,1.23
2695.812,281,1.372,1.235
2696.032,261,1.274,1.235
2696.252,253,1.235,1.235
2696.472,252,1.23,1.23
2696.692,246,1.201,1.23
2696.912,252,1.23,1.23
2697.132,280,1.367,1.23
2697.352,247,1.206,1.23
2697.572,257,1.255,1.23
2697.792,251,1.226,1.23
2698.012,252,1.23,1.23
2698.232,252,1.23,1.23
2698.452,250,1.221,1.23
2698.672,253,1.235,1.23
2698.892,254,1.24,1.226
2699.112,251,1.226,1.23
2699.332,251,1.226,1.226
2699.552,252,1.23,1.226
2699.772,250,1.221,1.23
2699.992,252,1.23,1.23
2700.212,255,1.245,1.23
2700.432,250,1.221,1.23
2700.652,252,1.23,1.23
2700.872,252,1.23,1.23
2701.092,248,1.211,1.23
2701.312,307,1.499,1.23
2701.532,258,1.26,1.23
2701.752,248,1.211,1.23
2701.972,252,1.23,1.23
2702.192,252,1.23,1.23
2702.412,246,1.201,1.23
2702.632,252,1.23,1.23
2702.852,293,1.431,1.23
2703.072,247,1.206,1.23
2703.292,253,1.235,1.23
2703.512,252,1.23,1.23
2703.732,248,1.211,1.23
2703.952,252,1.23,1.226
2704.172,251,1.226,1.226
2704.392,249,1.216,1.226
2704.612,255,1.245,1.226
2704.832,251,1.226,1.226
2705.052,251,1.226,1.226
2705.272,252,1.23,1.226
2705.492,250,1.221,1.23
2705.712,252,1.23,1.23
2705.932,314,1.533,1.235
2706.152,256,1.25,1.235
2706.372,253,1.235,1.235
2706.592,252,1.23,1.23
2706.812,248,1.211,1.23
2707.032,252,1.23,1.23
2707.252,252,1.23,1.23
2707.472,289,1.411,1.235
2707.692,258,1.26,1.235
2707.912,253,1.235,1.235
2708.132,246,1.201,1.235
2708.352,253,1.235,1.226
2708.572,251,1.226,1.226
2708.792,247,1.206,1.235
2709.012,318,1.553,1.226
2709.232,257,1.255,1.235
2709.452,248,1.211,1.235
2709.672,253,1.235,1.221
2709.892,250,1.221,1.221
