Time (s),Raw ADC,Voltage (V),Voltage_Filtered
6675.832,603,2.944,2.964
6676.052,607,2.964,2.959
6676.272,606,2.959,2.959
6676.492,602,2.939,2.964
6676.712,610,2.979,2.959
6676.932,607,2.964,2.964
6677.152,603,2.944,2.964
6677.372,608,2.969,2.959
6677.592,606,2.959,2.959
6677.812,604,2.949,2.964
6678.032,607,2.964,2.959
6678.252,679,3.315,2.964
6678.472,605,2.954,2.969
6678.692,608,2.969,2.969
6678.912,609,2.974,2.964
6679.132,606,2.959,2.964
6679.352,607,2.964,2.964
6679.572,604,2.949,2.964
6679.792,607,2.964,2.964
6680.012,678,3.311,2.974
6680.232,611,2.983,2.979
6680.452,609,2.974,2.979
6680.672,610,2.979,2.974
6680.892,602,2.939,2.964
6681.112,607,2.964,2.959
6681.332,606,2.959,2.959
6681.552,601,2.935,2.964
6681.772,673,3.286,2.959
6681.992,617,3.013,2.983
6682.212,602,2.939,2.983
6682.432,611,2.983,2.964
6682.652,607,2.964,2.964
6682.872,603,2.944,2.964
6683.092,607,2.964,2.964
6683.312,608,2.969,2.964
6683.532,604,2.949,2.969
6683.752,646,3.154,2.974
6683.972,610,2.979,2.974
6684.192,609,2.974,2.974
6684.412,607,2.964,2.974
6684.632,605,2.954,2.974
6684.852,611,2.983,2.983
6685.072,611,2.983,2.983
6685.292,673,3.286,2.983
6685.512,611,2.983,2.983
6685.732,608,2.969,2.969
6685.952,605,2.954,2.964
6686.172,607,2.964,2.959
6686.392,606,2.959,2.959
6686.612,604,2.949,2.964
6686.832,668,3.262,2.959
6687.052,619,3.022,2.969
6687.272,602,2.939,2.969
6687.492,608,2.969,2.959
6687.712,606,2.959,2.959
6687.932,606,2.959,2.964
6688.152,607,2.964,2.964
6688.372,631,3.081,2.964
6688.592,607,2.964,2.969
6688.812,608,2.969,2.969
6689.032,608,2.969,2.964
6689.252,605,2.954,2.964
6689.472,607,2.964,2.964
6689.692,607,2.964,2.964
6689.912,610,2.979,2.969
6690.132,633,3.091,2.969
6690.352,608,2.969,2.969
6690.572,608,2.969,2.969
6690.792,607,2.964,2.969
6691.012,604,2.949,2.964
6691.232,611,2.983,2.964
6691.452,606,2.959,2.983
6691.672,678,3.311,2.983
6691.892,614,2.998,2.979
6692.112,610,2.979,2.983
6692.332,603,2.944,2.979
6692.552,611,2.983,2.979
6692.772,610,2.979,2.979
6692.992,601,2.935,2.983
6693.212,674,3.291,2.979
6693.432,615,3.003,2.983
6693.652,605,2.954,2.983
6693.872,611,2.983,2.974
6694.092,609,2.974,2.974
6694.312,607,2.964,2.983
6694.532,611,2.983,2.974
6694.752,663,3.237,2.974
6694.972,609,2.974,2.974
6695.192,608,2.969,2.969
6695.412,606,2.959,2.964
6695.632,606,2.959,2.959
6695.852,607,2.964,2.959
6696.072,604,2.949,2.964
6696.292,678,3.311,2.969
6696.512,614,2.998,2.983
6696.732,608,2.969,2.983
6696.952,611,2.983,2.979
6697.172,610,2.979,2.969
6697.392,606,2.959,2.979
6697.612,607,2.964,2.974
6697.832,679,3.315,2.969
6698.052,609,2.974,2.974
6698.272,608,2.969,2.974
6698.492,610,2.979,2.969
6698.712,605,2.954,2.969
6698.932,607,2.964,2.964
6699.152,609,2.974,2.964
6699.372,606,2.959,2.974
6699.592,612,2.988,2.974
6699.812,610,2.979,2.979
6700.032,604,2.949,2.979
6700.252,611,2.983,2.974
6700.472,608,2.969,2.974
6700.692,609,2.974,2.983
6700.912,672,3.281,2.979
6701.132,620,3.027,2.983
6701.352,610,2.979,2.983
6701.572,611,2.983,2.983
6701.792,604,2.949,2.979
6702.012,611,2.983,2.979
6702.232,610,2.979,2.979
6702.452,604,2.949,2.983
6702.672,685,3.345,2.979
6702.892,613,2.993,2.964
6703.112,603,2.944,2.964
6703.332,607,2.964,2.964
6703.552,607,2.964,2.964
6703.772,604,2.949,2.964
6703.992,649,3.169,2.964
6704.212,628,3.066,2.969
6704.432,605,2.954,2.969
6704.652,608,2.969,2.964
6704.872,607,2.964,2.964
6705.092,606,2.959,2.964
6705.312,607,2.964,2.964
6705.532,661,3.228,2.964
6705.752,604,2.949,2.969
6705.972,608,2.969,2.969
6706.192,608,2.969,2.969
6706.412,609,2.974,2.969
6706.632,610,2.979,2.974
6706.852,607,2.964,2.979
6707.072,610,2.979,2.979
6707.292,684,3.34,2.969
6707.512,606,2.959,2.979
6707.732,608,2.969,2.969
6707.952,610,2.979,2.964
6708.172,603,2.944,2.964
6708.392,607,2.964,2.964
6708.612,606,2.959,2.964
6708.832,676,3.301,2.964
6709.052,613,2.993,2.964
6709.272,607,2.964,2.964
6709.492,601,2.935,2.964
6709.712,607,2.964,2.959
6709.932,606,2.959,2.959
6710.152,602,2.939,2.964
6710.372,617,3.013,2.959
6710.592,607,2.964,2.964
6710.812,603,2.944,2.964
6711.032,607,2.964,2.959
6711.252,606,2.959,2.959
6711.472,605,2.954,2.964
6711.692,650,3.174,2.969
6711.912,608,2.969,2.969
6712.132,609,2.974,2.969
6712.352,607,2.964,2.964
6712.572,605,2.954,2.964
6712.792,607,2.964,2.964
6713.012,675,3.296,2.969
6713.232,612,2.988,2.969
6713.452,608,2.969,2.969
6713.672,607,2.964,2.964
6713.892,603,2.944,2.964
6714.112,607,2.964,2.964
6714.332,606,2.959,2.964
6714.552,676,3.301,2.964
6714.772,609,2.974,2.964
6714.992,607,2.964,2.964
6715.212,601,2.935,2.964
6715.432,607,2.964,2.959
6715.652,606,2.959,2.959
6715.872,602,2.939,2.964
6716.092,634,3.096,2.959
6716.312,608,2.969,2.964
6716.532,604,2.949,2.964
6716.752,607,2.964,2.954
6716.972,605,2.954,2.954
6717.192,605,2.954,2.964
6717.412,680,3.32,2.959
6717.632,607,2.964,2.964
6717.852,606,2.959,2.964
6718.072,607,2.964,2.964
6718.292,605,2.954,2.964
6718.512,607,2.964,2.964
6718.732,642,3.135,2.974
6718.952,633,3.091,2.974
6719.172,609,2.974,2.974
6719.392,607,2.964,2.964
6719.612,603,2.944,2.964
6719.832,607,2.964,2.964
6720.052,607,2.964,2.964
6720.272,602,2.939,2.964
6720.492,650,3.174,2.964
6720.712,608,2.969,2.969
6720.932,601,2.935,2.969
6721.152,608,2.969,2.959
6721.372,606,2.959,2.959
6721.592,602,2.939,2.969
6721.812,608,2.969,2.959
6722.032,680,3.32,2.969
6722.252,603,2.944,2.969
6722.472,608,2.969,2.959
6722.692,606,2.959,2.959
6722.912,605,2.954,2.964
6723.132,607,2.964,2.959
6723.352,672,3.281,2.964
6723.572,606,2.959,2.964
6723.792,607,2.964,2.964
6724.012,605,2.954,2.964
6724.232,608,2.969,2.964
6724.452,607,2.964,2.969
6724.672,668,3.262,2.969
6724.892,610,2.979,2.964
6725.112,607,2.964,2.964
6725.332,603,2.944,2.964
6725.552,607,2.964,2.964
6725.772,607,2.964,2.964
6725.992,673,3.286,2.964
6726.212,609,2.974,2.964
6726.432,607,2.964,2.964
6726.652,601,2.935,2.964
6726.872,607,2.964,2.959
6727.092,606,2.959,2.959
6727.312,602,2.939,2.959
6727.532,608,2.969,2.959
6727.752,606,2.959,2.959
6727.972,603,2.944,2.959
6728.192,607,2.964,2.954
6728.412,605,2.954,2.954
6728.632,605,2.954,2.959
6728.852,610,2.979,2.959
6729.072,606,2.959,2.959
6729.292,606,2.959,2.959
6729.512,607,2.964,2.959
6729.732,604,2.949,2.964
6729.952,607,2.964,2.964
6730.172,621,3.032,2.964
6730.392,606,2.959,2.964
6730.612,608,2.969,2.964
6730.832,607,2.964,2.964
6731.052,603,2.944,2.964
6731.272,607,2.964,2.964
6731.492,676,3.301,2.964
6731.712,607,2.964,2.969
6731.932,608,2.969,2.969
6732.152,608,2.969,2.964
6732.372,601,2.935,2.964
6732.592,607,2.964,2.959
6732.812,606,2.959,2.959
6733.032,602,2.939,2.964
6733.252,609,2.974,2.959
6733.472,607,2.964,2.964
6733.692,603,2.944,2.964
6733.912,608,2.969,2.954
6734.132,605,2.954,2.954
6734.352,605,2.954,2.964
6734.572,634,3.096,2.959
6734.792,607,2.964,2.964
6735.012,606,2.959,2.964
6735.232,607,2.964,2.964
6735.452,605,2.954,2.964
6735.672,607,2.964,2.964
6735.892,607,2.964,2.964
6736.112,680,3.32,2.969
6736.332,609,2.974,2.969
6736.552,608,2.969,2.969
6736.772,604,2.949,2.969
6736.992,608,2.969,2.964
6737.212,607,2.964,2.964
6737.432,602,2.939,2.969
6737.652,678,3.311,2.964
6737.872,615,3.003,2.969
6738.092,601,2.935,2.969
6738.312,608,2.969,2.964
6738.532,607,2.964,2.964
6738.752,603,2.944,2.964
6738.972,607,2.964,2.959
6739.192,606,2.959,2.959
6739.412,604,2.949,2.959
6739.632,609,2.974,2.959
6739.852,606,2.959,2.959
6740.072,605,2.954,2.959
6740.292,607,2.964,2.959
6740.512,605,2.954,2.959
6740.732,606,2.959,2.959
6740.952,609,2.974,2.959
6741.172,606,2.959,2.964
6741.392,608,2.969,2.964
6741.612,607,2.964,2.964
6741.832,604,2.949,2.969
6742.052,678,3.311,2.964
6742.272,611,2.983,2.969
6742.492,604,2.949,2.969
6742.712,608,2.969,2.964
6742.932,607,2.964,2.964
6743.152,602,2.939,2.969
6743.372,665,3.247,2.964
6743.592,615,3.003,2.969
6743.812,601,2.935,2.969
6744.032,608,2.969,2.959
6744.252,606,2.959,2.959
6744.472,602,2.939,2.964
6744.692,607,2.964,2.959
6744.912,682,3.33,2.964
6745.132,604,2.949,2.964
6745.352,608,2.969,2.959
6745.572,606,2.959,2.959
6745.792,605,2.954,2.964
6746.012,607,2.964,2.959
6746.232,676,3.301,2.964
6746.452,606,2.959,2.964
6746.672,608,2.969,2.969
6746.892,605,2.954,2.964
6747.112,608,2.969,2.969
6747.332,607,2.964,2.969
6747.552,679,3.315,2.969
6747.772,609,2.974,2.964
6747.992,607,2.964,2.969
6748.212,604,2.949,2.964
6748.432,608,2.969,2.964
6748.652,607,2.964,2.969
6748.872,618,3.018,2.969
6749.092,608,2.969,2.964
6749.312,607,2.964,2.964
6749.532,601,2.935,2.964
6749.752,607,2.964,2.964
6749.972,683,3.335,2.964
6750.192,602,2.939,2.964
6750.412,609,2.974,2.964
6750.632,607,2.964,2.964
6750.852,604,2.949,2.974
6751.072,679,3.315,2.964
6751.292,609,2.974,2.969
6751.512,604,2.949,2.969
6751.732,608,2.969,2.959
6751.952,606,2.959,2.959
6752.172,606,2.959,2.959
6752.392,611,2.983,2.959
6752.612,606,2.959,2.964
6752.832,607,2.964,2.964
6753.052,608,2.969,2.964
6753.272,604,2.949,2.969
6753.492,614,2.998,2.969
6753.712,608,2.969,2.969
6753.932,604,2.949,2.969
6754.152,608,2.969,2.969
6754.372,607,2.964,2.969
6754.592,616,3.008,2.969
6754.812,609,2.974,2.969
6755.032,608,2.969,2.969
6755.252,602,2.939,2.939
