Time (s),Raw ADC,Voltage (V),Voltage_Filtered
5312.492,547,2.671,2.656
5312.712,592,2.891,2.671
5312.932,544,2.656,2.671
5313.152,548,2.676,2.666
5313.372,546,2.666,2.666
5313.592,545,2.661,2.666
5313.812,548,2.676,2.666
5314.032,545,2.661,2.671
5314.252,547,2.671,2.671
5314.472,578,2.822,2.671
5314.692,547,2.671,2.671
5314.912,548,2.676,2.671
5315.132,547,2.671,2.671
5315.352,544,2.656,2.671
5315.572,548,2.676,2.671
5315.792,547,2.671,2.676
5316.012,579,2.827,2.676
5316.232,558,2.725,2.676
5316.452,548,2.676,2.676
5316.672,542,2.646,2.676
5316.892,548,2.676,2.671
5317.112,547,2.671,2.671
5317.332,542,2.646,2.671
5317.552,547,2.671,2.671
5317.772,600,2.93,2.671
5317.992,544,2.656,2.671
5318.212,548,2.676,2.666
5318.432,546,2.666,2.666
5318.652,544,2.656,2.666
5318.872,551,2.69,2.666
5319.092,545,2.661,2.666
5319.312,546,2.666,2.676
5319.532,580,2.832,2.671
5319.752,548,2.676,2.671
5319.972,547,2.671,2.671
5320.192,547,2.671,2.671
5320.412,544,2.656,2.671
5320.632,548,2.676,2.671
5320.852,547,2.671,2.676
5321.072,594,2.9,2.676
5321.292,552,2.695,2.671
5321.512,547,2.671,2.676
5321.732,543,2.651,2.671
5321.952,548,2.676,2.671
5322.172,547,2.671,2.671
5322.392,541,2.642,2.676
5322.612,589,2.876,2.671
5322.832,566,2.764,2.676
5323.052,542,2.646,2.676
5323.272,548,2.676,2.671
5323.492,547,2.671,2.671
5323.712,544,2.656,2.671
5323.932,548,2.676,2.661
5324.152,545,2.661,2.661
5324.372,545,2.661,2.666
5324.592,550,2.686,2.666
5324.812,546,2.666,2.671
5325.032,547,2.671,2.671
5325.252,547,2.671,2.671
5325.472,545,2.661,2.671
5325.692,549,2.681,2.681
5325.912,550,2.686,2.686
5326.132,603,2.944,2.686
5326.352,550,2.686,2.686
5326.572,548,2.676,2.676
5326.792,544,2.656,2.676
5327.012,548,2.676,2.671
5327.232,547,2.671,2.671
5327.452,542,2.646,2.676
5327.672,583,2.847,2.671
5327.892,580,2.832,2.681
5328.112,541,2.642,2.681
5328.332,549,2.681,2.666
5328.552,546,2.666,2.666
5328.772,543,2.651,2.676
5328.992,548,2.676,2.666
5329.212,549,2.681,2.676
5329.432,544,2.656,2.681
5329.652,606,2.959,2.681
5329.872,549,2.681,2.676
5330.092,545,2.661,2.676
5330.312,548,2.676,2.666
5330.532,545,2.661,2.666
5330.752,546,2.666,2.666
5330.972,547,2.671,2.666
5331.192,544,2.656,2.671
5331.412,577,2.817,2.671
5331.632,550,2.686,2.676
5331.852,544,2.656,2.676
5332.072,548,2.676,2.671
5332.292,547,2.671,2.671
5332.512,544,2.656,2.671
5332.732,547,2.671,2.671
5332.952,585,2.856,2.676
5333.172,557,2.72,2.676
5333.392,548,2.676,2.676
5333.612,547,2.671,2.671
5333.832,542,2.646,2.671
5334.052,547,2.671,2.666
5334.272,546,2.666,2.666
5334.492,543,2.651,2.671
5334.712,562,2.744,2.666
5334.932,548,2.676,2.676
5335.152,544,2.656,2.676
5335.372,548,2.676,2.666
5335.592,546,2.666,2.666
5335.812,545,2.661,2.671
5336.032,547,2.671,2.671
5336.252,596,2.91,2.671
5336.472,547,2.671,2.671
5336.692,549,2.681,2.676
5336.912,545,2.661,2.671
5337.132,548,2.676,2.671
5337.352,547,2.671,2.671
5337.572,543,2.651,2.676
5337.792,600,2.93,2.671
5338.012,554,2.705,2.676
5338.232,544,2.656,2.676
5338.452,548,2.676,2.671
5338.672,547,2.671,2.671
5338.892,541,2.642,2.671
5339.112,547,2.671,2.671
5339.332,599,2.925,2.671
5339.552,542,2.646,2.671
5339.772,552,2.695,2.671
5339.992,547,2.671,2.671
5340.212,543,2.651,2.671
5340.432,548,2.676,2.666
5340.652,546,2.666,2.666
5340.872,544,2.656,2.666
5341.092,557,2.72,2.666
5341.312,546,2.666,2.666
5341.532,546,2.666,2.666
5341.752,548,2.676,2.666
5341.972,545,2.661,2.666
5342.192,547,2.671,2.671
5342.412,546,2.666,2.671
5342.632,602,2.939,2.676
5342.852,549,2.681,2.676
5343.072,548,2.676,2.676
5343.292,544,2.656,2.676
5343.512,548,2.676,2.671
5343.732,547,2.671,2.671
5343.952,542,2.646,2.676
5344.172,604,2.949,2.671
5344.392,549,2.681,2.676
5344.612,541,2.642,2.676
5344.832,548,2.676,2.666
5345.052,546,2.666,2.666
5345.272,542,2.646,2.676
5345.492,573,2.798,2.671
5345.712,563,2.749,2.676
5345.932,547,2.671,2.676
5346.152,548,2.676,2.676
5346.372,546,2.666,2.671
5346.592,548,2.676,2.676
5346.812,547,2.671,2.676
5347.032,548,2.676,2.676
5347.252,551,2.69,2.676
5347.472,548,2.676,2.676
5347.692,545,2.661,2.676
5347.912,548,2.676,2.671
5348.132,547,2.671,2.671
5348.352,544,2.656,2.676
5348.572,579,2.827,2.671
5348.792,569,2.778,2.676
5349.012,545,2.661,2.686
5349.232,548,2.676,2.676
5349.452,550,2.686,2.671
5349.672,542,2.646,2.676
5349.892,547,2.671,2.671
5350.112,592,2.891,2.671
5350.332,545,2.661,2.671
5350.552,548,2.676,2.671
5350.772,547,2.671,2.671
5350.992,542,2.646,2.671
5351.212,547,2.671,2.666
5351.432,546,2.666,2.666
5351.652,544,2.656,2.671
5351.872,548,2.676,2.666
5352.092,547,2.671,2.671
5352.312,545,2.661,2.671
5352.532,547,2.671,2.671
5352.752,547,2.671,2.671
5352.972,550,2.686,2.671
5353.192,559,2.729,2.676
5353.412,546,2.666,2.676
5353.632,548,2.676,2.676
5353.852,548,2.676,2.671
5354.072,544,2.656,2.676
5354.292,547,2.671,2.676
5354.512,589,2.876,2.676
5354.732,561,2.739,2.676
5354.952,548,2.676,2.676
5355.172,547,2.671,2.671
5355.392,545,2.661,2.671
5355.612,547,2.671,2.671
5355.832,547,2.671,2.671
5356.052,541,2.642,2.671
5356.272,563,2.749,2.671
5356.492,547,2.671,2.671
5356.712,543,2.651,2.671
5356.932,548,2.676,2.671
5357.152,547,2.671,2.676
5357.372,548,2.676,2.676
5357.592,590,2.881,2.676
5357.812,561,2.739,2.676
5358.032,545,2.661,2.676
5358.252,548,2.676,2.676
5358.472,545,2.661,2.671
5358.692,550,2.686,2.676
5358.912,547,2.671,2.686
5359.132,592,2.891,2.686
5359.352,551,2.69,2.676
5359.572,548,2.676,2.676
5359.792,544,2.656,2.676
5360.012,548,2.676,2.676
5360.232,550,2.686,2.676
5360.452,545,2.661,2.686
5360.672,603,2.944,2.686
5360.892,551,2.69,2.676
5361.112,543,2.651,2.686
5361.332,548,2.676,2.676
5361.552,550,2.686,2.676
