Time (s),Raw ADC,Voltage (V),Voltage_Filtered
3361.752,437,2.134,2.134
3361.972,434,2.119,2.139
3362.192,449,2.192,2.134
3362.412,439,2.144,2.144
3362.632,435,2.124,2.144
3362.852,439,2.144,2.134
3363.072,437,2.134,2.134
3363.292,437,2.134,2.144
3363.512,439,2.144,2.139
3363.732,502,2.451,2.144
3363.952,438,2.139,2.144
3364.172,439,2.144,2.144
3364.392,436,2.129,2.139
3364.612,439,2.144,2.139
3364.832,438,2.139,2.139
3365.052,435,2.124,2.144
3365.272,439,2.144,2.144
3365.492,501,2.446,2.144
3365.712,439,2.144,2.144
3365.932,436,2.129,2.139
3366.152,438,2.139,2.129
3366.372,432,2.109,2.124
3366.592,435,2.124,2.119
3366.812,434,2.119,2.119
3367.032,430,2.1,2.124
3367.252,470,2.295,2.119
3367.472,437,2.134,2.124
3367.692,432,2.109,2.129
3367.912,435,2.124,2.124
3368.132,436,2.129,2.124
3368.352,433,2.114,2.124
3368.572,435,2.124,2.119
3368.792,432,2.109,2.119
3369.012,434,2.119,2.124
3369.232,486,2.373,2.148
3369.452,443,2.163,2.148
3369.672,440,2.148,2.148
3369.892,435,2.124,2.124
3370.112,434,2.119,2.124
3370.332,435,2.124,2.124
3370.552,438,2.139,2.124
3370.772,434,2.119,2.139
3370.992,438,2.139,2.139
3371.212,492,2.402,2.148
3371.432,454,2.217,2.148
3371.652,440,2.148,2.148
3371.872,438,2.139,2.144
3372.092,433,2.114,2.139
3372.312,439,2.144,2.134
3372.532,437,2.134,2.134
3372.752,435,2.124,2.144
3372.972,485,2.368,2.134
3373.192,472,2.305,2.144
3373.412,436,2.129,2.144
3373.632,439,2.144,2.129
3373.852,435,2.124,2.124
3374.072,434,2.119,2.124
3374.292,435,2.124,2.124
3374.512,432,2.109,2.119
3374.732,435,2.124,2.124
3374.952,434,2.119,2.124
3375.172,500,2.441,2.124
3375.392,438,2.139,2.124
3375.612,435,2.124,2.124
3375.832,432,2.109,2.124
3376.052,435,2.124,2.119
3376.272,434,2.119,2.119
3376.492,430,2.1,2.124
3376.712,435,2.124,2.119
3376.932,501,2.446,2.124
3377.152,429,2.095,2.124
3377.372,436,2.129,2.119
3377.592,434,2.119,2.119
3377.812,430,2.1,2.119
3378.032,435,2.124,2.119
3378.252,434,2.119,2.119
3378.472,432,2.109,2.124
3378.692,491,2.397,2.119
3378.912,458,2.236,2.129
3379.132,433,2.114,2.129
3379.352,436,2.129,2.119
3379.572,434,2.119,2.119
3379.792,434,2.119,2.129
3380.012,438,2.139,2.124
3380.232,436,2.129,2.129
3380.452,435,2.124,2.139
3380.672,486,2.373,2.129
3380.892,458,2.236,2.129
3381.112,436,2.129,2.129
3381.332,435,2.124,2.124
3381.552,431,2.104,2.124
3381.772,435,2.124,2.124
3381.992,435,2.124,2.124
3382.212,429,2.095,2.124
3382.432,477,2.329,2.124
3382.652,477,2.329,2.129
3382.872,430,2.1,2.139
3383.092,436,2.129,2.129
3383.312,438,2.139,2.124
3383.532,431,2.104,2.129
3383.752,435,2.124,2.129
3383.972,436,2.129,2.129
3384.192,436,2.129,2.129
3384.412,460,2.246,2.129
3384.632,435,2.124,2.124
3384.852,434,2.119,2.124
3385.072,435,2.124,2.124
3385.292,435,2.124,2.124
3385.512,435,2.124,2.124
3385.732,435,2.124,2.124
3385.952,431,2.104,2.124
3386.172,506,2.471,2.124
3386.392,442,2.158,2.129
3386.612,433,2.114,2.129
3386.832,436,2.129,2.124
3387.052,435,2.124,2.124
3387.272,430,2.1,2.124
3387.492,435,2.124,2.104
3387.712,431,2.104,2.104
3387.932,430,2.1,2.119
3388.152,455,2.222,2.104
3388.372,434,2.119,2.109
3388.592,431,2.104,2.109
3388.812,432,2.109,2.109
3389.032,431,2.104,2.109
3389.252,432,2.109,2.109
3389.472,435,2.124,2.104
3389.692,429,2.095,2.109
3389.912,430,2.1,2.124
3390.132,502,2.451,2.104
3390.352,441,2.153,2.114
3390.572,431,2.104,2.114
3390.792,433,2.114,2.109
3391.012,429,2.095,2.109
3391.232,432,2.109,2.109
3391.452,432,2.109,2.109
3391.672,427,2.085,2.109
3391.892,432,2.109,2.109
3392.112,431,2.104,2.109
3392.332,491,2.397,2.119
3392.552,444,2.168,2.119
3392.772,434,2.119,2.119
3392.992,426,2.08,2.109
3393.212,432,2.109,2.104
3393.432,431,2.104,2.104
3393.652,427,2.085,2.104
3393.872,431,2.104,2.1
3394.092,430,2.1,2.1
3394.312,428,2.09,2.104
3394.532,474,2.314,2.1
3394.752,433,2.114,2.109
3394.972,429,2.095,2.109
3395.192,432,2.109,2.104
3395.412,429,2.095,2.104
3395.632,431,2.104,2.104
3395.852,431,2.104,2.104
3396.072,428,2.09,2.104
3396.292,504,2.461,2.104
3396.512,439,2.144,2.109
3396.732,429,2.095,2.109
3396.952,432,2.109,2.104
3397.172,431,2.104,2.104
3397.392,427,2.085,2.104
3397.612,432,2.109,2.104
3397.832,431,2.104,2.104
3398.052,425,2.075,2.109
3398.272,477,2.329,2.104
3398.492,434,2.119,2.109
3398.712,426,2.08,2.109
3398.932,432,2.109,2.104
3399.152,431,2.104,2.104
3399.372,427,2.085,2.104
3399.592,431,2.104,2.095
3399.812,429,2.095,2.095
3400.032,429,2.095,2.1
3400.252,433,2.114,2.1
3400.472,430,2.1,2.1
3400.692,430,2.1,2.1
3400.912,431,2.104,2.1
3401.132,429,2.095,2.104
3401.352,431,2.104,2.104
3401.572,501,2.446,2.109
3401.792,432,2.109,2.109
3402.012,432,2.109,2.109
3402.232,431,2.104,2.104
3402.452,427,2.085,2.104
3402.672,431,2.104,2.104
3402.892,431,2.104,2.104
3403.112,481,2.349,2.104
3403.332,439,2.144,2.104
3403.552,431,2.104,2.104
3403.772,425,2.075,2.104
3403.992,431,2.104,2.1
3404.212,430,2.1,2.1
3404.432,430,2.1,2.104
3404.652,435,2.124,2.104
3404.872,494,2.412,2.124
3405.092,431,2.104,2.124
3405.312,436,2.129,2.119
3405.532,434,2.119,2.119
3405.752,432,2.109,2.119
3405.972,435,2.124,2.119
3406.192,432,2.109,2.119
3406.412,434,2.119,2.124
3406.632,495,2.417,2.129
3406.852,441,2.153,2.129
3407.072,436,2.129,2.129
3407.292,434,2.119,2.129
3407.512,433,2.114,2.119
3407.732,438,2.139,2.119
3407.952,434,2.119,2.139
3408.172,461,2.251,2.139
3408.392,452,2.207,2.124
3408.612,435,2.124,2.124
3408.832,430,2.1,2.124
3409.052,435,2.124,2.119
3409.272,434,2.119,2.119
3409.492,429,2.095,2.119
3409.712,434,2.119,2.119
3409.932,471,2.3,2.119
3410.152,430,2.1,2.134
3410.372,439,2.144,2.134
3410.592,437,2.134,2.124
3410.812,435,2.124,2.124
3411.032,434,2.119,2.119
3411.252,433,2.114,2.119
3411.472,433,2.114,2.119
3411.692,448,2.188,2.119
3411.912,434,2.119,2.119
3412.132,434,2.119,2.119
3412.352,434,2.119,2.119
3412.572,431,2.104,2.119
3412.792,434,2.119,2.119
3413.012,495,2.417,2.124
3413.232,435,2.124,2.124
3413.452,435,2.124,2.124
3413.672,434,2.119,2.124
3413.892,430,2.1,2.119
3414.112,435,2.124,2.119
3414.332,433,2.114,2.124
3414.552,495,2.417,2.124
3414.772,436,2.129,2.119
3414.992,434,2.119,2.119
3415.212,429,2.095,2.119
3415.432,434,2.119,2.114
3415.652,433,2.114,2.114
3415.872,430,2.1,2.119
3416.092,499,2.437,2.114
3416.312,436,2.129,2.119
3416.532,431,2.104,2.119
3416.752,434,2.119,2.114
3416.972,433,2.114,2.114
3417.192,433,2.114,2.119
3417.412,470,2.295,2.114
3417.632,458,2.236,2.119
3417.852,430,2.1,2.119
3418.072,434,2.119,2.119
3418.292,431,2.104,2.119
3418.512,434,2.119,2.119
3418.732,434,2.119,2.119
3418.952,428,2.09,2.119
3419.172,494,2.412,2.119
3419.392,435,2.124,2.104
3419.612,427,2.085,2.104
3419.832,431,2.104,2.1
3420.052,430,2.1,2.1
3420.272,424,2.07,2.1
3420.492,431,2.104,2.095
3420.712,429,2.095,2.095
3420.932,425,2.075,2.1
3421.152,433,2.114,2.095
3421.372,430,2.1,2.1
3421.592,423,2.065,2.1
3421.812,430,2.1,2.09
3422.032,428,2.09,2.09
3422.252,425,2.075,2.095
3422.472,492,2.402,2.09
3422.692,429,2.095,2.085
3422.912,426,2.08,2.085
3423.132,427,2.085,2.085
3423.352,425,2.075,2.08
3423.572,427,2.085,2.085
3423.792,426,2.08,2.085
3424.012,482,2.354,2.085
3424.232,431,2.104,2.085
3424.452,427,2.085,2.085
3424.672,423,2.065,2.085
3424.892,427,2.085,2.065
3425.112,423,2.065,2.065
3425.332,417,2.036,2.085
3425.552,427,2.085,2.065
3425.772,487,2.378,2.085
3425.992,421,2.056,2.085
3426.212,428,2.09,2.08
3426.432,426,2.08,2.08
3426.652,422,2.061,2.08
3426.872,427,2.085,2.08
3427.092,426,2.08,2.08
3427.312,423,2.065,2.085
3427.532,474,2.314,2.08
3427.752,467,2.28,2.07
3427.972,421,2.056,2.07
3428.192,424,2.07,2.065
3428.412,422,2.061,2.065
3428.632,423,2.065,2.065
3428.852,423,2.065,2.061
