Time (s),Raw ADC,Voltage (V),Voltage_Filtered
3490.012,352,1.719,1.733
3490.232,360,1.758,1.729
3490.452,355,1.733,1.733
3490.672,353,1.724,1.733
3490.892,355,1.733,1.733
3491.112,353,1.724,1.733
3491.332,355,1.733,1.733
3491.552,397,1.938,1.743
3491.772,375,1.831,1.743
3491.992,357,1.743,1.743
3492.212,356,1.738,1.738
3492.432,352,1.719,1.738
3492.652,356,1.738,1.738
3492.872,355,1.733,1.738
3493.092,398,1.943,1.738
3493.312,362,1.768,1.738
3493.532,356,1.738,1.738
3493.752,350,1.709,1.738
3493.972,356,1.738,1.733
3494.192,355,1.733,1.733
3494.412,350,1.709,1.738
3494.632,417,2.036,1.733
3494.852,361,1.763,1.738
3495.072,351,1.714,1.738
3495.292,356,1.738,1.733
3495.512,355,1.733,1.733
3495.732,352,1.719,1.733
3495.952,355,1.733,1.729
3496.172,353,1.724,1.729
3496.392,354,1.729,1.729
3496.612,357,1.743,1.729
3496.832,354,1.729,1.733
3497.052,355,1.733,1.733
3497.272,355,1.733,1.733
3497.492,353,1.724,1.733
3497.712,355,1.733,1.733
3497.932,422,2.061,1.733
3498.152,355,1.733,1.733
3498.372,356,1.738,1.733
3498.592,355,1.733,1.733
3498.812,351,1.714,1.733
3499.032,355,1.733,1.733
3499.252,355,1.733,1.733
3499.472,404,1.973,1.738
3499.692,363,1.772,1.738
3499.912,356,1.738,1.738
3500.132,350,1.709,1.738
3500.352,356,1.738,1.729
3500.572,354,1.729,1.729
3500.792,351,1.714,1.729
3501.012,355,1.733,1.729
3501.232,354,1.729,1.729
3501.452,353,1.724,1.733
3501.672,362,1.768,1.729
3501.892,355,1.733,1.733
3502.112,354,1.729,1.733
3502.332,356,1.738,1.733
3502.552,353,1.724,1.733
3502.772,355,1.733,1.733
3502.992,355,1.733,1.733
3503.212,352,1.719,1.733
3503.432,422,2.061,1.733
3503.652,359,1.753,1.738
3503.872,352,1.719,1.738
3504.092,356,1.738,1.733
3504.312,355,1.733,1.733
3504.532,350,1.709,1.733
3504.752,355,1.733,1.733
3504.972,414,2.021,1.733
3505.192,349,1.704,1.733
3505.412,356,1.738,1.733
3505.632,355,1.733,1.733
3505.852,350,1.709,1.733
3506.072,355,1.733,1.729
3506.292,354,1.729,1.729
3506.512,352,1.719,1.733
3506.732,369,1.802,1.729
3506.952,356,1.738,1.733
3507.172,354,1.729,1.733
3507.392,355,1.733,1.733
3507.612,353,1.724,1.733
3507.832,355,1.733,1.733
3508.052,356,1.738,1.738
3508.272,382,1.865,1.748
3508.492,383,1.87,1.748
3508.712,358,1.748,1.748
3508.932,353,1.724,1.738
3509.152,356,1.738,1.733
3509.372,355,1.733,1.733
3509.592,351,1.714,1.733
3509.812,355,1.733,1.733
3510.032,354,1.729,1.733
3510.252,399,1.948,1.738
3510.472,368,1.797,1.738
3510.692,356,1.738,1.738
3510.912,350,1.709,1.738
3511.132,356,1.738,1.729
3511.352,354,1.729,1.729
3511.572,351,1.714,1.729
3511.792,355,1.733,1.724
3512.012,353,1.724,1.724
3512.232,353,1.724,1.733
3512.452,359,1.753,1.729
3512.672,355,1.733,1.733
3512.892,354,1.729,1.733
3513.112,355,1.733,1.733
3513.332,353,1.724,1.733
3513.552,356,1.738,1.738
3513.772,403,1.968,1.743
3513.992,369,1.802,1.743
3514.212,357,1.743,1.743
3514.432,355,1.733,1.738
3514.652,352,1.719,1.733
3514.872,356,1.738,1.733
3515.092,355,1.733,1.733
3515.312,350,1.709,1.738
3515.532,410,2.002,1.733
3515.752,371,1.812,1.738
3515.972,349,1.704,1.738
3516.192,356,1.738,1.733
3516.412,355,1.733,1.733
3516.632,350,1.709,1.733
3516.852,355,1.733,1.729
3517.072,354,1.729,1.729
3517.292,352,1.719,1.733
3517.512,373,1.821,1.729
3517.732,357,1.743,1.733
3517.952,354,1.729,1.733
3518.172,355,1.733,1.729
3518.392,353,1.724,1.729
3518.612,354,1.729,1.729
3518.832,355,1.733,1.729
3519.052,352,1.719,1.733
3519.272,417,2.036,1.733
3519.492,362,1.768,1.738
3519.712,353,1.724,1.738
3519.932,356,1.738,1.733
3520.152,355,1.733,1.733
3520.372,351,1.714,1.733
3520.592,355,1.733,1.733
3520.812,354,1.729,1.733
3521.032,408,1.992,1.738
3521.252,362,1.768,1.738
3521.472,356,1.738,1.738
3521.692,350,1.709,1.733
3521.912,355,1.733,1.733
3522.132,355,1.733,1.733
3522.352,351,1.714,1.733
3522.572,355,1.733,1.733
3522.792,383,1.87,1.733
3523.012,353,1.724,1.733
3523.232,359,1.753,1.729
3523.452,354,1.729,1.729
3523.672,354,1.729,1.729
3523.892,355,1.733,1.729
3524.112,353,1.724,1.733
3524.332,355,1.733,1.733
3524.552,355,1.733,1.733
3524.772,413,2.017,1.738
3524.992,360,1.758,1.738
3525.212,356,1.738,1.738
3525.432,352,1.719,1.738
3525.652,356,1.738,1.733
3525.872,355,1.733,1.733
3526.092,350,1.709,1.733
3526.312,355,1.733,1.733
3526.532,395,1.929,1.733
3526.752,349,1.704,1.733
3526.972,357,1.743,1.733
3527.192,355,1.733,1.733
3527.412,351,1.714,1.733
3527.632,355,1.733,1.724
3527.852,353,1.724,1.724
3528.072,352,1.719,1.733
3528.292,410,2.002,1.724
3528.512,369,1.802,1.724
3528.732,353,1.724,1.729
3528.952,352,1.719,1.729
3529.172,354,1.729,1.729
3529.392,355,1.733,1.729
3529.612,355,1.733,1.733
3529.832,350,1.709,1.733
3530.052,391,1.909,1.738
3530.272,417,2.036,1.738
3530.492,356,1.738,1.738
3530.712,352,1.719,1.733
3530.932,355,1.733,1.719
3531.152,350,1.709,1.719
3531.372,351,1.714,1.714
3531.592,355,1.733,1.714
3531.812,349,1.704,1.733
3532.032,394,1.924,1.733
3532.252,420,2.051,1.724
3532.472,346,1.689,1.729
3532.692,353,1.724,1.724
3532.912,354,1.729,1.719
3533.132,348,1.699,1.719
3533.352,352,1.719,1.714
3533.572,351,1.714,1.714
3533.792,349,1.704,1.719
3534.012,407,1.987,1.714
3534.232,379,1.851,1.738
3534.452,350,1.709,1.738
3534.672,356,1.738,1.738
3534.892,351,1.714,1.714
3535.112,356,1.738,1.714
3535.332,351,1.714,1.714
3535.552,350,1.709,1.714
3535.772,351,1.714,1.714
3535.992,411,2.007,1.719
3536.212,356,1.738,1.719
3536.432,352,1.719,1.719
3536.652,352,1.719,1.719
3536.872,348,1.699,1.714
3537.092,351,1.714,1.714
3537.312,351,1.714,1.714
3537.532,346,1.689,1.714
3537.752,392,1.914,1.714
3537.972,391,1.909,1.719
3538.192,347,1.694,1.719
3538.412,352,1.719,1.709
3538.632,350,1.709,1.709
3538.852,348,1.699,1.709
3539.072,355,1.733,1.704
3539.292,349,1.704,1.704
3539.512,349,1.704,1.714
3539.732,386,1.885,1.714
3539.952,351,1.714,1.714
3540.172,351,1.714,1.714
3540.392,352,1.719,1.714
3540.612,349,1.704,1.714
3540.832,351,1.714,1.714
3541.052,351,1.714,1.714
3541.272,387,1.89,1.724
3541.492,366,1.787,1.724
3541.712,353,1.724,1.724
3541.932,347,1.694,1.719
3542.152,352,1.719,1.714
3542.372,351,1.714,1.714
3542.592,345,1.685,1.714
3542.812,351,1.714,1.714
3543.032,413,2.017,1.714
3543.252,346,1.689,1.714
3543.472,352,1.719,1.709
3543.692,350,1.709,1.709
3543.912,347,1.694,1.714
3544.132,351,1.714,1.709
3544.352,351,1.714,1.714
3544.572,349,1.704,1.714
3544.792,365,1.782,1.714
3545.012,351,1.714,1.714
3545.232,350,1.709,1.714
3545.452,352,1.719,1.714
3545.672,349,1.704,1.714
3545.892,351,1.714,1.714
3546.112,351,1.714,1.714
3546.332,410,2.002,1.733
3546.552,355,1.733,1.733
3546.772,355,1.733,1.733
3546.992,348,1.699,1.714
3547.212,351,1.714,1.714
3547.432,351,1.714,1.714
3547.652,346,1.689,1.714
3547.872,351,1.714,1.714
3548.092,410,2.002,1.714
3548.312,345,1.685,1.714
3548.532,352,1.719,1.714
3548.752,351,1.714,1.714
3548.972,350,1.709,1.714
3549.192,352,1.719,1.709
3549.412,350,1.709,1.709
3549.632,348,1.699,1.719
3549.852,395,1.929,1.709
3550.072,386,1.885,1.719
3550.292,349,1.704,1.719
3550.512,352,1.719,1.709
3550.732,350,1.709,1.709
3550.952,350,1.709,1.709
3551.172,351,1.714,1.709
3551.392,348,1.699,1.714
3551.612,351,1.714,1.714
3551.832,395,1.929,1.724
3552.052,379,1.851,1.724
3552.272,353,1.724,1.724
3552.492,352,1.719,1.719
3552.712,347,1.694,1.714
3552.932,351,1.714,1.714
3553.152,351,1.714,1.714
3553.372,345,1.685,1.714
3553.592,351,1.714,1.714
3553.812,384,1.875,1.714
3554.032,346,1.689,1.714
3554.252,355,1.733,1.714
3554.472,351,1.714,1.714
3554.692,347,1.694,1.714
3554.912,352,1.719,1.704
3555.132,349,1.704,1.704
3555.352,349,1.704,1.704
3555.572,351,1.714,1.704
3555.792,349,1.704,1.709
3556.012,350,1.709,1.709
3556.232,361,1.763,1.709
3556.452,350,1.709,1.714
3556.672,352,1.719,1.714
3556.892,351,1.714,1.714
3557.112,348,1.699,1.714
3557.332,351,1.714,1.714
3557.552,351,1.714,1.714
3557.772,346,1.689,1.714
3557.992,395,1.929,1.714
3558.212,354,1.729,1.714
3558.432,346,1.689,1.714
3558.652,351,1.714,1.714
3558.872,351,1.714,1.714
3559.092,346,1.689,1.714
3559.312,351,1.714,1.709
3559.532,350,1.709,1.709
3559.752,347,1.694,1.714
3559.972,376,1.836,1.709
3560.192,353,1.724,1.714
3560.412,348,1.699,1.714
3560.632,351,1.714,1.704
3560.852,349,1.704,1.704
3561.072,349,1.704,1.704
3561.292,351,1.714,1.704
3561.512,348,1.699,1.699
