Time (s),Raw ADC,Voltage (V),Voltage_Filtered
4956.532,401,1.958,1.958
4956.752,400,1.953,1.958
4956.972,405,1.978,1.958
4957.192,410,2.002,1.978
4957.412,394,1.924,2.002
4957.632,437,2.134,2.002
4957.852,449,2.192,2.026
4958.072,395,1.929,2.026
4958.292,415,2.026,1.943
4958.512,398,1.943,1.943
4958.732,397,1.938,1.943
4958.952,398,1.943,1.943
4959.172,397,1.938,1.943
4959.392,398,1.943,1.943
4959.612,399,1.948,1.943
4959.832,398,1.943,1.948
4960.052,399,1.948,1.948
4960.272,399,1.948,1.948
4960.492,396,1.934,1.948
4960.712,400,1.953,1.953
4960.932,415,2.026,2.012
4961.152,414,2.021,2.012
4961.372,412,2.012,2.012
4961.592,411,2.007,2.007
4961.812,403,1.968,1.987
4962.032,407,1.987,1.987
4962.252,407,1.987,1.987
4962.472,404,1.973,1.987
4962.692,408,1.992,1.982
4962.912,406,1.982,1.978
4963.132,405,1.978,1.982
4963.352,403,1.968,1.978
4963.572,408,1.992,1.968
4963.792,403,1.968,1.968
4964.012,403,1.968,1.968
4964.232,401,1.958,1.968
4964.452,404,1.973,1.968
4964.672,403,1.968,1.968
4964.892,400,1.953,1.968
4965.112,404,1.973,1.968
4965.332,403,1.968,1.968
4965.552,400,1.953,1.968
4965.772,404,1.973,1.968
4965.992,403,1.968,1.968
4966.212,399,1.948,1.968
4966.432,404,1.973,1.968
4966.652,403,1.968,1.953
4966.872,396,1.934,1.953
4967.092,400,1.953,1.948
4967.312,399,1.948,1.948
4967.532,397,1.938,1.948
4967.752,400,1.953,1.948
4967.972,398,1.943,1.948
4968.192,399,1.948,1.948
4968.412,400,1.953,1.948
4968.632,398,1.943,1.953
4968.852,401,1.958,1.953
4969.072,401,1.958,1.958
4969.292,399,1.948,1.958
4969.512,402,1.963,1.958
4969.732,402,1.963,1.963
4969.952,398,1.943,1.963
4970.172,409,1.997,1.963
4970.392,414,2.021,1.978
4970.612,399,1.948,1.978
4970.832,405,1.978,1.973
4971.052,404,1.973,1.973
4971.272,400,1.953,1.978
4971.492,405,1.978,1.973
4971.712,405,1.978,1.978
4971.932,402,1.963,1.978
4972.152,408,1.992,1.978
4972.372,408,1.992,1.992
4972.592,400,1.953,1.992
4972.812,456,2.227,1.992
4973.032,430,2.1,1.953
4973.252,400,1.953,1.953
4973.472,399,1.948,1.953
4973.692,396,1.934,1.948
4973.912,400,1.953,1.948
4974.132,399,1.948,1.948
4974.352,394,1.924,1.948
4974.572,400,1.953,1.948
4974.792,399,1.948,1.948
4975.012,396,1.934,1.948
4975.232,400,1.953,1.948
4975.452,399,1.948,1.948
4975.672,397,1.938,1.953
4975.892,401,1.958,1.948
4976.112,400,1.953,1.953
4976.332,399,1.948,1.958
4976.552,405,1.978,1.978
4976.772,409,1.997,1.997
4976.992,416,2.031,2.031
4977.212,456,2.227,2.114
4977.432,442,2.158,2.114
4977.652,433,2.114,2.114
4977.872,399,1.948,1.953
4978.092,395,1.929,1.948
4978.312,400,1.953,1.948
4978.532,399,1.948,1.948
4978.752,395,1.929,1.948
4978.972,399,1.948,1.948
4979.192,399,1.948,1.948
4979.412,397,1.938,1.948
4979.632,400,1.953,1.948
4979.852,399,1.948,1.948
4980.072,398,1.943,1.948
4980.292,400,1.953,1.948
4980.512,399,1.948,1.948
4980.732,399,1.948,1.953
4980.952,402,1.963,1.958
4981.172,401,1.958,1.963
4981.392,405,1.978,1.978
4981.612,424,2.07,2.07
4981.832,451,2.202,2.07
4982.052,442,2.158,2.07
4982.272,412,2.012,2.012
4982.492,393,1.919,1.948
4982.712,399,1.948,1.943
4982.932,398,1.943,1.929
4983.152,391,1.909,1.929
4983.372,395,1.929,1.929
4983.592,394,1.924,1.929
4983.812,424,2.07,2.07
4984.032,431,2.104,2.104
4984.252,479,2.339,2.139
4984.472,438,2.139,2.173
4984.692,445,2.173,2.183
4984.912,447,2.183,2.183
4985.132,449,2.192,2.192
4985.352,453,2.212,2.202
4985.572,451,2.202,2.212
4985.792,493,2.407,2.241
4986.012,473,2.31,2.256
4986.232,459,2.241,2.256
4986.452,462,2.256,2.251
4986.672,461,2.251,2.251
4986.892,456,2.227,2.256
4987.112,517,2.524,2.251
4987.332,464,2.266,2.251
4987.552,457,2.231,2.251
4987.772,461,2.251,2.251
4987.992,461,2.251,2.251
4988.212,459,2.241,2.251
4988.432,525,2.563,2.251
4988.652,465,2.271,2.251
4988.872,457,2.231,2.251
4989.092,461,2.251,2.246
4989.312,460,2.246,2.236
4989.532,458,2.236,2.236
